,city_munic,economic_ind,disaster_ind,industry_ind,healthcare_ind,poverty_ind,cluster_id,population,hospital,doctor,nurse,midwife,dentist,nutritioni,pharmacist,occupation,medical_techs,physical_techs,radiology,x-ray_techs
535,Gloria,0.9666269594961978,-0.3567496211104923,0.25258115214228744,6.185200647753135,-0.32935614522534234,2,"45,073",0,40,170,18,0,0,5,0,1,0,0,0
536,Goa,-0.7807623964354585,-0.16655452296819953,-0.25237537006147154,12.53069564943982,0.1317703806229386,1,"71,368",1,180,360,19,5,1,2,0,10,0,0,1
537,Godod,1.8207677818591645,-0.38383037041955725,1.6320571543952311,-8.685495024920492,-0.3522012854786796,2,"17,510",0,10,20,6,0,0,0,0,0,0,0,0
538,Gonzaga,-0.8275391511067701,-0.40387198534455876,-0.6594254605589918,-15.60930560806547,0.177910246626366,1,"38,892",1,90,350,16,2,1,1,0,4,0,1,0
539,Governor Generoso,-0.08684759792499079,-0.4476987501642724,0.08626022149452985,-0.7550637902770262,-0.12152731877889052,1,"55,109",0,70,200,18,0,3,5,0,5,0,0,1
540,Gregorio Del Pilar,-0.6645033694979724,-0.3519004712960073,0.6391866590192062,-18.636000859045087,-0.0967201619260991,1,"5,152",0,20,20,5,0,0,0,0,0,0,0,0
541,Guagua,-0.846925537067509,-0.316490445104111,-0.7375628382336534,6.433898732610394,-0.35251232359433815,1,"128,893",3,270,800,62,9,5,8,0,25,0,0,0
542,Gubat,-0.14174095793099745,0.6235028640369521,0.429545326397232,17.28290486635679,0.3166031588385578,1,"59,534",1,110,150,25,8,1,1,0,6,0,1,0
543,Guiguinto (BU),-0.9408213100748036,-0.33326536134029405,-0.887694219580628,-7.402290837693934,-0.395482144267176,1,"113,415",2,390,300,11,1,0,1,0,12,0,1,0
544,Guihulngan,-0.5842986125949312,-1.007814640342533,-0.2301334478434536,12.28433810628653,-0.2116907487451186,1,"95,969",2,90,300,33,1,1,1,0,5,0,0,1
545,Guimba,-0.8438710485143385,-0.4238666592671408,-0.8397006525642552,-7.3947276112212315,-0.4009397158302054,1,"127,653",2,160,380,15,2,0,4,0,7,0,0,3
546,Guimbal,-0.9363886465505817,0.7335963644686756,-0.43420809456428955,-11.689120230667896,-0.502712423898894,1,"35,022",1,100,290,1,1,0,2,0,6,0,2,0
547,Guinayangan,-0.3347843262032702,-0.4751753317150275,-0.31700464456748445,-10.631210389859632,-0.019176917164750285,1,"45,155",1,40,110,0,0,0,1,0,2,0,1,0
548,Guindulman,-0.14498340959276595,-0.23352540665596805,-0.21672224441084084,-2.713167734503655,-0.4502775195887382,1,"32,408",1,60,20,0,0,0,1,0,1,0,0,0
549,Guindulungan,1.053605148450286,-0.3923144652782632,-0.2638140703168409,-17.497047283654435,0.5649574680661901,1,"24,933",0,0,0,0,0,0,0,0,0,0,0,0
550,Guinobatan,-0.7335108053633276,0.00037762349759547063,0.22124892036550253,-5.556016181136221,0.8261407127699657,1,"82,361",1,130,200,18,1,0,0,0,3,0,0,0
551,Guinsiliban,-0.7440730010484292,-0.38396413495922654,-0.8048478522537557,-14.711095345604832,0.13246085464093288,1,"6,685",0,10,40,2,0,0,0,0,0,0,0,0
552,Guipos,1.1433749635239527,0.5853961209653726,1.777900576337521,-16.703747439066717,-0.5268334837986842,2,"21,738",0,0,0,0,0,0,0,0,0,0,0,0
553,Guiuan,0.17658332424417383,-0.25594437197519876,0.09497916410230513,-9.452207336472739,-0.3128182650723782,1,"53,361",3,110,90,10,0,0,1,0,8,0,0,0
554,Gumaca,-0.8092552742104728,-0.5234716356303686,-0.7038081338713035,-10.610136891326455,0.4150957871091554,1,"73,877",3,160,590,8,0,1,1,0,5,0,0,2
555,Gutalac,-0.6081990944613,-0.17867510287434735,1.34771287780157,-11.669524807937153,-0.037671638930467335,1,"36,090",0,10,50,5,0,0,1,0,1,0,0,0
556,Hadji Mohammad Ajul,2.3575238088259227,4.682112999373251,2.266519096126541,-15.710953022144551,-0.34540039223203683,2,"24,625",0,0,0,0,0,0,0,0,0,0,0,0
557,Hadji Muhtamad,0.403296531369193,0.9931991485399679,2.523572267067675,-20.626482106553905,-0.34540039223203683,2,"26,867",0,0,0,0,0,0,0,0,0,0,0,0
558,Hadji Panglima Tahil,2.481155940399064,4.6830015138266345,3.3104324180868914,-18.639519862887937,-0.5295490105334468,2,"8,046",0,0,0,0,0,0,0,0,0,0,0,0
559,Hagonoy (BU),0.9429006472188128,-0.21649549386807831,-0.6944877483670016,25.02834672923779,-0.40119104010349443,1,"133,448",3,280,440,31,2,1,4,0,5,1,2,0
560,Hagonoy (DS),-0.9745245382145525,-0.4699889855623797,-0.7044218500908007,25.032137067473027,-0.27185899840749195,1,"56,919",1,80,200,13,1,0,1,0,1,0,0,0
561,Hamtic,1.853813172099988,0.43825676525945234,1.9358727617624558,-8.744006994996257,-0.27641917069584765,2,"48,592",0,20,10,12,0,0,0,0,1,0,0,0
562,Hermosa,-0.769039492820516,-0.24700743283738358,-0.8650365685828509,-1.775180974232807,0.35310376766053436,1,"77,443",0,10,50,16,1,0,0,0,1,0,0,0
563,Hernani,1.7357900824231085,1.7689704961979131,0.908214319874056,-16.64481740344954,0.20114786048917327,2,"8,573",0,10,10,5,0,0,0,0,0,0,0,0
564,Hilongos,-0.6607298758725116,0.025929418547770137,1.0719532153278426,-6.457484884260805,0.4051683668640952,1,"71,284",2,80,120,19,3,1,1,0,7,0,0,0
565,Himamaylan,-0.6980046592441725,-0.7787275591057233,-0.44076165440674986,4.233999081044232,0.4329490293289989,1,"120,128",1,100,420,37,2,1,2,0,3,1,0,1
566,Hinabangan,1.1134221047647173,0.4912219612177613,-0.2681023210924312,-17.63836766177579,0.45349841910959804,2,"13,673",0,0,0,0,0,0,0,0,0,0,0,0
567,Hinatuan,-0.6564554084765251,-0.3496743729887714,-0.6898400446278202,1.3055819537521756,-0.47181228208064124,1,"43,841",1,70,140,20,2,1,2,0,3,0,1,0
568,Hindang,0.3480275446735786,-0.5310068348905648,0.3256172067100504,-15.591080849445909,0.45857431021882544,1,"20,924",0,10,0,7,0,0,0,0,1,0,0,0
569,Hingyon,0.8412207890912756,1.1450243499149666,1.0706758800169376,-9.737850462430522,0.2675068668072002,2,"9,227",0,10,10,4,0,0,0,0,0,0,0,0
570,Hinigaran,-0.5735230133120593,1.726142528371788,-0.1554285313067226,3.223436274722753,0.3792538065376467,1,"85,602",0,0,0,0,0,0,0,0,0,0,0,0
571,Hinobaan,-0.0361585833559071,0.6439831236296021,1.1980125265813808,-4.735287665213973,0.378721213663073,2,"62,655",0,30,200,22,0,1,1,0,2,0,1,0
572,Hinunangan,-0.207386480356684,0.7571405967354843,1.7919494836434056,-13.606597149603683,-0.5017758706627415,2,"29,149",0,60,110,11,1,0,5,0,2,0,0,0
573,Hinundayan,-0.2963691456805928,-0.4220260207488355,-0.31000764156303207,-17.61514930520016,-0.08732532719411536,1,"12,398",0,10,30,6,0,0,0,0,3,0,0,0
574,Hungduan,-0.3746723255673435,0.33033501449037667,0.5848222165355281,-7.721069061988706,0.26788188737553986,1,"9,400",0,30,80,11,0,1,1,0,2,0,0,0
575,Iba,-0.7440730010484292,-0.38396413495922654,-0.8048478522537557,-9.654681541467689,0.13246085464093288,1,"55,581",2,360,1320,17,3,4,5,0,11,1,4,0
576,Ibaan,1.6580217062207596,0.8078275542785338,-0.6810512811207499,5.228272947120688,0.16380424842719046,2,"58,507",2,80,160,2,0,1,3,0,3,0,1,2
577,Ibajay,-0.7365614533611822,-0.10952557780755223,1.4620015692088897,-9.647975478240262,-0.024345142315669775,1,"52,364",0,20,150,13,1,0,0,0,1,0,0,0
578,Igacos,-0.8084993405126931,-0.9947453921518634,-0.7865419076211682,25.51935494622435,0.15078768333142267,1,"104,123",1,230,480,8,3,2,4,0,8,0,4,0
579,Igbaras,-0.16101167795418256,0.13260112921284625,-0.11978334274965026,-13.718815305966501,-0.505223829145297,1,"32,197",0,0,0,0,0,0,0,0,0,0,0,0
580,Iguig,-0.7271774286861953,-0.3827970726236046,-0.7025450136985848,-13.65705231807223,0.014062162291775109,1,"31,862",0,10,50,10,2,0,0,0,1,0,0,0
581,Ilagan,-0.8534410993413597,-1.1992730644621192,-0.6850756587317525,71.22849313310267,0.5091838154198712,0,"163,482",3,730,1970,115,6,9,18,0,30,0,9,3
582,Iligan,-0.46212526372325613,-0.744883671056843,0.3698775192073115,26.4750032210295,0.4158118196029749,1,"363,115",7,1450,3240,81,4,8,14,0,24,5,2,4
583,Ilog,1.6920295685396678,0.6819338511276449,-0.44803465673618065,-5.75610310488929,-0.21538758982000267,2,"57,389",0,10,120,22,1,0,0,0,1,0,0,0
584,Iloilo,-0.8510159970086824,-1.0449484198538066,0.05125385169561442,50.17389386431869,-0.40238479480281975,0,"457,626",10,1132,1386,180,27,38,86,1,227,37,86,16
585,Imelda,0.4252013954358012,-0.3703130189862014,-0.11442089854190217,-15.596811886656026,-0.01886696868260707,1,"26,020",0,30,40,3,2,0,6,0,1,0,0,0
586,Impasug-Ong,0.4473438574025651,-0.4026239630118591,-0.4924805215850379,-7.745776661496725,0.03551423550404819,1,"47,859",0,10,20,16,1,0,0,0,1,0,0,0
587,Imus,-1.156133040341921,-1.2239219718978611,-1.0426258019287704,73.96343042398595,0.056939590476238144,0,"403,785",4,950,2480,9,0,6,7,2,17,16,29,1
588,Inabanga,1.1134221047647173,0.4912219612177613,-0.2681023210924312,-8.65715213312242,0.45349841910959804,2,"45,880",0,40,150,0,0,0,1,0,3,0,0,1
589,Indanan,1.8562241195819669,3.5725284214676987,3.2528364229742897,-11.674067361606014,-0.5289284959823761,2,"80,883",0,0,0,0,0,0,0,0,0,0,0,0
590,Indang,0.3480275446735786,-0.5310068348905648,0.3256172067100504,11.220476637369474,0.45857431021882544,1,"65,599",0,0,0,0,0,0,0,0,0,0,0,0
591,Infanta (PS),-0.7868797716331548,-0.45061124010216913,0.01198761562875022,-0.5625642677563643,0.0979097019622317,1,"24,584",0,0,10,7,0,0,4,0,1,0,0,0
592,Infanta (QN),-0.8042848738750413,-0.39322880388530235,-0.7733911848449785,-0.5595236418252642,0.4132690090677771,1,"69,079",1,60,250,5,1,1,1,0,3,0,1,0
593,Initao,-0.8390756338888337,-0.33087245164619,-0.019994176777341735,-5.658625571101389,-0.025204756168202436,1,"32,370",1,100,190,14,1,1,2,0,3,0,0,0
594,Inopacan,0.5109930231226989,-0.05547061210528876,0.2749903444075681,-14.653678728546593,-0.024561953978969507,1,"20,550",0,10,10,5,0,0,0,0,1,0,0,0
595,Ipil,1.1140161128939752,0.03731306528845336,0.13058289511345275,-6.4554689338546964,-0.01932794475187587,2,"89,401",4,450,1420,18,3,3,29,0,18,0,6,3
596,Iriga,-1.0006796434941119,-0.979940595371837,-0.8813232222546634,-6.071333746856192,0.9246300397372569,1,"111,757",3,650,1810,35,7,4,6,0,16,0,4,4
597,Irosin,-0.6775639530520352,-0.23722794982027204,-0.15796374573005595,-11.48853704640437,0.3212722696204636,1,"56,267",1,140,360,21,2,1,1,0,3,0,2,0
598,Isabel,0.4329947719951343,-0.2816404954548467,0.410574007125167,-14.30876005056613,0.4005128154458534,1,"46,915",1,110,100,3,3,1,1,0,4,0,0,0
599,Isabela (BAS),-0.6397014327931311,-0.9844506675181871,0.037432182449746845,4.595901575610647,-0.26218347020817306,1,"130,379",4,320,1090,40,3,4,21,0,21,0,6,3
600,Isabela (NO),1.7027959817433942,-0.017380155124815163,0.365521225191533,9.19158475241799,0.37802095330767105,2,"62,146",0,0,0,0,0,0,0,0,0,0,0,0
601,Isulan,-0.9785042927538584,-0.38047063838796824,-0.9523796441390252,0.7024807356604977,-0.3167574064287185,1,"90,682",3,380,630,32,8,4,17,0,14,1,4,0
602,Itbayat,0.08076446763011186,-0.31418731545653156,-0.4051667623683976,-19.663581325645968,0.5779126283596028,1,"2,867",0,0,40,6,1,0,0,0,0,0,0,0
603,Itogon,-0.7881289786163219,0.7561614177165751,-0.5991618910323837,-6.724667922360076,-0.26100322547086324,1,"59,820",0,20,70,20,2,1,1,0,1,0,0,0
604,Ivana,2.1657006011004505,0.6870109888331953,-0.2819607087674979,-19.688875129640227,0.575614420943739,2,"1,327",0,10,20,2,0,0,0,0,0,0,0,0
605,Ivisan,-0.8639105679301112,-0.4498131284890602,-0.4473989765236303,-8.739082659041198,-0.2629153397616263,1,"31,278",0,10,10,8,0,0,0,0,1,0,0,0
606,Jabonga,-0.20145724678507776,0.5026215842738625,0.07923070039040071,-6.70026635867622,-0.5266403306224684,1,"24,855",0,20,40,12,1,0,1,0,1,0,0,0
607,Jaen,-0.7733695395896308,-0.1546504381425505,-0.05267832085435423,-16.519671408553172,-0.4045957389523065,1,"79,189",0,10,20,9,1,0,0,0,0,0,0,0
608,Jagna,-0.93531266588233,-0.38583718077437085,-0.40338105249344897,11.444844145350789,-0.44984055847726406,1,"33,892",2,90,660,10,0,1,2,0,5,0,1,0
609,Jalajala,-0.8705590226180617,-0.06465324030050984,-0.550943623127868,-9.708476194613825,0.03720716368875939,1,"34,017",1,10,10,2,0,0,0,0,0,0,0,0
610,Jamindan,-0.720993494010863,-0.04723468855967297,-0.4893405471151569,4.218740988123532,-0.027043003369984314,1,"38,670",0,30,120,17,0,0,1,2,1,0,0,0
611,Janiuay,-0.8173516514216383,-0.32879022279468256,-0.10217667859037786,-5.660604786686499,-0.244076421189711,1,"66,786",1,60,130,0,1,1,1,0,4,0,0,0
612,Jaro,-0.0748410513973295,0.3199064723852189,0.07411333865776838,-11.610727724103729,-0.027428060663825662,1,"43,199",0,10,20,13,0,0,0,0,1,0,0,0
613,Jasaan,-0.7613138297809002,-0.2536782119597689,-0.7064148747341821,-5.632798242318732,0.31540173887160206,1,"54,478",0,40,30,17,0,0,0,0,1,0,0,0
614,Javier,-0.36011120767156674,-0.3423799946736919,0.37452567740045406,-16.61904438895131,-0.028605796362781287,1,"25,379",0,0,0,0,0,0,0,0,0,0,0,0
615,Jiabong,1.580212102500944,-0.11282383595343702,-0.44450497875079076,-15.5898006247705,0.45437629230155385,2,"18,342",0,0,0,0,0,0,0,0,0,0,0,0
616,Jimalalud,1.7160518583091235,0.8326053064436022,-0.17673629795670195,-3.7667083320399843,-0.24648490587533706,2,"30,945",0,0,0,0,0,0,0,0,0,0,0,0
617,Jimenez,-0.843693304586821,-0.3523807039793849,-0.5153144528589674,-15.58582059988649,0.32026137510964814,1,"28,909",1,10,50,9,0,0,0,0,2,0,0,0
618,Jipapad,1.9310998775927783,0.8962817041164772,1.257191423087703,-16.70592047009677,0.20093589862050076,2,"8,439",0,0,0,0,0,0,0,0,0,0,0,0
619,Jolo,2.3088793448668405,3.2175138013214486,3.145120999354831,-14.555977892297593,-0.5207768554215861,2,"125,564",1,190,310,4,2,1,1,0,4,0,0,1
620,Jomalig,-0.6124602357561847,0.9034946214000051,0.3842884560034874,-15.710512410702792,0.07839131522692433,1,"7,417",0,20,70,2,0,0,0,0,0,0,0,0
621,Jones,-0.6964310604557877,-0.3232807913602847,-0.2894702432910322,21.26362471521722,0.39516794668528155,1,"49,237",1,40,60,22,0,1,1,0,0,0,0,0
622,Jordan,-0.2650391031836714,0.08962156368643974,-0.13394785650026458,-6.711945614644996,-0.27205994268610145,1,"36,096",1,20,380,21,4,3,4,0,17,2,0,0
623,Jose Abad Santos,1.694088249526655,-0.26510275167916114,0.6077581584432261,5.212941750006021,0.39349433581531434,2,"76,332",0,40,20,2,1,0,1,0,0,0,0,0
624,Jose Dalman,-0.05140207000071894,-0.1397287711261628,0.09036580946904345,-5.64251071043847,-0.07958704932266703,1,"28,881",0,10,20,5,0,0,0,0,0,0,0,0
625,Jose Panganiban,-0.030062063091183356,-0.06504736659592446,0.6550871412085436,5.4779043263695915,0.7824584805295417,1,"63,662",0,100,230,12,1,0,1,0,3,0,0,1
626,Josefina,1.6431181583834125,0.0994449153225257,-0.21927781344483574,-13.65939884413957,-0.1949023898659292,2,"12,205",0,10,10,1,0,0,0,0,0,0,0,0
627,Jovellar,-0.6094208830525809,0.6195986933033756,0.4417806266947398,-14.713571312920699,0.8232346863754963,1,"17,308",0,10,10,6,1,0,0,0,1,0,0,0
628,Juban,0.03043649691419342,-0.04559684474615271,1.4456753455618492,4.3109690505815434,0.40706072542065597,2,"34,431",0,10,0,6,0,0,0,0,1,0,0,0
629,Julita,1.6741231185696155,-0.11013884233187447,-0.24218254948934362,-17.64013541847614,0.4457046278022124,2,"15,114",0,10,0,3,0,0,0,0,0,0,0,0
630,Kabacan,-0.9681470625428593,-0.38382625287246586,-0.933859433830692,3.5776003509268857,-0.011797180774752487,1,"93,822",5,360,770,31,2,3,14,0,12,0,3,4
631,Kabankalan,-0.8337247276940328,-1.1816216698222213,-0.44322873601703516,22.236232123563727,0.4404931740073861,1,"181,977",2,30,240,8,2,0,0,0,0,0,0,0
632,Kabasalan,1.8482381755753632,1.2344539966981967,1.504422862217224,-13.652641948025067,-0.027217505526468594,2,"46,884",1,60,170,1,0,1,10,0,2,0,1,0
633,Kabayan,-0.5742133835781842,1.3603302440614435,-0.14956296407524466,-2.7732932582438417,-0.5262021516771404,1,"15,260",0,10,0,9,0,0,0,0,0,0,0,0
634,Kabugao,1.3804013257856766,0.8075450048012891,0.8816298447415776,0.3552975098265161,-0.1230929641582526,2,"15,537",0,20,60,10,1,1,1,0,2,0,1,0
635,Kabuntalan,1.6594599585485175,-0.38585566509785835,-0.6653397125305347,-16.643588164032987,0.570740529391951,1,"25,439",0,10,30,8,0,0,0,0,0,0,0,0
636,Kadingilan,-0.6590080687837226,-0.3103147275057023,-0.16863570828421928,-3.765962859883245,-0.027912094503766437,1,"33,778",0,20,10,7,0,0,0,0,2,0,0,0
637,Kalamansig,-0.7852119449046334,-0.23676070326311838,-0.8437920536362545,-6.666689344621482,-0.3395249124854327,1,"49,059",0,20,40,3,0,1,6,0,1,0,0,0
638,Kalawit,1.7360142471699143,-0.053221932775583694,1.1827969590325038,-14.654615138416153,-0.3509175723663474,2,"23,812",0,10,10,10,0,0,0,0,0,0,0,0
639,Kalayaan (LA),-0.7076083246706899,-0.41064536807828733,-0.40929303642101067,-14.651816265918862,-0.2782680023162528,1,"23,269",0,20,10,5,0,0,0,0,0,0,0,0
640,Kalayaan (PN),1.7505856596884724,0.5983040604427244,1.8007107865990084,-20.68472421323299,-0.029659037791334854,2,184,0,0,0,0,0,0,0,0,0,0,0,0
641,Kalibo,-0.9752415195065659,-0.3567879377513345,-0.9002706240362628,-3.5014850335277505,0.14463886780317334,1,"89,127",5,1150,1260,6,5,6,12,3,14,3,4,6
642,Kalilangan,-0.7497458433148281,-0.3976903708911542,-0.4053775374359463,-6.687392046478974,0.03847563923605386,1,"41,601",1,30,170,6,0,1,1,0,2,0,1,0
643,Kalingalan Caluang,2.481155940399064,4.6830015138266345,3.31038628885801,-15.654340705395366,-0.5295490105334468,2,"41,486",0,0,0,0,0,0,0,0,0,0,0,0
644,Kananga,-0.7267214063405862,-0.124101886260588,0.12769372309395774,-11.585021272609172,0.4007788017482166,1,"56,575",0,20,60,8,0,0,0,0,2,0,0,0
645,Kapai,0.2463032023262166,1.579037248957459,2.20021308679717,-18.634387234260934,-0.5287167018441127,2,"20,581",0,0,0,0,0,0,0,0,0,0,0,0
646,Kapalong,-0.816449003858977,-0.6593994589501827,-0.2451054033277244,-6.535882696994588,0.2743365269562432,1,"81,068",2,120,170,8,0,0,2,0,3,0,1,0
647,Kapangan,-0.6939827984768989,-0.3118739817028587,0.263467515245096,-5.731651704107445,-0.52764033799159,1,"19,361",0,40,80,11,0,0,1,0,3,0,1,0
648,Kapatagan (LN),-0.8672382684074131,-0.2716324621239327,-0.7870094520493174,2.4938495758444,0.3182516656744039,1,"62,853",2,50,120,7,2,1,1,0,3,0,0,0
649,Kapatagan (LS),-0.7044668870329148,-0.49246355345090675,0.4723891352269705,2.4926170961110996,-0.152693389697901,1,"20,498",0,0,0,0,0,0,0,0,0,0,0,0
650,Kasibu,-0.8033592332906151,-0.40750958018477274,-0.024500125797384833,8.260462415843165,0.09134419130047937,1,"37,705",0,40,310,19,2,1,2,0,3,0,0,0
651,Katipunan,0.017046430701386287,0.5712804111135646,0.17854584928210668,-7.689331304648487,-0.036793894431620934,1,"44,661",0,10,20,14,0,0,1,0,1,0,0,0
652,Kauswagan,-0.699681228707016,-0.4350275054282344,-0.8179803745086525,-8.657165485565677,0.24357361532260796,1,"26,278",0,0,0,0,0,0,0,0,0,0,0,0
653,Kawayan,-0.6909647344090716,1.0423003570122709,0.6050274358040564,-14.53958613669725,-0.5266467783347867,1,"20,455",0,10,0,6,0,0,0,0,1,0,0,0
654,Kawit,-0.852402166886581,-0.35221037214366174,-0.935360793659005,0.5725493143591059,0.08869607159037177,1,"107,535",3,0,0,0,0,0,0,0,0,0,0,0
655,Kayapa,1.1023938466856185,2.409359164270714,-0.1638843243610797,7.393162555559072,0.08253553643420514,2,"23,714",1,50,80,13,1,1,2,0,2,0,1,0
656,Kiamba,-0.8382244443196794,-0.5074816326411006,-0.9293404342294388,-0.7019409618843183,0.12806071957676612,1,"65,774",2,40,90,11,2,1,1,0,2,0,0,0
657,Kiangan,-0.11114308635406484,-0.08117111424270748,-0.07726364249589555,-7.747913906732498,0.26871837796638887,1,"17,048",0,10,10,7,1,0,0,0,2,0,0,0
658,Kibawe,0.46479922763340975,-0.2226130263584516,-0.27190949598551145,-3.6431710488120537,0.03678565087437483,1,"39,612",1,230,50,9,0,0,0,0,1,0,0,0
659,Kiblawan,1.68855691703512,-0.0544476911911802,-0.5029768998025609,9.254314957776831,0.0034296209161993395,2,"48,897",0,50,70,6,2,1,3,0,1,0,0,0
660,Kibungan,-0.6903514477059254,-0.22071255318137226,-0.1283755650661947,-4.761166655439207,-0.5279127072678856,1,"17,292",0,0,0,8,0,0,0,0,1,0,0,0
661,Kidapawan,-0.9386728261152004,-1.2617871138514134,-0.717943634784843,19.76919861823712,0.7113294779013779,1,"140,195",7,1560,5430,144,5,15,51,1,70,3,14,5
662,Kinoguitan,-0.5080966178801006,-0.36513124354030535,-0.4088721803486101,-10.73097922755715,0.1288702035055303,1,"14,091",0,0,0,0,0,0,0,0,0,0,0,0
663,Kitaotao,-0.7823987071498909,-0.3354857612620524,-0.07456319703904551,4.2526806499682985,0.03644114526733026,1,"50,260",0,10,30,19,1,0,1,0,1,0,0,0
664,Kitcharao,-0.23758867411419332,-0.48155993938118413,0.1361703504840619,-9.652322012896802,-0.5257870154160122,1,"18,659",0,50,90,8,1,0,1,0,2,0,0,1
665,Kolambugan,-0.9710920830090478,-0.3512420069249224,-0.7238316034849636,-5.651452538072487,0.06878350452108198,1,"27,005",1,10,10,6,0,0,0,0,1,0,0,0
666,Koronadal,-0.931460620354028,-1.259158353830364,-0.8751607764614322,13.776797664742002,0.04592149399779819,1,"174,942",4,860,2220,65,3,4,40,0,36,3,13,1
667,Kumalarang,-0.08269794815697677,-0.05713498898916665,-0.20160121785396676,-12.665126545063965,-0.5244048907152234,1,"29,479",0,20,80,9,0,0,0,0,1,0,0,0
668,La Carlota,-0.6203672893657572,-1.0883320979799738,-0.758700929210289,-6.711409860538277,0.4352847409974817,1,"64,469",1,90,540,27,3,2,5,1,5,0,4,0
669,La Castellana,0.5233589325383122,-0.0939657172534037,-0.028933684196250555,-6.75355504717074,0.3792375086207856,1,"74,855",1,0,0,0,0,0,0,0,0,0,0,0
670,La Libertad (NR),-0.6446839263773976,-0.06068933443720203,0.06360845311843295,-5.608244131996605,-0.2457117391004712,1,"38,602",0,20,20,2,0,0,0,0,0,0,0,0
671,La Libertad (ZN),1.8344076224604038,-0.1985531377951341,1.4933775363108428,-5.608017666002283,-0.027780327852234773,2,"8,119",0,20,110,8,0,0,0,0,0,0,0,0
672,La Paz (AA),-0.7274546222284429,0.5506577593331938,1.108235819350698,5.706429864024521,-0.1522830651992341,1,"15,437",0,20,140,8,0,1,1,0,1,0,0,0
673,La Paz (AS),-0.6451915257607682,0.1830300593126709,0.36150416104912036,5.706961989526467,-0.252745065386384,1,"28,217",0,30,50,6,1,0,1,0,2,0,0,0
674,La Paz (LE),1.8293363185190905,0.1377943303282986,-0.03706892464286285,5.707976061262675,0.4456666742243724,2,"19,998",0,10,10,5,0,0,1,0,0,0,0,0
