,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
39,Sanitary System,-,-,-,1.0833,0.0000,1.0000,1.0005,1.2501,1.0,Bontoc (SL)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0513,Bontoc (SL)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Bontoc (SL)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Bontoc (SL)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0069,Bontoc (SL)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bontoc (SL)
45,Internet Capability,-,-,-,-,-,-,-,-,1.087,Bontoc (SL)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0027,Bontoc (SL)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Bontoc (SL)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Bontoc (SL)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Bontoc (SL)
