,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
28,Information Technology Capacity,0.7584,0.7870,1.2514,0.4990,0.4617,0.5040,0.5974,1.0417,0.2657,Calamba (LA)
29,Financial Technology Capacity,1.1601,3.1873,3.1497,2.2650,2.3201,2.4274,2.4527,1.3093,0.5172,Calamba (LA)
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4995,2.5000,2.4800,1.9286,Calamba (LA)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3810,2.5000,2.4286,1.9444,Calamba (LA)
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,1.2635,1.0194,Calamba (LA)
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2522,1.0012,Calamba (LA)
34,Budget for DRRMP,-,-,-,0.0631,0.2562,1.4846,1.1402,0.1266,0.0845,Calamba (LA)
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Calamba (LA)
36,Emergency Infrastructure,-,-,-,0.9854,0.8857,0.6263,0.7185,0.5093,0.5464,Calamba (LA)
37,Utilities,-,-,-,0.7233,1.6616,1.9227,2.0037,1.5002,1.5996,Calamba (LA)
38,Employed Population,-,-,-,0.1628,0.1112,0.0764,0.0154,0.0174,0.0369,Calamba (LA)
39,Sanitary System,-,-,-,1.0000,1.5948,2.1664,2.0745,1.9708,1.5459,Calamba (LA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.5371,Calamba (LA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0772,Calamba (LA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.2017,Calamba (LA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.2325,Calamba (LA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Calamba (LA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0512,Calamba (LA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.04,Calamba (LA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Calamba (LA)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Calamba (LA)
49,New Technology,-,-,-,-,-,-,-,-,0.0204,Calamba (LA)
