,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
17,Getting Business Permits,-,-,1.1111,1.2595,0.0000,2.4093,2.3385,1.5150,0.5,Calatrava (NO)
18,Peace and Order,-,0.0299,0.0090,0.2197,0.0000,0.0227,0.0227,0.0496,0.0,Calatrava (NO)
19,Social Protection,-,-,0.6683,0.2822,0.0000,0.1786,0.1802,0.0354,0.0011,Calatrava (NO)
20,Road Network,-,0.0001,0.0003,0.0000,0.0000,0.0373,0.0003,0.0733,0.0001,Calatrava (NO)
21,Distance to Ports,-,3.0193,2.8063,2.1224,0.0000,2.1486,2.4669,2.2934,1.8344,Calatrava (NO)
22,Availability of Basic Utilities,-,3.3333,3.3333,1.2500,0.0000,2.1477,2.1500,1.2499,0.0,Calatrava (NO)
23,Transportation Vehicles,-,0.0595,0.0336,0.0191,0.0000,0.0328,0.0016,0.0115,0.0087,Calatrava (NO)
24,Education,-,0.2095,0.0525,0.0818,0.0000,0.0561,0.0104,0.0970,0.0407,Calatrava (NO)
25,Health,-,0.0437,0.0527,0.0190,0.0000,0.0870,0.0688,0.0817,0.0931,Calatrava (NO)
26,LGU Investment,-,0.0000,0.0000,0.0000,0.0000,0.3085,0.0580,0.0033,0.0006,Calatrava (NO)
27,Accommodation Capacity,-,0.0601,0.0000,0.0299,0.0000,0.0260,0.0025,0.0000,0.0,Calatrava (NO)
28,Information Technology Capacity,-,0.3469,0.5411,0.2378,0.0000,0.1998,0.2100,0.3636,0.1322,Calatrava (NO)
29,Financial Technology Capacity,-,0.0000,0.0362,0.0231,0.0000,0.0240,0.1698,0.0000,0.0,Calatrava (NO)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.3462,2.3462,1.9091,1.4242,Calatrava (NO)
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4074,1.9907,2.0000,1.0,Calatrava (NO)
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.0000,1.6667,1.2500,1.0,Calatrava (NO)
33,Early Warning System,-,-,-,0.0000,0.0000,2.5000,2.5000,1.2664,1.0112,Calatrava (NO)
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.2389,0.1527,0.0215,0.0,Calatrava (NO)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,1.0,Calatrava (NO)
36,Emergency Infrastructure,-,-,-,0.0007,0.0000,0.5207,0.5050,0.2446,0.3561,Calatrava (NO)
37,Utilities,-,-,-,0.0000,0.0000,1.8683,1.8609,0.7489,1.4989,Calatrava (NO)
38,Employed Population,-,-,-,0.0000,0.0000,0.0000,0.0064,0.0233,0.017,Calatrava (NO)
39,Sanitary System,-,-,-,0.5000,0.0000,1.3974,1.0000,1.2505,1.0,Calatrava (NO)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
45,Internet Capability,-,-,-,-,-,-,-,-,0.0714,Calatrava (NO)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Calatrava (NO)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Calatrava (NO)
