,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
19,Social Protection,-,-,0.0258,0.0058,0.0000,0.0000,0.5601,0.1012,0.9908,Naguilian (IA)
20,Road Network,-,-,0.0000,0.0000,0.0000,0.0945,0.0009,0.0816,0.0008,Naguilian (IA)
21,Distance to Ports,-,-,0.0000,0.0000,0.0000,1.6371,1.6189,1.6189,1.3332,Naguilian (IA)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,2.1651,1.7774,2.0375,0.376,Naguilian (IA)
23,Transportation Vehicles,-,-,0.1426,0.0998,0.0000,0.0086,0.0096,0.0632,0.0025,Naguilian (IA)
24,Education,-,-,0.1770,0.1465,0.0000,0.0586,0.0385,0.0577,0.0639,Naguilian (IA)
25,Health,-,-,0.1600,0.1228,0.0000,0.1088,0.2497,0.4081,0.1845,Naguilian (IA)
26,LGU Investment,-,-,0.3452,0.1640,0.0000,0.0762,0.0637,0.1143,0.0002,Naguilian (IA)
27,Accommodation Capacity,-,-,0.0000,0.0101,0.0000,0.0000,0.0000,0.0000,0.0,Naguilian (IA)
28,Information Technology Capacity,-,-,0.9947,0.5060,0.0000,0.2500,0.5000,0.2174,0.3478,Naguilian (IA)
29,Financial Technology Capacity,-,-,0.2381,0.2500,0.0000,0.0000,0.1250,0.0694,0.0455,Naguilian (IA)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4615,2.4429,1.9189,Naguilian (IA)
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.3611,2.3611,2.4412,1.9998,Naguilian (IA)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2582,1.0015,Naguilian (IA)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0099,Naguilian (IA)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1355,0.0466,0.0025,0.0,Naguilian (IA)
35,Local Risk Assessments,-,-,-,0.0000,0.0000,2.5000,2.5000,2.5000,2.0,Naguilian (IA)
36,Emergency Infrastructure,-,-,-,0.8536,0.0000,0.4726,0.5072,0.3270,0.4059,Naguilian (IA)
37,Utilities,-,-,-,0.9801,0.0000,1.2509,1.8754,1.2518,1.5004,Naguilian (IA)
38,Employed Population,-,-,-,0.2186,0.0000,0.0000,0.0160,0.0148,0.0038,Naguilian (IA)
39,Sanitary System,-,-,-,1.0556,0.0000,1.5568,1.9931,1.8751,1.5,Naguilian (IA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Naguilian (IA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Naguilian (IA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Naguilian (IA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0345,Naguilian (IA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Naguilian (IA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1522,Naguilian (IA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0036,Naguilian (IA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Naguilian (IA)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Naguilian (IA)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Naguilian (IA)
