,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.5000,2.5000,1.3333,La Libertad (ZN)
31,Disaster Risk Reduction Plan,-,-,-,2.0000,0.0000,2.4537,2.5000,2.4762,1.9983,La Libertad (ZN)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.5000,1.2500,1.0213,La Libertad (ZN)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2500,1.1136,La Libertad (ZN)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.0694,0.1520,0.0034,0.0017,La Libertad (ZN)
35,Local Risk Assessments,-,-,-,1.2500,0.0000,1.2500,2.5000,2.5000,2.0,La Libertad (ZN)
36,Emergency Infrastructure,-,-,-,0.8834,0.0000,0.4679,0.5269,0.2771,0.5064,La Libertad (ZN)
37,Utilities,-,-,-,0.6960,0.0000,1.2506,1.5730,0.7843,1.5036,La Libertad (ZN)
38,Employed Population,-,-,-,0.0167,0.0000,0.0975,0.0178,0.2014,0.0201,La Libertad (ZN)
39,Sanitary System,-,-,-,1.0290,0.0000,1.5159,1.5023,1.8772,1.5,La Libertad (ZN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.04,La Libertad (ZN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,La Libertad (ZN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,La Libertad (ZN)
