,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
20,Road Network,-,0.0005,0.0005,0.0022,0.0000,0.0057,0.0003,0.0082,0.0012,Morong (RL)
21,Distance to Ports,-,2.7788,2.9135,2.3584,0.0000,2.4042,2.4911,2.4307,1.9401,Morong (RL)
22,Availability of Basic Utilities,-,3.3333,3.3333,2.5000,0.0000,2.4874,2.4875,2.4999,0.1101,Morong (RL)
23,Transportation Vehicles,-,0.2145,0.3078,0.4410,0.0000,0.0295,0.0292,0.0327,0.0285,Morong (RL)
24,Education,-,0.3655,0.1038,0.1613,0.0000,0.0783,0.1721,0.2319,0.1996,Morong (RL)
25,Health,-,0.8122,0.7368,0.5193,0.0000,0.2471,0.3135,0.4174,0.3688,Morong (RL)
26,LGU Investment,-,0.4943,0.4797,0.5211,0.0000,0.2154,0.1245,0.0196,0.0007,Morong (RL)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0034,Morong (RL)
28,Information Technology Capacity,-,0.7919,0.8116,0.8425,0.0000,0.5598,0.6994,0.4091,0.326,Morong (RL)
29,Financial Technology Capacity,-,0.2646,0.2461,0.1689,0.0000,0.1558,0.1698,0.1698,0.0789,Morong (RL)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4872,2.4872,2.4318,1.9394,Morong (RL)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.3611,2.4474,1.9995,Morong (RL)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2583,1.008,Morong (RL)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2591,1.0062,Morong (RL)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1561,0.1155,0.0276,0.0,Morong (RL)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Morong (RL)
36,Emergency Infrastructure,-,-,-,0.8928,0.0000,0.5289,0.5928,0.3343,0.4256,Morong (RL)
37,Utilities,-,-,-,1.0266,0.0000,1.8920,1.8907,1.2973,1.5197,Morong (RL)
38,Employed Population,-,-,-,0.2118,0.0000,0.0257,0.0379,0.0825,0.0373,Morong (RL)
39,Sanitary System,-,-,-,1.8547,0.0000,1.9960,1.9934,1.8751,1.5001,Morong (RL)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2407,Morong (RL)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0041,Morong (RL)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0951,Morong (RL)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0446,Morong (RL)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Morong (RL)
45,Internet Capability,-,-,-,-,-,-,-,-,1.1762,Morong (RL)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0204,Morong (RL)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Morong (RL)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Morong (RL)
49,New Technology,-,-,-,-,-,-,-,-,0.0129,Morong (RL)
