,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
15,Capacity of School Services,0.4940,0.6231,0.4337,0.2186,0.0000,0.3072,0.1248,0.0487,0.0233,Pozorrubio
16,Recognition of Performance,0.0000,0.0000,0.0505,0.2186,0.0000,0.1786,0.0793,0.0156,0.3273,Pozorrubio
17,Getting Business Permits,-,-,0.0000,1.1982,0.0000,1.6525,2.4887,2.4530,2.0,Pozorrubio
18,Peace and Order,0.0000,0.0486,0.0434,0.1930,0.0000,0.0168,0.0216,0.0449,0.0,Pozorrubio
19,Social Protection,-,-,0.3186,0.5520,0.0000,0.5304,0.2908,0.4206,2.0,Pozorrubio
20,Road Network,0.0000,0.0014,0.0024,0.0016,0.0000,0.0198,0.0008,0.0202,0.0017,Pozorrubio
21,Distance to Ports,0.0000,2.9824,2.8701,2.1773,0.0000,2.4778,2.4394,2.2832,1.8944,Pozorrubio
22,Availability of Basic Utilities,3.3333,3.3333,3.3333,2.5000,0.0000,2.0687,2.1019,2.1018,0.4902,Pozorrubio
23,Transportation Vehicles,0.1046,0.1580,0.2876,0.2059,0.0000,0.0292,0.0276,0.0194,0.0229,Pozorrubio
24,Education,0.3525,0.4087,0.1275,0.1341,0.0000,0.1578,0.1198,0.1011,0.0916,Pozorrubio
25,Health,0.3955,0.5679,0.3336,0.1168,0.0000,0.2118,0.1328,0.1987,0.1551,Pozorrubio
26,LGU Investment,1.0108,0.0000,0.0000,0.9963,0.0000,0.3873,0.2134,0.0280,0.002,Pozorrubio
27,Accommodation Capacity,0.0622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228,0.0221,0.0854,Pozorrubio
28,Information Technology Capacity,0.0000,0.5103,0.3816,0.3569,0.0000,0.3155,0.3042,0.6364,0.1233,Pozorrubio
29,Financial Technology Capacity,0.0844,0.1190,0.1087,0.1758,0.0000,0.2735,0.3395,0.2224,0.0862,Pozorrubio
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4359,2.4359,2.3409,1.9848,Pozorrubio
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4737,1.9998,Pozorrubio
32,Annual Disaster Drill,-,-,-,0.0000,0.0000,2.2500,2.5000,1.2500,1.008,Pozorrubio
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2591,1.0881,Pozorrubio
34,Budget for DRRMP,-,-,-,0.0000,0.0000,0.2402,0.1458,0.0221,0.0,Pozorrubio
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Pozorrubio
36,Emergency Infrastructure,-,-,-,0.9435,0.0000,0.4835,0.4644,0.2400,0.3772,Pozorrubio
37,Utilities,-,-,-,0.9929,0.0000,1.8788,1.8761,1.2592,1.5036,Pozorrubio
38,Employed Population,-,-,-,0.1628,0.0000,0.0715,0.2820,0.3068,0.2234,Pozorrubio
39,Sanitary System,-,-,-,1.0462,0.0000,1.9034,1.9796,1.8752,1.5002,Pozorrubio
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Pozorrubio
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Pozorrubio
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Pozorrubio
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0097,Pozorrubio
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Pozorrubio
45,Internet Capability,-,-,-,-,-,-,-,-,1.0667,Pozorrubio
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Pozorrubio
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Pozorrubio
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Pozorrubio
49,New Technology,-,-,-,-,-,-,-,-,0.0,Pozorrubio
