,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.5000,2.4853,1.9993,Magsaysay (MO)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2829,1.002,Magsaysay (MO)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2600,1.0099,Magsaysay (MO)
34,Budget for DRRMP,-,-,-,0.0022,0.0000,0.1443,0.0452,0.0027,0.0,Magsaysay (MO)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Magsaysay (MO)
36,Emergency Infrastructure,-,-,-,0.9121,0.0000,0.4535,0.4593,0.2623,0.3563,Magsaysay (MO)
37,Utilities,-,-,-,0.9927,0.0000,1.8838,1.8748,1.2500,1.5,Magsaysay (MO)
38,Employed Population,-,-,-,0.0787,0.0000,0.0329,0.1177,0.1090,0.0281,Magsaysay (MO)
39,Sanitary System,-,-,-,1.0000,0.0000,1.9932,1.9715,1.8753,1.5001,Magsaysay (MO)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.2669,Magsaysay (MO)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Magsaysay (MO)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Magsaysay (MO)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Magsaysay (MO)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Magsaysay (MO)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0217,Magsaysay (MO)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.033,Magsaysay (MO)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Magsaysay (MO)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Magsaysay (MO)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Magsaysay (MO)
