,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
27,Accommodation Capacity,0.0059,0.0000,0.0227,0.0166,0.0162,0.0000,0.1151,0.1041,0.0897,Malaybalay
28,Information Technology Capacity,0.0000,1.1420,1.0115,0.4360,0.4918,0.5749,0.5898,0.5208,0.0201,Malaybalay
29,Financial Technology Capacity,0.1146,0.4089,0.3595,0.2545,0.2516,0.2469,0.2515,0.1999,0.0742,Malaybalay
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4995,2.4318,2.4200,1.8571,Malaybalay
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.2619,2.5000,2.4286,1.8333,Malaybalay
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.1875,1.2973,1.0291,Malaybalay
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2701,1.0142,Malaybalay
34,Budget for DRRMP,-,-,-,0.0606,0.2562,0.8022,0.5879,0.1342,0.0746,Malaybalay
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Malaybalay
36,Emergency Infrastructure,-,-,-,0.8805,0.8948,0.3984,0.5737,0.2748,0.3821,Malaybalay
37,Utilities,-,-,-,0.9999,1.6975,1.8859,1.8745,0.7534,1.0011,Malaybalay
38,Employed Population,-,-,-,0.5282,0.0714,0.0048,0.0455,0.0013,0.0913,Malaybalay
39,Sanitary System,-,-,-,1.5701,1.5400,1.9632,1.9863,1.8761,1.5008,Malaybalay
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1102,Malaybalay
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0034,Malaybalay
42,STEM graduates,-,-,-,-,-,-,-,-,0.0292,Malaybalay
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0363,Malaybalay
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Malaybalay
45,Internet Capability,-,-,-,-,-,-,-,-,1.0627,Malaybalay
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Malaybalay
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Malaybalay
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Malaybalay
49,New Technology,-,-,-,-,-,-,-,-,0.0,Malaybalay
