,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Zamboanguita
36,Emergency Infrastructure,-,-,-,0.8642,0.0000,0.4798,0.4880,0.3026,0.3968,Zamboanguita
37,Utilities,-,-,-,0.9859,0.0000,1.8716,1.8653,1.2588,1.5006,Zamboanguita
38,Employed Population,-,-,-,0.1970,0.0000,0.0402,0.0311,0.0218,0.0056,Zamboanguita
39,Sanitary System,-,-,-,1.5574,0.0000,2.0402,1.9840,1.8750,1.5,Zamboanguita
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0007,Zamboanguita
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Zamboanguita
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Zamboanguita
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Zamboanguita
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,0.0,Zamboanguita
45,Internet Capability,-,-,-,-,-,-,-,-,0.087,Zamboanguita
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0006,Zamboanguita
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Zamboanguita
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Zamboanguita
49,New Technology,-,-,-,-,-,-,-,-,0.0,Zamboanguita
