,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
18,Peace and Order,0.8618,1.1783,0.9571,0.5013,0.4254,0.2567,0.2524,0.1642,0.0003,Bacolod (NO)
19,Social Protection,-,-,0.9286,0.3039,1.4095,0.4035,0.7769,0.6327,1.5658,Bacolod (NO)
20,Road Network,0.2467,0.0019,0.0399,0.0184,0.0339,0.5595,0.3669,0.3590,0.0248,Bacolod (NO)
21,Distance to Ports,3.2090,2.9164,2.9111,2.1340,2.1239,2.1239,2.1537,2.1537,1.7364,Bacolod (NO)
22,Availability of Basic Utilities,2.4685,1.6667,2.8788,2.5000,2.5000,2.4409,1.8159,2.3942,1.0006,Bacolod (NO)
23,Transportation Vehicles,0.3745,0.1973,0.6641,0.1668,2.2925,0.6554,0.3696,0.3447,0.2856,Bacolod (NO)
24,Education,0.8386,0.4522,1.5961,0.5736,0.7315,0.4577,0.5782,0.4345,0.3938,Bacolod (NO)
25,Health,0.1019,0.0915,0.7643,0.6417,0.9936,0.3699,0.5195,0.4176,0.3492,Bacolod (NO)
26,LGU Investment,1.0864,0.0000,0.1845,0.2628,0.4886,0.0928,0.4697,0.5459,2.0,Bacolod (NO)
27,Accommodation Capacity,0.1311,0.0000,0.0191,0.6795,0.3178,0.3242,0.1831,0.2058,0.233,Bacolod (NO)
28,Information Technology Capacity,0.8323,0.1723,1.0179,0.5278,1.3206,0.4129,1.1734,0.6462,0.0471,Bacolod (NO)
29,Financial Technology Capacity,0.9483,0.4334,0.2203,0.2016,0.2276,0.2448,0.2540,0.2211,0.0623,Bacolod (NO)
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4615,2.5000,2.5000,2.0,Bacolod (NO)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.4306,2.5000,2.5000,1.9,Bacolod (NO)
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,1.8750,2.5000,0.0068,1.0036,Bacolod (NO)
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.2643,1.0113,Bacolod (NO)
34,Budget for DRRMP,-,-,-,1.1524,0.6732,0.1175,0.1143,0.1075,0.231,Bacolod (NO)
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Bacolod (NO)
36,Emergency Infrastructure,-,-,-,0.9656,1.7766,0.8061,0.8027,0.7089,0.6374,Bacolod (NO)
37,Utilities,-,-,-,1.0823,1.7033,1.9168,1.9012,1.2969,1.4939,Bacolod (NO)
38,Employed Population,-,-,-,0.1898,0.4162,0.2903,0.1544,0.1511,0.1402,Bacolod (NO)
39,Sanitary System,-,-,-,1.6315,1.9703,1.9688,1.9675,2.5000,1.693,Bacolod (NO)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.3791,Bacolod (NO)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0064,Bacolod (NO)
42,STEM graduates,-,-,-,-,-,-,-,-,1.5996,Bacolod (NO)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0239,Bacolod (NO)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Bacolod (NO)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0123,Bacolod (NO)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,1.28,Bacolod (NO)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,Bacolod (NO)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Bacolod (NO)
49,New Technology,-,-,-,-,-,-,-,-,0.0645,Bacolod (NO)
