,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
30,Land Use Plan,-,-,-,2.5000,2.5000,2.4995,2.4545,2.4400,1.9762,Danao (CU)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,2.5000,2.3214,2.5000,2.5000,1.8889,Danao (CU)
32,Annual Disaster Drill,-,-,-,2.5000,2.5000,2.2917,2.5000,0.0135,1.0194,Danao (CU)
33,Early Warning System,-,-,-,0.0000,2.5000,2.5000,2.5000,1.2567,1.0047,Danao (CU)
34,Budget for DRRMP,-,-,-,0.0052,0.1932,0.3228,0.2262,0.1302,0.065,Danao (CU)
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,Danao (CU)
36,Emergency Infrastructure,-,-,-,0.8633,0.4577,0.3174,0.4964,0.2863,0.4005,Danao (CU)
37,Utilities,-,-,-,1.0059,1.4027,1.8404,1.8638,1.2509,1.4995,Danao (CU)
38,Employed Population,-,-,-,0.5012,0.0737,0.0505,0.0089,0.0057,0.0036,Danao (CU)
39,Sanitary System,-,-,-,1.0420,1.5046,2.0037,1.4101,1.8761,1.5008,Danao (CU)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Danao (CU)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Danao (CU)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0371,Danao (CU)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.7174,Danao (CU)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Danao (CU)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0212,Danao (CU)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Danao (CU)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Danao (CU)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,Danao (CU)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Danao (CU)
