,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
33,Early Warning System,-,-,-,2.5000,2.5000,2.5000,2.5000,1.7188,1.2465,San Fernando (PA)
34,Budget for DRRMP,-,-,-,0.0640,0.2562,0.9352,0.7622,0.1706,0.0464,San Fernando (PA)
35,Local Risk Assessments,-,-,-,2.5000,2.5000,2.5000,2.5000,2.5000,2.0,San Fernando (PA)
36,Emergency Infrastructure,-,-,-,0.9098,0.9698,0.5428,0.7157,0.4847,0.5185,San Fernando (PA)
37,Utilities,-,-,-,1.6162,1.7572,1.9085,1.8977,1.2699,1.5062,San Fernando (PA)
38,Employed Population,-,-,-,0.8857,0.0269,0.2935,0.0713,0.0732,0.0039,San Fernando (PA)
39,Sanitary System,-,-,-,1.7267,1.7496,1.8130,1.9308,1.8761,1.5008,San Fernando (PA)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.358,San Fernando (PA)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0128,San Fernando (PA)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0378,San Fernando (PA)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.3168,San Fernando (PA)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Fernando (PA)
45,Internet Capability,-,-,-,-,-,-,-,-,1.0589,San Fernando (PA)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.7372,San Fernando (PA)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,2.0,San Fernando (PA)
48,ICT Plan,-,-,-,-,-,-,-,-,2.0001,San Fernando (PA)
49,New Technology,-,-,-,-,-,-,-,-,0.023,San Fernando (PA)
