,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0962,0.0568,0.0476,Salcedo (ES)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4615,2.4595,2.4231,1.9167,Salcedo (ES)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.3611,2.4167,2.4524,1.9993,Salcedo (ES)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,1.2500,2.2321,1.2675,1.016,Salcedo (ES)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2879,1.4015,Salcedo (ES)
34,Budget for DRRMP,-,-,-,0.0198,0.0000,0.1145,0.2366,0.0039,0.0017,Salcedo (ES)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,Salcedo (ES)
36,Emergency Infrastructure,-,-,-,0.8488,0.0000,0.4530,0.5245,0.2655,0.4182,Salcedo (ES)
37,Utilities,-,-,-,0.9722,0.0000,1.8722,1.8417,1.2710,1.4987,Salcedo (ES)
38,Employed Population,-,-,-,0.0000,0.0000,0.0341,0.1483,0.0982,0.0463,Salcedo (ES)
39,Sanitary System,-,-,-,0.5222,0.0000,1.0076,1.9922,1.8795,1.5001,Salcedo (ES)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.1667,Salcedo (ES)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Salcedo (ES)
42,STEM graduates,-,-,-,-,-,-,-,-,0.3106,Salcedo (ES)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0928,Salcedo (ES)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Salcedo (ES)
45,Internet Capability,-,-,-,-,-,-,-,-,0.06,Salcedo (ES)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Salcedo (ES)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Salcedo (ES)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,Salcedo (ES)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Salcedo (ES)
