,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
16,Recognition of Performance,-,0.2381,0.0505,0.1569,0.0000,0.1912,0.0023,0.0000,0.0196,San Fernando (BK)
17,Getting Business Permits,-,-,1.1111,2.2218,0.0000,2.4614,2.4707,1.8096,2.0,San Fernando (BK)
18,Peace and Order,-,0.0446,0.0269,0.2349,0.0000,0.0204,0.0192,0.0449,0.0001,San Fernando (BK)
19,Social Protection,-,-,0.4665,0.4335,0.0000,0.1867,0.3549,1.3670,0.0,San Fernando (BK)
20,Road Network,-,0.0000,0.0009,0.0007,0.0000,0.0958,0.0012,0.1877,0.0001,San Fernando (BK)
21,Distance to Ports,-,2.4182,2.8315,1.6396,0.0000,2.0060,2.1516,2.1865,1.4403,San Fernando (BK)
22,Availability of Basic Utilities,-,2.0635,3.3333,2.5000,0.0000,2.3995,2.4000,2.3840,0.5604,San Fernando (BK)
23,Transportation Vehicles,-,0.0000,0.0646,0.0028,0.0000,0.0029,0.0011,0.0030,0.0048,San Fernando (BK)
24,Education,-,0.1938,0.0503,0.1083,0.0000,0.0552,0.0713,0.0958,0.0619,San Fernando (BK)
25,Health,-,0.0968,0.0287,0.2458,0.0000,0.1121,0.0630,0.0831,0.095,San Fernando (BK)
26,LGU Investment,-,0.0000,0.9427,0.8694,0.0000,0.3877,0.1749,0.0407,0.0009,San Fernando (BK)
27,Accommodation Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,San Fernando (BK)
28,Information Technology Capacity,-,0.2489,0.8744,0.4725,0.0000,0.2276,0.2679,0.1364,0.0352,San Fernando (BK)
29,Financial Technology Capacity,-,0.0000,0.0000,0.0000,0.0000,0.0240,0.0195,0.0481,0.0172,San Fernando (BK)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.4744,2.5000,2.4773,1.9848,San Fernando (BK)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4074,2.5000,2.4474,1.9998,San Fernando (BK)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.2500,2.5000,1.2667,1.008,San Fernando (BK)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,1.2573,1.005,San Fernando (BK)
34,Budget for DRRMP,-,-,-,0.0020,0.0000,0.2163,0.1521,0.0580,0.0,San Fernando (BK)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,2.5000,2.5000,2.0,San Fernando (BK)
36,Emergency Infrastructure,-,-,-,0.9071,0.0000,0.4625,0.4878,0.2604,0.3734,San Fernando (BK)
37,Utilities,-,-,-,1.3016,0.0000,1.8828,1.8611,1.2795,1.5102,San Fernando (BK)
38,Employed Population,-,-,-,0.1601,0.0000,0.1990,0.1915,0.2083,0.1517,San Fernando (BK)
39,Sanitary System,-,-,-,1.5762,0.0000,2.0078,1.9983,1.8752,1.5002,San Fernando (BK)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0784,San Fernando (BK)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,San Fernando (BK)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0223,San Fernando (BK)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,San Fernando (BK)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,San Fernando (BK)
45,Internet Capability,-,-,-,-,-,-,-,-,0.019,San Fernando (BK)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,San Fernando (BK)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,San Fernando (BK)
48,ICT Plan,-,-,-,-,-,-,-,-,1.3334,San Fernando (BK)
49,New Technology,-,-,-,-,-,-,-,-,0.0,San Fernando (BK)
