city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Employment Generation,Poverty Incidents,Cluster_Id,Vulnerability
Pililla,1.0,0.14234988349016836,0.04710986686522831,0.09050781976514002,0.0375331945054735,0,medium
Pinabacdao,0.0,0.08616133710372653,0.022878964040508234,0.036921297788220904,0.3593845722764585,1,high
Pinamalayan,0.78976,0.34305904472791887,0.05272561258426215,0.13276935513868965,0.11764578517343928,0,medium
Pinamungajan,1.0,0.18267539300673802,0.0535575749130079,0.07614442212184211,0.2777436015003598,0,medium
Pinan,1.0,0.1370900344227897,0.10357930992884636,0.11868217668083976,0.04861395028943698,0,medium
Pinili,1.0,0.11204313410193896,0.045029961043363924,0.05883468650043182,0.31926459443797006,0,medium
Pintuyan,0.0,0.13266508203277275,0.0022878964040508234,0.0,0.23074591317527332,1,high
Pinukpuk,1.0,0.052681980341522716,0.005927731592313496,0.01887497767228251,0.449304268638277,0,medium
Pio Duran,0.5,0.14535551152867043,0.10305933347338025,0.1301913094078413,0.35085111667271646,1,high
Pio V Corpuz,0.5,0.11721949350158144,0.0010399529109321923,0.0,0.4419170981156347,1,high
Pitogo (QN),1.0,0.14944650524774272,0.07217273201869415,0.08931086996153186,0.08249304268638276,0,medium
Pitogo (ZR),0.0,0.20371478927625264,0.061877198200465444,0.05349444891510311,0.5641875067662661,1,high
Placer (MS),0.26668,0.08549341976183718,0.04835781035834694,0.055612129336871395,0.3939004897184596,1,high
Placer (SN),0.0,0.23118288996145225,0.10461926283977854,0.1151834003318313,0.3879143342949391,1,high
Plaridel (BU),1.0,0.2968892584698174,0.24054110829861608,0.22530278226378195,0.2745594762750829,0,medium
Plaridel (MC),0.7996400000000001,0.5735740173474818,0.26965978980471744,0.4047531797431898,0.06466194142483234,2,low
Plaridel (QN),1.0,0.14151498681280666,0.06478906635107558,0.1332297204477697,0.02556088365843252,0,medium
Pola,0.79976,0.19928983688623567,0.03234253552999118,0.027345699359355633,0.16158671328225999,0,medium
Polanco,0.0,0.24120165008979258,0.14881726155439673,0.20624365846786738,0.5123499480987588,1,high
Polangui,1.0,0.16013318271797236,0.04617390924538934,0.06748955431113697,0.243864509103414,0,medium
Polillo,0.75,0.21899339847197158,0.10305933347338025,0.07402674170007384,0.10885759955167516,0,medium
Polomolok,1.0,0.6538910777096765,0.6895927752391368,0.8757989639939084,0.16311509339039285,2,low
Pontevedra (CZ),1.0,0.2681688127685752,0.10586720633289719,0.21038694624958798,0.04912341032548127,0,medium
Pontevedra (NO),1.0,0.38129731255108434,0.23866919305893816,0.22916985086005445,0.13089174611059104,0,medium
Poona Bayabao,1.0,0.012940898499106212,0.0,0.0,0.8924071349878048,0,medium
Poona Piagapo,0.0,0.008766415112297758,0.0,0.0,0.6265963611816925,1,high
Porac,1.0,0.34689956944378264,0.21183840795688758,0.2592777420738905,0.04339198491998292,0,medium
Poro,1.0,0.24495868513792018,0.06416509460451626,0.10625231333567813,0.23953409879703746,0,medium
Pototan,1.0,0.16998496351084033,0.019759105307711654,0.09962305288492525,0.16757286870578045,0,medium
Pozorrubio,1.0,0.44925790208832606,0.0831962328745754,0.1136181582809591,0.07026600182131962,0,medium
Presentacion,0.7996400000000001,0.22667444790369917,0.06842890153933825,0.08940294302334789,0.4369498627642028,0,medium
President Garcia,0.79988,0.32118475178104255,0.15796884717060003,0.20219244374796286,0.680471759993377,0,medium
President Quirino,1.0,0.22074668149443116,0.09317978081952444,0.1375571543531223,0.45630934413388613,0,medium
President Roxas (CZ),0.0,0.14159847648054283,0.18687953809451496,0.1451992184838513,0.31213215393334987,1,high
President Roxas (NC),1.0,0.042162282206765406,0.01643125599272864,0.04023592801359735,0.05982207108241151,0,medium
Prieto Diaz,0.75,0.06553938917289276,0.01591127953726254,0.014087178457849871,0.44968636366531023,0,medium
Prosperidad,1.0,0.15854687903098516,0.03411045547857591,0.058190175067719736,0.40498124550242315,0,medium
Pualas,1.0,0.15119978827020228,0.0,0.0,0.40803800571868887,0,medium
Pudtol,1.0,0.1829258620099465,0.07633254366242292,0.12512729100796063,0.9388953632768469,0,medium
Puerto Galera,0.67696,0.22575606155860126,0.02038307705427097,0.08240539032533095,0.23966146380604858,0,medium
Puerto Princesa,1.0,0.2943845684377323,0.07446062842274496,0.075223691503682,0.14082621681345484,0,medium
Pugo,1.0,0.4119380206102584,0.28775497045493764,0.5486633753616169,0.04976023537053664,2,low
Pulilan,1.0,0.26641552974611565,0.36793533988780963,0.3767629689511221,0.01231492272128078,2,low
Pulupandan,0.5,0.1891875870901592,0.12801820333575287,0.18248880851933624,0.03052811900986441,0,medium
Pura,1.0,0.11763694184026229,0.12885016566449864,0.13866203109491443,0.07013863681230854,0,medium
Quezon (BK),1.0,0.25464348659531577,0.1962391142929047,0.1527492095527643,0.043264619910971844,0,medium
Quezon (IA),0.79988,0.35892208159779104,0.10357930992884636,0.10873828600471044,0.211259066796579,0,medium
Quezon (MM),1.0,1.0,1.0,0.4974707529919141,0.1883333651745856,2,low
Quezon (NE),1.0,0.32485829716143405,0.06333313227577052,0.08074807521264273,0.16031306319214922,0,medium
Quezon (NV),0.5,0.2817776286095708,0.5082249875725624,0.3543892149298311,0.04683084016328193,2,low
Quezon (PN),0.78976,0.18125606865522315,0.037854285957931805,0.06675296981660887,0.35199740175381616,0,medium
Quezon (QN),0.0,0.23769508404487347,0.09182784203531259,0.14252909969118693,0.26156824535595335,1,high
Quinapondan,0.7993600000000001,0.2062194793083377,0.08517214340534655,0.10514743659388597,0.023268313496233168,0,medium
Quirino (IA),1.0,0.2595693769917498,0.06520504751544846,0.11094803948829474,0.6250679810735597,0,medium
Quirino (IS),1.0,0.10127296696397314,0.02943066737938104,0.054967617904159306,0.17062962892204625,0,medium
R.T. Lim,0.0,0.14802718089622785,0.09068389383328718,0.08820599321973972,0.11178699475892988,1,high
Ragay,0.5,0.07714445298822026,0.021943006420669257,0.029279233657491893,0.3593845722764585,1,high
Rajah Buayan,0.0,0.07572512863670539,0.015599293663982884,0.05911090568587985,0.9050162708799011,1,high
Ramon,1.0,0.20404874794719732,0.06655698629966031,0.07872246785269046,0.14273669194862096,0,medium
Ramon Magsaysay,1.0,0.2875384156833664,0.10045945119604978,0.150355309945548,0.38753223926790586,0,medium
Ramos,1.0,0.30473728723701726,0.19540715196415895,0.61670536804365,0.0798183774971502,2,low
Rapu-Rapu,0.0,0.061197926450611964,0.040246177653075844,0.0315810602028922,0.5160435333600799,1,high
Real,0.25,0.0,0.030782606163592893,0.023570703824899134,0.08300250272242707,1,high
Reina Mercedes,1.0,0.1773320542716232,0.4064135975923007,0.19049916489732932,0.16298772838138179,0,medium
Remedios T. Romualdez,0.7980400000000001,0.13934425545166626,0.008943595034016854,0.023662776886715146,0.3253781148705016,0,medium
Rizal (CG),0.0,0.24445774713150317,0.1443454640373883,0.2175686450712369,0.38167344885339644,1,high
Rizal (KA),1.0,0.14393618717715556,0.08766803039158381,0.16066749286894133,0.24322768405835865,0,medium
Rizal (LA),0.75,0.1571275546794703,0.10430727696649889,0.27916552342614914,0.4756688255035694,0,medium
Rizal (NE),1.0,0.11713600383384527,0.03265452140327084,0.07255357271101764,0.0,0,medium
Rizal (OM),0.0,0.12665382595576855,0.060213273542973934,0.09787366471042101,0.22845334301307402,1,high
Rizal (PN),0.0,0.037069412474859086,0.0108155102736948,0.012706082530609689,0.06568086149692094,1,high
Rizal (ZN),1.0,0.5107897872098827,0.03151057320124543,0.10919865131379052,0.12324984556992656,0,medium
Rodriguez,0.5,0.8399895470935974,0.23814921660347202,0.38330015634005893,0.04364671493800508,2,low
Romblon,0.53336,0.5146303119257464,0.09057989854219395,0.1271528983679129,0.24857701443682378,0,medium
Ronda,0.79988,0.21724011544951202,0.13706579366086294,0.20863755807508372,0.24208139897725894,0,medium
Rosales,0.78976,0.29889301049548544,0.15037719092079502,0.29067465615315063,0.12286775054289333,0,medium
Rosario (AS),1.0,0.07171762458536927,0.0400381870708894,0.055427983213239364,0.03842474956855102,0,medium
Rosario (BS),0.25,0.4253798571157816,0.08746003980939737,0.14943457932738785,0.01728215807271268,1,high
Rosario (CE),1.0,0.47764438911862356,0.16472854109165927,0.3279642461886356,0.4231944417910068,0,medium
Rosario (LU),1.0,0.2876219053511026,0.12521033047623595,0.14630409522564344,0.12388667061498194,0,medium
Rosario (NS),0.0,0.033061908423522975,0.021943006420669257,0.052481645235126974,0.3921173795923046,1,high
Roxas (CZ),0.0,0.14159847648054283,0.18687953809451496,0.1451992184838513,0.3829470989435072,1,high
Roxas (IA),1.0,0.24512566447339254,0.09016391737782108,0.11002730887013462,0.18145565468798758,0,medium
Roxas (OR),0.0,0.1971191055250953,0.01227144434899987,0.06748955431113697,0.10936705958771946,1,high
Roxas (PN),1.0,0.12398215658821113,0.04908577739599948,0.10017549125582131,0.1436282470116985,0,medium
Roxas (ZN),1.0,0.1157166794823304,0.7374306091420175,0.19943025189348249,0.06529876646988772,2,low
Sabangan,1.0,0.20212848558926544,0.1336339490547867,0.14492299929840327,0.15088805252532972,0,medium
Sablan,1.0,0.36885735205839515,0.2277496874941501,0.36626663990409664,0.08300250272242707,0,medium
Sablayan,1.0,0.21590428076573334,0.061565212327185787,0.1271528983679129,0.1356042514440008,0,medium
Sabtang,0.75,0.1697344945076318,0.11543477311347335,0.11720900769178358,0.24857701443682378,0,medium
Sadanga,0.25,0.05142963532548018,0.018927142978965902,0.05920297874769587,0.2478128243827573,1,high
Sagada,1.0,0.4333948652184539,0.14944123330095604,0.2798100348588612,0.13280222124575713,0,medium
Sagay (CM),1.0,0.38062939520919503,0.15911279537262543,0.23276070027087895,0.38855115933999457,0,medium
Sagay (NO),1.0,0.154539374979649,0.07602055778914325,0.07605234906002611,0.2790172515904706,0,medium
Sagbayan,0.75,0.23126637962918842,0.18126379237548113,0.14473885317477125,0.2459023492475912,0,medium
Sagnay,0.79912,0.06370261648269704,0.09161985145312614,0.13359801269503377,0.09866839883078919,0,medium
Saguday,1.0,0.2873714363478941,0.1291621515377783,0.2362594766198874,0.9306166376911271,0,medium
Saguiaran,0.25,0.11187615476646662,0.05678142893689771,0.20283695518067496,0.4042170554483567,1,high
Saint Bernard,1.0,0.4503432677688962,0.07872443535756696,0.09584805735046874,0.2965936228339988,0,medium
Salay,0.25,0.06253376113439066,0.0216310205473896,0.032962156130132376,0.19177222041788458,1,high
Salcedo (ES),1.0,0.317427716732915,0.11845063655517671,0.28920148716409444,0.5439364703335052,0,medium
Salcedo (IS),1.0,0.15754500301815114,0.0518936502555164,0.07117247678377746,0.06644505155098739,0,medium
Sallapadan,1.0,0.19878889887981868,0.06967684503245689,0.11039560111739868,0.22628813785988577,0,medium
Salug,0.25,0.1789183579586104,0.058653344176575646,0.0662005314457128,0.6011233593794776,1,high
Salvador,1.0,0.10862005772475601,0.09213982790859224,0.10091207575034941,0.3428271211050188,0,medium
Salvador Benedicto,0.0,0.16363974876289147,0.06562102867982134,0.10210902555395757,0.38473020906966227,1,high
Samal,1.0,0.3201828757682086,0.5022972559802489,0.37243553504576954,0.06466194142483234,2,low
Samboan,1.0,0.3266950698516297,0.11793066009971061,0.1745705252031592,0.24717599933770196,0,medium
Sampaloc,1.0,0.30657405992721304,0.14840128039002384,0.26360517597924304,0.13203803119169072,0,medium
San Agustin (IA),1.0,0.2756828828648304,0.12302642936327836,0.1369126429204102,0.0,0,medium
San Agustin (RN),1.0,0.2841988289739196,0.0691568685769908,0.09971512594674124,0.37925351368218607,0,medium
San Agustin (SS),1.0,0.478395796128249,0.14590539340378658,0.2602905457538666,0.29493787771685487,0,medium
San Andres (CT),0.75,0.39248492802773105,0.11886661771954958,0.14786933727651563,0.1294907310114692,0,medium
San Andres (QN),0.7993600000000001,0.08574388876504568,0.02901468621500817,0.04520787335166201,0.25023275955396773,0,medium
San Andres (RN),1.0,0.0,0.0,0.0,0.2354584185086831,0,medium
San Antonio (NE),1.0,0.17916882696181893,0.018407166523499805,0.036921297788220904,0.2967209878430099,0,medium
San Antonio (NS),0.0,0.05376734602209291,0.014247354879771036,0.017678027868674347,0.04593928510020441,1,high
San Antonio (QN),1.0,0.24829827184736694,0.2965945701978613,0.3453660548718619,0.3135331690324717,0,medium
San Antonio (ZA),1.0,0.14368571817394704,0.03712631892027927,0.05552005627505538,0.0649166714428545,0,medium
San Benito,0.5,0.13959472445487475,0.04617390924538934,0.08139258664535483,0.18221984474205402,1,high
San Carlos (NO),1.0,0.24679545782811588,0.0973395924632532,0.08866635852881978,0.46547962478268345,0,medium
San Carlos (PS),1.0,0.2070543759856994,0.08184429409036355,0.1498028715746519,0.134203236344879,0,medium
San Clemente,1.0,0.2800243455871112,0.12188248116125294,0.2046784164169952,0.3293264301498449,0,medium
San Dionisio,1.0,0.07388835594650967,0.04450998458789783,0.05395481422418317,0.0365142744333849,0,medium
San Emilio,1.0,0.11613412782101123,0.027558752139703095,0.049167015009750535,0.31264161396939416,0,medium
San Enrique (IO),1.0,0.19261066346734215,0.1531850637803119,0.143081538062083,0.10936705958771946,0,medium
San Enrique (NO),0.0,0.22558908222312896,0.010399529109321924,0.08249746338714696,0.10414509421826539,1,high
San Esteban,1.0,0.2702560544619794,0.115746758986753,0.3355142372575486,0.2545631698603443,0,medium
San Fabian,1.0,0.11596714848553889,0.042742064639313106,0.08995538139424394,0.03371224423514127,0,medium
San Felipe,1.0,0.5474417513460609,0.16795239511554907,0.188289411413745,0.11802788020047252,0,medium
San Fernando (BK),1.0,0.11212662376967512,0.016015274828355762,0.03756580922093299,0.09013494322704722,0,medium
San Fernando (CS),0.0,0.18442867602919757,0.011335486729160897,0.13820166578583437,0.4345299275929924,1,high
San Fernando (CU),1.0,0.08925045480996478,0.0973395924632532,0.07770966417271433,0.16311509339039285,0,medium
San Fernando (LU),1.0,0.8483385138672144,0.38613451582912306,0.5252768176603498,0.3449923262582071,2,low
San Fernando (MS),0.25,0.0637861061504332,0.06426908989560949,0.1180376652481277,0.32919906514083386,1,high
San Fernando (PA),1.0,1.0,0.9165105004045411,0.917600134058378,0.3185004043839036,2,low
San Fernando (RN),0.79948,0.1913583184512996,0.07986838355959236,0.09768951858678898,0.018046348126779122,0,medium
San Francisco (AS),1.0,0.2378620633803458,0.216310205473896,0.40972512508125447,0.0,0,medium
San Francisco (CU),1.0,0.3482354041275614,0.3443284088096489,0.4615622588836693,0.2992682880232314,2,low
San Francisco (QN),0.0,0.03289492908805063,0.010399529109321924,0.01675729725051423,0.37581465843888706,1,high
San Francisco (SL),0.0,0.27200933748443895,0.037854285957931805,0.07052796535106537,0.3219392596272026,1,high
San Francisco (SN),0.0,0.13441836505523228,0.06634899571747387,0.07080418453651341,0.380781893790319,1,high
San Gabriel,1.0,0.27952340758069416,0.10357930992884636,0.16278517329070966,0.2796540766355259,0,medium
San Guillermo,1.0,0.14234988349016836,0.0621891840737451,0.08894257771426782,0.04581192009119334,0,medium
San Ildefonso (BU),0.0,0.22308439219104387,0.18573558989248956,0.19694427922445018,0.3185004043839036,1,high
San Ildefonso (IS),1.0,0.27977387658390274,0.19603112371071826,0.2616716416811068,0.042627794865916474,0,medium
San Isidro (AA),0.0,0.011354594812119,0.0008319623287457539,0.007918283316177051,0.020975743334033837,1,high
San Isidro (BL),0.79988,0.1686491288270616,0.06447708047779592,0.11242120847735095,0.29200848250960015,0,medium
San Isidro (DN),0.25,0.3049877562402258,0.05230963141988927,0.15845773938535707,0.3006693031223532,1,high
San Isidro (DO),1.0,0.34723352811472735,0.15994475770137118,0.21848937568939705,0.3866406842048284,0,medium
San Isidro (IA),1.0,0.16748027347875524,0.18407166523499804,0.1685857761851184,0.36995586802437763,0,medium
San Isidro (LE),1.0,0.3542466602045656,0.15432901198233734,0.14694860665835552,0.031037579045908713,0,medium
San Isidro (NE),0.0,0.12256283223669627,0.09109987499766005,0.11951083423718388,0.4406434480255239,1,high
San Isidro (NS),0.0,0.04449999290337814,0.03671033775590639,0.07586820293639408,0.1245234956600373,1,high
San Isidro (SN),0.25,0.16990147384310414,0.04617390924538934,0.11067182030284671,0.23061854816626232,1,high
San Jacinto (MS),0.0,0.0,0.10097942765151588,0.09520354591775666,0.38855115933999457,1,high
San Jacinto (PS),1.0,0.23335362132259269,0.12937014211996473,0.12439070651343252,0.14184513688554343,0,medium
San Joaquin,0.78976,0.13149622668446637,0.026830785102050562,0.03498776349008465,0.31684465926675964,0,medium
San Jorge,0.0,0.07305345926914797,0.0351504083895081,0.05487554484234329,0.3051270784377408,1,high
San Jose (AE),1.0,0.30381890089191943,0.20736661043987914,0.19362964899907373,0.3488132765285393,0,medium
San Jose (BS),1.0,0.35967348860741655,0.16514452225603213,0.23386557701267108,0.32792541505072315,0,medium
San Jose (CS),0.5,0.12874106764917279,0.034422441351855564,0.03627678635550882,0.16655394863369186,1,high
San Jose (DI),1.0,0.6867860067977272,0.5261121776405961,0.7252595079247284,0.3809092587993301,2,low
San Jose (NE),1.0,0.506531814155338,0.12739423158919355,0.15109189444007606,0.125669780741137,0,medium
San Jose (NR),0.75,0.12264632190443243,0.09099587970656682,0.09907061451402917,0.10401772920925433,0,medium
San Jose (NS),0.0,0.053433387351148234,0.04794182919397407,0.04576031172255808,0.28933381732036756,1,high
San Jose (OM),1.0,0.33571195396713605,0.1876075051321675,0.2113997499295641,0.089752848200014,0,medium
San Jose (RN),0.5,0.0,0.05064570676239777,0.11242120847735095,0.18986174528271849,1,high
San Jose (TC),1.0,0.09150467583884135,0.041910102310567354,0.08894257771426782,0.3239770997713798,0,medium
San Jose De Buan,0.0,0.049425883299812116,0.0027038775684237,0.003774995534456502,0.030782849027886566,1,high
San Jose Del Monte,1.0,0.6016265457068347,0.3064741228517171,0.3668190782749927,0.03116494405491978,2,low
San Juan (AA),1.0,0.31149995032364697,0.09401174314827018,0.20836133888963568,0.4658617198097167,0,medium
San Juan (BS),1.0,0.3385506026701658,0.11491479665800726,0.13580776617861803,0.13815155162422227,0,medium
San Juan (IS),1.0,0.2617401083528902,0.15640891780420174,0.21775279119486893,0.13764209158817797,0,medium
San Juan (LU),1.0,0.2360252906901501,0.05657343835471126,0.09897854145221316,0.0,0,medium
San Juan (MM),1.0,0.10102249796076462,0.0686368921215247,0.0210847311558668,0.03396697425316343,0,medium
San Juan (SL),0.0,0.3562504122302336,0.11231491438067678,0.14409434174205915,0.2544358048513332,1,high
San Juan (SR),0.25,0.39891363244341604,0.24147706591845505,0.29003014472043853,0.28385712193289137,1,high
San Julian,0.0,0.20237895459247393,0.04762984332069441,0.07108040372196145,0.009003432486992844,1,high
San Leonardo,1.0,0.0910872275001605,0.05844535359438921,0.08461514380891524,0.5886415884963923,0,medium
San Lorenzo,0.25,0.3413892513731955,0.15973676711918472,0.24058691052523995,0.0375331945054735,1,high
San Lorenzo Ruiz,0.75,0.07572512863670539,0.08236427054582963,0.1090145051901585,0.17457794420138956,0,medium
San Luis (AS),1.0,0.04875796595792276,0.0040558163526355495,0.013442667025137786,0.3746683733577874,0,medium
San Luis (AU),1.0,0.0864952957746712,0.022358987585042133,0.033606667562844465,0.11127753472288555,0,medium
San Luis (BS),1.0,0.2424539951058351,0.10264335230900738,0.17355772152318308,0.04861395028943698,0,medium
San Luis (PA),1.0,0.2424539951058351,0.13488189254790536,0.16646809576335012,0.17164854899413484,0,medium
San Manuel (IA),1.0,0.21172979737892486,0.174088117290049,0.20081134782072269,0.5748861675231962,0,medium
San Manuel (PS),0.78976,0.21306563206270357,0.06333313227577052,0.09317793855780439,0.14643027720994212,0,medium
San Manuel (TC),0.79988,0.1329990407037174,0.08090833647052456,0.18000283585030394,0.09828630380375598,0,medium
San Marcelino,1.0,0.2694211577846177,0.023502935787067546,0.05625664076958348,0.08363932776748242,0,medium
San Mariano,1.0,0.08925045480996478,0.03920622474214365,0.052021279926046916,0.08746027803781467,0,medium
San Mateo (IA),1.0,0.31525698537177455,0.08288424700129572,0.12218095302984824,0.266153385680352,0,medium
San Mateo (RL),1.0,0.8230411445431551,0.24969269391481938,0.35162702307535076,0.02581561367645466,2,low
San Miguel (BL),1.0,0.19720259519283145,0.07768448244663477,0.11987912648444794,0.10783867947958657,0,medium
San Miguel (BU),1.0,0.2641613087172391,0.052829607875355365,0.08093222133627476,0.15025122748027434,0,medium
San Miguel (CT),1.0,0.20296338226662713,0.12302642936327836,0.19722049840989822,0.38906061937603886,0,medium
San Miguel (IO),0.79844,0.3526603565175783,0.24886073158607364,0.39204709721258013,0.39517413980857036,0,medium
San Miguel (LE),0.25,0.13859284844204073,0.05054171147130455,0.057913955882271696,0.05498220073999069,1,high
San Miguel (SS),0.75,0.053182918347939735,0.0008319623287457539,0.021545096464946865,0.46598908481872775,0,medium
San Miguel (ZR),1.0,0.16647839746592122,0.0,0.0,0.3172267542937929,0,medium
San Narciso (QN),0.5,0.1754952815814275,0.054077551368474,0.05901883262406385,0.31264161396939416,1,high
San Narciso (ZA),0.25,0.40459092984947553,0.13488189254790536,0.19464245267904987,0.03575008437931847,1,high
San Nicolas (BS),1.0,0.6000402420198474,0.028078728595169196,0.025228018937587353,0.26780913079749596,0,medium
San Nicolas (IN),1.0,0.2667494884170603,0.09338777140171088,0.17328150233773504,0.022886218469199953,0,medium
San Nicolas (PS),1.0,0.15746151335041494,0.046381899827575776,0.061781024478544215,0.22195772755350923,0,medium
San Pablo (IA),0.76924,0.006762663086629698,0.0,0.0004603653090800612,0.009130797496003918,0,medium
San Pablo (LA),1.0,0.6644942655121701,0.1958231331285318,0.17631991337766342,0.46598908481872775,0,medium
San Pablo (ZR),0.0,0.27810408322917934,0.01747120890366083,0.032041425511972255,0.211259066796579,1,high
San Pascual (BS),1.0,0.18601497971618478,0.11616274015112588,0.12761326367699297,0.0,0,medium
San Pascual (MS),0.25,0.31283578500742565,0.03265452140327084,0.12927057878968118,0.4587292793050965,1,high
San Pedro,1.0,0.8208704131820147,0.4986574207919862,0.4110141479466786,0.06797343165912029,2,low
San Policarpo,0.53308,0.11880579718856867,0.03962220590651653,0.0624255359112563,0.0,0,medium
San Quintin (AA),0.7993600000000001,0.1467748358801853,0.0011439482020254117,0.039407270457253236,0.6828916951645874,0,medium
San Quintin (PS),0.7993600000000001,0.5187213056448187,0.271323714462209,0.3145215791634978,0.12082991039871614,2,low
San Rafael (BU),0.5,0.19227670479639747,0.2152702525629638,0.2915033137094947,0.1609498882372046,0,medium
San Rafael (IO),0.5,0.13308253037145357,0.035046413098414886,0.08010356377993064,0.2436097790853919,1,high
San Remigio (AE),0.75,0.16397370743383613,0.014455345461957472,0.019059123795914533,0.028745008883709375,0,medium
San Remigio (CU),1.0,0.5941124756105794,0.6566262679625862,0.8772721329829646,0.39351839469142647,2,low
San Ricardo,0.0,0.15345400929907882,0.04606991395429612,0.07651271436910616,0.17457794420138956,1,high
San Roque,1.0,0.10862005772475601,0.05657343835471126,0.06739748124932096,0.3623139674837132,0,medium
San Sebastian,0.25,0.05802531907663754,0.048045824485067286,0.03867068596272514,0.5338746346216303,1,high
San Simon,1.0,0.39590800440491397,1.0,1.0,0.3256328448885238,2,low
San Teodoro,1.0,0.15721104434720645,0.07966039297740593,0.1272449714297289,0.043137254901960784,0,medium
San Vicente (CN),0.75,0.13650560674863652,0.00821562799636432,0.010956694356105457,0.18260193976908726,0,medium
San Vicente (IS),1.0,0.3757869944804972,0.16743241866008296,0.28505819938237387,0.3378598857535869,0,medium
San Vicente (NS),0.0,0.0011688553483063676,0.008735604451830414,0.05386274116236716,0.04428353998306045,1,high
San Vicente (PN),0.75,0.10912099573117304,0.019551114725525218,0.050179818689726666,0.129108635984436,0,medium
Sanchez-Mira,1.0,0.4903348186145213,0.24314099057594657,0.2741935780880844,0.21291481191372294,0,medium
Santa,1.0,0.2062194793083377,0.09172384674421936,0.16435041534158185,0.3186277693929147,0,medium
Santa Ana (CG),0.0,0.17699809560067853,0.03265452140327084,0.11914254198991982,0.4472664284940998,1,high
Santa Ana (PA),1.0,0.3074089566045747,0.4588272243032832,0.5501365443506732,0.014480127874469045,2,low
Santa Barbara (IO),1.0,0.22742585491332465,0.09234781849077868,0.1121449892919029,0.291753752491578,0,medium
Santa Barbara (PS),1.0,0.2210806401653758,0.08309223758348216,0.08479928993254728,0.42230288672792926,0,medium
Santa Catalina (IS),1.0,0.19244368413186982,0.1373777795341426,0.22327717490382967,0.2874233421852015,0,medium
Santa Catalina (NR),0.5,0.15228515395077247,0.04939776326927914,0.10487121740843794,0.08618662794770393,1,high
Santa Cruz (DS),1.0,0.10853656805701985,0.16909634331757448,0.13258520901505763,0.2243776627247196,0,medium
Santa Cruz (IS),1.0,0.23101591062597995,0.04284605993040633,0.0744871070091539,0.4238312668360621,0,medium
Santa Cruz (LA),0.0,0.5804201701018478,0.10014746532277012,0.29159538677131075,0.05281699558680243,1,high
Santa Cruz (ME),0.76924,0.31475604736535756,0.04794182919397407,0.09133647732148413,0.03141967407294194,0,medium
Santa Cruz (OM),0.0,0.04374858589375262,0.010711514982601582,0.017585954806858334,0.04937814034350342,1,high
Santa Cruz (ZA),1.0,0.13157971635220253,0.050853697344584205,0.0730139380200977,0.04211833482987218,0,medium
Santa Elena,0.0,0.14452061485130874,0.0,0.0,0.24169930395022576,1,high
Santa Fe (CU),1.0,0.20830672100174194,0.23482136728848904,0.2738252858408204,0.45860191429608543,0,medium
Santa Fe (LE),0.0,0.10811911971833901,0.10441127225759211,0.013534740086953798,0.7259410682103304,1,high
Santa Fe (NV),0.0,0.10736771270871348,0.05844535359438921,0.06933101554745721,0.2535442497882557,1,high
Santa Fe (RN),0.25,0.002421200364348904,0.02984664854375392,0.058374321191351754,0.7725566615083838,1,high
Santa Ignacia,1.0,0.10277578098322418,0.03463043193404201,0.049167015009750535,0.8164975896172043,0,medium
Santa Josefa,1.0,0.11521574147591339,0.12094652354141397,0.17282113702865498,0.875467588789332,0,medium
Santa Lucia,1.0,0.48724570090828295,0.20102289768319279,0.28137527690973335,0.3630781575377796,0,medium
Santa Magdalena,0.25,0.06971387255970121,0.017159223030381174,0.08074807521264273,0.39262683962834893,1,high
Santa Marcela,1.0,0.2454596231443372,0.12749822688028678,0.21406986872222847,0.761093810697387,0,medium
Santa Margarita,0.0,0.08499248175542017,0.03359047902310981,0.05653285995503152,0.4844570111253335,1,high
Santa Maria (BU),1.0,0.7422231461745434,0.6063965423645613,0.8332612094349108,0.19712155079634974,2,low
Santa Maria (DS),0.25,0.07463976295613518,0.026310808646584465,0.03590849410824477,0.20896649663437966,1,high
Santa Maria (IA),0.0,0.11045683041495175,0.03223854023889796,0.03489569042826864,0.7182991676696661,1,high
Santa Maria (IS),1.0,0.4410759146501814,0.14850527568111707,0.17180833334867882,0.11089543969585235,0,medium
Santa Maria (Imelda),0.75,0.17992023397144444,0.00010399529109321924,0.0,0.15763839800291665,0,medium
Santa Maria (LA),0.75,0.2346894560063714,0.08662807748065161,0.11757729993904763,0.5622770316311,0,medium
Santa Maria (PS),0.75,0.5849286121596008,0.1919753073580827,0.2892935602259104,0.2381330836979157,0,medium
Santa Monica,1.0,0.2786885109033325,0.015599293663982884,0.020256073599522695,0.31977405447401436,0,medium
Santa Praxedes,0.25,0.14927952591227037,0.055533485443779076,0.08848221240518776,0.09268224340726872,1,high
Santa Rita (PA),1.0,0.2922138370765919,0.1600487529924644,0.2295381431073185,0.05332645562284673,0,medium
Santa Rita (WS),0.75,0.11404688612760701,0.12770621746247324,0.23073509291092664,0.1707569939310573,0,medium
Santa Rosa (LA),1.0,0.6173226032412344,1.0,0.49093356560297724,0.3130237089964274,2,low
Santa Rosa (NE),1.0,0.18826920074506137,0.05262161729316893,0.14004312702215463,0.04593928510020441,0,medium
Santa Teresita (BS),0.75,0.16464162477572547,0.05657343835471126,0.13166447839689752,0.1962299957332722,0,medium
