city_municipality,Sanitary System,Social Protection,Hospital,Poverty Incidents,Health,Cluster_Id,Vulnerability
Burgos (PS),0.7584567932446782,0.29695331649399476,0.0,0.1280897159123474,0.0652363810361039,0,medium
Burgos (SN),0.6334125499317389,0.06694032388762933,0.0,0.05460010571295748,0.004311999599401324,0,medium
Buruanga,0.5069019568185266,0.10591095283187754,0.0,0.18107355966095434,0.3100466808730823,2,high
Bustos,0.7585579208171108,0.16163463813038745,0.1111111111111111,0.026961898757554326,0.14104411592880461,0,medium
Busuanga,0.7550690195681853,0.0,0.0,0.19393742557107288,0.0,0,medium
Butig,0.6321484552763311,0.0,0.0,1.0,0.06064618791416056,2,high
Butuan,0.9776508064923902,0.07420237835878997,0.6666666666666666,0.30449025339268543,0.16983714551190376,1,low
Buug,0.9480709915558477,0.3547621461456102,0.1111111111111111,0.29455578268982163,0.16663792000267053,0,medium
Caba,0.9481721191282804,0.11849372047992818,0.1111111111111111,0.011678097676225404,0.212678947983375,0,medium
Cabadbaran,0.9537341356120748,0.10138115647857932,0.1111111111111111,0.2145705570308669,0.18611146658061198,0,medium
Cabagan,0.9482226829144966,0.10799609718498308,0.1111111111111111,0.15903941310203848,0.3047610039447839,0,medium
Cabanatuan,0.7737776204682206,0.6158365994603063,0.8888888888888888,0.011805462685236485,0.6779576144349049,1,low
Cabangan,0.7584567932446782,0.34081324943862834,0.0,0.09930522387584458,0.08596179846548446,0,medium
Cabanglasan,0.948121555342064,0.4260884633277029,0.0,0.40561807054747845,0.07664231546032677,0,medium
Cabarroguis,0.948121555342064,0.13474346612826785,0.1111111111111111,0.09051703825408046,0.19000617589620028,0,medium
Cabatuan (IA),0.948121555342064,0.5409871073367594,0.3333333333333333,0.11242381980398523,0.3214526152973051,1,low
Cabatuan (IO),0.9481721191282804,0.18083234648484184,0.3333333333333333,0.1435008820026874,0.29279868247547697,0,medium
Cabiao,0.5153461091166507,0.08405288788897818,0.1111111111111111,0.044793000019104745,0.17720927385926732,0,medium
Cabucgayan,0.6343226980836325,0.052560018004142894,0.0,0.3269064949786345,0.03574786764664969,2,high
Cabugao,0.9482226829144966,0.11820611436225843,0.2222222222222222,0.05625585083010144,0.19459636901814362,0,medium
Cabusao,0.5056378621631188,0.06269813365200083,0.1111111111111111,0.3295811601678671,0.5099287268195243,2,high
Cabuyao,0.8643373615816353,0.8636811713621949,0.4444444444444444,0.0,0.5225865320951862,1,low
Cadiz,0.9680942508975072,0.4456456793292444,0.1111111111111111,0.28856962726630114,0.22547585002030793,0,medium
Cagayan De Oro,1.0,0.6105877878128337,1.0,0.26704494074342955,0.40254602711830423,1,low
Cagayancillo,0.5056378621631188,0.0,0.0,0.16566239357061432,0.0,2,high
Cagdianao,0.5133235576679982,0.10116545189032702,0.0,0.4411529080615682,0.10209702277292168,2,high
Cagwait,0.7756990443444406,0.044866554356477656,0.0,0.32805278005973415,0.01224051499184892,2,high
Caibiran,0.010820650250290742,0.11374821953837766,0.0,0.3686822179342669,0.04325909275528425,2,high
Cainta,0.9558072508469435,1.0,0.3333333333333333,0.019192633207878795,1.0,1,low
Cajidiocan,0.6320473277038985,0.017543973177853445,0.0,0.3377325207445758,0.09931508754750147,2,high
Calabanga,0.6321990190625474,0.0,0.0,0.3131510740054385,0.03950348020096697,2,high
Calaca,0.9483238104869293,0.3424669846152293,0.1111111111111111,0.1031261741461768,0.17331456454367902,0,medium
Calamba (LA),0.9965110987510746,1.0,0.7777777777777777,0.2778709665093709,0.7399947699617756,1,low
Calamba (MC),0.7585073570308944,0.0,0.1111111111111111,0.0,0.21073159332558083,0,medium
Calanasan,0.948121555342064,0.031492869884835274,0.0,0.351742671735794,0.10140153896656663,0,medium
Calanogas,0.9489811397077413,0.3098955917891325,0.0,1.0,0.04715380207087254,2,high
Calapan,1.0,0.40660314885557874,0.6666666666666666,0.06313356131669946,1.0,1,low
Calape,0.7584567932446782,0.8574976398322958,0.0,0.1936826955530507,0.2826446189026932,0,medium
Calasiao,0.9482226829144966,0.2896912620228341,0.0,0.07166701692044145,0.2673439751628821,0,medium
Calatagan,0.9481721191282804,0.2017556915453146,0.0,0.12121200542574938,0.12143147258959212,0,medium
Calatrava (NO),0.5056378621631188,0.025453141413770978,0.0,0.2604219602748537,0.11364205395841553,2,high
Calatrava (RN),0.5209586893866612,0.1107283553028455,0.0,0.4045991504753899,0.0,2,high
Calauag,0.7589624311068413,0.26222487778537507,0.1111111111111111,0.09650319367760093,0.22269391479488773,0,medium
Calauan,0.5108459321433989,0.2942210583761323,0.0,0.023523043514255323,0.09083018510996982,0,medium
Calayan,0.5056378621631188,0.192336591191631,0.0,0.509420552891504,0.13840127746465541,2,high
Calbayog,0.9627850533447945,0.2426676617838335,0.4444444444444444,0.2734131911939833,0.20391585202330134,0,medium
Calbiga,0.7833341760631036,0.3134187667305867,0.0,0.2886969922753122,0.03074038424089331,0,medium
Calinog,0.9482226829144966,0.13783523189321742,0.1111111111111111,0.3162078342217043,0.21170527065447792,0,medium
Calintaan,0.7584567932446782,0.0,0.0,0.21367900196778938,0.0386688996333409,0,medium
Caloocan,0.9545431561915356,1.0,1.0,0.09815893879474492,0.5007483405756376,1,low
Calubian,0.6320978914901147,0.08383718330072587,0.0,0.3458838813212846,0.08985650778107275,2,high
Calumpit,0.6321484552763311,0.0004314091765045928,0.2222222222222222,0.032311229136019456,0.2406373969988481,0,medium
Caluya,0.5077615411842039,0.029982937767069204,0.0,0.3576014621503034,0.0,2,high
Camalaniugan,0.948121555342064,0.37597309732375267,0.3333333333333333,0.1440103420387317,0.3844634481530729,1,low
Camalig,0.7585579208171108,0.06010967859297327,0.0,0.24017092384209288,0.24175017108901617,0,medium
Camaligan,0.0010618395105425494,0.22512368860598003,0.0,0.19419215558909503,0.017247998397605296,2,high
Camiling,0.704100723062143,0.19485314472124113,0.3333333333333333,0.051670710505702766,0.23103972047114835,0,medium
Can-Avid,0.7584567932446782,0.2768927897865312,0.0,0.6369129269115895,0.0625935425719547,2,high
Canaman,0.5058906810942003,0.5194885500409473,0.0,0.1494870374262079,0.066627348648814,0,medium
Candaba,0.8896698184760076,0.2502173223726638,0.0,0.061095721172522266,0.18430320868408887,0,medium
Candelaria (QN),0.9481721191282804,0.6640106241699858,0.3333333333333333,0.05141598048768062,0.7654494772743705,1,low
Candelaria (ZA),0.948121555342064,0.06679652082879446,0.3333333333333333,0.09739474874067845,0.09375121709666105,0,medium
Candijay,0.9480709915558477,0.8476471303021076,0.0,0.24462869915748042,0.09695044260589428,0,medium
Candon,0.953127370177479,0.15969329683611677,0.4444444444444444,0.04339198491998292,0.4207677028448066,1,low
Candoni,0.9480709915558477,0.02983913470823434,0.0,0.2876780722032236,0.023090062370987735,0,medium
Canlaon,0.9504980532942306,0.08462810012431762,0.0,0.27264900113991686,0.06440180046847784,0,medium
Cantilan,0.6321990190625474,0.004889304000385385,0.0,0.2162263021480109,0.03574786764664969,2,high
Caoayan,0.7584567932446782,0.3085294627302013,0.0,0.023650408523266397,0.044510963606723346,0,medium
Capalonga,0.31607422763816556,0.0009347198824266178,0.0,0.46497016474663916,0.05104851138646084,2,high
Capas,0.9483238104869293,0.30896087190670596,0.2222222222222222,0.08325723274044922,0.40351970444720137,0,medium
Capoocan,0.6320473277038985,0.0,0.0,0.39046163447516063,0.022116385042090663,2,high
Capul,0.5056378621631188,0.13632529977545133,0.0,0.4477758885301441,0.32520822785162246,2,high
Caraga,0.7585073570308944,0.018910102236784652,0.0,0.4820370759541231,0.0612025749592446,2,high
Caramoan,0.9481721191282804,0.0007909168235917536,0.0,0.29455578268982163,0.09889779726368843,0,medium
Caramoran,0.5056378621631188,0.30306494649447646,0.0,0.41593463627737554,0.03964257696223798,2,high
Carasi,0.505991808666633,0.04989966141569791,0.0,0.05752950092021218,0.027680255492931082,2,high
Carcar,0.7603276533346818,0.21275662554618172,0.1111111111111111,0.14783129230906394,0.2852874573668424,0,medium
Cardona,0.9480709915558477,0.7101714060559773,0.1111111111111111,0.032311229136019456,0.2959979079847102,0,medium
Carigara,0.7590129948930576,0.12899134377487326,0.1111111111111111,0.29048010240146727,0.17081082284080085,0,medium
Carles,0.7585073570308944,0.12942275295137784,0.0,0.4279069471244165,0.028375739299286135,2,high
Carmen (AN),0.948121555342064,0.055651783769092474,0.3333333333333333,0.29048010240146727,0.03644335145300474,0,medium
Carmen (BL),0.7584062294584619,0.2549628233142144,0.3333333333333333,0.32015614950104754,0.12435250457628333,0,medium
Carmen (CU),0.5056378621631188,0.729441015939849,0.3333333333333333,0.15165224257939616,0.41965492875463856,1,low
Carmen (DN),0.9483238104869293,0.10015883047848298,0.3333333333333333,0.47261206528730354,0.43495557249444966,0,medium
Carmen (NC),0.948121555342064,0.4678632519192309,0.3333333333333333,0.3181183093568704,0.2354908168318207,0,medium
Carmen (SS),0.5094807099155585,0.023439898590082876,0.3333333333333333,0.1525437976424737,0.008623999198802648,2,high
Carmona,0.7631592253627952,0.48864279392086885,0.1111111111111111,0.0231409484872221,0.48642137416472353,0,medium
Carranglan,0.7584567932446782,0.08088922059461116,0.0,0.0698839067942864,0.10223611953419268,0,medium
Carrascal,0.7584567932446782,0.05629889753384936,0.0,0.2653891956262856,0.1449388252443929,0,medium
Casiguran (AU),0.5185821914344947,0.05895925412229435,0.0,0.13280222124575713,0.09764592641224934,2,high
Casiguran (SO),0.5056378621631188,0.018262988472027765,0.0,0.3615497774296467,0.021977288280819653,2,high
Castilla,0.751125044243313,0.0028041596472798535,0.1111111111111111,0.42281234676397356,0.0838753470464193,2,high
Castillejos,0.7584567932446782,0.7641694546484687,0.0,0.061732546217577636,0.21073159332558083,0,medium
Cataingan,0.7585579208171108,0.03257139282609676,0.1111111111111111,0.2703564309777175,0.17414914511130508,0,medium
Catanauan,0.7589624311068413,0.21951536931142035,0.1111111111111111,0.11649950009233963,0.17776566090435136,0,medium
Catarman (CM),0.949739596500986,0.1371162165990431,0.0,0.3576014621503034,0.519526403347224,0,medium
Catarman (NS),0.9482226829144966,0.11640857612682264,0.2222222222222222,0.3104764088162059,0.32451274404526737,0,medium
Catbalogan,0.7335794104262527,0.30018888531777915,0.3333333333333333,0.21406109699482262,0.2317352042775034,0,medium
Cateel,0.9482226829144966,0.006758743765238622,0.0,0.38855115933999457,0.14563430905074795,0,medium
Catigbian,0.7585073570308944,0.6302169053437927,0.1111111111111111,0.26500710059925237,0.26970862010448926,0,medium
Catmon,0.7588107397481924,0.11087215836168036,0.0,0.17712524438161106,0.06829650978406612,0,medium
Catubig,0.2681397583051019,0.49274118109766246,0.0,0.5340019996306413,0.05216128547662892,2,high
Cauayan (IA),0.9486271932042272,0.2016118884864797,0.5555555555555556,0.31926459443797006,0.5267594349333166,1,low
Cauayan (NO),0.5070536481771755,0.0,0.0,0.13280222124575713,0.10613082884978098,2,high
Cavinti,0.7584567932446782,0.5089909267460021,0.0,0.005946672270727062,0.0745558640412616,0,medium
Cavite,0.7618951307073873,0.5539293826318972,0.4444444444444444,0.044156174974049375,0.32576461489670644,1,low
Cawayan,5.056378621631188e-05,0.042709508473954695,0.0,0.28105509173464777,0.14730347018600007,2,high
Cebu,0.565657076401881,0.5502624046316081,1.0,0.15037859248928542,0.5808680750677396,1,low
Cervantes,0.948121555342064,0.23360806907723705,0.1111111111111111,0.1145890249571735,0.2009948200366101,0,medium
Clarin (BL),0.7814633159731001,0.24575942754878305,0.1111111111111111,0.1936826955530507,0.27346423265880654,0,medium
Clarin (MC),0.5305152449815442,0.0,0.1111111111111111,0.25876621515770976,0.07121754177075736,2,high
Claver,0.9483238104869293,0.09153064694839111,0.0,0.38383865400658473,0.13909676127101045,0,medium
Claveria (CG),0.7584567932446782,0.07434618141762483,0.0,0.4347846576110145,0.2199119795694675,2,high
Claveria (MO),0.9481721191282804,0.08096112212402859,0.0,0.2535442497882557,0.12351792400865728,0,medium
Claveria (MS),0.5691965414370228,0.03868302282657849,0.0,0.11369746989409597,0.05369134985061004,2,high
Columbio,0.9481721191282804,0.14624771083505697,0.0,0.4331289124938706,0.17512282244020216,0,medium
Compostela (CU),0.7590129948930576,0.7224665675863581,0.0,0.13000019104751354,0.10933005435901422,0,medium
Compostela (DDO),0.5059412448804166,0.0,0.0,0.2936642276267441,0.35177570925438545,2,high
Concepcion,0.505991808666633,0.03889872741483079,0.4444444444444444,0.19088066535480708,0.05828154297255338,2,high
Concepcion (IO),0.7584567932446782,0.5579558682792733,0.4444444444444444,0.6078737048570646,0.3160278416077358,1,low
Concepcion (RN),0.2528189310815594,0.0,0.4444444444444444,0.3439734061861185,0.0,2,high
Concepcion (TC),0.9482226829144966,0.33657105920299984,0.4444444444444444,0.09752211374968954,0.5342706600419511,1,low
Conner,0.7585073570308944,0.0729081508292762,0.1111111111111111,0.27328582618497216,0.11614579566129374,0,medium
Consolacion,0.9503463619355818,0.3506637589688166,0.1111111111111111,0.056128485821090354,0.33591867846949025,0,medium
Corcuera,0.2528189310815594,0.0,0.0,0.2255239478058193,0.02573290083513693,2,high
Cordon,0.5630783233048491,0.20556647260443847,0.1111111111111111,0.21304217692273403,0.48503040655201346,0,medium
Cordova,0.7946604641755576,0.0729081508292762,0.0,0.08669608798374821,0.22199843098853267,0,medium
Corella,0.7584567932446782,0.09361579130149665,0.0,0.1007062389749664,0.0,0,medium
Coron,0.7593163776103555,0.0,0.0,0.18935228524667416,0.10668721589486502,0,medium
Cortes (BL),0.7584567932446782,0.19111426519153463,0.0,0.13127384113762428,0.0,0,medium
Cortes (SS),0.5057389897355514,0.04084006870910146,0.0,0.33340211043819934,0.02434193322242683,2,high
Cotabato,0.9486271932042272,0.6479046815804811,0.5555555555555556,0.5923351737577135,0.8807606923680381,1,low
Cuartero,0.948121555342064,0.5532103673377229,0.0,0.0534538206318578,0.2691522330594052,0,medium
Cuenca,0.948121555342064,0.8349924611246394,0.1111111111111111,0.12044781537168293,0.11461573128731262,0,medium
Culaba,0.505991808666633,0.11281349965595104,0.0,0.3382419807806201,0.026011094357678954,2,high
Culasi,0.5630783233048491,0.0,0.1111111111111111,0.25965777022078723,0.18833701476094813,2,high
Culion,0.7584567932446782,0.0,0.1111111111111111,0.17292219908424558,0.14813805075362613,0,medium
Currimao,0.948121555342064,0.05414185165132641,0.0,0.02683453374854326,0.07233031586092543,0,medium
Cuyapo,0.9481721191282804,0.12784091930419436,0.0,0.047212935190315164,0.20572410991982445,0,medium
Cuyo,0.5056378621631188,0.0,0.1111111111111111,0.11700896012838392,0.0785896701181209,2,high
Daan Bantayan,0.9482226829144966,0.23130722013587918,0.0,0.1987772959134937,0.19195353055399444,0,medium
Daet,0.9617232138342519,0.0319961805907573,0.5555555555555556,0.15967623814709386,0.6963183869226783,1,low
Dagami,0.2531728775850736,0.18787869636775018,0.0,0.4010329302230798,0.0386688996333409,2,high
Dagohoy,0.505991808666633,0.2132599362521037,0.0,0.32232135465423584,0.056473285076030236,2,high
Daguioman,0.9485260656317945,0.03889872741483079,0.0,0.28716861216717926,0.03783431906571484,0,medium
Dagupan,0.7744349496890328,0.4329191086223589,1.0,0.08911602315495862,1.0,1,low
Dalaguete,0.9488800121353087,0.18622496119114926,0.2222222222222222,0.29302740258168875,0.1905625629412843,0,medium
Damulog,0.948121555342064,0.4662814182720474,0.0,0.42344917180902886,0.07831147659557888,0,medium
Danao (BL),0.5057895535217677,0.47131452533126766,0.0,0.3439734061861185,0.01947354657794146,2,high
Danao (CU),0.7607827274106285,0.4194016210918817,0.1111111111111111,0.15419954275961767,0.2023857876493202,0,medium
Dangcagan,0.948121555342064,0.13244261718691,0.0,0.3241044647803909,0.06231534904941268,0,medium
Danglas,0.5056378621631188,0.026603565884449894,0.0,0.26780913079749596,0.026011094357678954,2,high
Dao,0.5057895535217677,0.7041316775849129,0.0,0.05587375580306822,0.20488952935219837,0,medium
Dapa,0.5056378621631188,0.04803022165084467,0.0,0.4574556292149857,0.21351352855100103,2,high
Dapitan,0.9429134853617839,0.10440102071411146,0.1111111111111111,0.317481484311815,0.1580139208038679,0,medium
Daraga,0.9935783991505285,0.0,0.2222222222222222,0.14413770704774279,0.3082384229765591,0,medium
Daram,0.505688425949335,0.13632529977545133,0.0,0.4965566869813856,0.011127740901680836,2,high
Dasmarinas,1.0,1.0,0.7777777777777777,0.040080494685694995,0.9907862305334075,1,low
Dasol,0.948121555342064,0.3765483095590922,0.1111111111111111,0.13942520171433304,0.1908407564638263,0,medium
Datu Abdullah Sangki,0.9503463619355818,1.0,0.0,0.8271962503741347,0.14340876087041177,0,medium
Datu Anggal Midtimbang,0.6325024017798453,0.0,0.0,0.8569996624827261,0.08943921749725971,2,high
Datu Blah Sinsuat,0.31602366385194924,0.0,0.0,0.8692267033477892,0.10487895799834188,2,high
Datu Hoffer Ampatuan,0.9489811397077413,0.0,0.1111111111111111,0.8675709582306452,0.3638771274849633,2,high
Datu Odin Sinsuat,0.9480709915558477,0.0,0.2222222222222222,0.5834196231269383,0.21309623826718802,0,medium
Datu Paglas,0.9480709915558477,0.2116062010755028,0.0,0.8007043284998312,0.16413417829979235,2,high
Datu Piang,0.31617535521059814,0.0,0.0,0.6357666418304898,0.13130734263983387,2,high
Datu Salibo,0.0,0.003091765764949582,0.0,0.7274694483184634,0.19988204594644202,2,high
Datu Saudi-Ampatuan,0.6320473277038985,0.0,0.0,0.7655515860127746,0.15022450217269132,2,high
Datu Unsay,0.6320473277038985,0.0,0.0,0.833055040788644,0.07233031586092543,2,high
Dauin,0.7584567932446782,0.10885891553799226,0.0,0.19495634564316144,0.03018399719580927,0,medium
Dauis,0.6320473277038985,0.7625157194718679,0.0,0.1096217896057416,0.0,0,medium
Davao,0.9749203620367093,1.0,1.0,0.11726369014640607,1.0,1,low
Del Carmen,0.9503463619355818,0.10742088494964362,0.0,0.4244680918811175,0.3610951922595431,0,medium
Del Gallego,0.7547150730646711,0.30716333367127013,0.0,0.36167714243865784,0.044928253890536375,0,medium
Delfin Albano,0.948121555342064,0.419617325680134,0.0,0.18795127014755236,0.19682191719847977,0,medium
Diadi,0.948121555342064,0.22174431672336073,0.0,0.15458163778665088,0.13631482604559025,0,medium
Diffun,0.9482226829144966,0.0988646029489692,0.0,0.10758394946156442,0.15523198557844767,0,medium
Digos,0.9959548971026951,0.4620392280364189,1.0,0.04160887479382788,0.7612765744362402,1,low
Dilasag,0.5171158416342215,0.03386562035561054,0.0,0.135986346471034,0.07845057335684989,2,high
Dimasalang,5.056378621631188e-05,0.09828939071362973,0.0,0.4043444204573677,0.10334889362436077,2,high
Dimataling,0.7607321636244122,0.0762875227118955,0.0,0.43771405281826925,0.017247998397605296,2,high
Dimiao,0.7584567932446782,0.537751538512975,0.0,0.2548178998783664,0.06454089722974884,0,medium
Dinagat,0.5161551296961117,0.10303489165518026,0.0,0.42204815670990703,0.3181142930268009,2,high
Dinalungan,0.9480709915558477,0.1422931267170982,0.0,0.15980360315610492,0.013909676127101046,0,medium
Dinalupihan,0.949739596500986,0.3524612972042524,0.2222222222222222,0.052944360595813506,0.5620900122961533,1,low
Dinapigue,0.7585073570308944,0.003882682588541336,0.0,0.5427901852524055,0.007511225108634565,2,high
Dinas,0.7670526369014512,0.08153633435936805,0.0,0.44089817804354614,0.16399508153852133,2,high
Dingalan,0.9482226829144966,0.27430433472750365,0.0,0.134203236344879,0.21657365729896327,0,medium
Dingle,0.5343580927339839,0.10857130942032253,0.0,0.19470161562513932,0.18958888561238724,2,high
Dingras,0.9482226829144966,0.11166307518527212,0.0,0.0489960453164702,0.19320540140543352,0,medium
Dipaculao,0.948121555342064,0.38488888697151424,0.0,0.11662686510135069,0.017247998397605296,0,medium
Diplahan,0.0,0.40458990603189066,0.0,0.3400250909067752,0.0,2,high
Dipolog,0.8425443697224048,0.3236287839078621,0.4444444444444444,0.20043304103063764,0.4296698955661513,1,low
Ditsaan-Ramain,0.6320473277038985,0.0,0.0,0.9015774156366021,0.0,2,high
Divilacan,0.7545128179198058,0.012007555412711167,0.0,0.5780702927484731,0.0,2,high
Dolores (AA),0.505688425949335,0.06420806576976691,0.1111111111111111,0.171903279012157,0.5814244621128236,0,medium
Dolores (ES),0.5343580927339839,0.0,0.1111111111111111,0.6769055397410669,0.17234088721478194,2,high
Dolores (QN),0.9480709915558477,0.7310228495870326,0.1111111111111111,0.05281699558680243,0.14813805075362613,0,medium
Don Carlos,0.9482226829144966,0.1823422786026079,0.2222222222222222,0.3167172942577485,0.26720487840161106,0,medium
Don Marcelino,0.6320473277038985,0.0,0.0,0.4546535990167421,0.018499869249044388,2,high
Don Victoriano Chiongbian,0.5094807099155585,0.02077954200163789,0.0,0.42727012207936116,0.03046219071835129,2,high
Dona Remedios Trinidad,0.7584567932446782,0.04788641859200981,0.0,0.44459176330486727,0.03310502918250049,2,high
Donsol,0.7584567932446782,0.13769142883438257,0.1111111111111111,0.11764578517343928,0.10599173208850997,0,medium
Duenas,0.5133235576679982,0.5708981435744113,0.0,0.24717599933770196,0.20322036821694628,0,medium
Duero,0.9482226829144966,0.6167713193427329,0.0,0.23342057836450592,0.06092438143670258,0,medium
Dulag,0.7584567932446782,0.3665539969700691,0.0,0.2857675970680575,0.20405494878457234,0,medium
Dumaguete,0.7603276533346818,0.36087377614609195,0.4444444444444444,0.012824382757325076,0.43300821783665555,1,low
Dumalag,0.948121555342064,0.5963512849881822,0.0,0.024796693604366062,0.2092015289515997,0,medium
Dumalinao,0.5133235576679982,0.2111747918989982,0.0,0.38995217443911634,0.01947354657794146,2,high
Dumalneg,0.5071042119633918,0.011000934000867118,0.0,0.06351565634373267,0.023368255893529755,2,high
Dumangas,0.9481721191282804,0.15782385707126356,0.1111111111111111,0.15216170261544046,0.2498177832427348,0,medium
Dumanjug,0.6320978914901147,0.18766299177949788,0.0,0.25609154996847716,0.09291663652903498,0,medium
Dumaran,0.5056378621631188,0.04731120635667035,0.0,0.16973807385896872,0.029766706911996236,2,high
Dumarao,0.9481721191282804,0.05076247976870709,0.1111111111111111,0.07637952225385118,0.08443173409150334,0,medium
Dumingag,0.5098852202052889,0.0,0.0,0.47847085570181297,0.011962321469306899,2,high
Dupax Del Norte,0.9480709915558477,0.4024328601493677,0.1111111111111111,0.15318062268752908,0.1249088916213674,0,medium
Dupax Del Sur,0.9481721191282804,0.04170288706211064,0.0,0.17559686427347815,0.05452593041823609,0,medium
E. B. Magalona,0.6321990190625474,0.03436893106153256,0.0,0.16298772838138179,0.12031869849942403,2,high
Echague,0.9480709915558477,0.18593735507347953,0.2222222222222222,0.1799272745798547,0.4221586704575167,0,medium
El Nido,0.9482226829144966,0.002588455059027557,0.0,0.14184513688554343,0.05800334945001136,0,medium
El Salvador,0.952166658239369,0.11425153024429968,0.0,0.10210725407408823,0.06593186484245896,0,medium
Enrile,0.5056378621631188,0.11151927212643724,0.0,0.2470486343286909,0.008484902437531638,2,high
Enrique Villanueva,0.948273246700713,0.07535280282946889,0.0,0.1554731928497284,0.01293599879820397,0,medium
Escalante,0.6332102947868736,0.10339439930226743,0.1111111111111111,0.2944284176808105,0.1011233454440246,2,high
Esperanza (AS),0.759720887900086,0.11382012106779507,0.2222222222222222,0.37555992842086494,0.24940049295892172,0,medium
Esperanza (MS),0.5056378621631188,0.0322118851790096,0.2222222222222222,0.5537435760273579,0.026428384641491984,2,high
Esperanza (SK),0.9481721191282804,0.25992402884401716,0.2222222222222222,0.32232135465423584,0.4189594449482835,0,medium
Estancia,0.5153461091166507,0.10483242989061607,0.0,0.26233243541001977,0.05577780126967519,2,high
Famy,0.7586084846033271,0.08980501024237274,0.1111111111111111,0.00747505237885995,0.4871168579710786,0,medium
Ferrol,0.6329574758557921,0.0,0.0,0.2299817231212069,0.026011094357678954,2,high
Flora,0.7530970319057492,0.2600678319028521,0.0,0.1986499309044826,0.050353027580105784,0,medium
Floridablanca,0.7585579208171108,0.28415484425769183,0.3333333333333333,0.009258162505014992,0.32715558250941656,0,medium
Gabaldon,0.6891338423421146,0.384673182383262,0.0,0.0628788312986773,0.21824281843421542,0,medium
Gainza,0.2528189310815594,0.0,0.0,0.30423552337466325,0.0,2,high
Galimuyod,0.7584567932446782,0.15228743930612126,0.0,0.060076801100433674,0.01905625629412843,0,medium
Gamay,0.5057389897355514,0.1675305635426169,0.1111111111111111,0.3981035350158251,0.1396531483160945,2,high
Gamu,0.7524902664711534,0.3980468668549043,0.0,0.1662992186156697,0.10084515192148256,0,medium
Ganassi,0.6320473277038985,0.0,0.0,0.9171159467359532,0.0,2,high
Gandara,0.9482226829144966,0.09541332953693246,0.0,0.3711021531054773,0.11197289282316342,0,medium
Gapan,0.9145472012944329,0.2348303950773334,0.2222222222222222,0.040207859694706055,0.30768203593147514,0,medium
Garchitorena,0.0,0.030989559178913252,0.0,0.4963019569633634,0.021281804474464597,2,high
Garcia-Hernandez,0.7585073570308944,0.1357500875401119,0.0,0.1962299957332722,0.19654372367593778,0,medium
Gasan,0.9480709915558477,0.40552462591431726,0.0,0.1713938189761127,0.1368712130906743,0,medium
Gattaran,0.9481721191282804,0.13071698048089161,0.0,0.18451241490425335,0.2058632066810955,0,medium
Gen S.K Pendatun,0.6320473277038985,0.18600925660289694,0.0,0.13840628164224444,0.07399947699617755,0,medium
Gen. Emilio Aguinaldo,0.949891287859635,0.08534711541849195,0.0,0.4900610715218208,0.16079585602928806,0,medium
Gen. Mariano Alvarez,0.7604793446933307,0.11425153024429968,0.0,0.20590973641811383,0.292242295430393,0,medium
General Luna  (SN),0.84466804874349,0.3067319244947655,0.0,0.7101478070929573,0.5253684673206065,0,medium
General Luna (QN),0.7756990443444406,0.4494564603883683,0.0,0.05740213591120111,0.0599507041078055,0,medium
General Macarthur,0.5056378621631188,0.0,0.1111111111111111,0.20883913162536855,0.3833506740629048,2,high
General Mamerto Natividad,0.7584567932446782,0.4299711459162442,0.0,0.2344394984365945,0.08721366931692356,0,medium
General Nakar,0.9481721191282804,0.08851078271285896,0.0,0.037023734469429206,0.044510963606723346,0,medium
General Santos,1.0,0.5438631685134567,0.8888888888888888,0.019829458252934164,0.3259037116579775,1,low
General Tinio,0.948121555342064,0.10001502741964811,0.1111111111111111,0.05307172560482458,0.12073598878323707,0,medium
General Trias,0.8868888102341104,0.8382280299484238,0.4444444444444444,0.9120213463755101,0.41270009069108804,1,low
Gerona,0.881478485108965,0.20082097166288795,0.1111111111111111,0.050142330397569865,0.13255921349127295,0,medium
Getafe,0.6320978914901147,0.7127598611150048,0.0,0.40383496042132344,0.03115767452470634,0,medium
Gigaquit,0.7584567932446782,0.3165105324955363,0.0,0.47172051022422606,0.11350295719714454,0,medium
Gigmoto,0.5062951913839309,0.1228078122449741,0.0,0.31760884932082606,0.19237082083780746,2,high
Ginatilan,0.7585579208171108,0.12208879695079979,0.0,0.2242502977157086,0.06454089722974884,0,medium
Gingoog,0.9540375183293726,0.3085294627302013,0.3333333333333333,0.26156824535595335,0.7717088315315659,1,low
Giporlos,0.505991808666633,0.029479627061147175,0.0,0.6286342013258697,0.07274760614473846,2,high
Gitagum,0.9485260656317945,0.12302351683322639,0.0,0.1738137541473231,0.02155999799700662,0,medium
Glan,0.7584567932446782,0.08088922059461116,0.0,0.47261206528730354,0.10223611953419268,2,high
Gloria,0.948121555342064,0.17141324613115821,0.0,0.15432690776862873,0.03880799639461192,0,medium
Goa,0.9508014360115286,0.1282004269512815,0.2222222222222222,0.3358220456094097,0.023646449416071778,0,medium
Godod,0.505688425949335,0.0905959270659645,0.0,0.7273420833094523,0.01224051499184892,2,high
Gonzaga,0.9482226829144966,0.09577283718401962,0.1111111111111111,0.12732552585828094,0.1386794709871974,0,medium
Governor Generoso,0.9484249380593619,0.0015818336471835072,0.0,0.41848193645759696,0.11558940861620967,0,medium
