city_municipality,Cost of Living,Poverty Incidents,Population,Financial Deepening,Employed Population,Cluster_Id,Vulnerability
Magdiwang,0.5627276002840521,0.3038534283476301,0.019821644476407108,0.2353704610071433,0.12883069829564778,0,low
Magpet,0.6561989484473332,0.5031796674499615,0.07866881831721617,0.08798895738584797,0.029680955317368706,2,high
Magsaysay (DS),0.8250910401136209,0.1236319405969598,0.09095997010446583,0.4104318241394033,1.0,1,medium
Magsaysay (LN),0.4609305856301795,0.3005419381133421,0.02614559259970673,0.028871376642231366,0.02840160379506833,0,low
Magsaysay (MO),0.6501820802272418,0.37797986359207536,0.06577033084063476,0.1192433682906127,0.042090665083682345,1,medium
Magsaysay (OM),0.9990904734085908,0.23966146380604858,0.05572405882197524,0.1327166773903207,0.05577972637229636,1,medium
Magsaysay (PN),0.7376365601704313,0.2718848110858504,0.014272092862427331,0.0013748274591538746,0.0,1,medium
Magsingal,0.7376365601704313,0.028362913856676147,0.046633165867622665,0.2923799729800573,0.0903222174744065,1,medium
Maguing,0.7376365601704313,0.940805838412013,0.035737668014023616,0.0,0.0,2,high
Mahaplag,0.6501820802272418,0.37785249858306424,0.04153955107486042,0.0898220606647198,0.050662320283094864,1,medium
Mahatao,0.22669250655034057,0.1991593909405269,0.0,0.00852393024675402,0.0,0,low
Mahayag,0.9993003641604545,0.4225576167459513,0.07702779380420804,0.16507095026240853,0.016759504942134917,1,medium
Mahinog,0.5397095811630047,0.3075470136089512,0.017477572345949047,0.2921966626521701,0.5565179122006633,0,low
Maigo,0.47527312034086255,0.21100433677855684,0.03075194666750368,0.13674950460383872,0.011130358244013264,0,low
Maimbung,1.0,0.8790338090416419,0.059026990450490015,0.031529376396595525,0.025714965598237542,2,high
Mainit,0.759535161948206,0.46815428997191605,0.041807544473591335,0.11007785189625355,0.28068972399270237,2,high
Maitum,0.5446769956237778,0.4636965146565284,0.070653379391537,0.12318454034018715,0.091985374453397,2,high
Majayjay,0.8250910401136209,0.011805462685236485,0.04141251524299447,0.1171352995199101,0.011130358244013264,1,medium
Makati,0.4206315612723577,0.0,1.0,0.6813644887566601,0.8338813222353847,0,low
Makato,0.6501820802272418,0.15076068751631863,0.044762432727130895,0.16433770895085978,0.02341213285809687,1,medium
Makilala,0.6561989484473332,0.23061854816626232,0.13896733303167189,0.2003581883806913,0.13382016923261925,1,medium
Malabang,0.7376365601704313,0.8764865088614204,0.06954312102536607,0.2016413606759016,0.011130358244013264,2,high
Malabon,0.4206315612723577,0.3159531042036821,0.6552392135180294,0.06553344221966802,0.38943460338823427,0,low
Malabuyoc,0.6501820802272418,0.19342796553502856,0.026761629373412858,0.12300123001229998,0.06447931672393892,1,medium
Malalag,0.6280036241136489,0.3643518076278904,0.06269536762272876,0.11988495443821785,0.07279510161889136,1,medium
Malangas,0.6501820802272418,0.5541256710543911,0.048773632623720226,0.038495168856308486,0.007804044286032289,2,high
Malapatan,0.5446769956237778,0.14133567684949913,0.13355525855080733,0.10833640378132531,0.43433984182097746,0,low
Malasiqui,0.5627276002840521,0.006328767297760284,0.2197551612309184,0.3944838256132184,0.05833842941689712,0,low
Malay,0.5408989620902321,0.1426093269396099,0.09759541704836827,0.8408444740185096,0.034158685645420024,0,low
Malaybalay,0.7072723647341559,0.24692126931967978,0.29693377963167195,0.4714741633258353,0.058210494264667074,1,medium
Malibcong,0.889527500935763,0.20667392647218033,0.0,0.0,0.31241764174575165,1,medium
Malilipot,0.30036416045448344,0.30436288838367437,0.058802502473630995,0.06388364926868337,0.0006396757611501876,0,low
Malimono,0.6048456778246922,0.4200103165657299,0.02446628331545133,0.042253030577995745,0.07727283194694268,2,high
Malinao (AK),0.6501820802272418,0.1578931280209388,0.03571330497777535,0.08349785435261198,0.02341213285809687,1,medium
Malinao (AY),0.30036416045448344,0.4007782002050576,0.07188197250519951,0.10091233550189439,0.012025904309623529,0,low
Malita,0.3546559016032155,0.42828904215144975,0.19795198400559616,0.24966866658234357,0.01138622854847334,0,low
Malitbog (BK),0.6048456778246922,0.4257417419712282,0.03560193109778328,0.01603965369012854,0.0034542491102110134,2,high
Malitbog (SL),0.9854475745374534,0.35199740175381616,0.03351889149855663,0.12025157509399223,0.01803885646443529,1,medium
Mallig,0.511724147581184,0.1801820045978768,0.05380285939211206,0.13519136681679766,0.016759504942134917,0,low
Malolos,0.9182125703571291,0.009385527514026073,0.4475739131884438,0.5792606361234991,0.024691484380397245,1,medium
Malungon,0.5446769956237778,0.4076559106916557,0.1765803805652432,0.32024314281890914,0.6362215120399767,0,low
Maluso,1.0,0.8986480204293473,0.07262852554452134,0.2191474969891276,0.11155945274459272,2,high
Malvar,0.5169014527938209,0.0917906883441912,0.09097041140571509,0.20778225666012223,0.01240970976631364,0,low
Mamasapano,0.23480828228906858,0.8972470053302255,0.04143861849611761,0.12859219501285907,0.01611982918098473,2,high
Mambajao,0.781363800142026,0.24513815919352477,0.06456088011259589,0.5928256003871507,0.30973100354892086,1,medium
Mamburao,0.781363800142026,0.13980729674136624,0.06783422805423778,0.20594915338125042,0.019574078291195743,1,medium
Mambusao,0.8250910401136209,0.033202784199096974,0.06385783249514597,0.4977791953776462,0.0035821842624410506,1,medium
Manabo,0.889527500935763,0.18502187494029765,0.011774881646980175,0.0755238550895195,0.15454566389388535,1,medium
Manaoag,0.5627276002840521,0.09140859331715796,0.12538320010638931,0.28605576666794946,0.06345583550609861,0,low
Manapla,0.3659900022038529,0.2771067764553044,0.09087817991134665,0.06938295910529887,0.006140887307041801,0,low
Manay,0.7165075578161566,0.44420966827783404,0.06191227002903454,0.12740067788159237,0.017655051007745177,1,medium
Mandaluyong,0.4206315612723577,8.788185621763991e-05,0.7339596640699231,0.14628164165397223,0.041450989322532154,0,low
Mandaon,0.6064548402556469,0.38447547905164015,0.06485323654757508,0.1804690178049319,0.058210494264667074,1,medium
Mandaue,0.9671870791253152,0.1389157416782887,0.6926155915566176,0.26442514797726185,0.06038539185257771,1,medium
Mangaldan,0.5627276002840521,0.08644135796572607,0.19001485483928643,0.5579966380885859,0.15301044206712489,0,low
Mangatarem,0.5627276002840521,0.15852995306599418,0.12050363198923682,0.341598796017766,0.05053438513086483,0,low
Mangudadatu,0.23480828228906858,0.634365626731368,0.0386473106288164,0.0,0.03863641597347134,2,high
Manila,0.4206315612723577,0.06759133663208705,0.3143811940191794,1.0,0.3877714464092437,0,low
Manito,0.05416230851841619,0.4459927784039891,0.0360439461840018,0.11915171312666913,0.005245341241431539,0,low
Manjuyod,0.6696319565666071,0.291753752491578,0.06671526860369247,0.05279337443150878,0.0020469624356806004,1,medium
Mankayan,0.8150162840241655,0.10389036420024327,0.05561442515885804,0.0767153722207862,0.02584290075046758,1,medium
Manolo Fortich,0.6048456778246922,0.2658986556623299,0.16743554088776946,0.3278505214262273,0.10170844602287983,0,low
Mansalay,0.8222924967554388,0.2688280508695846,0.08794765469405535,0.08542261279542741,0.004605665480281351,1,medium
Manticao,0.6501820802272418,0.19712155079634974,0.05043553973922687,0.15508053739255703,0.02788986318614818,1,medium
Manukan,0.8760944928164891,0.5989581542262893,0.057239787719992295,0.2638752169936003,0.01791092131220525,2,high
Mapanas,0.6501820802272418,0.5137509631978806,0.01745494952657566,0.04124482377461623,0.12793515223003754,2,high
Mapandan,0.5627276002840521,0.12694343083124773,0.05958385985045036,0.26744976838740037,0.046696330563963696,0,low
Mapun,0.7376365601704313,0.21164116182361217,0.04532104234396611,0.18917625837957314,0.0,1,medium
Marabut,0.31330742348607543,0.3214297995911583,0.022565966488086665,0.06040075303882689,0.26802414392192864,0,low
Maragondon,0.6048456778246922,0.05026969540658094,0.05868938837676405,0.21502301461166598,0.007804044286032289,1,medium
Maragusan,0.48912590996386385,0.2616956103649644,0.09892668295764846,0.20759894633223505,0.012153839461853565,0,low
Maramag,0.6048456778246922,0.27048379598672856,0.1707054083956616,0.3746863102014026,0.05514005061114617,0,low
Marantao,0.7376365601704313,0.8288519954912785,0.050430319088602245,0.012190136804497686,0.004221860023591238,2,high
Marawi,0.586165400908827,0.7767597068057491,0.34419806995330593,0.04298627188954447,0.0,2,high
Marcos,0.47527312034086255,0.03575008437931847,0.024389713772956782,0.06122564951431921,0.07893598892593315,0,low
Margosatubig,0.9993003641604545,0.3834565589795515,0.060325192239147556,0.160029916245511,0.0,1,medium
Maria,0.5724525384537349,0.2892064523113565,0.017112126802225073,0.4828394036548408,0.006396757611501876,0,low
Maria Aurora,0.4336447878879043,0.12465086066904839,0.07128507811711701,0.12694240206187443,0.006908498220422027,0,low
Maribojoc,0.9489965472971318,0.1096217896057416,0.02905001456387489,0.16296288149170593,0.032751398970889606,1,medium
Marihatag,0.999860072832091,0.4537620439536646,0.02687996412090443,0.14600667616214147,0.031216177144129158,1,medium
Marikina,0.4206315612723577,0.033202784199096974,0.8433827609452553,0.14747315878523892,0.040299572952461823,0,low
Marilao,0.9125455200568104,0.017918983117768055,0.4358518123192786,0.7988664089323447,0.011770034005163453,1,medium
Maripipi,1.0,0.2321469282743952,0.004730483737481858,0.09467978435373016,0.10311573269741026,1,medium
Mariveles,0.3848102062876273,0.03447643428920773,0.2538703728459888,0.420605547337142,0.012793515223003753,0,low
Marogong,0.7376365601704313,1.0,0.030148091411921686,0.0,0.0,2,high
Masantol,0.885609540234308,0.10248934910112144,0.09396358443050191,0.09513806017344811,0.00933926611279274,1,medium
Masbate,0.5774899164984625,0.2210661724904317,0.17493935605223507,0.34425679577213014,0.015224283115374467,0,low
Masinloc,0.3457005628570329,0.09433798852441268,0.08794069382655585,0.1457317106703107,0.013689061288614015,0,low
Masiu,0.7376365601704313,0.9261588623757394,0.04382097539782294,0.0,0.009723071569482853,2,high
Maslog,0.47527312034086255,0.9073088410421005,0.002457760498893715,0.0,0.12793515223003754,2,high
Mataasnakahoy,0.6283534420334216,0.08886129313693648,0.043840117783446576,0.18725149993675771,0.02008581890011589,1,medium
Matag-Ob,0.6501820802272418,0.3437186761680963,0.023540487938017263,0.20402439493843497,0.009595136417252815,1,medium
Matalam,0.6561989484473332,0.4293079622235383,0.13115375926347836,0.14261543509622857,0.07829631316478297,1,medium
Matalom,0.6501820802272418,0.3097122187621395,0.05068613096920902,0.11557716173286904,0.03799674021232115,1,medium
Matanao,0.6280036241136489,0.23978882881505964,0.09181441659002998,0.0964212324686584,0.13113353103578845,1,medium
Matanog,0.23480828228906858,0.7956097281393881,0.05575538272572301,0.05105192631658054,0.0056291466981216514,2,high
Mati,0.4977314307902737,0.2460297142566023,0.24981218709377784,0.3164852810972219,0.07381858283673165,0,low
Matnog,0.4097172421754478,0.44484649332288934,0.08004010921461852,0.13959081468609005,0.0,0,low
Matuguinao,0.31330742348607543,0.4785982207108242,0.007781083919139603,0.0318043418884263,0.06447931672393892,2,high
Matungao,0.4609305856301795,0.49375465678314195,0.018727048062110063,0.0,0.8233906397525215,2,high
Mauban,0.3440914004260782,0.0733227620375854,0.11674476353950451,0.16296288149170593,0.014200801897534166,0,low
Mawab,0.8250910401136209,0.20196142113877055,0.05754954632372023,0.27606535379809805,0.02302832740140676,1,medium
Mayantoc,0.6501820802272418,0.05969470607340044,0.049774257326773964,0.19247584428154244,0.01867853222558548,1,medium
Maydolong,0.9287071079503117,0.5631685866941774,0.018704425242736675,0.08808061254979156,0.010106877026172965,2,high
Mayorga,0.31330742348607543,0.34855854651051715,0.022912269646187002,0.03877013434813926,0.12883069829564778,0,low
Mayoyao,0.4428799809699051,0.1938100605620618,0.023208106514915932,0.045185995824190674,0.1015805108706498,0,low
Medellin,0.6048456778246922,0.22934489807615155,0.08933808797708133,0.1192433682906127,0.06818943613861,1,medium
Medina,0.6501820802272418,0.20336243623789235,0.050313724557985544,0.2123650148573018,0.048231552390724144,1,medium
Mendez,0.6048456778246922,0.08962548319100293,0.05374543223524115,0.15572212354016218,0.007804044286032289,1,medium
Mercedes,0.08326715944350965,0.45490832903476425,0.08152277399201292,0.04060323762701109,0.00933926611279274,0,low
Mercedes (ES),0.4896156550515457,0.4417897331066236,0.003611524286936546,0.0,0.05411656939330587,2,high
Merida,0.3187645830345305,0.26487973559024125,0.05074007769233018,0.11741026501174087,0.06447931672393892,0,low
Mexico,0.885609540234308,0.030655484018875485,0.2948072346105734,0.22153053125166097,0.006780563068191989,1,medium
Meycauayan,0.9182125703571291,0.037915289532506724,0.3857683706603454,0.6098734608806587,0.05782668880797696,1,medium
Miag-ao,0.8032624019198009,0.19406479058008394,0.11158328028862209,0.2636002515017696,0.008955460656102626,1,medium
Midsalip,0.9993003641604545,0.5492858007119703,0.05171285892538591,0.11392736878188439,0.37497793118624,2,high
Midsayap,0.6561989484473332,0.286659152131135,0.2570114643051401,0.7499225513864668,0.19522904230303728,0,low
Milagros,0.5657360343940978,0.4352941176470588,0.09306389230619098,0.07295751049909895,0.006780563068191989,2,high
Milaor,0.47527312034086255,0.19712155079634974,0.047256163508828296,0.05425985705460625,0.0034542491102110134,0,low
Mina,0.81585584703162,0.17674314935457783,0.034886701962209214,0.2775318364211955,0.43293255514644696,1,medium
Minalabac,0.47527312034086255,0.3823102738984519,0.08421836993119594,0.21667280756265062,0.0037101194146710883,0,low
Minalin,0.8963839321633091,0.05052442542460309,0.07724010026294292,0.23078770280996375,0.006652627915961952,1,medium
Minglanilla,0.6048456778246922,0.07013863681230854,0.22299196461818788,0.40942361733602384,0.004733600632511389,0,low
Mlang,0.6561989484473332,0.2344394984365945,0.15849082615090648,0.4007163767613826,0.091985374453397,1,medium
Moalboal,0.7668113746794794,0.18731444510249698,0.04722135917133077,0.39851665282673643,0.02788986318614818,1,medium
Mobo,0.6064548402556469,0.2862770571041018,0.060591445421003594,0.15718860616325966,0.013433190984153942,1,medium
Mogpog,0.7992045140504369,0.12592451075915914,0.05229061092784476,0.16259626083593157,0.09825419691266882,1,medium
Moises Padilla,0.6501820802272418,0.3834565589795515,0.06506902344005971,0.05728447746474477,0.031216177144129158,1,medium
Molave,0.7768161671849803,0.20883913162536855,0.085523532587353,0.3854099643828028,0.0028145733490608257,1,medium
Moncada,0.2948370373220739,0.0644072114068102,0.10236709171927845,0.17542798378803437,0.0688291118997602,0,low
Mondragon,0.6501820802272418,0.4755414604945583,0.06044004655288938,0.07836516517177085,0.011130358244013264,2,high
Monkayo,0.48912590996386385,0.32919906514083386,0.16831783084333163,0.2569094245338873,0.3537406959160538,0,low
Monreal,0.6064548402556469,0.4787255857198352,0.03936253976439046,0.040511582463067505,0.008699590351642552,2,high
Montevista,0.8250910401136209,0.32677912996962344,0.07029489471531254,0.21841425567757888,0.4954928445869353,1,medium
Morong (BN),0.5481751748215055,0.020593648307000615,0.05464164392580233,0.11466061009343312,0.011130358244013264,0,low
Morong (RL),0.6048456778246922,0.09930522387584458,0.11686657872074584,0.2719408714206364,0.047719811781804,0,low
Motiong,0.31330742348607543,0.3651159976819568,0.019631960837045617,0.07048282107262197,0.016759504942134917,0,low
Mulanay,0.3440914004260782,0.24131720892319253,0.08549394890048011,0.17469474247648564,0.010106877026172965,0,low
Mulondo,0.7376365601704313,0.9679345853313718,0.021008472385072585,0.0,0.0011514163700703378,2,high
Munai,0.5846262020618269,0.43491202262002565,0.050428578871727366,0.0,0.004349795175821276,2,high
Muntinlupa,0.4206315612723577,0.24284558903132542,0.9387605674234628,0.4795398177528714,1.0,0,low
Murcia,0.3659900022038529,0.5677537270185762,0.1476980010929251,0.07836516517177085,0.010618617635093116,2,high
Mutia,0.6501820802272418,0.042373064847894326,0.01345419093123558,0.07799854451599647,0.0825181731883742,1,medium
Naawan,0.6501820802272418,0.1842576848862312,0.029963628423184827,0.08569757828725817,0.034542491102110134,1,medium
Nabas,0.6501820802272418,0.18731444510249698,0.06375689991640315,0.1873431551007013,0.038508480821241295,1,medium
Nabua,0.0,0.16973807385896872,0.13900735801979405,0.20384108461054778,0.009595136417252815,0,low
Nabunturan,0.48912590996386385,0.19495634564316144,0.1361534023449973,0.4343538219286807,0.21467518544200298,0,low
Naga (CS),0.5694441043436892,0.38969744442109416,0.3570495715742657,1.0,1.0,0,low
Naga (CU),0.7488307336031597,0.1669360436607251,0.19447851112334355,0.1371161252596131,0.0024307678923707133,1,medium
Naga (ZS),0.6501820802272418,0.0882244680918811,0.06569028086439047,0.09183847427147881,0.0,1,medium
Nagbukel,0.7020250959375645,0.05510956574900176,0.0022002084014120576,0.0,0.705690299700887,1,medium
Nagcarlan,0.5627276002840521,0.002253087009405904,0.10278126333549895,0.306128247571596,0.1162930533771041,0,low
Nagtipunan,0.7645725399929337,0.25660101000452146,0.037248176261416036,0.0669082696788219,0.062048548831568205,1,medium
Naguilian (IA),0.511724147581184,0.1524164326334626,0.05184685562475136,0.09834599091147384,0.0048615357847414265,0,low
Naguilian (LU),0.7376365601704313,0.007857147405893179,0.08740470702909402,0.14811474493284407,0.4915268548678042,1,medium
Naic,0.5724525384537349,0.048868680307459125,0.27320070189211215,0.3679038280695768,0.008187849742722401,0,low
Nampicuan,0.7790550018715259,0.056383215839112516,0.01823108625277038,0.14518177968664916,0.04503317358497321,1,medium
Narra,0.7376365601704313,0.10376299919123218,0.1204531656998654,0.2102569460865992,0.003965989719131163,1,medium
Narvacan,0.7376365601704313,0.051161250469658456,0.069628391652235,0.2756070779783801,0.03211172320973942,1,medium
Nasipit,0.9994402913283635,0.22272191760757565,0.06606268727561394,0.3372910033124172,0.059873651243657566,1,medium
Nasugbu,0.5169014527938209,0.14031675677741057,0.22643411359669274,0.5760527053854734,0.05872223487358723,0,low
Natividad,0.9996501820802273,0.11777315018245037,0.03533393769905237,0.1338165393576438,0.0029425085012908633,1,medium
Natonin,0.6939093201988364,0.2658986556623299,0.011040510125782475,0.005224344344784723,0.03569390747218047,1,medium
Naujan,0.8222924967554388,0.1301275560565246,0.17228726553492393,0.28073976715922117,0.24461201106383176,1,medium
Naval,0.9287071079503117,0.2632239904730973,0.0943064071548525,0.43655354586332695,0.008955460656102626,1,medium
Navotas,0.4206315612723577,0.14783129230906394,0.423826913713885,0.010723654181400222,0.22324684064141548,0,low
New Bataan,0.48912590996386385,0.2981220029421317,0.07610199842677397,0.05545137418587294,0.06319996520163854,0,low
New Corella,0.4428799809699051,0.2214482675174649,0.08848886214214181,0.07469895861402719,0.008187849742722401,0,low
New Lucena,0.9854475745374534,0.1251603207050927,0.03536004095217551,0.12125978189737173,0.02226071648802653,1,medium
New Washington,0.6501820802272418,0.11662686510135069,0.07650050809112059,0.16057984722917254,0.03351900988426983,1,medium
Norala,0.47527312034086255,0.2853855020410243,0.07421560333440831,0.32161797027806305,0.4463657461306009,0,low
Northern Kabuntalan,0.23480828228906858,0.8063083888963184,0.03877608667755723,0.0,0.0,2,high
Norzagaray,0.9125455200568104,0.07701634729890657,0.22982927671957595,0.28862211125837006,0.008955460656102626,1,medium
Noveleta,0.6048456778246922,0.02390513854128855,0.07283039070200696,0.5363660193978983,0.024051808619247057,0,low
Nueva Era,0.47527312034086255,0.04976023537053664,0.01387532341495559,0.011365240329005362,0.08801938473426582,0,low
Nueva Valencia,0.8250910401136209,0.1659171235886365,0.06232644164525503,0.22547170330123545,0.031216177144129158,1,medium
Numancia,0.6501820802272418,0.05625585083010144,0.05516196877139027,0.2566344590420566,0.01087448793955319,1,medium
Nunungan,0.5846262020618269,0.5352756497207521,0.02501097119728754,0.0,0.016759504942134917,2,high
Oas,0.05416230851841619,0.40778327570066675,0.1113135466730163,0.07094109689233992,0.010106877026172965,0,low
Obando,0.9125455200568104,0.03141967407294194,0.09742313557775553,0.1707535704269112,0.10017322419611938,1,medium
Ocampo,0.07445174786523617,0.3667717427991008,0.07298352978699606,0.15847177845846994,0.025714965598237542,0,low
Odiongan,0.5627276002840521,0.09433798852441268,0.07199682681894133,0.3448067267557917,0.0507902554353249,0,low
Old Panamao,0.9994402913283635,1.0,0.06439381929260779,0.001741448114928241,0.0,2,high
Olongapo,0.06717553513396274,0.1287265409574028,0.4460564440735518,0.10595336951879192,0.05910604033027734,0,low
Olutanga,0.6501820802272418,0.43847824287233567,0.05993886409292507,0.07240757951543739,0.0446493681282831,2,high
Omar,1.0,0.9829636563946786,0.03675569488582611,0.0,0.16426873546336818,2,high
Opol,0.41048684159894777,0.13331168128180146,0.10847177251634368,0.1304252982917309,0.004093924871361201,0,low
Orani,0.3848102062876273,0.05689267587515681,0.1154587432689711,0.3291336937214375,0.105674435742011,0,low
Oras,0.6210072657181935,0.675377159632934,0.056635932464410295,0.14536509001453632,0.03620564808110062,2,high
Orion,0.3848102062876273,0.0803278375331945,0.09880312755953226,0.21520632493955316,0.01548015341983454,0,low
Ormoc,0.3859995872148547,0.25379897980627786,0.3672489826779143,0.7485477239273128,0.01970201344342578,0,low
Oroquieta,0.3859995872148547,0.17012016888600195,0.12007031798739266,0.27505714699471845,0.003838054566901126,0,low
Oslob,0.7668113746794794,0.2599125002388094,0.041588277147356946,0.10494516271541242,0.007164368524882101,1,medium
Oton,0.8032624019198009,0.12044781537168293,0.16447543198360529,0.2647917686330362,0.011770034005163453,1,medium
Ozamiz,0.3859995872148547,0.2410624789051704,0.23726000277529677,0.4330706496334704,0.002686638196830788,0,low
Padada,0.8250910401136209,0.09293697342529086,0.0445292436658975,0.20512425690575808,0.024051808619247057,1,medium
Padre Burgos (QN),0.6501820802272418,0.07408695209165185,0.03213367886615528,0.08404778533627354,0.01087448793955319,1,medium
Padre Burgos (SL),0.7238537341313847,0.27748887148233764,0.01246748796318085,0.07744861353233494,0.06447931672393892,1,medium
Padre Garcia,0.5169014527938209,0.2383878137159378,0.07710436334670258,0.1424321247683414,0.08865906049541601,0,low
Paete,0.8250910401136209,0.040717319730750365,0.03672089054832859,0.15205591698241852,0.028785409251758442,1,medium
Pagadian,0.885749467402217,0.15127014755236295,0.3592805296078568,0.6851223504783475,0.10413921391525055,1,medium
Pagagawan,0.23480828228906858,0.8322908507345776,0.05798286032556437,0.0,0.029041279556218522,2,high
Pagalungan,0.23480828228906858,0.7509046099765011,0.07358042417507855,0.0019247584428154242,0.02379593831478698,2,high
Pagayawan,0.7376365601704313,1.0,0.01591311737543546,0.0,1.0,2,high
Pagbilao,0.3440914004260782,0.052434900559769196,0.13000347590918526,0.170570260099024,0.004093924871361201,0,low
Paglat,0.23480828228906858,0.8989027504473694,0.025637449272242922,0.2864223873237238,0.07407445314119172,2,high
Pagsanghan,0.31330742348607543,0.3437186761680963,0.006898793963577436,0.0230054461498415,0.03863641597347134,0,low
Pagsanjan,0.8250910401136209,0.0018709919823726787,0.0664229121687133,0.2914634213406214,1.0,1,medium
Pagudpud,0.47527312034086255,0.04441090499207151,0.03626669394398594,0.057651098120519134,0.2506249632186435,0,low
Pakil,0.81585584703162,0.014607492883480119,0.03620578635336528,0.3789024477428078,0.03607771292887058,1,medium
Palanan,0.3546559016032155,0.3707200580784441,0.02436013008608389,0.010082068033795081,0.006140887307041801,0,low
Palanas,0.6064548402556469,0.36053085735755813,0.03868037474943904,0.12025157509399223,0.01803885646443529,1,medium
Palapag,0.6501820802272418,0.48140025090906774,0.05271348362843964,0.04802730590644202,0.22171161881465506,2,high
Palauig,0.3457005628570329,0.10350826917321003,0.062281196006508256,0.12061819574976658,0.0,0,low
Palayan,0.7093013086688378,0.04632138012723763,0.07202467028893934,0.06599171803938599,0.0,1,medium
Palimbang,0.8688182800852156,0.7426258843907813,0.15040577855023227,0.037945237872646934,0.0037101194146710883,2,high
Palo,0.30036416045448344,0.20832967158932428,0.11495408037525703,0.18010239714915757,0.002174897587910638,0,low
Palompon,0.35031815939803324,0.23724152863483816,0.09416893002173729,0.18725149993675771,0.119363497030625,0,low
Paluan,0.9990904734085908,0.2604219602748537,0.02093538327632779,0.0471107542670061,0.012025904309623529,1,medium
Pambujan,0.6501820802272418,0.5411344401352616,0.05488179385453522,0.060584063366714076,0.010362747330633039,2,high
Pamplona (CG),0.6210072657181935,0.36473390265492356,0.03411056523601449,0.019247584428154243,0.005501211545891614,1,medium
Pamplona (CS),0.47527312034086255,0.18094619465194325,0.06149635819593915,0.12740067788159237,0.016759504942134917,0,low
Pamplona (NR),0.8032624019198009,0.2981220029421317,0.05847360148427943,0.10109564582978156,0.06473518702839899,1,medium
Panabo,0.5287952620660946,0.08223831266836061,0.33235067346914965,0.4029161006960288,0.9020707583739945,0,low
Panaon,0.31330742348607543,0.20234351616580373,0.010814281932048586,0.0636086837768526,0.10823313878661174,0,low
Panay,0.8250910401136209,0.05052442542460309,0.07812761086912971,0.18642660346126538,0.46875439777085753,1,medium
Pandag,0.23480828228906858,0.8659152131135013,0.03891356381067244,0.0,0.06447931672393892,2,high
Pandami,0.0,0.8645141980143793,0.038093921662605806,0.0,0.0,2,high
Pandan (AE),0.9854475745374534,0.26182297537397553,0.05279527382155882,0.3646958973315511,0.024947354684857318,1,medium
Pandan (CT),0.7992045140504369,0.21049487674251252,0.02875069726139621,0.034645651970677635,0.02008581890011589,1,medium
Pandi,0.9125455200568104,0.062369371262633005,0.2629821484028399,0.29027190420935467,0.005885017002581727,1,medium
Panganiban,0.08326715944350965,0.2513790446350674,0.009951134362110058,0.10017909419034565,0.004733600632511389,0,low
Pangantucan,0.6048456778246922,0.37581465843888706,0.08549916955110473,0.04967709885742666,0.1271675413166573,1,medium
Pangil,0.8250910401136209,0.04593928510020441,0.036599075367087265,0.057651098120519134,0.13254081771031886,1,medium
Panglao,0.9489965472971318,0.13254749122773501,0.05143790465915549,0.5803604980908222,0.01931820798673567,1,medium
Panglima Estino,1.0,1.0,0.04319623753974244,0.0,0.0,2,high
Panglima Sugala,0.7376365601704313,0.32257608467225796,0.0766745297786082,0.0844144059920479,0.3348062933860082,1,medium
Pangutaran,0.9994402913283635,0.9495940240337771,0.04632166704701985,0.01741448114928241,0.0,2,high
Paniqui,0.2948370373220739,0.030400754000853344,0.17229596661929833,0.46597485348921985,0.11782827520386456,0,low
Panitan,0.8250910401136209,0.033202784199096974,0.06712073913553859,0.17121184624662916,0.008955460656102626,1,medium
Pantabangan,0.9159037720866288,0.17597895930051138,0.04832291645312733,0.09284668107485833,0.006140887307041801,1,medium
Pantao Ragat,0.5846262020618269,0.5134962331798584,0.0415412912917353,0.0,0.024051808619247057,2,high
Pantar,0.4609305856301795,0.4400066229804686,0.03093814987311542,0.0,0.0,2,high
Pantukan,0.48912590996386385,0.32576020989753485,0.14253129719141808,0.1829437072314089,0.016247764333214766,0,low
Panukulan,0.6501820802272418,0.25609154996847716,0.02154619939940929,0.11136102419146383,0.05616353182898648,1,medium
Paoay,0.47527312034086255,0.02950919893777582,0.03655556994521537,0.10256212845287904,0.3600095183753256,0,low
Paombong,0.9344441218345851,0.0380426545415178,0.08997152691953622,0.1972419128066092,0.007164368524882101,1,medium
Paracale,0.30036416045448344,0.45108737876443206,0.09598049578848328,0.09614626697682761,0.02174897587910638,0,low
Paracelis,0.6939093201988364,0.3621866024747021,0.04198504659482869,0.04362785803714962,0.04618458995504355,1,medium
Paranaque,0.4206315612723577,0.30882066369906197,1.0,0.4129981687298239,0.04234653538814242,0,low
Paranas,0.31330742348607543,0.9549433544122422,0.0493861889636766,0.06223385631769872,0.005885017002581727,2,high
Parang (MA),0.23480828228906858,0.5969203140821122,0.17214108731743435,0.12749233304553595,0.0029425085012908633,2,high
Parang (SU),0.8688182800852156,0.054854835730979615,0.10124117140123363,0.0,0.0030704436535209005,1,medium
Pasacao,0.47527312034086255,0.38918798438504987,0.08608214220418821,0.22428018616996873,0.024563549228167204,0,low
Pasay,0.4206315612723577,0.07395958708264078,0.7598854150718267,0.8311290266404889,0.6281615974494843,0,low
Pasig,0.4206315612723577,0.037023734469429206,1.0,0.9852013572296664,0.27685166942580125,0,low
Pasil,0.5846262020618269,0.20323507122888126,0.009831059397743609,0.011915171312666914,0.11846795096501475,1,medium
