city_municipality,Availability of Basic Utilities,Cost of Doing Business,Transportation Vehicles,Distance to Ports,Poverty Incidents,Cluster_Id,Vulnerability
Burdeos,0.69752,0.7184175593963844,0.08663827116842221,0.6688316724730134,0.2517611396621006,2,medium
Burgos (IA),0.33584,0.593988730141583,0.008429669627197836,0.8516421800785978,0.20425399130096988,2,medium
Burgos (IN),0.49500000000000005,0.6256049644840531,0.011005402013286064,0.8626132217528831,0.02747135879359863,2,medium
Burgos (IS),0.4,0.6567687303565055,0.005385622261820839,0.8576702249545787,0.373904183303721,2,medium
Burgos (LU),0.49752,0.6449479915772993,0.046129025459943705,0.7749654492561191,0.023395678505244256,2,medium
Burgos (PS),0.6762,0.7017327845644905,0.00866382711684222,0.8591973296564939,0.1280897159123474,0,low
Burgos (SN),0.25,0.5372604957131442,0.0004683149792887687,0.850597318966761,0.05460010571295748,2,medium
Buruanga,0.7875200000000001,0.7482804784175368,0.05572948253536347,0.9895236598752034,0.18107355966095434,0,low
Bustos,0.925,0.759535631609221,0.05128049023212016,0.7162522921640642,0.026961898757554326,0,low
Busuanga,0.13640000000000002,0.6962466043655289,0.014517764357951827,0.8031365123098705,0.19393742557107288,2,medium
Butig,0.6153200000000001,0.6308083518892538,0.0,0.0,1.0,1,high
Butuan,0.71716,0.7233947125665765,0.18919925163266252,0.8773216512502768,0.30449025339268543,0,low
Buug,0.4,0.4957465135890422,0.059007687390384846,0.8678375273120666,0.29455578268982163,2,medium
Caba,0.652,0.8766684067849908,0.06603241207971637,0.8221449471521305,0.011678097676225404,0,low
Cabadbaran,0.9868399999999999,0.7989003885007402,0.10443424038139541,0.8332767366897756,0.2145705570308669,0,low
Cabagan,0.97464,0.8145105507163426,0.10771244523641678,0.8925926982694287,0.15903941310203848,0,low
Cabanatuan,0.9099200000000001,0.4477848557671915,0.7696756684610913,0.6381690175371901,0.011805462685236485,0,low
Cabangan,0.8900000000000001,0.6197794329325782,0.02599148135052666,0.8505571320009211,0.09930522387584458,0,low
Cabanglasan,0.73016,0.7967511632681572,0.0072588821789759134,0.7588906629201698,0.40561807054747845,2,medium
Cabarroguis,0.65224,0.7906993974816736,0.019200914150839517,0.8414748777211097,0.09051703825408046,0,low
Cabatuan (IA),0.9,0.7431902081298405,0.10185850799530717,0.8869665230518464,0.11242381980398523,0,low
Cabatuan (IO),0.99676,0.8347585147496239,0.621453977516196,0.9834152410675426,0.1435008820026874,0,low
Cabiao,0.95604,0.7546150369977813,0.07516455417584736,0.8955665337415794,0.044793000019104745,0,low
Cabucgayan,0.9500000000000001,0.7094247485547875,0.05362206512856401,0.7866598563155224,0.3269064949786345,0,low
Cabugao,0.82084,0.8414889832411334,0.04121171817741164,0.9318151769291453,0.05625585083010144,0,low
Cabusao,0.6976800000000001,0.812531001160016,0.020137544109417052,0.8768394076601984,0.3295811601678671,2,medium
Cabuyao,1.0,0.6674017394019158,0.6385474742602361,0.8678375273120666,0.0,0,low
Cadiz,0.8647600000000001,0.7038820097970735,0.2016095985838149,0.8819431523218623,0.28856962726630114,0,low
Cagayan De Oro,0.9785200000000001,0.644778315901043,0.9999999999999999,0.7573233712524148,0.26704494074342955,0,low
Cagayancillo,0.053320000000000006,0.0,0.0,0.3335920034367893,0.16566239357061432,1,high
Cagdianao,0.65,0.7005450548306948,0.0039806773239545335,0.3348779863436653,0.4411529080615682,2,medium
Cagwait,0.7045600000000001,0.7764466406761235,0.01732765423368444,0.8684403317996648,0.32805278005973415,2,medium
Caibiran,0.5,0.574758820165841,0.002107417406799459,0.9480507111284542,0.3686822179342669,2,medium
Cainta,0.98204,0.6675148565194202,0.23064512729971856,0.9918143169280762,0.019192633207878795,0,low
Cajidiocan,0.83752,0.7682456496570571,0.062754207224695,0.6688718594388534,0.3377325207445758,0,low
Calabanga,0.78068,0.6305821176542452,0.02973800118483681,0.9539983820727553,0.3131510740054385,0,low
Calaca,0.99996,0.7640603163093957,0.027864741267681736,0.8846758659989736,0.1031261741461768,0,low
Calamba (LA),0.97488,0.5225552704375767,0.7043457288503081,0.8030159514123508,0.2778709665093709,0,low
Calamba (MC),0.8675200000000001,0.7662661001007309,0.22783523742398593,0.9340254600503382,0.0,0,low
Calanasan,0.35868000000000005,0.7016762260057383,0.00023415748964438434,0.7252541725121957,0.351742671735794,2,medium
Calanogas,0.85124,0.5980043878129879,0.023649906454082815,0.8479047922554895,1.0,2,medium
Calapan,1.0,0.7159289828112885,0.9999999999999999,0.9961143222729426,0.06313356131669946,0,low
Calape,0.86,0.8092506047523895,0.040509245708478483,0.9597049312220174,0.1936826955530507,0,low
Calasiao,0.73336,0.8275190192293442,0.11239559502930448,0.986469450471373,0.07166701692044145,0,low
Calatagan,0.49996,0.6124268202947946,0.021308331557638973,0.8846758659989736,0.12121200542574938,2,medium
Calatrava (NO),0.49996,0.7463574874199626,0.020371701599061435,0.8634571480355205,0.2604219602748537,2,medium
Calatrava (RN),0.9500000000000001,0.6140670184986078,0.0037465198343101494,0.957896517759223,0.4045991504753899,0,low
Calauag,0.87724,0.6898554872265323,0.14845584843453966,0.804864551840985,0.09650319367760093,0,low
Calauan,0.9373200000000002,0.8466358120875821,0.0238840639437272,0.8921104546793502,0.023523043514255323,0,low
Calayan,0.6275200000000001,0.6905341899315587,0.014986079337240598,0.8028150165831515,0.509420552891504,2,medium
Calbayog,0.9276800000000001,0.7681890910983051,0.3720762510449267,0.9418619183891136,0.2734131911939833,0,low
Calbiga,0.7875200000000001,0.7252045864466463,0.02201080402657213,0.6003128957160293,0.2886969922753122,0,low
Calinog,0.9050400000000001,0.7492419739163239,0.02716226879874858,0.9063768275525053,0.3162078342217043,0,low
Calintaan,0.38752000000000003,0.716438009840058,0.029503843695192423,0.7730364748958053,0.21367900196778938,2,medium
Caloocan,0.98644,0.4358509998704809,0.5430112184853272,0.8541739589265098,0.09815893879474492,0,low
Calubian,0.50388,0.8515564066990218,0.016859339254395672,0.802975764446511,0.3458838813212846,2,medium
Calumpit,0.9885600000000001,0.8041603344646933,0.03910430077061218,0.6287250805648198,0.032311229136019456,0,low
Caluya,0.5,0.1762472151979635,0.07750612907229121,0.0,0.3576014621503034,1,high
Camalaniugan,0.6816,0.7483935955350411,0.024352378923015967,0.9718012079398193,0.1440103420387317,0,low
Camalig,0.8635600000000001,0.6943236133679547,0.02318159147479405,0.9562890391256281,0.24017092384209288,0,low
Camaligan,0.95636,0.7924527128029912,0.013815291889018675,0.9682647549459105,0.19419215558909503,0,low
Camiling,0.9742800000000001,0.4887898108625237,0.05128049023212016,0.865225374532475,0.051670710505702766,0,low
Can-Avid,0.75792,0.704956622413365,0.05362206512856401,0.8032972601732299,0.6369129269115895,2,medium
Canaman,0.75752,0.5804712345998114,0.06931061693473776,0.982651688716585,0.1494870374262079,0,low
Candaba,0.97144,0.7985044785894748,0.05455869508714155,0.921406752776618,0.061095721172522266,0,low
Candelaria (QN),0.9824400000000001,0.755180622585303,0.9312443363157165,0.8899403585239971,0.05141598048768062,0,low
Candelaria (ZA),0.8550000000000001,0.712365793609901,0.06931061693473776,0.8533702196097123,0.09739474874067845,0,low
Candijay,0.8500000000000001,0.8085719020473632,0.007961354647909067,0.8924721373719091,0.24462869915748042,0,low
Candon,0.77136,0.8466358120875821,0.3629441089487957,0.7239280026394799,0.04339198491998292,0,low
Candoni,0.38,0.787362442515295,0.013815291889018675,0.7714691832280502,0.2876780722032236,2,medium
Canlaon,0.92012,0.6671755051669073,0.004214834813598918,0.6628036275970325,0.27264900113991686,0,low
Cantilan,0.7255600000000001,0.7580085505229122,0.033718678508791344,0.9494170679670096,0.2162263021480109,0,low
Caoayan,0.7925200000000001,0.8619066229506713,0.035357780936302034,0.9059347709282668,0.023650408523266397,0,low
Capalonga,0.48792,0.7719219559759489,0.02552316637123789,0.6689522333705331,0.46497016474663916,2,medium
Capas,0.99996,0.7076148746747175,0.2313475997686517,0.912525433326006,0.08325723274044922,0,low
Capoocan,0.73,0.458813774723867,0.004917307282532071,0.9081048670836199,0.39046163447516063,2,medium
Capul,0.49664,0.5009499009942429,0.006556409710042761,0.0,0.4477758885301441,1,high
Caraga,0.8845200000000001,0.7252045864466463,0.0025757323860882276,0.7572028103548952,0.4820370759541231,2,medium
Caramoan,0.36316000000000004,0.6960203701305201,0.012878661930441137,0.6681484940537357,0.29455578268982163,2,medium
Caramoran,0.41668000000000005,0.6045651806282412,0.03254789106056942,0.8654263093616744,0.41593463627737554,2,medium
Carasi,0.45,0.6106169464147246,0.005385622261820839,0.8907039108749547,0.05752950092021218,2,medium
Carcar,0.9638400000000001,0.5780392165734677,0.2224496151621651,0.5907885848119793,0.14783129230906394,0,low
Cardona,0.8250000000000001,0.8033119560834103,0.04214834813598918,0.9644469931911225,0.032311229136019456,0,low
Carigara,0.82152,0.8250870012030007,0.08734074363735535,0.9511451074981243,0.29048010240146727,0,low
Carles,0.7730800000000001,0.875141325698682,0.05291959265963085,0.7992383766234027,0.4279069471244165,2,medium
Carmen (AN),0.8325200000000001,0.8232205687641785,0.01522023682688498,0.9725647602907769,0.29048010240146727,0,low
Carmen (BL),0.61944,0.7949978479468396,0.0077271971582646825,0.9447955668954243,0.32015614950104754,2,medium
Carmen (CU),0.73324,0.7906428389229214,0.007493039668620299,0.9606292314363345,0.15165224257939616,0,low
Carmen (DN),0.7619600000000001,0.7113477395523617,0.0313771036123475,0.9703544771695838,0.47261206528730354,2,medium
Carmen (NC),0.9677600000000001,0.8609451274518842,0.03723104085345711,0.8717758499643742,0.3181183093568704,0,low
Carmen (SS),0.9325200000000001,0.6819372890012267,0.0056197797514652235,0.8281729920281116,0.1525437976424737,0,low
Carmona,0.9885600000000001,0.7914912173042041,0.19528734636341652,0.9763021481138849,0.0231409484872221,0,low
Carranglan,0.92204,0.7223766585090372,0.021542489047283356,0.8486683446064471,0.0698839067942864,0,low
Carrascal,0.1142,0.7943191452418132,0.011239559502930447,0.3337929382659887,0.2653891956262856,1,high
Casiguran (AU),0.65012,0.6256049644840531,0.002341574896443843,0.86996743650158,0.13280222124575713,2,medium
Casiguran (SO),0.875,0.5661053606767572,0.009600457075419759,0.4866641563208672,0.3615497774296467,0,low
Castilla,0.8800000000000001,0.7527486045589593,0.14962663588276157,0.9586600701101806,0.42281234676397356,0,low
Castillejos,0.88752,0.7426246225423185,0.0894481610441548,0.9540385690385952,0.061732546217577636,0,low
Cataingan,0.71252,0.7186437936313932,0.07797444405157998,0.9272740497892394,0.2703564309777175,0,low
Catanauan,0.58772,0.7425115054248141,0.0032782048550213804,0.6651344716157451,0.11649950009233963,2,medium
Catarman (CM),1.0,0.5672930904105529,0.040275088218834104,0.9647684889178414,0.3576014621503034,0,low
Catarman (NS),0.727,0.7754285866185844,0.26483212078779866,0.9639245626352041,0.3104764088162059,0,low
Catbalogan,0.8452400000000001,0.7160420999287929,0.5743883220976748,0.9812853318780295,0.21406109699482262,0,low
Cateel,0.8804000000000001,0.7741842983260363,0.015454394316529365,0.724209311400359,0.38855115933999457,0,low
Catigbian,0.80252,0.8090809290761329,0.008429669627197836,0.9387675220194432,0.26500710059925237,0,low
Catmon,0.845,0.7986741542657314,0.0056197797514652235,0.9288815284228343,0.17712524438161106,0,low
Catubig,0.29932,0.5017417208167735,0.01990338661977267,0.8766786597968389,0.5340019996306413,2,medium
Cauayan (IA),0.9938400000000001,0.6857832709963751,0.19458487389448337,0.6574185741744893,0.31926459443797006,0,low
Cauayan (NO),0.6932,0.6828422259412616,0.014751921847596211,0.8689627623555832,0.13280222124575713,0,low
Cavinti,0.85832,0.8244082984979744,0.03629441089487957,0.8692440711164624,0.005946672270727062,0,low
Cavite,0.98768,0.6129358473235641,0.39596031498865386,0.9961143222729426,0.044156174974049375,0,low
Cawayan,0.39848,0.6702862258982771,0.03980677323954534,0.9411385530039957,0.28105509173464777,2,medium
Cebu,0.7094400000000001,0.4437691980957864,0.9999999999999999,0.9050506576797894,0.15037859248928542,0,low
Cervantes,0.75668,0.835493776013402,0.011707874482219216,0.7494467259477996,0.1145890249571735,0,low
Clarin (BL),0.75332,0.7537666586164986,0.030206316164125578,0.9182721694411079,0.1936826955530507,0,low
Clarin (MC),0.8650000000000001,0.7836295776376507,0.0077271971582646825,0.9958732004779034,0.25876621515770976,0,low
Claver,0.5819200000000001,0.8250870012030007,0.12714751687690068,0.9456796801439016,0.38383865400658473,2,medium
Claveria (CG),0.79752,0.7384958477534094,0.04917307282532071,0.8525262933270749,0.4347846576110145,2,medium
Claveria (MO),0.97716,0.8442603526199906,0.003044047365376996,0.8980983125894914,0.2535442497882557,0,low
Claveria (MS),0.5,0.7952240821818484,0.002107417406799459,0.26776575339107667,0.11369746989409597,2,medium
Columbio,0.48396,0.8297813615794316,0.017561811723328824,0.9040861704996325,0.4331289124938706,2,medium
Compostela (CU),0.83752,0.7534273072639854,0.05034386027354262,0.961714279514011,0.13000019104751354,0,low
Compostela (DDO),0.01276,0.6846520998213315,0.07820860154122436,0.6957167526198889,0.2936642276267441,1,high
Concepcion,0.10944000000000001,0.7641168748681479,0.00023415748964438434,0.8860824098033692,0.19088066535480708,2,medium
Concepcion (IO),0.69616,0.7880977037790733,0.04144587566705603,0.8962497121608571,0.6078737048570646,2,medium
Concepcion (RN),0.0,0.5250438470226726,0.0,0.0,0.3439734061861185,1,high
Concepcion (TC),0.9022399999999999,0.7035426584445603,0.057134427473229776,0.9435095839885483,0.09752211374968954,0,low
Conner,0.37392000000000003,0.7230553612140633,0.0028098898757326117,0.535330571952954,0.27328582618497216,2,medium
Consolacion,0.9912000000000001,0.6410454510233989,0.12948909177334453,0.9908096427820794,0.056128485821090354,0,low
Corcuera,0.0,0.06250795354732452,0.0,0.5487932055093115,0.2255239478058193,1,high
Cordon,0.8575200000000001,0.7910953073929388,0.009834614565064142,0.8022925860272331,0.21304217692273403,0,low
Cordova,0.8225199999999999,0.7106124782885832,0.05198296270105332,0.9914526342355173,0.08669608798374821,0,low
Corella,0.98752,0.8058570912272585,0.00702472468933153,0.9622367100699294,0.1007062389749664,0,low
Coron,0.83776,0.6583523700015668,0.6521286086596104,0.9889610423534453,0.18935228524667416,0,low
Cortes (BL),0.8496000000000001,0.7922830371267346,0.011239559502930447,0.9663759675514364,0.13127384113762428,0,low
Cortes (SS),0.68584,0.709255072878531,0.004917307282532071,0.7841682644334502,0.33340211043819934,2,medium
Cotabato,1.0,0.7346498657582607,0.45801204974441573,0.9837769237601015,0.5923351737577135,0,low
Cuartero,0.50488,0.8064226768147804,0.03418699348808011,0.947769402367575,0.0534538206318578,2,medium
Cuenca,0.6200000000000001,0.6812020277374484,0.07048140438295968,0.9016749525492401,0.12044781537168293,0,low
Culaba,0.88752,0.5585830723627169,0.0007024724689331529,0.5544193807268938,0.3382419807806201,0,low
Culasi,0.52,0.7677366226282876,0.14939247839311717,0.8536917153364312,0.25965777022078723,2,medium
Culion,0.48584,0.7045041539433476,0.026928111309104195,0.8032972601732299,0.17292219908424558,2,medium
Currimao,0.7199200000000001,0.877290550931265,0.022479119005860894,0.9676619504583124,0.02683453374854326,0,low
Cuyapo,0.98212,0.8018979921146059,0.02809889875732612,0.875352489924123,0.047212935190315164,0,low
Cuyo,0.4,0.7035426584445603,0.09600457075419756,0.9965161919313413,0.11700896012838392,2,medium
Daan Bantayan,0.9885600000000001,0.7682456496570571,0.05104633274247578,0.7628289855724775,0.1987772959134937,0,low
Daet,0.93896,0.8388872895385331,0.09342883836810933,0.7933710796107812,0.15967623814709386,0,low
Dagami,0.83752,0.8340798120445976,0.04004093072918972,0.9525918382683598,0.4010329302230798,0,low
Dagohoy,0.8263600000000001,0.8064792353735326,0.004683149792887686,0.8580720946129775,0.32232135465423584,0,low
Daguioman,1.0,0.2843871795321363,0.0009366299585775374,0.6168699256420571,0.28716861216717926,0,low
Dagupan,0.9468000000000001,0.7818197037575809,0.8303224582789869,0.7194270624654141,0.08911602315495862,0,low
Dalaguete,0.92476,0.7890026407191082,0.03395283599843573,0.8243150433074838,0.29302740258168875,0,low
Damulog,0.7200000000000001,0.7975429830906877,0.012878661930441137,0.741369145813985,0.42344917180902886,2,medium
Danao (BL),0.7000000000000001,0.8091374876348851,0.0011707874482219216,0.8575094770912192,0.3439734061861185,2,medium
Danao (CU),0.9022800000000001,0.5868057931800559,0.24680199408518105,0.9387273350536035,0.15419954275961767,0,low
Dangcagan,0.875,0.7330096675544475,0.0119420319718636,0.7478392473142046,0.3241044647803909,0,low
Danglas,0.9812400000000001,0.7647955775731741,0.0011707874482219216,0.8348842153233705,0.26780913079749596,0,low
Dao,0.7250000000000001,0.8281411633756184,0.02716226879874858,0.9349497602646553,0.05587375580306822,0,low
Dapa,0.85052,0.6572777573852753,0.10841491770534994,0.8034580080365895,0.4574556292149857,2,medium
Dapitan,0.80872,0.76106271269553,0.12129357963579107,0.9463628585631795,0.317481484311815,0,low
Daraga,0.71536,0.7223766585090372,0.06462746714185007,0.9963956310338218,0.14413770704774279,0,low
Daram,0.50832,0.6700034331045162,0.004448992303243302,0.8291374792082686,0.4965566869813856,2,medium
Dasmarinas,1.0,0.5803581174823071,0.6230930799437067,0.8857207271108104,0.040080494685694995,0,low
Dasol,0.6528800000000001,0.8429595057686903,0.04004093072918972,0.7778990977624299,0.13942520171433304,0,low
Datu Abdullah Sangki,0.96252,1.0000000000000002,0.289418657200459,0.837898237761361,0.8271962503741347,2,medium
Datu Anggal Midtimbang,1.0,0.7464706045374669,0.1105223351121494,0.8901412933531964,0.8569996624827261,2,medium
Datu Blah Sinsuat,0.60248,1.0000000000000002,0.0007024724689331529,0.9375619130442472,0.8692267033477892,2,medium
Datu Hoffer Ampatuan,0.88752,0.9952717044883177,0.10279513795388472,0.0,0.8675709582306452,2,medium
Datu Odin Sinsuat,0.84064,0.4508390179398093,0.0011707874482219216,0.6531185688296229,0.5834196231269383,2,medium
Datu Paglas,0.71184,1.0000000000000002,0.08851153108557727,0.8777637078745155,0.8007043284998312,2,medium
Datu Piang,0.71792,0.8598705148355927,0.010771244523641678,0.9324581683825832,0.6357666418304898,2,medium
Datu Salibo,0.96252,1.0000000000000002,0.004917307282532071,0.9095114108880153,0.7274694483184634,2,medium
Datu Saudi-Ampatuan,0.42500000000000004,0.8736708031711253,0.10326345293317349,0.9561684782281086,0.7655515860127746,2,medium
Datu Unsay,0.8925200000000001,1.0000000000000002,0.0,0.8490300272990059,0.833055040788644,2,medium
Dauin,0.18468,0.7534838658227376,0.0056197797514652235,0.9705955989646231,0.19495634564316144,2,medium
Dauis,0.7875200000000001,0.7807450911412894,0.018264284192261976,0.9874339376515301,0.1096217896057416,0,low
Davao,0.9966400000000001,0.6804102079149179,0.7923889449565965,0.8671945358586288,0.11726369014640607,0,low
Del Carmen,0.8883200000000001,0.6038299193644627,0.008429669627197836,0.9673002677657534,0.4244680918811175,0,low
Del Gallego,0.845,0.5910476850864695,0.0025757323860882276,0.5310707535739273,0.36167714243865784,2,medium
Delfin Albano,0.86252,0.7942060281243088,0.006790567199687145,0.6024428049055426,0.18795127014755236,0,low
Diadi,0.5,0.761967649635565,0.013815291889018675,0.6392942525807065,0.15458163778665088,2,medium
Diffun,0.985,0.8426767129749293,0.02482069390230474,0.7811542419954597,0.10758394946156442,0,low
Digos,0.9544000000000001,0.41237919798832523,0.3404649899429348,0.7439411116277369,0.04160887479382788,0,low
Dilasag,0.29500000000000004,0.7765597577936278,0.0004683149792887687,0.6695550378581312,0.135986346471034,2,medium
Dimasalang,0.08928000000000001,0.7063140278234175,0.0072588821789759134,0.9341862079136978,0.4043444204573677,2,medium
Dimataling,0.8825200000000001,0.8116260642199813,0.028567213736614888,0.8845954920672939,0.43771405281826925,0,low
Dimiao,0.7953600000000001,0.8012758479683317,0.006556409710042761,0.9183927303386274,0.2548178998783664,0,low
Dinagat,0.54252,0.5653700994129788,0.003044047365376996,0.9787535530301175,0.42204815670990703,2,medium
Dinalungan,0.875,0.7546715955565335,0.0011707874482219216,0.9115207591800092,0.15980360315610492,0,low
Dinalupihan,0.99248,0.7591397216979558,0.15852462048924817,0.9911311385087983,0.052944360595813506,0,low
Dinapigue,0.14916000000000001,0.6321657572993062,0.0014049449378663059,0.669313916063092,0.5427901852524055,1,high
Dinas,0.7275200000000001,0.659426982617858,0.003512362344665765,0.7772159193431522,0.44089817804354614,2,medium
Dingalan,0.895,0.6814848205312094,0.07212050681047037,0.8173626982171857,0.134203236344879,0,low
Dingle,0.8500000000000001,0.7946019380355742,0.033718678508791344,0.9509843596347648,0.19470161562513932,0,low
Dingras,0.98996,0.8366249471884459,0.016859339254395672,0.9410179921064763,0.0489960453164702,0,low
Dipaculao,0.6954400000000001,0.7730531271509928,0.007493039668620299,0.752782244112509,0.11662686510135069,0,low
Diplahan,0.0,0.03903615166516883,0.0,0.5874932536131097,0.3400250909067752,1,high
Dipolog,0.9690799999999999,0.6830684601762704,0.1807695820054647,0.9760610263188457,0.20043304103063764,0,low
Ditsaan-Ramain,0.83752,0.7391179918996833,0.033016206039858186,0.9096319717855351,0.9015774156366021,2,medium
Divilacan,0.20188000000000003,0.624360676191505,0.0,0.6690727942680528,0.5780702927484731,1,high
Dolores (AA),0.97516,0.7703948748896401,0.004214834813598918,0.7353411009380041,0.171903279012157,0,low
Dolores (ES),0.71752,0.8297813615794316,0.034421150977724496,0.6695550378581312,0.6769055397410669,2,medium
Dolores (QN),0.73416,0.8135490552175555,0.02716226879874858,0.7960234193562128,0.05281699558680243,0,low
Don Carlos,0.7943600000000001,0.7327268747606865,0.016156866785462517,0.84139450378943,0.3167172942577485,0,low
Don Marcelino,0.5,0.7203405503939586,0.004214834813598918,0.7867402302472021,0.4546535990167421,2,medium
Don Victoriano Chiongbian,0.72484,0.7755417037360888,0.0004683149792887687,0.8504767580692413,0.42727012207936116,2,medium
Dona Remedios Trinidad,0.81252,0.6791093610636176,0.002107417406799459,0.728670064608585,0.44459176330486727,2,medium
Donsol,0.6263200000000001,0.6758289646559912,0.03723104085345711,0.9457600540755813,0.11764578517343928,0,low
Duenas,0.77,0.7718088388584445,0.25968065601562224,0.9267516192333211,0.24717599933770196,0,low
Duero,0.89064,0.7865706226927642,0.002341574896443843,0.8561431202526635,0.23342057836450592,0,low
Dulag,0.5,0.6992442079793946,0.009834614565064142,0.8034580080365895,0.2857675970680575,2,medium
Dumaguete,0.9692000000000001,0.5674627660868096,0.15805630550995942,0.9653311064395996,0.012824382757325076,0,low
Dumalag,0.64052,0.8489547129964214,0.03348452101914696,0.9362759301373712,0.024796693604366062,0,low
Dumalinao,0.6400000000000001,0.6920047124591153,0.029503843695192423,0.9682245679800705,0.38995217443911634,2,medium
Dumalneg,0.485,0.8845300464515442,0.0032782048550213804,0.8493113360598851,0.06351565634373267,2,medium
Dumangas,0.95712,0.8629246770082106,0.427103261111357,0.9802404707661927,0.15216170261544046,0,low
Dumanjug,0.8900000000000001,0.7899075776591431,0.11497132741539269,0.9122843115309666,0.25609154996847716,0,low
Dumaran,0.1996,0.6516219015100568,0.00702472468933153,0.3348779863436653,0.16973807385896872,1,high
Dumarao,0.5024000000000001,0.8412627490061249,0.0194350716404839,0.9372002303516882,0.07637952225385118,2,medium
Dumingag,0.7634400000000001,0.7157593071350319,0.00702472468933153,0.9265908713699615,0.47847085570181297,2,medium
Dupax Del Norte,0.4,0.6940408205741939,0.017561811723328824,0.7695000219018965,0.15318062268752908,2,medium
Dupax Del Sur,0.36956000000000006,0.7574995234941426,0.002341574896443843,0.38539300240438623,0.17559686427347815,2,medium
E. B. Magalona,0.5015200000000001,0.7291071270005469,0.018732599171550745,0.9595039963928179,0.16298772838138179,2,medium
Echague,0.7988400000000001,0.7788221001437152,0.05736858496287416,0.7449859727395736,0.1799272745798547,0,low
El Nido,0.50252,0.701506550329482,0.16086619538569202,0.999168531676773,0.14184513688554343,2,medium
El Salvador,0.9498,0.6883849646989757,0.09459962581633126,0.8773216512502768,0.10210725407408823,0,low
Enrile,0.76088,0.5562076128951252,0.01732765423368444,0.6585839961838458,0.2470486343286909,2,medium
Enrique Villanueva,0.96,0.8237295957929482,0.003512362344665765,0.9595441833586579,0.1554731928497284,0,low
Escalante,0.71564,0.7263923161804422,0.07282297927940352,0.8083206309032142,0.2944284176808105,2,medium
Esperanza (AS),0.7523200000000001,0.8775733437250259,0.005385622261820839,0.9312123724415472,0.37555992842086494,2,medium
Esperanza (MS),0.27252000000000004,0.5808105859523245,0.005151464772176455,0.7348186703820857,0.5537435760273579,2,medium
Esperanza (SK),0.9214000000000001,0.8535925148141004,0.053153750149275245,0.9249432057705269,0.32232135465423584,0,low
Estancia,0.77912,0.7620807667530693,0.06252004973505061,0.9401740658238389,0.26233243541001977,0,low
Famy,0.91,0.7829508749326246,0.014283606868307444,0.6548466083607375,0.00747505237885995,0,low
Ferrol,0.77,0.7893985506303736,0.0009366299585775374,0.9712787773839009,0.2299817231212069,0,low
Flora,0.6402000000000001,0.7522395775301896,0.005385622261820839,0.7972692152972489,0.1986499309044826,2,medium
Floridablanca,0.73748,0.7503731450913675,0.06907645944509337,0.7453074684662926,0.009258162505014992,0,low
Gabaldon,0.8800000000000001,0.7106690368473354,0.3336744227432476,0.8655468702591939,0.0628788312986773,0,low
Gainza,0.30208,0.36339948610893524,0.006322252220398377,0.7612616939047224,0.30423552337466325,1,high
Galimuyod,0.4,0.8457874337062994,0.0039806773239545335,0.8433636651155837,0.060076801100433674,2,medium
Gamay,0.72252,0.7561421180840902,0.03980677323954534,0.8031365123098705,0.3981035350158251,2,medium
Gamu,0.505,0.6808626763849353,0.027396426288392967,0.804261747353387,0.1662992186156697,2,medium
Ganassi,0.0,0.3792358825595462,0.0,0.0,0.9171159467359532,1,high
Gandara,0.49996,0.6216458653714003,0.0119420319718636,0.9668582111415148,0.3711021531054773,2,medium
Gapan,0.9823600000000001,0.5278152164015296,0.25640245116060084,0.572141832662278,0.040207859694706055,0,low
Garchitorena,0.7375200000000001,0.6035471265707019,0.006556409710042761,0.8035785689341091,0.4963019569633634,2,medium
Garcia-Hernandez,0.6200000000000001,0.8080063164598414,0.009600457075419759,0.8991029867354882,0.1962299957332722,2,medium
Gasan,0.645,0.8137187308938119,0.021542489047283356,0.9982040444966161,0.1713938189761127,0,low
Gattaran,0.6054,0.6769035772722827,0.028333056246970502,0.920482452562301,0.18451241490425335,2,medium
Gen S.K Pendatun,0.9737600000000001,0.7486763883288021,0.03980677323954534,0.859478638417373,0.13840628164224444,0,low
Gen. Emilio Aguinaldo,0.9825200000000001,0.82559602823177,0.02552316637123789,0.8978571907944521,0.4900610715218208,0,low
Gen. Mariano Alvarez,0.9548000000000001,0.7757679379710973,0.07680365660335807,0.9685460637067894,0.20590973641811383,0,low
General Luna  (SN),0.6334,0.4676369098892075,0.3594317466041299,0.928077789106037,0.7101478070929573,2,medium
General Luna (QN),0.14772000000000002,0.8130965867475377,0.011239559502930447,0.7664859994639059,0.05740213591120111,2,medium
General Macarthur,0.0,0.6235122978102223,0.0018732599171550747,0.0,0.20883913162536855,1,high
General Mamerto Natividad,0.70752,0.7416065684847792,0.01732765423368444,0.8660693008151122,0.2344394984365945,0,low
General Nakar,0.8656000000000001,0.8378126769222416,0.014751921847596211,0.862010417265285,0.037023734469429206,0,low
General Santos,0.96692,0.7804057397887765,0.283330562469705,0.9057338360990673,0.019829458252934164,0,low
General Tinio,0.9798800000000001,0.6402536312008682,0.03348452101914696,0.836330946093606,0.05307172560482458,0,low
General Trias,1.0,0.6501513789825002,0.41118055181553886,0.934748825435456,0.9120213463755101,2,medium
Gerona,0.82692,0.6607843880279105,0.07563286915513615,0.9214469397424578,0.050142330397569865,0,low
Getafe,0.7475200000000001,0.7985044785894748,0.0238840639437272,0.5609698561587931,0.40383496042132344,2,medium
