psgc,province,municipality-city,2009-poverty-inc,2012-poverty-inc,2015-poverty-inc,2009-cov,2012-cov,2015-cov,2009-conf-int-lowerlimit,2009-conf-int-upper-limit,2012-conf-int-lowerlimit,2012-conf-int-upper-limit,2015-conf-int-lowerlimit,2015-conf-int-upper-limit
160206,Agusan del Norte,Kitcharao,"39,9","40,0","30,7","10,0","10,9","14,3","33,3","46,4","32,8","47,2","23,5","37,9"
160207,Agusan del Norte,Las Nieves,"53,0","59,4","46,2","6,6","8,3","8,5","47,3","58,8","51,3","67,6","39,8","52,7"
160208,Agusan del Norte,Magallanes,"28,6","25,9","30,8","15,1","15,9","13,6","21,5","35,7","19,1","32,6","23,9","37,7"
160209,Agusan del Norte,Nasipit,"28,3","20,7","26,7","10,9","12,6","10,1","23,2","33,3","16,4","25,0","22,2","31,2"
160210,Agusan del Norte,Santiago,"47,7","40,5","39,5","10,2","12,5","11,9","39,7","55,7","32,2","48,9","31,8","47,3"
160211,Agusan del Norte,Tubay,"39,2","42,7","38,3","10,5","8,7","10,4","32,4","46,0","36,6","48,8","31,7","44,8"
160212,Agusan del Norte,Remedios T. Romualdez,"41,0","36,1","34,0","11,5","12,2","12,9","33,3","48,7","28,8","43,3","26,8","41,2"
160301,Agusan del Sur,Bayugan City,"48,4","35,9","38,1","6,3","7,3","7,2","43,4","53,4","31,5","40,2","33,6","42,6"
160302,Agusan del Sur,Bunawan,"54,2","39,1","38,1","7,1","11,2","12,2","47,9","60,5","31,9","46,3","30,4","45,7"
160303,Agusan del Sur,Esperanza,"61,9","52,9","50,5","4,4","5,9","5,9","57,4","66,4","47,7","58,0","45,6","55,4"
160304,Agusan del Sur,La Paz,"66,7","52,8","58,4","5,9","8,4","8,5","60,2","73,2","45,5","60,1","50,3","66,6"
160305,Agusan del Sur,Loreto,"56,9","48,6","49,0","6,9","8,7","7,6","50,5","63,3","41,6","55,6","42,9","55,1"
160306,Agusan del Sur,Prosperidad,"52,8","39,3","40,3","5,8","7,5","6,5","47,8","57,8","34,4","44,2","36,0","44,6"
160307,Agusan del Sur,Rosario,"48,2","40,0","43,0","10,0","12,4","13,0","40,3","56,1","31,8","48,1","33,8","52,2"
160308,Agusan del Sur,San Francisco,"39,7","30,8","32,2","6,4","7,2","8,3","35,5","43,9","27,1","34,5","27,8","36,6"
160309,Agusan del Sur,San Luis,"62,0","55,7","49,6","4,5","6,1","7,4","57,4","66,6","50,1","61,2","43,5","55,6"
160310,Agusan del Sur,Santa Josefa,"53,3","36,0","40,5","6,9","10,3","10,2","47,3","59,4","29,9","42,1","33,7","47,2"
160311,Agusan del Sur,Talacogon,"58,0","46,0","42,6","6,8","7,3","10,6","51,5","64,4","40,4","51,5","35,2","50,0"
160312,Agusan del Sur,Trento,"49,1","34,0","36,1","10,1","11,5","12,6","40,9","57,2","27,6","40,5","28,6","43,6"
160313,Agusan del Sur,Veruela,"58,5","48,7","47,2","5,8","8,7","8,8","52,9","64,0","41,8","55,7","40,4","54,1"
160314,Agusan del Sur,Sibagat,"59,4","47,8","46,2","6,2","7,2","9,2","53,3","65,5","42,1","53,4","39,2","53,2"
166701,Surigao del Norte,Alegria,"57,2","38,3","36,2","8,5","10,0","10,8","49,1","65,2","32,0","44,5","29,8","42,6"
166702,Surigao del Norte,Bacuag,"50,6","37,1","35,8","10,7","12,7","12,6","41,7","59,5","29,4","44,9","28,4","43,2"
166704,Surigao del Norte,Burgos,"53,2","40,4","34,1","11,2","13,9","14,1","43,4","63,0","31,1","49,6","26,2","41,9"
166706,Surigao del Norte,Claver,"49,8","41,4","34,3","9,5","8,0","9,7","42,0","57,6","35,9","46,8","28,8","39,8"
166707,Surigao del Norte,Dapa,"52,2","43,5","39,9","7,1","9,3","8,1","46,1","58,4","36,8","50,1","34,6","45,3"
166708,Surigao del Norte,Del Carmen,"58,9","41,2","37,2","7,1","8,6","7,9","52,0","65,7","35,3","47,0","32,4","42,0"
166710,Surigao del Norte,General Luna,"55,4","44,5","41,1","7,8","7,6","8,5","48,3","62,5","38,9","50,1","35,3","46,8"
166711,Surigao del Norte,Gigaquit,"59,6","41,5","40,5","8,0","9,9","9,2","51,8","67,5","34,8","48,3","34,4","46,7"
166714,Surigao del Norte,Mainit,"57,0","41,7","39,1","7,2","8,5","8,6","50,3","63,8","35,9","47,5","33,6","44,6"
166715,Surigao del Norte,Malimono,"50,3","51,8","42,9","10,2","13,5","11,2","41,8","58,7","40,3","63,3","34,9","50,8"
166716,Surigao del Norte,Pilar,"62,8","46,4","36,8","6,9","8,4","9,9","55,6","69,9","40,0","52,8","30,8","42,8"
166717,Surigao del Norte,Placer,"47,7","29,5","34,4","8,9","11,0","9,6","40,7","54,7","24,1","34,8","29,0","39,8"
166718,Surigao del Norte,San Benito,"62,6","42,4","39,9","8,2","13,9","14,6","54,2","71,1","32,7","52,1","30,4","49,5"
166719,Surigao del Norte,San Francisco (Anao-Aon),"48,8","31,6","35,7","8,9","10,4","10,9","41,7","56,0","26,2","37,0","29,3","42,1"
166720,Surigao del Norte,San Isidro,"51,7","46,2","36,6","10,8","8,5","12,2","42,5","60,9","39,7","52,6","29,3","44,0"
166721,Surigao del Norte,Santa Monica (Sapao),"52,4","36,1","33,1","8,1","9,1","11,2","45,5","59,4","30,7","41,5","27,0","39,1"
166722,Surigao del Norte,Sison,"52,1","45,0","36,8","9,5","10,2","12,2","44,0","60,2","37,4","52,6","29,4","44,2"
166723,Surigao del Norte,Socorro,"52,1","58,7","38,5","11,4","10,7","12,1","42,3","61,8","48,4","69,1","30,9","46,2"
166724,Surigao del Norte,Surigao City,"40,1","21,5","29,4","7,4","9,3","8,3","35,2","44,9","18,2","24,8","25,3","33,4"
166725,Surigao del Norte,Tagana-an,"50,4","43,7","45,3","10,1","9,2","11,3","42,0","58,7","37,0","50,3","36,9","53,7"
166727,Surigao del Norte,Tubod,"47,8","31,0","30,6","9,4","12,3","12,3","40,4","55,2","24,7","37,2","24,4","36,8"
166801,Surigao del Sur,Barobo,"45,7","30,5","43,8","9,6","12,8","8,8","38,4","52,9","24,1","36,9","37,5","50,1"
166802,Surigao del Sur,Bayabas,"39,4","28,7","41,1","13,2","17,0","13,2","30,9","48,0","20,7","36,8","32,2","50,0"
166803,Surigao del Sur,Bislig City,"34,2","20,6","32,4","14,3","16,8","12,2","26,1","42,2","14,9","26,3","25,9","38,9"
166804,Surigao del Sur,Cagwait,"39,4","23,8","37,0","12,3","16,4","11,5","31,4","47,4","17,4","30,2","30,0","44,0"
166805,Surigao del Sur,Cantilan,"25,7","17,6","28,6","10,9","14,0","10,1","21,1","30,3","13,5","21,6","23,9","33,4"
166806,Surigao del Sur,Carmen,"34,6","24,6","34,2","14,9","17,9","15,4","26,1","43,1","17,4","31,8","25,5","42,8"
166807,Surigao del Sur,Carrascal,"32,7","26,4","35,6","11,9","13,8","12,7","26,3","39,1","20,4","32,4","28,1","43,0"
166808,Surigao del Sur,Cortes,"36,4","23,3","37,2","13,5","15,9","11,8","28,3","44,4","17,2","29,5","29,9","44,4"
166809,Surigao del Sur,Hinatuan,"43,6","29,4","40,3","7,1","12,1","6,5","38,5","48,6","23,5","35,2","36,0","44,6"
166810,Surigao del Sur,Lanuza,"35,1","33,1","37,3","12,4","12,7","10,0","27,9","42,3","26,2","40,1","31,2","43,5"
166811,Surigao del Sur,Lianga,"37,0","29,2","38,7","11,3","13,6","9,7","30,1","43,9","22,7","35,8","32,5","44,9"
166812,Surigao del Sur,Lingig,"48,9","34,0","45,3","8,8","11,7","7,9","41,8","56,0","27,4","40,5","39,4","51,1"
166813,Surigao del Sur,Madrid,"33,0","20,8","30,5","11,1","14,3","11,2","27,0","39,0","15,9","25,7","24,9","36,1"
166814,Surigao del Sur,Marihatag,"50,3","38,0","45,6","8,8","10,2","8,9","43,0","57,5","31,6","44,4","39,0","52,3"
166815,Surigao del Sur,San Agustin,"49,9","37,4","41,5","8,0","12,4","8,9","43,3","56,5","29,8","45,0","35,4","47,6"
166816,Surigao del Sur,San Miguel,"50,5","37,5","45,5","7,3","10,4","7,3","44,4","56,5","31,1","43,8","40,1","51,0"
166817,Surigao del Sur,Tagbina,"48,0","31,7","41,7","7,8","10,1","8,0","41,9","54,2","26,4","36,9","36,2","47,2"
166818,Surigao del Sur,Tago,"37,5","26,9","39,0","8,5","11,3","7,6","32,2","42,7","21,9","31,9","34,1","43,9"
166819,Surigao del Sur,Tandag City,"26,3","16,0","29,6","10,3","15,3","8,7","21,8","30,7","12,0","20,1","25,4","33,9"
168501,Dinagat Islands,Basilisa (Rizal),"55,7","54,7","42,0","7,3","10,2","7,3","49,0","62,4","45,5","63,8","37,0","47,0"
168502,Dinagat Islands,Cagdianao,"55,6","54,2","45,0","9,2","9,4","8,3","47,2","64,0","45,8","62,6","38,9","51,2"
168503,Dinagat Islands,Dinagat,"57,6","49,4","43,9","8,9","7,5","9,5","49,2","66,1","43,3","55,4","37,0","50,8"
168504,Dinagat Islands,Libjo (Albor),"54,1","47,1","43,6","8,7","8,5","9,0","46,4","61,8","40,5","53,7","37,1","50,0"
168505,Dinagat Islands,Loreto,"54,2","31,4","36,6","9,4","13,8","12,8","45,8","62,6","24,3","38,5","28,9","44,4"
168506,Dinagat Islands,San Jose,"46,7","35,3","36,2","9,4","9,5","9,5","39,5","54,0","29,8","40,9","30,5","41,9"
168507,Dinagat Islands,Tubajon,"56,3","41,6","42,0","9,6","10,4","11,5","47,4","65,2","34,5","48,8","34,0","49,9"
150702,Basilan,Lamitan City,"17,5","31,9","37,6","20,4","10,0","15,9","11,6","23,4","26,7","37,2","27,7","47,4"
150703,Basilan,Lantawan,"25,2","34,8","45,8","17,2","13,3","14,3","18,1","32,3","27,1","42,4","35,0","56,6"
150704,Basilan,Maluso,"39,2","37,5","48,7","17,0","14,2","17,2","28,2","50,1","28,7","46,3","34,9","62,5"
150705,Basilan,Sumisip,"29,4","52,8","51,2","16,8","11,8","10,7","21,3","37,5","42,5","63,1","42,2","60,2"
150706,Basilan,Tipo-Tipo,"28,0","35,1","54,6","22,4","16,8","16,8","17,7","38,3","25,4","44,8","39,5","69,7"
150707,Basilan,Tuburan,"37,6","43,5","56,0","19,7","13,7","19,3","25,5","49,8","33,6","53,3","38,2","73,8"
150708,Basilan,Akbar,"32,7","53,9","52,1","21,3","13,9","19,9","21,3","44,1","41,6","66,2","35,1","69,1"
150709,Basilan,Al-barka,"27,0","57,0","52,5","18,5","14,2","14,1","18,8","35,2","43,7","70,3","40,3","64,7"
150710,Basilan,Hadji Mohammad Ajul,"30,5","45,5","56,1","17,8","13,7","15,2","21,6","39,5","35,2","55,8","42,0","70,1"
150711,Basilan,Ungkaya Pukan,"26,5","48,7","53,5","21,8","13,6","15,2","17,0","35,9","37,7","59,6","40,1","66,8"
150712,Basilan,Hadji Muhtamad,"35,5","45,7","57,2","18,6","16,1","15,1","24,7","46,4","33,6","57,8","43,0","71,4"
150713,Basilan,Tabuan-Lasa,"40,3","51,6","62,2","18,3","14,7","14,3","28,1","52,4","39,1","64,1","47,6","76,7"
153601,Lanao del Sur,Bacolod-Kalawi,"29,4","84,8","61,4","13,9","6,7","11,5","22,7","36,1","75,5","94,0","49,8","72,9"
153602,Lanao del Sur,Balabagan,"34,4","53,9","59,7","13,6","9,7","10,7","26,8","42,1","45,3","62,5","49,2","70,3"
153603,Lanao del Sur,Balindong (Watu),"42,9","63,6","61,4","16,3","9,1","8,2","31,4","54,4","54,0","73,1","53,1","69,7"
153604,Lanao del Sur,Bayang,"33,9","69,8","66,5","14,5","8,1","8,1","25,8","42,0","60,5","79,1","57,6","75,4"
153605,Lanao del Sur,Binidayan,"36,8","63,9","65,3","15,5","8,1","9,1","27,4","46,2","55,3","72,4","55,6","75,0"
153606,Lanao del Sur,Bubong,"42,6","52,9","65,6","16,5","13,9","7,4","31,0","54,1","40,8","65,0","57,6","73,6"
153607,Lanao del Sur,Butig,"37,1","58,9","65,1","16,4","9,8","11,6","27,1","47,1","49,5","68,4","52,7","77,4"
153609,Lanao del Sur,Ganassi,"34,8","68,8","63,2","14,0","8,0","9,5","26,8","42,8","59,8","77,9","53,3","73,0"
153610,Lanao del Sur,Kapai,"43,0","74,8","73,6","15,1","8,2","8,5","32,3","53,7","64,6","84,9","63,4","83,8"
153611,Lanao del Sur,Lumba-Bayabao (Maguing),"38,8","74,0","65,1","14,8","7,6","7,9","29,3","48,2","64,7","83,3","56,7","73,6"
153612,Lanao del Sur,Lumbatan,"36,8","59,4","65,8","12,8","8,5","10,8","29,1","44,5","51,1","67,8","54,1","77,5"
153613,Lanao del Sur,Madalum,"32,6","60,9","64,5","13,9","8,4","8,5","25,1","40,0","52,4","69,3","55,4","73,5"
153614,Lanao del Sur,Madamba,"46,7","66,9","70,0","15,0","7,9","8,3","35,2","58,3","58,2","75,6","60,4","79,6"
153615,Lanao del Sur,Malabang,"37,7","68,1","61,6","13,7","8,2","9,3","29,2","46,2","58,9","77,2","52,2","71,0"
153616,Lanao del Sur,Marantao,"29,2","60,2","61,1","16,0","7,4","9,0","21,5","36,9","52,9","67,5","52,1","70,1"
153617,Lanao del Sur,Marawi City,"34,5","60,0","54,6","13,7","7,8","8,2","26,7","42,3","52,3","67,8","47,3","62,0"
153618,Lanao del Sur,Masiu,"39,4","59,5","63,4","17,6","8,5","9,3","28,0","50,7","51,2","67,7","53,7","73,0"
153619,Lanao del Sur,Mulondo,"54,2","65,4","65,9","18,8","8,5","9,2","37,4","71,0","56,3","74,5","55,9","75,9"
153620,Lanao del Sur,Pagayawan (Tatarikan),"43,5","71,6","73,2","16,7","8,3","9,1","31,5","55,5","61,8","81,3","62,2","84,2"
153621,Lanao del Sur,Piagapo,"37,0","81,4","68,1","11,9","6,7","8,4","29,7","44,2","72,4","90,4","58,6","77,5"
153622,Lanao del Sur,Poona Bayabao (Gata),"28,3","64,3","60,9","16,5","8,0","12,8","20,6","36,0","55,9","72,8","48,1","73,7"
153623,Lanao del Sur,Pualas,"27,5","72,5","64,5","17,0","9,2","10,2","19,8","35,2","61,6","83,4","53,7","75,3"
153624,Lanao del Sur,Ditsaan-Ramain,"41,9","67,0","64,2","14,6","8,2","8,2","31,9","51,9","58,0","76,0","55,5","72,9"
153625,Lanao del Sur,Saguiaran,"33,2","72,0","62,0","13,4","8,5","9,8","25,9","40,5","61,9","82,2","52,0","72,0"
153626,Lanao del Sur,Tamparan,"39,9","68,3","68,5","14,6","8,2","9,4","30,3","49,5","59,1","77,5","58,0","79,1"
153627,Lanao del Sur,Taraka,"38,0","67,8","66,9","14,3","8,1","9,1","29,1","46,9","58,8","76,8","56,8","76,9"
153628,Lanao del Sur,Tubaran,"44,4","51,7","66,4","16,4","10,4","10,0","32,4","56,4","42,9","60,6","55,4","77,4"
153629,Lanao del Sur,Tugaya,"45,3","68,4","68,6","17,4","8,3","8,2","32,3","58,3","59,0","77,8","59,4","77,7"
153630,Lanao del Sur,Wao,"25,5","73,8","45,4","16,4","8,3","16,2","18,6","32,3","63,7","83,9","33,3","57,5"
153631,Lanao del Sur,Marogong,"46,2","76,2","72,5","16,2","9,0","9,5","33,9","58,6","64,9","87,5","61,2","83,9"
153632,Lanao del Sur,Calanogas,"53,9","72,5","68,5","18,6","8,5","10,5","37,4","70,4","62,3","82,7","56,7","80,3"
153633,Lanao del Sur,Buadiposo-Buntong,"38,6","52,8","61,4","15,0","11,1","10,4","29,1","48,1","43,2","62,5","50,9","72,0"
153634,Lanao del Sur,Maguing,"29,9","58,8","64,5","13,6","9,0","10,0","23,2","36,6","50,0","67,5","53,9","75,2"
153635,Lanao del Sur,Picong (Sultan Gumander),"47,3","72,7","71,4","14,5","7,7","7,8","36,1","58,6","63,5","81,9","62,2","80,6"
153636,Lanao del Sur,Lumbayanague,"55,7","81,9","65,4","17,4","6,8","10,6","39,8","71,6","72,7","91,1","54,0","76,8"
153637,Lanao del Sur,Bumbaran,"37,8","62,7","53,7","16,6","7,0","15,9","27,4","48,1","55,4","69,9","39,6","67,8"
153638,Lanao del Sur,Tagoloan II,"59,3","60,8","78,2","15,6","9,7","8,9","44,0","74,5","51,1","70,4","66,7","89,7"
153639,Lanao del Sur,Kapatagan,"32,3","60,4","62,6","14,8","8,4","12,2","24,5","40,1","52,1","68,8","50,0","75,2"
153640,Lanao del Sur,Sultan Dumalondong,"51,4","73,0","70,9","20,4","8,0","11,9","34,1","68,7","63,4","82,6","57,1","84,7"
153641,Lanao del Sur,Lumbaca-Unayan,"36,0","76,5","68,7","19,1","9,1","11,2","24,7","47,3","65,1","87,9","56,1","81,4"
153801,Maguindanao,Ampatuan,"51,9","63,3","51,2","11,9","12,7","20,1","41,7","62,1","50,0","76,6","34,3","68,1"
153802,Maguindanao,Buldon,"53,4","65,1","60,8","12,9","11,6","13,8","42,0","64,7","52,7","77,6","47,0","74,5"
153803,Maguindanao,Buluan,"50,7","71,7","63,1","20,8","13,4","21,0","33,4","68,1","55,8","87,5","41,3","84,9"
153805,Maguindanao,Datu Paglas,"48,4","76,4","52,7","10,8","12,4","13,7","39,8","57,0","60,8","92,0","40,8","64,6"
153806,Maguindanao,Datu Piang,"52,5","68,4","57,5","21,6","12,6","19,7","33,8","71,2","54,3","82,5","38,9","76,2"
153807,Maguindanao,Datu Odin Sinsuat (Dinaig),"45,0","62,0","44,6","10,0","15,2","15,3","37,6","52,4","46,5","77,6","33,4","55,8"
153808,Maguindanao,Shariff Aguak (Maganoy),"56,9","74,5","60,2","14,8","12,4","17,8","43,1","70,8","59,3","89,7","42,6","77,8"
153809,Maguindanao,Matanog,"43,7","59,3","55,9","16,7","10,8","15,7","31,7","55,7","48,8","69,9","41,5","70,3"
153810,Maguindanao,Pagalungan,"46,7","37,5","53,0","13,2","22,3","16,3","36,6","56,9","23,8","51,2","38,8","67,3"
153811,Maguindanao,Parang,"42,0","74,0","44,9","13,4","13,5","19,5","32,7","51,3","57,6","90,3","30,5","59,3"
153812,Maguindanao,Sultan Kudarat (Nuling),"50,0","54,7","52,3","7,2","12,3","13,2","44,1","55,9","43,6","65,7","40,9","63,6"
153813,Maguindanao,Sultan Sa Barongis (Lambayong),"61,1","66,5","56,4","10,0","13,1","15,5","51,1","71,1","52,2","80,8","42,0","70,8"
153814,Maguindanao,Kabuntalan (Tumbao),"62,8","57,6","62,5","10,1","14,6","11,1","52,3","73,3","43,8","71,4","51,0","73,9"
153815,Maguindanao,Upi,"34,8","66,4","43,7","14,8","13,3","15,0","26,3","43,2","51,8","80,9","32,9","54,5"
153816,Maguindanao,Talayan,"50,9","80,3","60,0","11,1","10,0","15,0","41,6","60,3","67,0","93,5","45,3","74,8"
153817,Maguindanao,South Upi,"42,9","68,7","48,5","16,2","12,6","19,4","31,5","54,3","54,5","82,9","33,0","63,9"
153818,Maguindanao,Barira,"39,9","43,7","60,1","13,2","15,8","14,5","31,2","48,6","32,3","55,1","45,7","74,4"
153819,Maguindanao,Gen. S. K. Pendatun,"61,0","52,3","58,6","10,1","17,4","11,2","50,9","71,1","37,4","67,3","47,8","69,3"
153820,Maguindanao,Mamasapano,"55,8","73,7","59,8","13,5","11,3","17,9","43,4","68,2","59,9","87,4","42,2","77,4"
153821,Maguindanao,Talitay,"51,9","77,1","58,2","15,1","10,1","17,0","39,0","64,9","64,3","90,0","41,8","74,5"
153822,Maguindanao,Pagagawan,"53,0","76,2","59,4","11,4","11,2","12,7","43,1","62,9","62,1","90,3","47,0","71,8"
153823,Maguindanao,Paglat,"61,1","69,6","58,6","12,0","12,0","18,3","49,1","73,2","55,8","83,4","41,0","76,2"
153824,Maguindanao,Sultan Mastura,"44,4","62,8","52,0","14,5","14,8","17,1","33,8","55,0","47,5","78,2","37,4","66,7"
153825,Maguindanao,Guindulungan,"64,5","75,8","62,7","10,0","13,4","14,9","53,9","75,2","59,1","92,5","47,3","78,1"
153826,Maguindanao,Datu Saudi-Ampatuan,"43,4","83,0","59,8","18,3","10,2","17,5","30,3","56,5","69,0","96,9","42,6","77,0"
153827,Maguindanao,Datu Unsay,"47,1","70,9","57,6","21,1","12,2","17,7","30,7","63,4","56,7","85,1","40,9","74,3"
153828,Maguindanao,Datu Abdullah Sangki,"51,0","68,6","53,6","13,7","13,6","17,6","39,5","62,5","53,3","83,9","38,1","69,2"
153829,Maguindanao,Rajah Buayan,"53,9","70,5","55,4","11,6","12,6","16,8","43,7","64,2","55,9","85,1","40,0","70,7"
153830,Maguindanao,Datu Blah T. Sinsuat,"48,7","66,8","61,0","13,0","15,3","11,2","38,2","59,1","50,0","83,6","49,7","72,2"
153831,Maguindanao,Datu Anggal Midtimbang,"57,0","74,8","58,8","14,0","11,5","20,4","43,8","70,1","60,6","89,0","39,1","78,4"
153832,Maguindanao,Mangudadatu,"56,9","64,7","63,7","12,4","15,7","14,7","45,3","68,5","48,0","81,4","48,3","79,1"
153833,Maguindanao,Pandag,"66,8","70,2","61,1","11,5","14,9","18,1","54,1","79,4","53,0","87,4","42,9","79,4"
153834,Maguindanao,Northern Kabuntalan,"41,2","64,0","56,4","14,8","15,0","17,5","31,1","51,2","48,2","79,7","40,2","72,7"
153835,Maguindanao,Datu Hoffer Ampatuan,"49,1","69,0","61,7","16,4","13,7","13,9","35,8","62,4","53,4","84,6","47,6","75,8"
153836,Maguindanao,Datu Salibo,"52,5","74,2","55,2","11,4","11,9","16,8","42,6","62,3","59,6","88,7","40,0","70,5"
153837,Maguindanao,Shariff Saydona Mustapha,"51,2","66,0","52,0","15,2","12,3","17,1","38,4","64,0","52,6","79,4","37,3","66,6"
156601,Sulu,Indanan,"42,7","64,7","50,2","12,8","13,4","13,0","33,7","51,6","50,5","78,9","39,4","60,9"
156602,Sulu,Jolo,"46,1","48,4","40,7","17,0","9,9","22,3","33,3","59,0","40,5","56,2","25,8","55,6"
156603,Sulu,Kalingalan Caluang,"48,3","42,6","49,2","15,6","26,0","19,7","35,9","60,7","24,4","60,8","33,3","65,2"
156604,Sulu,Luuk,"47,9","46,3","51,9","14,5","18,6","19,6","36,5","59,4","32,2","60,5","35,1","68,7"
156605,Sulu,Maimbung,"51,9","56,0","51,2","10,8","14,8","19,1","42,7","61,2","42,3","69,7","35,1","67,2"
156606,Sulu,Hadji Panglima Tahil (Marunggas),"53,2","49,6","50,1","19,7","12,3","25,1","36,0","70,4","39,6","59,7","29,4","70,7"
156607,Sulu,Old Panamao,"55,9","48,3","59,7","12,5","15,3","14,2","44,4","67,4","36,2","60,4","45,8","73,7"
156608,Sulu,Pangutaran,"49,3","51,9","48,3","12,0","20,9","18,6","39,5","59,0","34,0","69,7","33,5","63,2"
156609,Sulu,Parang,"53,2","48,4","55,0","9,5","11,7","10,6","44,8","61,5","39,1","57,7","45,4","64,5"
156610,Sulu,Pata,"52,6","52,1","59,4","14,1","13,5","14,3","40,4","64,7","40,6","63,7","45,4","73,3"
156611,Sulu,Patikul,"37,0","48,0","40,2","14,3","11,4","19,9","28,3","45,6","39,0","57,0","27,0","53,3"
156612,Sulu,Siasi,"46,1","55,8","46,1","9,9","11,8","12,3","38,6","53,6","44,9","66,6","36,8","55,4"
156613,Sulu,Talipao,"59,8","42,9","58,1","8,5","14,0","9,9","51,4","68,1","33,0","52,8","48,6","67,5"
156614,Sulu,Tapul,"52,4","43,6","48,6","11,4","10,9","17,3","42,6","62,2","35,8","51,4","34,7","62,4"
156615,Sulu,Tongkil,"51,2","44,0","51,3","12,5","13,6","16,9","40,6","61,8","34,1","53,9","37,0","65,5"
156616,Sulu,Panglima Estino (New Panamao),"68,7","44,3","62,8","11,6","14,3","16,4","55,6","81,8","33,9","54,7","45,9","79,8"
156617,Sulu,Lugus,"50,1","67,2","52,9","12,7","12,1","16,5","39,6","60,6","53,8","80,6","38,5","67,3"
156618,Sulu,Pandami,"49,2","42,0","49,2","12,7","13,4","17,5","38,9","59,5","32,7","51,2","35,1","63,3"
156619,Sulu,Omar,"50,8","48,8","53,6","19,4","12,8","19,4","34,6","67,0","38,5","59,1","36,5","70,6"
157001,Tawi-tawi,Panglima Sugala (Balimbing),"44,9","54,0","29,4","14,6","17,3","25,1","34,1","55,7","38,6","69,4","17,2","41,5"
157002,Tawi-tawi,Bongao,"27,7","41,7","22,0","15,0","16,1","25,8","20,8","34,5","30,7","52,7","12,6","31,3"
157003,Tawi-tawi,Mapun (Cagayan De Tawi-Tawi),"35,2","30,6","27,6","16,2","14,7","28,9","25,8","44,6","23,2","38,0","14,5","40,8"
157004,Tawi-tawi,Simunul,"30,4","42,5","21,8","18,6","16,2","25,6","21,1","39,7","31,1","53,8","12,6","31,0"
157005,Tawi-tawi,Sitangkai,"31,7","23,8","28,9","23,8","21,6","31,4","19,3","44,1","15,3","32,2","13,9","43,8"
157006,Tawi-tawi,South Ubian,"36,4","27,9","25,3","12,8","22,2","22,8","28,7","44,0","17,8","38,1","15,8","34,8"
157007,Tawi-tawi,Tandubas,"35,3","27,6","26,0","17,4","15,6","27,4","25,2","45,4","20,5","34,6","14,3","37,7"
157008,Tawi-tawi,Turtle Islands,"28,6","30,4","35,1","45,4","19,6","47,1","7,2","49,9","20,6","40,2","7,9","62,2"
157009,Tawi-tawi,Languyan,"38,0","32,1","22,1","17,1","41,7","24,9","27,3","48,7","10,1","54,0","13,0","31,1"
157010,Tawi-tawi,Sapa-Sapa,"37,2","33,3","28,7","14,2","17,6","23,6","28,6","45,9","23,7","42,9","17,5","39,8"
