Region,REG_Code,Province,PROV_Code,City_Municipality,City_Mun Code,Ambulatory Surgical Clinic,Animal Bite Treatment Center,Barangay Health Station,Birthing Home,City Health Office,DepEd Clinic,Drug Abuse Treatment and Rehabilitation Centers,General Clinic Laboratory,Hospital,Infirmary,Municipal Health Office,Provincial Health Office,Psychiatric Care Facility,Rural Health Unit,Social hygiene Clinic
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Agoncillo,PH041001000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Alitagtag,PH041002000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Balayan,PH041003000,0,0,22,1,0,0,0,0,4,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Balete,PH041004000,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Batangas City (Capital),PH041005000,0,0,83,6,0,0,0,0,5,0,0,0,0,7,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Bauan,PH041006000,0,0,25,3,0,0,0,0,3,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Calaca,PH041007000,0,0,14,2,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Calatagan,PH041008000,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,City of Tanauan,PH041031000,0,0,45,4,0,0,0,0,6,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Cuenca,PH041009000,0,0,13,1,0,0,0,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Ibaan,PH041010000,0,0,26,0,0,0,0,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Laurel,PH041011000,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Lemery,PH041012000,0,0,24,1,0,0,0,0,6,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Lian,PH041013000,0,0,7,2,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,City of Lipa,PH041014000,0,0,65,2,1,0,0,0,12,1,0,0,0,5,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Lobo,PH041015000,0,0,22,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Mabini,PH041016000,0,0,9,0,0,0,0,0,2,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Malvar,PH041017000,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Mataasnakahoy,PH041018000,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Nasugbu,PH041019000,0,0,30,4,0,0,0,0,4,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Padre Garcia,PH041020000,0,0,17,1,0,0,0,0,1,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Rosario,PH041021000,0,0,34,3,0,0,0,0,5,0,0,0,0,3,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,San Jose,PH041022000,0,0,29,0,0,0,1,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,San Juan,PH041023000,0,0,42,2,0,0,0,0,5,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,San Luis,PH041024000,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,San Nicolas,PH041025000,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,San Pascual,PH041026000,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Santa Teresita,PH041027000,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Santo Tomas,PH041028000,0,0,30,3,0,0,0,0,4,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Taal,PH041029000,0,0,20,1,0,0,0,0,2,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Talisay,PH041030000,0,0,6,1,0,0,1,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Taysan,PH041032000,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Tingloy,PH041033000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Batangas,PH041000000,Tuy,PH041034000,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Alfonso,PH042101000,0,0,32,2,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Amadeo,PH042102000,0,0,26,0,0,0,3,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,City of Bacoor,PH042103000,0,0,55,17,0,0,0,0,9,0,0,0,0,6,1
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Carmona,PH042104000,0,0,16,2,0,0,0,0,3,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,City of Cavite,PH042105000,0,0,0,1,0,0,0,0,5,1,0,0,0,7,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,City of Dasmariñas,PH042106000,0,0,83,28,0,0,0,0,7,2,0,0,0,2,1
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,City of General Trias,PH042108000,0,0,25,6,0,0,0,0,6,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Gen. Mariano Alvarez,PH042123000,0,0,27,7,0,0,0,0,1,1,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,General Emilio Aguinaldo,PH042107000,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,City of Imus,PH042109000,0,0,94,16,0,0,0,0,4,0,0,0,0,3,1
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Indang,PH042110000,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Kawit,PH042111000,0,0,21,3,0,0,0,0,3,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Magallanes,PH042112000,0,0,11,3,0,0,0,0,0,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Maragondon,PH042113000,0,0,11,2,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Mendez (Mendez-Nu?Ez),PH042114000,0,0,14,3,0,0,1,0,0,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Naic,PH042115000,0,0,25,6,0,0,0,0,2,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Noveleta,PH042116000,0,0,12,4,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Rosario,PH042117000,0,0,19,4,0,0,0,0,3,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Silang,PH042118000,0,0,66,12,0,0,3,0,6,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,City of Tagaytay,PH042119000,0,0,32,3,0,0,3,0,3,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Tanza,PH042120000,0,0,42,14,0,0,0,0,3,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,Ternate,PH042121000,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Cavite,PH042100000,City of Trece Martires (Capital),PH042122000,0,0,13,10,0,0,0,0,3,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Alaminos,PH043401000,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Bay,PH043402000,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,City of Cabuyao,PH043404000,0,0,15,8,0,0,1,0,3,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Calauan,PH043406000,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Cavinti,PH043407000,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,City of Bi?An,PH043403000,0,0,24,4,0,0,0,0,4,1,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,City of Calamba,PH043405000,0,0,60,14,0,0,2,0,8,2,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,City of San Pedro,PH043425000,0,0,21,4,0,0,0,0,7,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,City of Santa Rosa,PH043428000,0,0,19,3,0,0,0,0,8,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Famy,PH043408000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Kalayaan,PH043409000,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Liliw,PH043410000,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Los Ba?Os,PH043411000,0,0,11,0,0,0,0,0,4,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Luisiana,PH043412000,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Lumban,PH043413000,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Mabitac,PH043414000,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Magdalena,PH043415000,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Majayjay,PH043416000,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Nagcarlan,PH043417000,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Paete,PH043418000,0,1,8,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Pagsanjan,PH043419000,0,0,10,1,0,0,0,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Pakil,PH043420000,0,0,8,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Pangil,PH043421000,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Pila,PH043422000,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Rizal,PH043423000,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,City of San Pablo,PH043424000,0,1,77,12,1,0,0,0,7,0,0,0,0,6,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Santa Cruz (Capital),PH043426000,0,0,27,2,0,0,0,0,5,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Santa Maria,PH043427000,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Siniloan,PH043429000,0,0,16,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Laguna,PH043400000,Victoria,PH043430000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Agdangan,PH045601000,0,0,12,2,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Alabat,PH045602000,0,0,19,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Atimonan,PH045603000,0,0,9,0,0,0,0,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Buenavista,PH045605000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Burdeos,PH045606000,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Calauag,PH045607000,0,0,19,0,0,0,0,0,2,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Candelaria,PH045608000,0,0,26,4,0,0,0,0,2,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Catanauan,PH045610000,0,0,45,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,City of Tayabas,PH045647000,0,0,17,18,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Dolores,PH045615000,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,General Luna,PH045616000,0,0,18,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,General Nakar,PH045617000,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Guinayangan,PH045618000,0,0,9,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Gumaca,PH045619000,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Infanta,PH045620000,0,0,10,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Jomalig,PH045621000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Lopez,PH045622000,0,0,32,1,0,0,0,0,3,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Lucban,PH045623000,0,0,15,1,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,City of Lucena (Capital),PH045624000,0,0,50,7,0,0,0,0,5,1,0,0,0,9,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Macalelon,PH045625000,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Mauban,PH045627000,0,0,36,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Mulanay,PH045628000,0,0,23,1,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Padre Burgos,PH045629000,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Pagbilao,PH045630000,0,0,15,3,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Panukulan,PH045631000,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Patnanungan,PH045632000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Perez,PH045633000,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Pitogo,PH045634000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Plaridel,PH045635000,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Polillo,PH045636000,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Quezon,PH045637000,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Real,PH045638000,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Sampaloc,PH045639000,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,San Andres,PH045640000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,San Antonio,PH045641000,0,0,19,2,0,0,0,0,0,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,San Francisco (Aurora),PH045642000,0,0,15,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,San Narciso,PH045644000,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Sariaya,PH045645000,0,0,28,6,0,0,0,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Tagkawayan,PH045646000,0,0,45,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Tiaong,PH045648000,0,0,30,2,0,0,0,0,1,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Quezon,PH045600000,Unisan,PH045649000,0,0,36,0,0,0,0,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Angono,PH045801000,0,0,9,2,0,0,0,0,3,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Baras,PH045803000,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Binangonan,PH045804000,0,0,40,6,0,0,0,0,3,1,0,0,0,4,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Cainta,PH045805000,0,0,23,1,0,0,0,0,3,0,0,0,0,5,1
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Cardona,PH045806000,0,0,18,1,0,0,0,0,2,0,0,0,0,2,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,City of Antipolo (Capital),PH045802000,0,0,17,12,0,0,2,0,11,2,0,0,0,5,1
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Jala-Jala,PH045807000,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Morong,PH045809000,0,0,9,1,0,0,0,0,2,0,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Pililla,PH045810000,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Rodriguez (Montalban),PH045808000,0,0,23,6,0,0,0,0,2,1,0,0,0,4,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,San Mateo,PH045811000,0,0,15,3,0,0,0,0,2,1,0,0,0,5,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Tanay,PH045812000,0,0,19,1,0,0,0,0,1,1,0,0,0,3,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Taytay,PH045813000,0,0,43,12,0,0,0,0,3,1,0,0,0,8,0
Region IV-A (CALABARZON),PH040000000,Rizal,PH045800000,Teresa,PH045814000,0,0,9,2,0,0,0,0,1,0,0,0,0,1,0
Mimaropa Region,PH170000000,Marinduque,PH174000000,Boac (Capital),PH174001000,0,0,6,0,0,0,0,0,1,0,0,0,0,2,0
Mimaropa Region,PH170000000,Marinduque,PH174000000,Buenavista,PH174002000,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Marinduque,PH174000000,Gasan,PH174003000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Marinduque,PH174000000,Mogpog,PH174004000,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Marinduque,PH174000000,Santa Cruz,PH174005000,0,0,11,0,0,0,0,0,1,0,0,0,0,2,0
Mimaropa Region,PH170000000,Marinduque,PH174000000,Torrijos,PH174006000,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Abra de Ilog,PH175101000,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Calintaan,PH175102000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Looc,PH175103000,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Lubang,PH175104000,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Magsaysay,PH175105000,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Mamburao (Capital),PH175106000,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Paluan,PH175107000,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Rizal,PH175108000,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Sablayan,PH175109000,0,0,20,0,0,0,0,0,2,0,0,0,0,3,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,San Jose,PH175110000,0,0,31,0,0,0,0,0,4,0,0,0,0,2,0
Mimaropa Region,PH170000000,Occidental Mindoro,PH175100000,Santa Cruz,PH175111000,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Baco,PH175201000,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Bansud,PH175202000,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Bongabong,PH175203000,0,0,36,0,0,0,0,0,1,1,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Bulalacao (San Pedro),PH175204000,0,0,15,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,City of Calapan (Capital),PH175205000,0,0,60,0,0,0,0,0,7,0,0,0,0,3,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Gloria,PH175206000,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Mansalay,PH175207000,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Naujan,PH175208000,0,0,68,0,0,0,0,0,0,1,0,0,0,3,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Pinamalayan,PH175209000,0,0,37,0,0,0,0,0,4,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Pola,PH175210000,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Puerto Galera,PH175211000,0,0,13,0,0,0,0,0,0,2,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Roxas,PH175212000,0,0,20,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,San Teodoro,PH175213000,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Socorro,PH175214000,0,0,26,0,0,0,0,0,1,0,0,0,0,1,0
Mimaropa Region,PH170000000,Oriental Mindoro,PH175200000,Victoria,PH175215000,0,0,32,0,0,0,0,0,2,3,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Aborlan,PH175301000,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Agutaya,PH175302000,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Araceli,PH175303000,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Balabac,PH175304000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Bataraza,PH175305000,0,0,22,0,0,0,0,0,1,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Brooke'S Point,PH175306000,0,0,19,0,0,0,0,0,3,1,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Busuanga,PH175307000,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Cagayancillo,PH175308000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Coron,PH175309000,0,0,20,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Culion,PH175322000,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Cuyo,PH175310000,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Dumaran,PH175311000,0,0,16,0,0,0,0,0,0,1,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,El Nido (Bacuit),PH175312000,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Kalayaan,PH175321000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mimaropa Region,PH170000000,Palawan,PH175300000,Linapacan,PH175313000,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0
