Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Ownership Major Classification,Ambulatory Surgical Clinic,Animal Bite Treatment Center,Barangay Health Station,Birthing Home,City Health Office,COVID-19 Testing Laboratory,DepEd Clinic,Dialysis Clinic,Drug Abuse Treatment and Rehabilitation Centers,Drug Testing Laboratory,General Clinic Laboratory,Hospital,Infirmary,Municipal Health Office,Provincial Health Office,Psychiatric Care Facility,Rural Health Unit,Social hygiene Clinic,Total
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,PANGUTARAN,PH156608000,Government,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,14
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,PARANG,PH156609000,Government,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,12
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,PATA,PH156610000,Government,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,PATIKUL,PH156611000,Government,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,SIASI,PH156612000,Government,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,TALIPAO,PH156613000,Government,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,TAPUL,PH156614000,Government,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,SULU,PH156600000,TONGKIL,PH156615000,Government,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,BONGAO (Capital),PH157002000,Government,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,BONGAO (Capital),PH157002000,Private,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Government,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,MAPUN (CAGAYAN DE TAWI-TAWI),PH157003000,Government,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,PANGLIMA SUGALA (BALIMBING),PH157001000,Government,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Government,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Government,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,SIMUNUL,PH157004000,Government,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,SITANGKAI,PH157005000,Government,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,SOUTH UBIAN,PH157006000,Government,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,TANDUBAS,PH157007000,Government,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,TURTLE ISLANDS,PH157008000,Government,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,BANGUED (Capital),PH140101000,Government,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,BANGUED (Capital),PH140101000,Private,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,BOLINEY,PH140102000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,BUCAY,PH140103000,Government,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,BUCLOC,PH140104000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,DAGUIOMAN,PH140105000,Government,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,DANGLAS,PH140106000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,DOLORES,PH140107000,Government,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,DOLORES,PH140107000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,LA PAZ,PH140108000,Government,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,LACUB,PH140109000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,LAGANGILANG,PH140110000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,LAGAYAN,PH140111000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,LANGIDEN,PH140112000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,LICUAN-BAAY (LICUAN),PH140113000,Government,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,LUBA,PH140114000,Government,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,MALIBCONG,PH140115000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,MANABO,PH140116000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,PE?ARRUBIA,PH140117000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,PIDIGAN,PH140118000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,PILAR,PH140119000,Government,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,SALLAPADAN,PH140120000,Government,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,SAN ISIDRO,PH140121000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,SAN JUAN,PH140122000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,SAN QUINTIN,PH140123000,Government,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,TAYUM,PH140124000,Government,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,TINEG,PH140125000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,TUBO,PH140126000,Government,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,VILLAVICIOSA,PH140127000,Government,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,CALANASAN (BAYAG),PH148101000,Government,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,CONNER,PH148102000,Government,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,CONNER,PH148102000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,FLORA,PH148103000,Government,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,KABUGAO (Capital),PH148104000,Government,0,0,21,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,LUNA,PH148105000,Government,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,PUDTOL,PH148106000,Government,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,APAYAO,PH148100000,SANTA MARCELA,PH148107000,Government,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,ATOK,PH141101000,Government,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BAGUIO CITY,PH141102000,Government,0,1,0,0,0,1,0,0,1,0,0,2,1,0,0,0,17,0,23
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BAGUIO CITY,PH141102000,Private,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,7
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BAKUN,PH141103000,Government,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BOKOD,PH141104000,Government,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BUGUIAS,PH141105000,Government,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,BUGUIAS,PH141105000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,ITOGON,PH141106000,Government,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,KABAYAN,PH141107000,Government,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,KAPANGAN,PH141108000,Government,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,KIBUNGAN,PH141109000,Government,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,LA TRINIDAD (Capital),PH141110000,Government,0,0,20,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,23
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,LA TRINIDAD (Capital),PH141110000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,MANKAYAN,PH141111000,Government,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,MANKAYAN,PH141111000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,SABLAN,PH141112000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,TUBA,PH141113000,Government,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,TUBA,PH141113000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,TUBLAY,PH141114000,Government,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,BENGUET,PH141100000,TUBLAY,PH141114000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,AGUINALDO,PH142708000,Government,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,ALFONSO LISTA (POTIA),PH142707000,Government,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,ASIPULO,PH142711000,Government,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,BANAUE,PH142701000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,BANAUE,PH142701000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,HINGYON,PH142709000,Government,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,HUNGDUAN,PH142702000,Government,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,KIANGAN,PH142703000,Government,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,LAGAWE (Capital),PH142704000,Government,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,LAGAWE (Capital),PH142704000,Private,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,LAMUT,PH142705000,Government,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,LAMUT,PH142705000,Private,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,MAYOYAO,PH142706000,Government,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,IFUGAO,PH142700000,TINOC,PH142710000,Government,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,BALBALAN,PH143201000,Government,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (Capital),PH143213000,Government,0,0,38,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,44
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,CITY OF TABUK (Capital),PH143213000,Private,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,6
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,LUBUAGAN,PH143206000,Government,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,PASIL,PH143208000,Government,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,PINUKPUK,PH143209000,Government,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,24
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,RIZAL (LIWAN),PH143211000,Government,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,RIZAL (LIWAN),PH143211000,Private,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,TANUDAN,PH143214000,Government,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,KALINGA,PH143200000,TINGLAYAN,PH143215000,Government,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BARLIG,PH144401000,Government,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BAUKO,PH144402000,Government,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,27
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BESAO,PH144403000,Government,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BONTOC (Capital),PH144404000,Government,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,NATONIN,PH144405000,Government,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,PARACELIS,PH144406000,Government,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,SABANGAN,PH144407000,Government,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,SADANGA,PH144408000,Government,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,SAGADA,PH144409000,Government,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,SAGADA,PH144409000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,TADIAN,PH144410000,Government,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,BINONDO,PH133902000,Government,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,BINONDO,PH133902000,Private,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,CITY OF MANILA,PH133900000,Government,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,9
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,CITY OF MANILA,PH133900000,Private,0,0,0,0,0,8,0,0,0,0,4,2,0,0,0,0,0,0,14
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,ERMITA,PH133908000,Government,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,ERMITA,PH133908000,Private,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,8
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,INTRAMUROS,PH133909000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,INTRAMUROS,PH133909000,Private,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,MALATE,PH133910000,Government,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,MALATE,PH133910000,Private,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,PACO,PH133911000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,PACO,PH133911000,Private,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,PANDACAN,PH133912000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,PANDACAN,PH133912000,Private,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,PORT AREA,PH133913000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,PORT AREA,PH133913000,Private,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,QUIAPO,PH133903000,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,SAMPALOC,PH133906000,Government,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,15
NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)",PH133900000,SAMPALOC,PH133906000,Private,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,9
