city_municipality,Availability of Basic Utilities,Utilities,Transportation Vehicles,Cost of Doing Business,Poverty Incidents,Cluster_Id,Vulnerability
Gigaquit,0.9,0.84998594337024,0.00702472468933153,0.7834033434026422,0.47172051022422606,2,low
Gigmoto,0.5,0.9999999999999999,0.0007024724689331529,0.0,0.31760884932082606,1,high
Ginatilan,0.8940400000000001,0.9614734755656017,0.024118221433371584,0.7928486227142566,0.2242502977157086,2,low
Gingoog,0.98996,0.9937327309333884,0.16835923505431233,0.6495292348362263,0.26156824535595335,2,low
Giporlos,0.785,0.8458967419855912,0.0025757323860882276,0.8080063164598414,0.6286342013258697,0,medium
Gitagum,0.77376,0.8380591059983471,0.018264284192261976,0.8008233794983144,0.1738137541473231,2,low
Glan,0.92204,0.8533936111907809,0.021542489047283356,0.7223766585090372,0.47261206528730354,2,low
Gloria,0.375,0.7066935115164972,0.023415748964438432,0.8196008210040389,0.15432690776862873,0,medium
Goa,0.6708400000000001,0.8406148568637527,0.027396426288392967,0.7917740100979651,0.3358220456094097,0,medium
Godod,0.06596,0.7087949066724974,0.00023415748964438434,0.1838826206295081,0.7273420833094523,1,high
Gonzaga,0.9404,0.8596977966587815,0.014986079337240598,0.6950023160729808,0.12732552585828094,2,low
Governor Generoso,0.6569200000000001,0.7259468347025531,0.017093496744040055,0.777464694733663,0.41848193645759696,0,medium
Gregorio Del Pilar,0.49500000000000005,0.8439657302206179,0.0,0.6506604060112697,0.09599373364155665,0,medium
Guagua,0.9391600000000001,0.8570852513297003,0.1088832326846387,0.7312563522331299,0.017791618108756974,2,low
Gubat,0.8598800000000001,0.7086245232814704,0.03816767081203464,0.6832946944112792,0.3080564736449955,2,low
Guiguinto (BU),0.99996,0.8577099904301327,0.17561811723328824,0.704617271060852,0.041863604811850044,2,low
Guihulngan,0.79876,0.9465365316188976,0.06532993961078323,0.6630467303779979,0.37581465843888706,2,low
Guimba,0.9887600000000001,0.8537343779728351,0.09998524807815211,0.7199446404826932,0.02683453374854326,2,low
Guimbal,0.89752,0.8529392554813755,0.09202389343024305,0.7564814694366031,0.11802788020047252,2,low
Guinayangan,0.78,0.8552110340284028,0.03465530846736888,0.7007712890657034,0.18909755522865201,2,low
Guindulman,0.81,0.711009890755849,0.018264284192261976,0.6955679016605028,0.26755440077947384,2,low
Guindulungan,0.8500000000000001,0.7204945661896877,0.08382838129268959,0.7394007846934441,0.8713919085009775,0,medium
Guinobatan,0.49996,0.7093060568455785,0.04004093072918972,0.579735973336033,0.29824936795114276,0,medium
Guinsiliban,1.0,0.8554950063467811,0.03254789106056942,0.4361337926642418,0.3587477472314031,2,low
Guipos,0.14516,0.7092492623819028,0.005853937241109608,0.7112346224348574,0.37492310337580953,0,medium
Guiuan,0.5,0.8543023226095918,0.0433191355842111,0.5563772885713818,0.5241948939367886,0,medium
Gumaca,0.9674,0.8586754963126193,0.05619779751465224,0.8003143524695446,0.07013863681230854,2,low
Gutalac,0.02352,0.7096468236276327,0.0018732599171550747,0.6752633790684692,0.731927223633851,1,high
Hadji Mohammad Ajul,0.0,0.1417021868708238,0.0,0.6279238653928927,1.0,1,high
Hadji Muhtamad,0.021640000000000003,0.8499291489065643,0.05643195500429662,0.29569889128257276,0.9295977176190385,1,high
Hadji Panglima Tahil,0.0,0.0,0.0,0.12455269249846868,0.9712460755656598,1,high
Hagonoy (BU),0.99676,0.8537343779728351,0.13042572173192207,0.6935883521041764,0.034221704271185566,2,low
Hagonoy (DS),0.885,0.8524848997719701,0.015922709295818134,0.7676800640695354,0.1520343376064294,2,low
Hamtic,0.08928000000000001,0.5689669371029711,0.02107417406799459,0.19327134138237034,0.2070560214992135,1,high
Hermosa,0.97488,0.8659451876631064,0.13229898164907714,0.804725920052215,0.08656872297473714,2,low
Hernani,0.5,0.8388542284898066,0.004448992303243302,0.6270189284528576,0.6045622146227766,0,medium
Hilongos,0.12688,0.8531096388724025,0.23626490705118378,0.7239602981540985,0.3038534283476301,0,medium
Himamaylan,0.9677199999999999,0.6966976859095774,0.05362206512856401,0.7685284424508181,0.2772341414643155,2,low
Hinabangan,0.75,0.7131112859118492,0.005151464772176455,0.6961900458067769,0.33276528539314393,0,medium
Hinatuan,0.99996,0.8551542395647271,0.02177664653692774,0.81004242457492,0.3702105980423998,2,low
Hindang,0.5046400000000001,0.8520305440625646,0.01241034695115237,0.8155286047738817,0.272903731157939,0,medium
Hingyon,0.25,0.8479413426779157,0.0014049449378663059,0.3981829997415274,0.26551656063529666,0,medium
Hinigaran,0.843,0.8328908098038601,0.06626656956936076,0.4579653963425844,0.21864623731922128,2,low
Hinobaan,0.0017200000000000002,0.8529960499450512,0.006322252220398377,0.7138363161374577,0.2857675970680575,0,medium
Hinunangan,0.11296,0.3571235875926814,0.00023415748964438434,0.7138928746962099,0.2931547675906998,1,high
Hinundayan,0.91252,0.7112938630742274,0.01241034695115237,0.8457874337062994,0.26704494074342955,2,low
Hungduan,0.48175999999999997,0.709930795946011,0.0016391024275106902,0.7542756856452681,0.24233612899528112,0,medium
Iba,1.0,0.8554950063467811,0.03254789106056942,0.4361337926642418,0.0484865852804259,2,low
Ibaan,0.9935600000000001,0.7143607641127142,0.027864741267681736,0.8359462444834194,0.09013494322704722,2,low
Ibajay,0.5,0.7112938630742274,0.013346976909729906,0.5827335769498988,0.14935967241719683,0,medium
Igacos,0.94828,0.9580658077450609,0.2404797418647827,0.4868668198649495,0.2962115278069656,2,low
Igbaras,0.77352,0.852314516380943,0.02599148135052666,0.7720916316522055,0.11369746989409597,2,low
Iguig,0.89752,0.8565741011566191,0.04168003315670041,0.7675103883932788,0.1484681173541193,2,low
Ilagan,0.9928400000000001,0.9935623475423614,0.17257406986791124,0.5984568562830055,0.286659152131135,2,low
Iligan,0.56316,0.8220998617054808,0.25733908111917836,0.5924050904965219,0.18718708009348592,0,medium
Ilog,0.81952,0.8525416942356459,0.13206482415943274,0.8805709473388916,0.053581185640868875,2,low
Iloilo,0.5,0.9999999999999999,0.7933255749151741,0.7004319377131905,0.3449923262582071,0,medium
Imelda,0.68252,0.5691941149576738,0.06088094730753993,0.7030336314157908,0.4024339453222016,0,medium
Impasug-Ong,0.81252,0.8577667848938084,0.008429669627197836,0.8297248030206796,0.006583497315782432,2,low
Imus,1.0,0.9999999999999999,0.6732027827276049,0.5799056490122896,0.2955747027619102,2,low
Inabanga,0.75,0.7131112859118492,0.005151464772176455,0.6961900458067769,0.8609479777620694,0,medium
Indanan,0.0,0.1428380761443374,0.0,0.12687159340730814,0.023523043514255323,1,high
Indang,0.5046400000000001,0.8520305440625646,0.01241034695115237,0.8155286047738817,0.13484006138993435,0,medium
Infanta (PS),0.73692,0.8510650381800781,0.016156866785462517,0.8469186048813429,0.06848289169516458,2,low
Infanta (QN),0.9630800000000002,0.856062950983538,0.07094971936224845,0.8534793976965962,0.18858809519260775,2,low
Initao,0.56752,0.8618559862784575,0.03629441089487957,0.8325527309582887,0.3051270784377408,0,medium
Inopacan,0.50424,0.8508378603253753,0.04729981290816563,0.8087981362823722,0.026961898757554326,0,medium
Ipil,0.69144,0.7098172070186597,0.7134778709464391,0.6883849646989757,0.25609154996847716,2,low
Iriga,0.91528,0.9999999999999999,0.15782214802031502,0.7677931811870398,0.14553872214686459,2,low
Irosin,0.71996,0.8518033662078619,0.019669229130128283,0.7364031810795786,0.3877869692859281,0,medium
Isabel,0.5024000000000001,0.5678878422931332,0.08570164120984466,0.8304035057257058,0.1991593909405269,0,medium
Isabela (BAS),0.6618400000000001,0.8648092983895928,0.15009495086205035,0.41718667548226074,0.32868960510478956,0,medium
Isabela (NO),0.5973200000000001,0.8576531959664571,0.012644504440796754,0.8075538479898241,0.12859917594839168,0,medium
Isulan,0.99996,0.8662291599814848,0.25148514387806875,0.8327224066345453,0.2344394984365945,2,low
Itbayat,1.0,0.8527688720903485,0.0025757323860882276,0.7369122081083481,0.3658801877360233,2,low
Itogon,0.9128000000000001,0.8555518008104568,0.011707874482219216,0.7274103702379815,0.05969470607340044,2,low
Ivana,0.995,0.8476573703595371,0.002341574896443843,0.2825773056520665,0.06122308618153334,2,low
Ivisan,0.735,0.8602657412955383,0.0716521918311816,0.6925137394878849,0.05307172560482458,2,low
Jabonga,0.6475200000000001,0.8531096388724025,0.018498441681906362,0.6861226223488883,0.3707200580784441,0,medium
Jaen,0.7058,0.8596410021951059,0.044255765542788636,0.7821590551100939,0.024796693604366062,2,low
Jagna,0.8900000000000001,0.8529392554813755,0.07469623919655859,0.8111170371912115,0.2000509460036044,2,low
Jalajala,0.82752,0.8524281053082944,0.05291959265963085,0.7991266227357487,0.13000019104751354,2,low
Jamindan,0.91708,0.8555518008104568,0.008195512137553452,0.8094768389873983,0.1350947914079565,2,low
Janiuay,0.7270400000000001,0.8570852513297003,0.054090380107852776,0.81807373991773,0.24743072935572413,2,low
Jaro,0.685,0.7139064084033088,0.0194350716404839,0.7731096857097448,0.37441364333976523,0,medium
Jasaan,0.8973200000000001,0.8537343779728351,0.04566071048065494,0.8438078841499728,0.18514923994930874,2,low
Javier,0.48928000000000005,0.8511218326437537,0.011707874482219216,0.7324440819669258,0.3630781575377796,0,medium
Jiabong,0.75416,0.8497019710518617,0.0077271971582646825,0.7310866765568733,0.29875882798718706,2,low
Jimalalud,0.7250000000000001,0.8513490104984565,0.013815291889018675,0.8056308569922497,0.39619305988065895,0,medium
Jimenez,0.8825200000000001,0.8530528444087268,0.014986079337240598,0.7832336677263854,0.2321469282743952,2,low
Jipapad,0.5,0.7407133952582301,0.012878661930441137,0.011379016435351608,0.805798928860274,1,high
Jolo,0.0,0.4265832166680391,0.0,0.12936016999240418,0.7227569429850537,1,high
Jomalig,0.78124,0.8546430893916459,0.014283606868307444,0.5349415948043046,0.30028720809531995,2,low
Jones,0.99996,0.857993962748511,0.01404944937866306,0.85902213645431,0.14197250189455451,2,low
Jordan,0.7325200000000001,0.8524848997719701,0.3020631616412558,0.7675103883932788,0.10363563418222112,2,low
Jose Abad Santos,0.46844,0.8539047613638622,0.004214834813598918,0.8086284606061154,0.5725935973609969,0,medium
Jose Dalman,0.7083200000000001,0.8503267101522942,0.01030292954435291,0.5764555769284064,0.6914251507683293,0,medium
Jose Panganiban,0.49996,0.42618565542230935,0.056666112493941004,0.6490767663662087,0.4108400359169326,0,medium
Josefina,0.7791600000000001,0.728445791104283,0.011005402013286064,0.7371384423433569,0.32970852517687815,2,low
Jovellar,0.5,0.8519737495988889,0.011239559502930447,0.4320050178753325,0.4499410936833324,0,medium
Juban,0.375,0.42595847756760663,0.007961354647909067,0.09384139509603368,0.42714275707035,1,high
Julita,0.90252,0.8498155599792131,0.0009366299585775374,0.8706731995572596,0.3332747454291882,2,low
Kabacan,0.9949600000000001,0.8598681800498086,0.11520548490503708,0.834475721955863,0.2802909016805813,2,low
Kabankalan,0.88828,0.8528824610176998,0.1838136293708417,0.605130766215763,0.3359494106184208,2,low
Kabasalan,0.0,0.5761230395261069,0.008195512137553452,0.6900251629027889,0.3553088919881041,1,high
Kabayan,0.89376,0.8497019710518617,0.0039806773239545335,0.7552937397028074,0.21584420712097765,2,low
Kabugao,0.5,0.709760412554984,0.0007024724689331529,0.5103386217471052,0.4221755217189182,0,medium
Kabuntalan,0.96252,0.7324214035615807,0.19481903138412773,0.5027032163155606,0.8446452566086519,0,medium
Kadingilan,0.7525200000000001,0.8523713108446187,0.002107417406799459,0.7081804602622395,0.4005234701870355,0,medium
Kalamansig,0.9621600000000001,0.8556085952741325,0.019200914150839517,0.863037794125715,0.5095479179005151,2,low
Kalawit,0.15604,0.7108963018284976,0.0,0.47380179279319534,0.6912977857593182,1,high
Kalayaan (LA),0.77256,0.8528824610176998,0.04238250562563357,0.8203360822678174,0.0365142744333849,2,low
Kalayaan (PN),0.10420000000000001,0.4406114491959323,0.0,0.6746977934809473,0.9517592291869654,1,high
Kalibo,0.9749599999999999,0.8571988402570516,0.10654165778819487,0.747714892830015,0.0599494360914226,2,low
Kalilangan,0.86436,0.8593002354130519,0.017561811723328824,0.7807450911412894,0.37797986359207536,2,low
Kalingalan Caluang,0.0,0.0,0.0,0.12455269249846868,0.9745575657999477,1,high
Kananga,0.50256,0.8547566783189973,0.010068772054708526,0.8551761544591616,0.36791802788020045,0,medium
Kapai,0.08928000000000001,0.8520305440625646,0.0025757323860882276,0.338513720257975,1.0,1,high
Kapalong,0.7742,0.8769065191525128,0.025289008881593508,0.7977126587669443,0.23851517872494893,2,low
Kapangan,0.58796,0.8516897772805105,0.006088094730753992,0.8009364966158188,0.19253641047195102,0,medium
Kapatagan (LN),0.9046799999999999,0.8607200970049438,0.034421150977724496,0.8565335598692141,1.0,0,medium
Kapatagan (LS),0.39168000000000003,0.7058983890250377,0.04823644286674317,0.6323354329755626,0.1991593909405269,0,medium
Kasibu,0.70252,0.8502131212249427,0.0163910242751069,0.7663226586594831,0.24819491940979055,2,low
Katipunan,0.67732,0.7103283571917408,0.0025757323860882276,0.5824507841561379,0.6453190175063204,0,medium
Kauswagan,0.9725199999999999,0.8527120776266728,0.06977893191402652,0.7501469108563588,0.2679364958065071,2,low
Kawayan,0.5,0.8454991807398613,0.0163910242751069,0.5708562796119405,0.3164625642397264,0,medium
Kawit,0.99568,0.8536775835091595,0.07820860154122436,0.7527486045589593,0.044156174974049375,2,low
Kayapa,0.7645200000000001,0.851235421571105,0.006790567199687145,0.7025811629457734,0.3433365811410631,0,medium
Kiamba,0.9968400000000002,0.8587322907762949,0.03816767081203464,0.8642820824182629,0.3974667099707697,2,low
Kiangan,0.85024,0.8540183502912134,0.009132142096130988,0.7844213974601812,0.16158671328225999,2,low
Kibawe,0.8038000000000001,0.5720906326051336,0.004448992303243302,0.7524092532064461,0.33467576052831005,0,medium
Kiblawan,0.86688,0.8628214921609441,0.014283606868307444,0.7451131991274145,0.3528889568168937,2,low
Kibungan,0.8072400000000001,0.8514625994258078,0.0004683149792887687,0.7412106585735141,0.3295811601678671,2,low
Kidapawan,1.0,0.9689703447707916,0.2737301053942853,0.7715260460646838,0.15037859248928542,2,low
Kinoguitan,0.8250000000000001,0.8283472527098057,0.012644504440796754,0.5770777210746805,0.19011647530074063,2,low
Kitaotao,0.60416,0.8606633025412682,0.003044047365376996,0.8517260823752786,0.42586910698023933,0,medium
Kitcharao,0.48331999999999997,0.7145311475037412,0.003512362344665765,0.7866271812515164,0.276342586401238,0,medium
Kolambugan,0.8475199999999999,0.853563994581808,0.1688275500336011,0.7934142083017783,0.20858440160734643,2,low
Koronadal,0.9987600000000001,0.9875421343927392,0.29925327176552313,0.7750892352660714,0.1261792407771813,2,low
Kumalarang,0.775,0.8512922160347807,0.019669229130128283,0.6880456133464625,0.4526157588725649,0,medium
La Carlota,0.9924,0.8642981482165117,0.12035694967721354,0.7175691810151017,0.28933381732036756,2,low
La Castellana,0.74504,0.8568012790113217,0.025289008881593508,0.8090809290761329,0.3846028440606512,0,medium
La Libertad (NR),0.6900000000000001,0.8508378603253753,0.006088094730753992,0.8066489110497892,0.5475026905858152,0,medium
La Libertad (ZN),0.0,0.7102715627280651,0.002107417406799459,0.24434371993559112,0.2912442924555337,1,high
La Paz (AA),0.1886,0.7458248969890413,0.005151464772176455,0.8137187308938119,0.105164014290354,0,medium
La Paz (AS),0.51532,0.8886629731333788,0.006088094730753992,0.8328355237520497,0.1294907310114692,0,medium
La Paz (LE),0.7387600000000001,0.8457831530582398,0.01662518176475129,0.4427511440382471,0.31569837418566,0,medium
La Paz (TC),0.0,0.5679446367568088,0.0039806773239545335,0.5015154865817648,0.45172420380948736,1,high
La Trinidad,0.56632,0.8602657412955383,0.17608643221257703,0.786796856927773,0.21902833234625452,0,medium
Laak,0.8727600000000001,0.8591298520220247,0.004683149792887686,0.8147367849513512,0.12758025587630312,2,low
Labangan,0.45416,0.7077726063263352,0.023415748964438432,0.03903615166516883,0.39097109451120493,1,high
Labason,0.81,0.8518601606715376,0.02201080402657213,0.8065357939322848,0.21291481191372294,2,low
Labo,0.8866400000000001,0.7101011793370381,0.04144587566705603,0.673905973658417,0.355181526979093,2,low
Labrador,0.4,0.8525984886993215,0.025757323860882277,0.7035426584445603,0.16515293353457006,0,medium
Lacub,0.91252,0.8315277426756438,0.002107417406799459,0.5786613607197416,0.5999770742983779,0,medium
Lagangilang,0.6529200000000001,0.7386687945659056,0.035357780936302034,0.7586872532279385,0.4705742251431264,0,medium
Lagawe,0.9,0.8537343779728351,0.05549532504571908,0.8174515957714559,0.2082023065803132,2,low
Lagayan,0.1814,0.8468054534044019,0.0016391024275106902,0.5664447120292703,0.6476115876685198,1,high
Lagonglong,0.8902,0.8535072001181323,0.009366299585775372,0.8082891092536024,0.3719937081685548,2,low
Lagonoy,0.8072000000000001,0.8526552831629971,0.009132142096130988,0.6843127484688185,0.14413770704774279,2,low
Laguindingan,0.81168,0.8536207890454838,0.0730571367690479,0.8316477940182538,0.41275051105209865,2,low
Lake Sebu,0.95216,0.8616288084237547,0.01732765423368444,0.8671665689146242,0.2520158696801228,2,low
Lakewood,0.6000000000000001,0.7094764402366056,0.0119420319718636,0.4695033423280295,0.6434085423711543,0,medium
Lala,0.11040000000000001,0.5679446367568088,0.04495823801172179,0.5245348199939031,0.12082991039871614,1,high
Lallo,0.7966000000000001,0.8568580734749974,0.042616663115277946,0.8439210012674772,0.27799833151838194,2,low
Lambayong,0.89924,0.8571988402570516,0.06907645944509337,0.8270665507593269,0.18884282521062987,2,low
Lambunao,0.884,0.8548134727826731,0.013815291889018675,0.8130965867475377,0.40383496042132344,2,low
Lamitan,0.4,0.9003058381868934,0.04800228537709879,0.5007236667592342,0.7958644581574105,0,medium
Lamut,0.8752000000000001,0.9999999999999999,0.07493039668620298,0.8392266408910463,0.3476669914474396,2,low
Langiden,0.70752,0.7776297966474226,0.0025757323860882276,0.2993186390427124,0.1142069299301403,2,low
Languyan,0.06704,0.720608155117039,0.0004683149792887687,0.7851566587239598,0.0021257220003948266,0,medium
Lantapan,0.61204,0.572885755096593,0.0056197797514652235,0.8485588030851563,0.47910768074686844,0,medium
Lantawan,0.8150000000000001,0.7091924679182272,0.019200914150839517,0.12687159340730814,0.6100389100102529,0,medium
Lanuza,0.73728,0.8516329828168349,0.007961354647909067,0.8140580822463248,0.10414509421826539,2,low
Laoac,0.6679200000000001,0.8518601606715376,0.015922709295818134,0.8848128392453052,0.37492310337580953,0,medium
Laoag,0.94908,0.9710149454631161,0.25687076613988963,0.6470406582511301,0.22463239274274177,2,low
Laoang,0.45248,0.7098740014823354,0.03746519834310149,0.30480481924167413,0.4521062988365206,1,high
Lapinig,0.5013200000000001,0.5344926976518328,0.0009366299585775374,0.023086638097053358,0.11599004005629533,1,high
Lapu Lapu,0.6654800000000001,0.9157539323066786,0.24516289165767038,0.5816589643336073,0.4941367518101752,0,medium
Lapuyan,0.6604000000000001,0.7058983890250377,0.011473716992574831,0.4469364773859087,0.09306433843430194,0,medium
Larena,0.97,0.8481117260689427,0.006088094730753992,0.8134924966588031,0.15407217775060655,2,low
Las Navas,0.40828,0.7060687724160648,0.02926968620554804,0.6003232887218275,0.6100389100102529,0,medium
Las Nieves,0.75,0.8520873385262403,0.004448992303243302,0.8867358302428794,0.44637487343102233,0,medium
Las Pinas,0.98348,0.9873149565380365,0.26038312848455536,0.3464319184832805,0.04976023537053664,2,low
Lasam,0.515,0.7264579848756342,0.07586702664478051,0.7044475953845954,0.0013615319463283794,0,medium
Laua-An,0.9,0.8569148679386731,0.01030292954435291,0.6483980636611826,0.25112431461704526,2,low
Laur,0.84332,0.8520873385262403,0.04495823801172179,0.7167773611925712,0.0445382700010826,2,low
Laurel,0.87252,0.8466918644770506,0.017093496744040055,0.6538842438601442,0.13929783670532195,2,low
Lavezares,0.70252,0.8518601606715376,0.02763058377803735,0.6015110184556233,0.4068917206375892,0,medium
Lawaan,0.83592,0.7011276540762805,0.011707874482219216,0.5620897030053522,0.5660979819014321,0,medium
Lazi,0.9,0.8527120776266728,0.0011707874482219216,0.8241255057042136,0.23061854816626232,2,low
Lebak,0.96472,0.8562333343745651,0.039338458260256566,0.8620762986269279,0.4140241611422094,2,low
Leganes,0.8925200000000001,0.8347650271051577,0.09764367318170826,0.7680759739808007,0.13000019104751354,2,low
Legazpi,1.0,0.9783982257409546,0.9999999999999999,0.7404753973097356,0.14757656229104177,2,low
Lemery (BS),0.9278000000000001,0.8550406506373758,0.12059110716685792,0.7407016315447443,0.10796604448859763,2,low
Lemery (IO),0.69752,0.8306190312568329,0.003044047365376996,0.7085198116147524,0.22399556769768642,2,low
Leon,0.40668,0.8435113745112125,0.00023415748964438434,0.42408681965002704,0.25303478975221133,0,medium
Leyte,0.5983200000000001,0.850894654789051,0.004917307282532071,0.8629812355669628,0.442426558151679,0,medium
Lezo,0.675,0.8935472970094873,0.0014049449378663059,0.802633253378384,0.09790420877672278,2,low
Lian,0.6166800000000001,0.8472030146501318,0.0037465198343101494,0.535676856068083,0.10847550452464196,0,medium
Lianga,0.6166800000000001,0.8472030146501318,0.0037465198343101494,0.535676856068083,0.3546720669430487,0,medium
Libacao,0.22752,0.7091924679182272,0.006790567199687145,0.6827856673825095,0.29901355800520923,0,medium
Libagon,0.33332000000000006,0.7218008388542283,0.003044047365376996,0.8285370732868838,0.33021798521292245,0,medium
Libertad (AE),0.5,0.7086245232814704,0.0056197797514652235,0.5874844958850821,0.19992358099459337,0,medium
Libertad (MO),0.7000000000000001,0.8547566783189973,0.017093496744040055,0.7940363524480523,0.22310401263460888,2,low
Libjo,0.9925200000000001,0.7227095502730392,0.0025757323860882276,0.7106690368473354,0.4624228645664177,2,low
Libmanan,0.91848,0.8565741011566191,0.058773529900740466,0.8689764427946942,0.348176451483484,2,low
Libon,0.71248,0.5678878422931332,0.004214834813598918,0.5951199013166267,0.4480306185481662,0,medium
Libona,0.76536,0.8525416942356459,0.004214834813598918,0.8414889832411334,0.32525074986149055,2,low
Libungan,0.94712,0.8526552831629971,0.027396426288392967,0.8532531634615874,0.29302740258168875,2,low
Licab,0.845,0.7291273246683913,0.08172096388589013,0.7786524244674589,0.06950181176725317,2,low
Licuan-Baay,0.9300000000000002,0.8368096277974821,0.00023415748964438434,0.593932171582831,0.2692101458966178,2,low
Lidlidda,0.48,0.8587890852399707,0.0007024724689331529,0.6463053969873518,0.05880315101032292,0,medium
Ligao,0.95908,0.9999999999999999,0.10396592540210664,0.7934707668605305,0.2658986556623299,2,low
Lila,0.86436,0.8593002354130519,0.017561811723328824,0.7807450911412894,0.2000509460036044,2,low
Liliw,0.9,0.8544159115369432,0.12714751687690068,0.7608930370192735,0.0,2,low
Liloan (CU),0.92476,0.860322535759214,0.12761583185618947,0.6817110547662182,0.3457565163122735,2,low
Liloan (SL),0.8900000000000001,0.8514625994258078,0.03629441089487957,0.710838712523592,0.06377038636175483,2,low
Liloy,0.8378399999999999,0.852314516380943,0.02809889875732612,0.7736187127385146,0.5380776799189958,0,medium
Limasawa,0.0,0.721857633317904,0.0,0.0915790527459463,0.2583841201306765,1,high
Limay,0.033400000000000006,0.8519169551352133,0.08336006631340082,0.7942625866830613,0.06377038636175483,0,medium
Linamon,0.8825200000000001,0.8479413426779157,0.09928277560921896,0.7832902262851378,0.23342057836450592,2,low
Linapacan,0.47252000000000005,0.8524848997719701,0.0007024724689331529,0.3079720985317964,0.2498506645269345,0,medium
Lingayen,0.81532,0.8553246229557541,0.09155557845095427,0.8487850373201651,0.0813467576052831,2,low
Lingig,0.8748,0.8533936111907809,0.002107417406799459,0.8768380824612476,0.4346572926020034,2,low
Lipa,0.83596,0.8531664333360782,0.05549532504571908,0.8091940461936373,0.09879576383980028,2,low
Llanera,0.81,0.8530528444087268,0.01568855180617375,0.6443824059897776,0.02072101331601169,2,low
Llorente,0.5,0.8512922160347807,0.0,0.32646674724376,0.6319456915601577,0,medium
Loay,0.8500000000000001,0.7123161634203896,0.02224496151621651,0.7796704785249979,0.10452718924529862,2,low
Lobo,0.8067600000000001,0.8522009274535917,0.029972158674481195,0.789228874954117,0.23342057836450592,2,low
Loboc,0.88568,0.8527120776266728,0.017795969212973207,0.8052915056397367,0.1350947914079565,2,low
Looc (OM),0.8966799999999999,0.849474793197159,0.02973800118483681,0.7588003703454429,0.2289628030491183,2,low
Looc (RN),0.8825200000000001,0.8530528444087268,0.09858030314028579,0.7515608748251634,0.14171777187653237,2,low
Loon,0.8876,0.8587890852399707,0.033016206039858186,0.8172819200951993,0.1987772959134937,2,low
Lope De Vega,0.26548,0.7115778353926058,0.006322252220398377,0.27612962995431767,0.5817638780097942,1,high
Lopez,0.5908,0.8621967530605115,0.038401828301679035,0.7935838839780349,0.0877150080558368,2,low
Lopez Jaena,0.143,0.8483956983873211,0.014517764357951827,0.7684718838920659,0.3313642702940221,0,medium
Loreto (AS),0.6324000000000001,0.8600385634408356,0.0077271971582646825,0.7982216857957138,0.3726305332136102,0,medium
Loreto (DI),0.895,0.8511218326437537,0.004214834813598918,0.6969253070705552,0.5371861248559182,2,low
Los Banos,0.94292,0.8557789786651595,0.07469623919655859,0.689742370109028,0.0,2,low
Luba,1.0,0.8515193938894835,0.0039806773239545335,0.2729057921054433,0.24717599933770196,2,low
Lubang,0.4,0.6034411765541094,0.04144587566705603,0.7866271812515164,0.09293697342529086,0,medium
Lubao,0.9599600000000001,0.8543023226095918,0.06673488454864954,0.8031422804071537,0.017791618108756974,2,low
Lubuagan,0.8428800000000001,0.5944108568296761,0.0032782048550213804,0.7345933071995085,0.22972699310318478,2,low
Lucban,0.99996,0.8575396070391057,0.060412632328251156,0.8346453976321193,0.022886218469199953,2,low
Lucena,0.75,0.9220581177746792,0.20535611841812504,0.7529182802352157,0.0803278375331945,2,low
Lugait,0.97144,0.8555518008104568,0.005385622261820839,0.853083487785331,0.15177960758840722,2,low
Lugus,0.0,0.0,0.003512362344665765,0.0,0.934055492934426,1,high
Luisiana,0.6262400000000001,0.8527120776266728,0.013815291889018675,0.6352199194719241,0.028999738901731516,2,low
Lumba-Bayabao,0.0,0.7135088471575789,0.0,0.13088725107871313,0.9473014538715777,1,high
Lumbaca-Unayan,0.0,0.5679446367568088,0.0,0.18852042244718703,1.0,1,high
Lumban,0.8250000000000001,0.8529960499450512,0.03816767081203464,0.8197139381215433,0.001234166937317309,2,low
Lumbatan,0.0,0.43271701874501267,0.060412632328251156,0.24106332352796456,0.9508676741238877,1,high
Lumbayanague,0.38332000000000005,0.7098740014823354,0.0,0.7317088207031475,0.9462825337994891,0,medium
Luna (AO),0.42312000000000005,0.8666267212272146,0.008195512137553452,0.7033164242095518,0.013461207802380446,0,medium
Luna (IA),0.995,0.8546998838553216,0.010771244523641678,0.8140580822463248,0.13331168128180146,2,low
Luna (LU),0.39752000000000004,0.8506674769343483,0.04706565541852125,0.7155896314587753,0.14872284737214145,0,medium
Lupao,0.6875200000000001,0.852314516380943,0.035591938425946414,0.7937535596542915,0.04568455508218226,2,low
Lupi,0.99248,0.8577667848938084,0.15852462048924817,0.7591397216979558,0.23469422845461668,2,low
Lupon,0.99428,0.8547566783189973,0.040275088218834104,0.7297292711468211,0.3038534283476301,2,low
Lutayan,0.96792,0.8568012790113217,0.02224496151621651,0.8642255238595109,0.48025396582796803,2,low
Luuk,0.025280000000000004,0.5682854035388629,0.040275088218834104,0.5064926397519568,0.9694629654395047,1,high
Ma-Ayon,0.38564,0.7179956097879577,0.0119420319718636,0.7687546766858269,0.5057269676301829,0,medium
Maasim,0.95496,0.8591298520220247,0.04940723031496509,0.8737273617298775,0.23800571868890458,2,low
Maasin (IO),0.9,0.8531096388724025,0.026459796329815426,0.8002012353520402,0.2327837533194505,2,low
Maasin (SL),0.97248,0.7065799225891458,0.12176189461507986,0.7591962802567078,0.10389036420024327,2,low
