city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Vulnerability
Magsaysay (OM),0.0,0.0954286902224413,0.06770093450168573,0.8383782625097633,0.23966146380604858,0,high
Magsaysay (PN),0.0,0.20997651435646533,0.00010399529109321924,0.548402531787324,0.2718848110858504,0,high
Magsingal,1.0,0.42830199548654757,0.15287307790703225,0.8679583887371549,0.028362913856676147,1,low
Maguing,0.25,0.006929642422102036,0.0,0.6410454510233989,0.940805838412013,0,high
Mahaplag,0.75,0.13825888977109604,0.05990128766969428,0.7496378838275892,0.37785249858306424,2,medium
Mahatao,0.53336,0.06988085189517354,0.05802937243001634,0.3699037203654362,0.1991593909405269,0,high
Mahayag,0.79976,0.16664537680139355,0.018095180650220144,0.8118522984549899,0.4225576167459513,2,medium
Mahinog,1.0,0.5294079831150483,0.3003384006772171,0.5678021174393225,0.3075470136089512,1,low
Maigo,0.5,0.04867447629018659,0.06520504751544846,0.7199446404826932,0.21100433677855684,2,medium
Maimbung,0.79988,0.4874126802437553,0.03650234717371995,0.16567076471130537,0.8790338090416419,2,medium
Mainit,1.0,0.17566226091689982,0.09005992208672785,0.817790947123969,0.46815428997191605,2,medium
Maitum,1.0,0.2087241693404228,0.02724676626642344,0.8641689653007585,0.4636965146565284,2,medium
Majayjay,0.75,0.16230391407911274,0.07924441181303306,0.6068275229783284,0.011805462685236485,2,medium
Makati,1.0,0.8747212488718439,1.0,0.29100453090614165,0.0,1,low
Makato,1.0,0.16372323843062764,0.0784124494842873,0.23693454873905528,0.15076068751631863,2,medium
Makilala,1.0,0.1992063472184995,0.045653932789923246,0.8602098661881059,0.23061854816626232,2,medium
Malabang,0.0,0.6244192249988089,0.0,0.12687159340730814,0.8764865088614204,0,high
Malabon,1.0,0.11438084479855168,0.11252290496286321,0.43483294581294163,0.3159531042036821,2,medium
Malabuyoc,0.0,0.14493806318998959,0.04887778681381304,0.7845345145776856,0.19342796553502856,0,high
Malalag,1.0,0.17783299227804023,0.021735015838482818,0.702468045828269,0.3643518076278904,2,medium
Malangas,0.0,0.11204313410193896,0.03951821061542331,0.7052959737658782,0.5541256710543911,0,high
Malapatan,0.75,0.142182904154696,0.03275851669436406,0.8815324428376785,0.14133567684949913,2,medium
Malasiqui,0.0,0.1692335565012148,0.03151057320124543,0.8174515957714559,0.006328767297760284,0,high
Malay,1.0,0.5333319974986483,0.16150468706776946,0.734084280170739,0.1426093269396099,1,low
Malaybalay,1.0,0.6428704415685021,0.21662219134717567,0.6658180997568548,0.24692126931967978,1,low
Malibcong,1.0,0.11955720419819417,0.09910751241183792,0.7361203882858176,0.20667392647218033,2,medium
Malilipot,0.0,0.12239585290122393,0.0773724965733551,0.47103042341433843,0.30436288838367437,0,high
Malimono,1.0,0.39248492802773105,0.13779376069851548,0.8842472536577834,0.4200103165657299,2,medium
Malinao (AK),1.0,0.30607312192079594,0.08246826583692285,0.7472624243599975,0.1578931280209388,2,medium
Malinao (AY),0.0,0.10803563005060282,0.11813865068189705,0.6050176490982586,0.4007782002050576,0,high
Malita,0.759,0.16071761039212554,0.18687953809451496,0.7860050371052425,0.42828904215144975,2,medium
Malitbog (BK),0.46155999999999997,0.04174483386808456,0.002599882277330481,0.8052349470809845,0.4257417419712282,0,high
Malitbog (SL),0.0,0.17182173620103605,0.012687425513372748,0.4751591982032478,0.35199740175381616,0,high
Mallig,1.0,0.20204499592152925,0.07217273201869415,0.7838558118726595,0.1801820045978768,2,medium
Malolos,0.53336,0.4690449533417981,0.17450409845442189,0.46028429725142384,0.009385527514026073,1,low
Malungon,1.0,0.19661816751867825,0.08402819520332114,0.8639992896245021,0.4076559106916557,2,medium
Maluso,0.0,0.29630483079566416,0.08818800684704992,1.0000000000000002,0.8986480204293473,0,high
Malvar,1.0,0.28286299429014095,0.19613511900181146,0.810381775927433,0.0917906883441912,2,medium
Mamasapano,1.0,0.09676452490622,0.03816627183121146,0.7482239198587846,0.8972470053302255,2,medium
Mambajao,1.0,1.0,0.6472666917641965,0.6335231627093585,0.24513815919352477,1,low
Mamburao,0.0,0.1170525141661091,0.05106168792677064,0.8340798120445976,0.13980729674136624,0,high
Mambusao,0.25,0.4380702866116794,0.15495298372889665,0.8023504605846232,0.033202784199096974,0,high
Manabo,1.0,0.7089942584155481,0.10025146061386334,0.8227681002941609,0.18502187494029765,1,low
Manaoag,1.0,0.22066319182669494,0.040974144690728374,0.8393397580085507,0.09140859331715796,2,medium
Manapla,0.25,0.07438929395292668,0.026310808646584465,0.7870230911627818,0.2771067764553044,0,high
Manay,1.0,0.07347090760782883,0.01206345376681343,0.7841386046664205,0.44420966827783404,2,medium
Mandaluyong,1.0,0.37470162879992697,0.2145422855253113,0.35361485544480764,8.788185621763991e-05,1,low
Mandaon,0.0,0.03147560473653575,0.019239128852245557,0.7779737217624327,0.38447547905164015,0,high
Mandaue,1.0,0.44925790208832606,0.6018207495564597,0.6549022979176835,0.1389157416782887,1,low
Mangaldan,1.0,0.4376528382729985,0.10711514982601582,0.8534793976965962,0.08644135796572607,1,low
Mangatarem,0.75,0.22350184052972472,0.04450998458789783,0.8874145329479055,0.15852995306599418,2,medium
Mangudadatu,0.0,0.11746996250478994,0.00010399529109321924,0.9984389837784398,0.634365626731368,0,high
Manila,1.0,1.0,0.6815851378249589,0.4021420988541803,0.06759133663208705,1,low
Manito,0.0,0.04500093090979516,0.28265920119136984,0.6416110366109207,0.4459927784039891,0,high
Manjuyod,0.25,0.053015939012467386,0.004679788099194865,0.8378692354809938,0.291753752491578,0,high
Mankayan,1.0,0.2524727552341754,0.08049235530615169,0.7215848386865067,0.10389036420024327,2,medium
Manolo Fortich,1.0,0.7152559834957608,0.2054946952002012,0.8215238120016131,0.2658986556623299,1,low
Mansalay,0.25,0.06253376113439066,0.0216310205473896,0.6783740997998393,0.2688280508695846,0,high
Manticao,0.75,0.18877013875147836,0.07342067551181278,0.7845910731364378,0.19712155079634974,2,medium
Manukan,1.0,0.2200787641525418,0.06416509460451626,0.6761117574497519,0.5989581542262893,2,medium
Mapanas,0.25,0.0,0.02183901112957604,0.24768067490196988,0.5137509631978806,0,high
Mapandan,0.0,0.28294648395787714,0.11429082491144793,0.5930837932015481,0.12694343083124773,0,high
Mapun,0.0,0.0,0.0,0.7227725684203024,0.21164116182361217,0,high
Marabut,0.75,0.29321571308942596,0.07290069905634668,0.5080762793970178,0.3214297995911583,2,medium
Maragondon,0.26668,0.6475458629617277,0.2557244207982261,0.7096509827897961,0.05026969540658094,0,high
Maragusan,1.0,0.32510876616464257,0.1794958724268964,0.8039906587884365,0.2616956103649644,2,medium
Maramag,1.0,0.4894999219371596,0.15640891780420174,0.7930748569492654,0.27048379598672856,1,low
Marantao,1.0,0.011187615476646661,0.0,0.12936016999240418,0.8288519954912785,2,medium
Marawi,1.0,0.0,0.0,0.07930584549672276,0.7767597068057491,2,medium
Marcos,1.0,0.20930859701457596,0.11657872131549876,0.8471448391163516,0.03575008437931847,2,medium
Margosatubig,1.0,0.17574575058463598,0.0724847178919738,0.5286635947828124,0.3834565589795515,2,medium
Maria,1.0,0.5087025455164784,0.10160339939807518,0.7757679379710973,0.2892064523113565,1,low
Maria Aurora,1.0,0.1275722123008664,0.034526436642948785,0.7761638478823627,0.12465086066904839,2,medium
Maribojoc,1.0,0.33779919566054023,0.06697296746403318,0.7977692173256963,0.1096217896057416,2,medium
Marihatag,0.75,0.16664537680139355,0.06978084032355011,0.810381775927433,0.4537620439536646,2,medium
Marikina,1.0,0.40709561988156057,0.12905815624668507,0.5684808201443488,0.033202784199096974,1,low
Marilao,1.0,0.5314952248084527,0.5692702234442821,0.7725441001222231,0.017918983117768055,1,low
Maripipi,0.75,0.1455224908641428,0.03421445076966913,0.5377695227419136,0.2321469282743952,2,medium
Mariveles,1.0,0.2175740741204567,0.205390699909108,0.8143974335988382,0.03447643428920773,2,medium
Marogong,0.25,0.0,0.0,0.12217723303087702,1.0,0,high
Masantol,1.0,0.06929642422102036,0.03119858732796577,0.7787089830262108,0.10248934910112144,2,medium
Masbate,1.0,0.19119133911582725,0.1466333604414391,0.7050697395308694,0.2210661724904317,2,medium
Masinloc,1.0,0.15487333365059372,0.22098999357309088,0.5635602255329089,0.09433798852441268,2,medium
Masiu,1.0,0.279439917912958,0.011231491438067677,1.0000000000000002,0.9261588623757394,2,medium
Maslog,0.0,0.11271105144382831,0.04606991395429612,0.04638876430295252,0.9073088410421005,0,high
Mataasnakahoy,1.0,0.2766847588776644,0.5598066519547992,0.7928486227142566,0.08886129313693648,1,low
Matag-Ob,0.0,0.20964255568552065,0.041494121146194475,0.8452218481187777,0.3437186761680963,0,high
Matalam,0.75,0.05752438107022052,0.046381899827575776,0.8659222806220763,0.4293079622235383,2,medium
Matalom,0.0,0.24479170580244786,0.14413747345520186,0.828028046258114,0.3097122187621395,0,high
Matanao,1.0,0.08666227511014354,0.020695062927550627,0.7740146226497799,0.23978882881505964,2,medium
Matanog,1.0,0.08474201275221166,0.008631609160737196,1.0000000000000002,0.7956097281393881,2,medium
Mati,1.0,0.22642397890049062,0.1362338313321172,0.4370952881630289,0.2460297142566023,2,medium
Matnog,0.0,0.11271105144382831,0.015599293663982884,0.6691550547232337,0.44484649332288934,0,high
Matuguinao,0.0,0.10978891307306239,0.014767331335237131,0.633014135680589,0.4785982207108242,0,high
Matungao,0.75,0.02187429294687631,0.006863689212152469,0.5430860272646189,0.49375465678314195,2,medium
Mauban,1.0,0.11062380975042409,0.20372677525161648,0.8623590914206889,0.0733227620375854,2,medium
Mawab,1.0,0.3903141966665906,0.2054946952002012,0.7078411089097263,0.20196142113877055,1,low
Mayantoc,0.75,0.12356470824953031,0.18157577824876078,0.6901948385790453,0.05969470607340044,2,medium
Maydolong,0.25,0.15428890597644052,0.038998234159957214,0.5817155228923595,0.5631685866941774,0,high
Mayorga,0.25,0.2696716267878262,0.00010399529109321924,0.595855162580405,0.34855854651051715,0,high
Mayoyao,0.7992400000000001,0.1389268071129854,0.03847825770449112,0.7938101182130437,0.1938100605620618,2,medium
Medellin,1.0,0.12465007393010048,0.07050880736120264,0.8051218299634801,0.22934489807615155,2,medium
Medina,1.0,0.31475604736535756,0.6605780890241285,0.7826115235801117,0.20336243623789235,1,low
Mendez,0.7996400000000001,0.6927137732069951,0.381870708894301,0.7677931811870398,0.08962548319100293,1,low
Mercedes,0.75,0.10152343596718165,0.011647472602440555,0.8501424427302173,0.45490832903476425,2,medium
Mercedes (ES),0.0,0.0432476478873356,0.00010399529109321924,0.7718088388584445,0.4417897331066236,0,high
Merida,0.0,0.25205530689549455,0.11647472602440553,0.7452828748036711,0.26487973559024125,0,high
Mexico,0.76924,0.40392301250758617,0.0978595689187193,0.7353285684632871,0.030655484018875485,2,medium
Meycauayan,1.0,0.3217691794551958,0.7226632778067804,0.5250438470226726,0.037915289532506724,1,low
Miag-ao,1.0,0.1489455672413257,0.05303759845754181,0.7692071451558442,0.19406479058008394,2,medium
Midsalip,0.25,0.14610691853829594,0.029326672088287823,0.8286501904043881,0.5492858007119703,0,high
Midsayap,1.0,0.3832175749090162,0.15536896489326954,0.8382651453922592,0.286659152131135,2,medium
Milagros,0.0,0.028302997362561328,0.006863689212152469,0.5460836308784845,0.4352941176470588,0,high
Milaor,0.25,0.16505907311440632,0.1637925834718203,0.5032122433443302,0.19712155079634974,0,high
Mina,1.0,0.5022738411007934,0.15890480479043897,0.8099858660161678,0.17674314935457783,1,low
Minalabac,0.75,0.1732410605525509,0.07716450599116867,0.8323830552820319,0.3823102738984519,2,medium
Minalin,0.5,0.29229732674432807,0.2504206609524719,0.5152026577997929,0.05052442542460309,2,medium
Minglanilla,0.5230800000000001,0.4342297618958156,0.1913513356115234,0.7717522802996926,0.07013863681230854,1,low
Mlang,1.0,0.17799997161351255,0.032134544947804745,0.8540449832841179,0.2344394984365945,2,medium
Moalboal,1.0,0.3966594114145395,0.37646295375745364,0.7861747127814991,0.18731444510249698,1,low
Mobo,0.5,0.10561442968625394,0.06520504751544846,0.6618024420854498,0.2862770571041018,0,high
Mogpog,1.0,0.5415139849367928,0.262796100592565,0.7808582082587938,0.12592451075915914,1,low
Moises Padilla,0.0,0.08991837215185414,0.05615745719033839,0.8093071633111415,0.3834565589795515,0,high
Molave,1.0,0.11012287174400705,0.08153230821708388,0.76728415415827,0.20883913162536855,2,medium
Moncada,0.78976,0.08849904780033926,0.012583430222279526,0.802293902025871,0.0644072114068102,2,medium
Mondragon,0.0,0.06796058953724166,0.0019759105307711653,0.6456266942823257,0.4755414604945583,0,high
Monkayo,1.0,0.20104311990869522,0.05969329708750784,0.796977397503166,0.32919906514083386,2,medium
Monreal,0.25,0.0,0.030782606163592893,0.08959950318961996,0.4787255857198352,0,high
Montevista,1.0,0.34063784436357,0.17710398073175238,0.744264820746132,0.32677912996962344,2,medium
Morong (BN),0.7993600000000001,0.21907688813970777,0.05844535359438921,0.693475234986672,0.020593648307000615,2,medium
Morong (RL),1.0,0.21139583870798018,0.14236955350661712,0.8361159201596762,0.09930522387584458,2,medium
Motiong,1.0,0.1856810210452401,0.047525848029601185,0.8399053435960724,0.3651159976819568,2,medium
Mulanay,1.0,0.08682925444561589,0.01591127953726254,0.8368511814234545,0.24131720892319253,2,medium
Mulondo,0.25,0.06670824452119913,0.0,0.23455908927146363,0.9679345853313718,0,high
Munai,0.75,0.01970356158573591,0.0011439482020254117,0.7665488928944919,0.43491202262002565,2,medium
Muntinlupa,1.0,0.3241068901518085,0.3941421532433009,0.5178609100611454,0.24284558903132542,1,low
Murcia,0.26668,0.09025233082279882,0.03931022003323687,0.8022373434671188,0.5677537270185762,0,high
Mutia,0.75,0.1797532546359721,0.026518799228770904,0.5259487839627077,0.042373064847894326,2,medium
Naawan,1.0,0.20271291326341861,0.05938131121422818,0.8078366407835851,0.1842576848862312,2,medium
Nabas,0.75,0.2886237813639366,0.2577003313289973,0.6961334872480245,0.18731444510249698,2,medium
Nabua,0.25,0.11797090051120697,0.033278493149830154,0.7312563522331299,0.16973807385896872,0,high
Nabunturan,1.0,0.32711251819031056,0.0518936502555164,0.6919481539003631,0.19495634564316144,2,medium
Naga (CS),1.0,1.0,1.0,0.7996356497645185,0.38969744442109416,1,low
Naga (CU),1.0,0.1592147963728745,0.24990068449700584,0.6221548924001699,0.1669360436607251,2,medium
Naga (ZS),0.5,0.18309284134541887,0.260404208897421,0.4722747117068864,0.0882244680918811,0,high
Nagbukel,1.0,0.11529923114364955,0.04118213527291482,0.8689764427946942,0.05510956574900176,2,medium
Nagcarlan,0.5,0.37127855242274405,0.07612455308023648,0.8226549831766568,0.002253087009405904,2,medium
Nagtipunan,1.0,0.06553938917289276,0.011231491438067677,0.877233992372513,0.25660101000452146,2,medium
Naguilian (IA),1.0,0.3236059521453915,0.10669916866164293,0.680806117826183,0.1524164326334626,2,medium
Naguilian (LU),1.0,0.3041528595628641,0.06094124058062647,0.8827767311302266,0.007857147405893179,2,medium
Naic,1.0,0.4513451437817302,0.12313042465437157,0.8400184607135766,0.048868680307459125,1,low
Nampicuan,1.0,0.40909937190722867,0.09047590325110072,0.5637864597679176,0.056383215839112516,1,low
Narra,1.0,0.267083447088005,0.07664452953570258,0.8306297399607143,0.10376299919123218,2,medium
Narvacan,1.0,0.15988271371476387,0.024958869862372616,0.7906993974816736,0.051161250469658456,2,medium
Nasipit,1.0,0.4434971150145303,0.6075404905665868,0.8055742984334977,0.22272191760757565,1,low
Nasugbu,0.0,0.2634099017076136,0.06385310873123662,0.794884730829335,0.14031675677741057,0,high
Natividad,0.79988,0.23769508404487347,0.14517742636613404,0.7416065684847792,0.11777315018245037,2,medium
Natonin,0.7993600000000001,0.11788741084347078,0.05511750427940619,0.7435861180411056,0.2658986556623299,2,medium
Naujan,1.0,0.3251922558323787,0.06312514169358407,0.8590786950130622,0.1301275560565246,2,medium
Naval,1.0,0.1321641440263557,0.043158045803685985,0.7631553793693608,0.2632239904730973,2,medium
Navotas,1.0,0.016781423214969993,0.05522149957049941,0.4641868378053243,0.14783129230906394,2,medium
New Bataan,0.76924,0.07580861830444156,0.010503524400415142,0.7772384604986542,0.2981220029421317,2,medium
New Corella,0.74876,0.2078892726630611,0.040246177653075844,0.7833467848438898,0.2214482675174649,2,medium
New Lucena,1.0,0.2148189150851631,0.10482725342196499,0.7804622983475287,0.1251603207050927,2,medium
New Washington,1.0,0.33963596835073595,0.22847765453180266,0.8345322805146149,0.11662686510135069,1,low
Norala,1.0,0.2395318567350692,0.21974205007997222,0.8201098480328086,0.2853855020410243,2,medium
Northern Kabuntalan,0.5,0.04825702795150574,0.0,0.7607799199017691,0.8063083888963184,0,high
Norzagaray,1.0,0.14886207757358952,0.19925497773460804,0.7478280099475194,0.07701634729890657,2,medium
Noveleta,0.75,0.7601734247378198,0.3085540286735815,0.7726572172397275,0.02390513854128855,1,low
Nueva Era,1.0,0.07447278362066286,0.02038307705427097,0.8720306049673119,0.04976023537053664,2,medium
Nueva Valencia,1.0,0.4957616470173722,0.2601962183152345,0.7832336677263854,0.1659171235886365,1,low
Numancia,1.0,0.255227914269469,0.28941889511242913,0.7457353432736886,0.05625585083010144,1,low
Nunungan,0.0,0.003005628038502088,0.0,0.16719784579761432,0.5352756497207521,0,high
Oas,0.0,0.03807128848769312,0.008735604451830414,0.6605581537929017,0.40778327570066675,0,high
Obando,0.75,0.14360222850621088,0.05012573030693167,0.6839168385575531,0.03141967407294194,2,medium
Ocampo,0.0,0.11454782413402402,0.08839599742923636,0.6903079556965497,0.3667717427991008,0,high
Odiongan,1.0,0.3635140133232803,0.0973395924632532,0.7885501722490909,0.09433798852441268,2,medium
Old Panamao,0.0,0.0,0.0,0.06160301660728962,1.0,0,high
Olongapo,1.0,0.10878703706022835,0.0,0.6443258474310254,0.1287265409574028,2,medium
Olutanga,0.0,0.11939022486272184,0.05522149957049941,0.7688112352445791,0.43847824287233567,0,high
Omar,0.0,0.21014349369193763,0.0027038775684237,0.23410662080144606,0.9829636563946786,0,high
Opol,1.0,0.29029357471866,0.06395710402232983,0.7743539740022929,0.13331168128180146,2,medium
Orani,1.0,0.3046537975692811,0.11969858004829532,0.7916043344217085,0.05689267587515681,2,medium
Oras,1.0,0.13116226801352168,0.09931550299402436,0.7078976674684785,0.675377159632934,2,medium
Orion,1.0,0.16697933547233823,0.10285134289119383,0.7762204064411149,0.0803278375331945,2,medium
Ormoc,1.0,0.9038591429117668,0.35088011214852166,0.7397966946047094,0.25379897980627786,1,low
Oroquieta,1.0,0.2900431057154515,0.08434018107660081,0.6127661716473076,0.17012016888600195,2,medium
Oslob,0.79976,0.43489767923770495,0.05979729237860106,0.7982216857957138,0.2599125002388094,2,medium
Oton,1.0,0.1809221099842785,0.03390246489638947,0.7792745686137328,0.12044781537168293,2,medium
Ozamiz,0.75,0.2950524857796216,0.14278553467099,0.3725054140680366,0.2410624789051704,2,medium
Padada,1.0,0.28995961604771536,0.23076555093585346,0.7485067126525455,0.09293697342529086,2,medium
Padre Burgos (QN),1.0,0.1324146130295642,0.08995592679563463,0.8210147849728435,0.07408695209165185,2,medium
Padre Burgos (SL),0.5,0.459109682881194,0.06458107576888915,0.7935838839780349,0.27748887148233764,2,medium
Padre Garcia,0.5,0.17516132291048278,0.05917332063204174,0.7843082803426769,0.2383878137159378,2,medium
Paete,0.5,0.4180327663549988,0.1453854169483205,0.8391700823322938,0.040717319730750365,2,medium
Pagadian,1.0,0.7283638613303394,0.3048101981942256,0.7268447846504595,0.15127014755236295,1,low
Pagagawan,0.0,0.07413882494971817,0.00031198587327965766,0.6280369825103969,0.8322908507345776,0,high
Pagalungan,0.5,0.04174483386808456,0.0067596939210592495,0.3794055582358029,0.7509046099765011,0,high
Pagayawan,1.0,0.019536582250263574,0.014767331335237131,0.7452263162449189,1.0,2,medium
Pagbilao,1.0,0.23210127630655017,0.18417566052609127,0.849407181466439,0.052434900559769196,2,medium
Paglat,1.0,0.22266694385236302,0.02589482748221159,0.6174605320237387,0.8989027504473694,2,medium
Pagsanghan,0.0,0.096263586899803,0.03847825770449112,0.718926586425154,0.3437186761680963,0,high
Pagsanjan,1.0,0.3661021930231016,0.24719680692858212,0.8382085868335067,0.0018709919823726787,1,low
Pagudpud,1.0,0.4103517169232712,0.3460963287582336,0.8546671274303919,0.04441090499207151,1,low
Pakil,1.0,0.2477138441732138,0.1118989332163039,0.7194921720126759,0.014607492883480119,2,medium
Palanan,1.0,0.02362757596933586,0.0010399529109321923,0.8104948930449374,0.3707200580784441,2,medium
Palanas,0.0,0.040575978519778184,0.04284605993040633,0.26447856685136806,0.36053085735755813,0,high
Palapag,0.7993600000000001,0.10778516104739432,0.07071679794338909,0.2397624766766644,0.48140025090906774,2,medium
Palauig,0.5,0.23660971836430325,0.10139540881588875,0.7171732711038366,0.10350826917321003,2,medium
Palayan,0.6603600000000001,0.008599435776825419,0.019863100598804872,0.18767204406590432,0.04632138012723763,2,medium
Palimbang,0.5230800000000001,0.034815191445982524,0.011855463184626993,0.8184696498289952,0.7426258843907813,0,high
Palo,0.5,0.21089490070156316,0.05709341481017736,0.7719219559759489,0.20832967158932428,2,medium
Palompon,0.5,0.2836144012997665,0.07019682148792299,0.7899641362178953,0.23724152863483816,2,medium
Paluan,0.0,0.10778516104739432,0.03140657791015221,0.6864619737014015,0.2604219602748537,0,high
Pambujan,0.0,0.10761818171192197,0.06967684503245689,0.7069361719696914,0.5411344401352616,0,high
Pamplona (CG),0.79988,0.2565637489532477,0.014351350170864254,0.4284983872326973,0.36473390265492356,2,medium
Pamplona (CS),0.5,0.07530768029802454,0.10087543236042265,0.5019113964930301,0.18094619465194325,0,high
Pamplona (NR),0.0,0.18776826273864433,0.11657872131549876,0.7989569470594922,0.2981220029421317,0,high
Panabo,1.0,0.7838010007071556,0.41920501839676677,0.5750416129596019,0.08223831266836061,1,low
Panaon,1.0,0.2681688127685752,0.03806227654011824,0.7813106767288114,0.20234351616580373,2,medium
Panay,1.0,0.5378404395564015,0.24719680692858212,0.8251435597617527,0.05052442542460309,1,low
Pandag,1.0,0.06796058953724166,0.012479434931186308,0.7571601721416292,0.8659152131135013,2,medium
Pandami,0.0,0.004090993719072286,0.0,0.0,0.8645141980143793,0,high
Pandan (AE),0.75,0.2885402916962005,0.0870440586450245,0.7724875415634709,0.26182297537397553,2,medium
Pandan (CT),0.0,0.09534520055470512,0.05719741010127058,0.7759941722061061,0.21049487674251252,0,high
Pandi,0.75,0.20429921695040582,0.10721914511710903,0.7865140641340123,0.062369371262633005,2,medium
Panganiban,0.75,0.08015008102672236,0.019447119434432,0.6490767663662087,0.2513790446350674,2,medium
Pangantucan,1.0,0.17900184762634658,0.02849470975954207,0.8494637400251912,0.37581465843888706,2,medium
Pangil,1.0,0.12606939828161537,0.06572502397091456,0.8218631633541262,0.04593928510020441,2,medium
Panglao,0.7996400000000001,1.0,0.9167184909867275,0.7070492890871958,0.13254749122773501,1,low
Panglima Estino,0.0,0.003423076377182934,0.0,0.0,1.0,0,high
Panglima Sugala,1.0,0.16071761039212554,0.04898178210490626,0.6128792887648119,0.32257608467225796,2,medium
Pangutaran,0.0,0.003423076377182934,0.0,0.0,0.9495940240337771,0,high
Paniqui,1.0,0.4770599614444703,0.1227144434899987,0.7582347847579207,0.030400754000853344,1,low
Panitan,0.7996400000000001,0.049759841970756793,0.07279670376525348,0.8035947488771711,0.033202784199096974,2,medium
Pantabangan,1.0,0.028302997362561328,0.06229317936483832,0.8095333975461503,0.17597895930051138,2,medium
Pantao Ragat,1.0,0.04441650323564197,0.00010399529109321924,0.20294285492899355,0.5134962331798584,2,medium
Pantar,0.0,0.07848028767199897,0.0,0.4174129097172694,0.4400066229804686,0,high
Pantukan,1.0,0.23819602205129048,0.042742064639313106,0.7847607488126946,0.32576020989753485,2,medium
Panukulan,0.5,0.1394277451194024,0.03317449785873693,0.7865140641340123,0.25609154996847716,2,medium
Paoay,1.0,0.2559793212790945,0.20955051155283677,0.8750282085811776,0.02950919893777582,2,medium
Paombong,0.0,0.30707499793363,0.17450409845442189,0.49342761268020274,0.0380426545415178,0,high
Paracale,0.0,0.1978705125347208,0.20944651626174354,0.677695397094813,0.45108737876443206,0,high
Paracelis,1.0,0.10452906400568374,0.018303171232406587,0.750203469415111,0.3621866024747021,2,medium
Paranaque,1.0,0.5097044215293125,0.7538618651347462,0.44931193685350035,0.30882066369906197,1,low
Paranas,0.0,0.07672700464953941,0.01778319477694049,0.890921163590541,0.9549433544122422,0,high
Parang (MA),1.0,0.08849904780033926,0.03431844606076235,0.769716172184614,0.5969203140821122,2,medium
Parang (SU),0.72824,0.011438084479855169,0.007071679794338907,0.4313828737290585,0.054854835730979615,2,medium
Pasacao,1.0,0.2589014596498604,0.06250116994702476,0.6963597214830333,0.38918798438504987,2,medium
Pasay,1.0,0.364348910000642,1.0,0.4800232342559354,0.07395958708264078,1,low
Pasig,1.0,0.721267239572765,0.6099323822617309,0.3977870898302621,0.037023734469429206,1,low
Pasil,0.79988,0.048507496954714256,0.054181546659567224,0.612539937412299,0.20323507122888126,2,medium
Passi,1.0,0.16773074248196373,0.08070034588833813,0.7110083881998486,0.2409351138961593,2,medium
Pastrana,0.0,0.1218949148948069,0.054909513697219754,0.6037733608057105,0.3348031255373211,0,high
Pasuquin,1.0,0.27200933748443895,0.12718624100700712,0.8633205869194758,0.04160887479382788,2,medium
Pata,1.0,0.10603187802493477,0.041078139981821596,0.8565335598692141,1.0,2,medium
Pateros,0.0,0.23318664198712033,0.017887190068033708,0.47566822523201735,0.0484865852804259,0,high
Patikul,0.0,0.0031726073739744265,0.00020799058218643848,0.0,0.7242853230931866,0,high
Patnanungan,0.0,0.05727391206701201,0.0007279670376525347,0.360571558171326,0.2795267116265148,0,high
Patnongon,0.26668,0.3239399108163361,0.11990657063048178,0.8161507489201558,0.2515064096440785,0,high
Pavia,1.0,0.30774291527551934,0.22150997002855696,0.7939797938893003,0.07153965191143036,2,medium
Payao,0.0,0.07530768029802454,0.0,0.09994971944126935,0.46624381483674987,0,high
Penablanca,1.0,0.13483581339391312,0.026518799228770904,0.8150761363038643,0.24564761922956907,2,medium
Penaranda,1.0,0.24362285045414148,0.09983547944949046,0.6583523700015668,0.32512338485247944,2,medium
Penarrubia,1.0,0.1951988431671634,0.08194828938145675,0.7652480460431914,0.02619770870348789,2,medium
Perez,0.0,0.19828796087340164,0.03962220590651653,0.8143408750400858,0.1780167994446886,0,high
Piagapo,1.0,0.027134142014254962,0.009983547944949045,0.618761378875039,1.0,2,medium
Piat,1.0,0.42062094605482003,0.19426320376213352,0.753314190146481,0.135986346471034,1,low
Picong,0.5,0.029972790717284713,0.0,0.12455269249846868,1.0,0,high
Piddig,1.0,0.35282733585305065,0.12739423158919355,0.8526310193153133,0.043264619910971844,2,medium
Pidigan,1.0,0.30381890089191943,0.06905287328589757,0.7797835956425023,0.1659171235886365,2,medium
Pigcawayan,1.0,0.0851594610908925,0.03775029066683858,0.9262702628106552,0.3949194097905483,2,medium
Pikit,1.0,0.1889371180869507,0.054077551368474,0.8538187490491091,0.5324736195225085,2,medium
Pila,1.0,0.07664351498180326,0.03619036130044029,0.6506604060112697,0.002253087009405904,2,medium
Pilar (AA),1.0,0.2543930175921073,0.09900351712074472,0.7368556495495959,0.21775468225614375,2,medium
Pilar (BL),1.0,0.16013318271797236,0.035774380136067416,0.8115695056612291,0.2713753510498061,2,medium
Pilar (BN),1.0,0.587015853853005,0.4602831583785883,0.7162683341638014,0.3707200580784441,1,low
Pilar (CU),0.0,0.27910595924201337,0.09005992208672785,0.8061964425797714,0.4485400785842105,0,high
Pilar (CZ),1.0,0.19327858080923152,0.049605753851465574,0.6132186401173252,0.44459176330486727,2,medium
