city_municipality,Local Economy Size,Local Economy Growth,Active Establishments in the Locality,Safety Compliant Business,Employment Generation,Cost of Living,Cost of Doing Business,Financial Deepening,Productivity,Presence of Business and Professional Organizations,Compliance to National Directives,Presence of Investment Promotion Unit,Compliance to ARTA Citizens Charter,Capacity to Generate Local Resource,Capacity of Health Services,Capacity of School Services,Recognition of Performance,Getting Business Permits,Peace and Order,Social Protection,Road Network,Distance to Ports,Availability of Basic Utilities,Transportation Vehicles,Education,Health,LGU Investment,Accommodation Capacity,Information Technology Capacity,Financial Technology Capacity,Land Use Plan,Disaster Risk Reduction Plan,Annual Disaster Drill,Early Warning System,Budget for DRRMP,Local Risk Assessments,Emergency Infrastructure,Utilities,Employed Population,Sanitary System,Barangay Health Station,Birthing Home,COVID-19 Testing Laboratory,Drug Abuse Treatment and Rehabilitation Centers,Drug Testing Laboratory,General Clinic Laboratory,Hospital,Infirmary,Rural Health Unit,Social hygiene Clinic,Poverty Incidents,Cluster_Id
Naawan,0.010358072652705334,0.3047759917069838,0.1943144150860294,0.203633396580436,0.11088057831993585,0.48348487353281533,0.8698922853548413,0.09759564991385535,0.05265191931646828,0.020631655955104418,0.779046437611483,0.7916562494791406,0.7670206570801015,0.05656676246521594,0.02629793194430929,0.15892130861209167,0.1532709368153912,0.8369943350571292,0.20064014408002664,0.5451666696094178,0.04433905787392433,0.7711060546344948,0.6366030654101855,0.016219571882702153,0.1261898238030697,0.08032246202099659,0.04994918916773631,0.014651560532077059,0.3628209462818957,0.24575998225368192,0.7686962331913472,0.6639694469024007,0.45853776005458374,0.7178786761788929,0.05934342729686033,0.7916666666666666,0.358546699832412,0.6748959868959871,0.06201183824657892,0.7704546445229064,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157423151137689,1.0
Nabas,0.12113026105006551,0.30253845544638375,0.3559994155171201,0.2183070370363857,0.44640501990386405,0.6512316085303357,0.6848767219808566,0.24949135275933385,0.22889627812534108,0.7506008207741178,0.4983872296250973,0.6319482640798707,0.77740084952529,0.2800967109164725,0.06608676514610112,0.41631677128286915,0.0790892132833002,0.6068322576850421,0.3044969237445015,0.236457411356004,0.0523312875940232,0.46998184850662705,0.6618817013676949,0.12116172963358267,0.13635869445767243,0.06947642847842163,0.06504099854512867,0.14872944001655145,0.28764344384558777,0.21033566300642156,0.7574542721122525,0.6255223132504784,0.6950487499319133,0.719055931914651,0.07552799837782224,0.7916666666666666,0.4688616227802814,0.7136240430153474,0.026708183027790766,0.4470058805092151,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812685554897503,1.0
Nabua,0.017963857429120392,0.1023084013892744,0.11425965097923386,0.0929851596935612,0.07368801050284947,0.1463547693833691,0.7698397462920673,0.223263115781511,0.028972993993157135,0.029712151499885993,0.7657728163856081,0.25669616814174046,0.7811492523527194,0.02609370010492219,0.19844680559393674,0.28625973413992184,0.05588031147647643,0.4436434576134951,0.10477496337467156,0.0932823264080761,0.1451327830063815,0.7624292044027259,0.6415615336794187,0.03349099793813219,0.05527147514560971,0.06561306560705588,0.13462520614158308,0.011149676558750947,0.09884449394403451,0.08143775718045726,0.7569030318215986,0.700829911041124,0.6453384400595146,0.722716306891378,0.14112201864388166,0.6875,0.37581041664013015,0.4079871808567461,0.05869347900930378,0.44357056714844073,0.13157894736842105,0.39401103230890294,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.07142857142857142,0.0,0.8302619261410312,2.0
Nabunturan,0.03456636816674237,0.1023967251890349,0.3378555156936076,0.2399755686817228,0.17816257410251712,0.5822615308315423,0.7476072659776339,0.43660511583662814,0.10448566438396036,0.08544650047969372,0.7695483489536823,0.7788889444472223,0.8000503498989869,0.16813622944730083,0.13052602391744056,0.30878057850712637,0.08285794850660454,0.8246368886844571,0.03597919871807936,0.3184815259562088,0.31526037360874093,0.7499679519087706,0.6117238857405654,0.06370383055903937,0.16074053994651816,0.21070380455390303,0.26204394275347703,0.04697354709047782,0.9999999999999999,0.23860680150948185,0.7679027812578301,0.695347612648503,0.7200243104629594,0.7255654636300195,0.20489294929392465,0.7916666666666666,0.45933132325138293,0.6723464017377061,0.16153957120346274,0.6521075803147203,0.2543859649122807,0.23640661938534174,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8050436543568386,1.0
Naga (CS),0.7620286078128846,0.31452105094722826,0.9999999999999999,1.0,0.9276097727145968,0.2666887088775004,0.8234630091961855,1.0,1.0,0.6160618885505519,0.9921608600358439,1.0,0.9986759289004542,0.5949415759187205,1.0,0.9245293277779677,0.6956976769407611,1.0,0.9999999999999999,0.5641343090683313,0.7297363887746329,0.9934141172523739,1.0,1.0,0.9999999999999999,0.9999999999999999,0.7859490554825042,1.0,0.9999999999999999,1.0,0.998354631253654,0.9793496146938858,0.727879342126764,0.9701873340341467,0.9597264621457757,1.0,0.9493797799342377,0.9929674180108962,0.9884562578033282,1.0,0.23684210526315788,0.8668242710795865,0.3333333333333333,0.0,0.0,0.0,0.7777777777777777,0.2,0.0,0.0,0.6103025555789058,0.0
Naga (CU),0.1613787719291491,0.2799864452408632,0.1674101972179584,0.16564996509392982,0.13077690639229816,0.7749380062820302,0.5850665335353941,0.1472582464522982,0.2703103334926363,0.011807852863885578,0.9848552891698171,0.986824341217061,0.595817080725981,0.6029443390877626,0.2802625938651212,0.3450622964817137,0.28615274494067555,0.9451127134558676,0.07573315268918972,0.3438125025239192,0.48289357404368105,0.8112428795278156,0.9134870597438113,0.36427529582790336,0.35544364262427186,0.3607453714766485,0.5716349181647941,0.02338614469543069,0.7050973528768322,0.07269721329358361,0.921431554330577,0.951168469608707,0.9806852225066722,0.9656860621033068,0.454842256240826,1.0,0.4496645516528583,0.9581420788377312,0.0043553464989236025,0.754533887134907,0.24561403508771928,0.07880220646178059,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.0,0.0,0.8330639563392749,1.0
Naga (ZS),0.007013894910546182,0.3068663216346495,0.15837287306922412,0.07475545723630284,0.3969279767996752,0.7936022483055051,0.4101786749059074,0.08242888679189693,0.23760742748208766,0.0013476353812043322,0.7696837940682321,0.36807673717019185,0.8166049671607102,0.035790859384673496,0.0716820698151031,0.23752610370597102,0.03071925905038709,0.6068786444957504,0.3037827808587929,0.30481084018950805,0.1442164764142682,0.6696175912654632,0.47662082211056545,0.017143958065950524,0.3331424594307483,0.08633213759867665,0.03464849661557035,0.0,0.1547503032954794,0.03220940655323785,0.7751273699156435,0.35327824274693703,0.2866444394116179,0.4708033652498245,0.004762356547961206,0.5833333333333333,0.2466850934287787,0.196927108927109,0.06468496096549499,0.4470577734602842,0.07017543859649122,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.9117755319081188,2.0
Nagbukel,0.003610528181800145,0.01819470275066808,0.12992780874667545,0.08622473413063367,0.1225621345745425,0.6197883947759958,0.9213726585900982,0.029573287490936503,0.06112242918822186,0.0443436213529616,0.7822717244016988,0.7916812507292033,0.8049322220164081,0.14941966933208192,0.028567138837848977,0.047391106179572,0.11298071708999383,0.5651676243069115,0.2965393315894631,0.16436289971677875,0.01995512133935515,0.6715779798247037,0.5271086233668207,0.028528503691219897,0.031094765376021093,0.08106651709251889,0.08389270506844576,0.0,0.5362661840456633,0.05121757785664584,0.7873882903198864,0.6956791555318582,0.7243589118774384,0.7279100821961932,0.0713609363983562,0.7916666666666666,0.420391292718032,0.7245345582736888,0.4498450741031092,0.6611888467518126,0.043859649122807015,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448904342509982,1.0
Nagcarlan,0.011364285424682421,0.10148404592484284,0.38200336354661985,0.2870445431935507,0.12949570344824454,0.6416928417920317,0.9012448020575822,0.2846143831470271,0.06814910215001745,0.05871839875247448,0.3698582812370508,0.5270096838175242,0.6896365212554822,0.061389274472619146,0.15921750285904512,0.18429501701985118,0.05444331171507261,0.7682676363118182,0.05998800239951983,0.23322329771554412,0.015424494300572985,0.7369356297040802,0.6468065684160507,0.044583632137112604,0.055066339426352605,0.17424510604931068,0.09514628610937328,0.011270431178520812,0.18456275730395177,0.10420335769500405,0.769305938361313,0.6789007174706403,0.6909434925076184,0.7369620905845855,0.11411052759841421,0.7916666666666666,0.3882293749761171,0.7167576113663071,0.09860596650208515,0.5582539890111485,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.9977469129905939,1.0
Nagtipunan,0.0011245907451508646,0.10749006430855851,0.05347412399416486,0.05277430475568583,0.04894948895075502,0.6902793850223178,0.8929666151820416,0.060229915204870026,0.008542701717251482,0.023262753604122402,0.7385568136807693,0.7767555044418889,0.7917978980508006,0.1112566553924155,0.05971433482862665,0.012619727991160817,0.21915602021560357,0.797463494971577,0.11144029697461819,0.04022538100917975,0.2841059494768906,0.721218427516082,0.6608396414862447,0.01743586949223948,0.03921227883805267,0.05379403697095175,0.23901457273468799,0.006601252547419333,0.16988524492352974,0.0,0.7618641944374843,0.6922926817947315,0.6037927762376691,0.7226668423646655,0.18331352118597546,0.7916666666666666,0.36996486299113995,0.6781862336644946,0.04470567305773433,0.7653172423670657,0.11403508771929824,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7433989899954785,1.0
Naguilian (IA),0.028943414440988042,0.3031567220447075,0.26462202690214026,0.2799714967953433,0.19178477599296975,0.3221028269135394,0.6885757577187713,0.1025372018082278,0.16243165237027463,0.00516593562794994,0.7696245368306165,0.791439571978599,0.6102439573907019,0.03206318794111318,0.25129134969006656,0.10293804720449527,0.16042882241936487,0.7418178768459864,0.24087019330827603,0.28881508894074687,0.09051072893207515,0.5291429658530997,0.5519443838747138,0.04078878359535615,0.056355763947397323,0.26939830269591164,0.06642484957800375,0.0,0.26156997673077304,0.048203597205999746,0.7754781591915142,0.6641233775268156,0.7074218582023444,0.7192043254947886,0.06868211084012801,0.7916666666666666,0.38104184597580226,0.6236336573727879,0.007973279834008288,0.7187173723070152,0.43859649122807015,0.23640661938534174,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.07142857142857142,0.0,0.8475835673665374,1.0
Naguilian (LU),0.0179046684425335,0.10254393152196913,0.32987427731704344,0.2047861859105306,0.12391870239765812,0.734352785584394,0.9334136576817936,0.15313109081907159,0.05597274420937167,0.08313626839762916,0.758949768740165,0.7810307182025769,0.8150936747740544,0.060685448395863,0.11855828893096411,0.11653110528008073,0.41456087456347623,0.7711807280242948,0.025539109865101696,0.17497428879655802,0.020515086478979913,0.740617750824045,0.5349327563100416,0.03212874461545038,0.1063502692406315,0.24690494553373768,0.16799429331166513,0.016221370589085314,0.22779976531890772,0.03805652901549125,0.777156936440324,0.695347612648503,0.6904389357292134,0.7287608720556488,0.1395593704015819,0.7916666666666666,0.41579673304061554,0.7227826086956523,0.29761534409311285,0.7689393703516888,0.43859649122807015,0.23640661938534174,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.07142857142857142,0.0,0.9921428525941068,1.0
Naic,0.049689154239692154,0.10157236972460335,0.48695405126621216,0.4171143494721885,0.22500184643953675,0.4149115556290296,0.8864996802885144,0.34739109817438135,0.11033320386929026,0.3339247955284163,0.7812643513622349,0.7810307182025769,0.7731254829051454,0.1993652531492956,0.20547202145612814,0.4149071208157713,0.14481161746524046,0.5790743901572383,0.06675535641171056,0.28185737418991963,0.0157299298312774,0.7753081048940844,0.6433069839808475,0.09746825219979556,0.1887269130737389,0.2169138026508391,0.17728959458909016,0.0562314012728342,0.3670372506513394,0.2116015348796929,0.7761797377432555,0.6976920944665137,0.6907141485174344,0.7197682210993114,0.19633558987180685,0.7916666666666666,0.42155130530985496,0.7172134031264467,0.005415377921942045,0.7646114982325259,0.21929824561403508,0.4728132387706835,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.0,0.0,0.9511313196925409,1.0
Nampicuan,0.05312211546173163,0.016575433088391794,0.3906944300651345,0.4101585358872109,0.15922714823819503,0.5856174574309801,0.5648621452289903,0.10582523441486788,0.08492167425402951,0.02653558238704721,0.786335077838191,0.7916812507292033,0.7780371831617768,0.11305532203301454,0.06297826255221113,0.10857664907288629,0.03578942801986845,0.527742745427513,0.6961872931536112,0.1727016684005592,0.03425968536067862,0.6592104850444513,0.21025294874723996,0.050275904949747284,0.11827744606029522,0.13830152259423373,0.13525185566590386,0.009700621121512558,0.5546627950915852,0.02626181806929623,0.7890754196943122,0.6737499619613745,0.7102657236806269,0.7189273241451986,0.09416815955382667,0.7916666666666666,0.37353588214635963,0.7118151194672935,0.15824425612755755,0.7573464850828522,0.02631578947368421,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436167841608875,1.0
Narra,0.0306007060654209,0.10151348719142968,0.26979857847392485,0.35812670561531484,0.13040008199698827,0.45653827078856,0.9102755513763535,0.18424386178479335,0.07423728112034032,0.044247361682875574,0.7075483477685376,0.7874393719685985,0.8016511267032737,0.11746075192085856,0.07777473489912747,0.2587715500315157,0.29927553521462724,0.541120701635766,0.019179837501887294,0.04286511700760919,0.15653570948601297,0.6922558174104324,0.6329732234898012,0.029452889874468265,0.11420403677790393,0.2552898738397389,0.18681988943813554,0.016543382908471623,0.08736898629701079,0.10394214603861471,0.7608368829867201,0.67576290089603,0.6400979298838084,0.7172356373316301,0.18870837821296277,0.7916666666666666,0.3720119440355334,0.7214864508777553,0.09455019410097112,0.7620791222203539,0.20175438596491227,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8962370008087678,1.0
Narvacan,0.01476765215342846,0.10219063632292703,0.17281181624938577,0.11705696401011245,0.06878929336382086,0.6758637791370473,0.8295855511072169,0.2459752485267996,0.03174034807057663,0.005294281854731305,0.6920483474722514,0.7874393719685985,0.796997936986465,0.059095322815043566,0.2549282977249178,0.10068931907841076,0.023886731882957656,0.7177802315369824,0.02101620492228076,0.13452164574777842,0.023009476646399307,0.7537097370283646,0.5697722916798551,0.027944680838641982,0.11083394996153705,0.18185736178103873,0.09890618325529804,0.036669152870115934,0.21642369881267276,0.09144417294060227,0.7699406999081266,0.695383135100291,0.6892807485787839,0.7217072305464425,0.10733905188178185,0.7916666666666666,0.3605937808768055,0.719235979062066,0.04783967900404973,0.7666457019144346,0.07017543859649122,0.15760441292356117,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.9488387495303415,1.0
Nasipit,0.2071318585608132,0.3036277823100969,0.4113833234707618,0.3616436900122136,0.5131217790934804,0.8479748718796495,0.899114667684369,0.3701602488261435,0.5444949626936599,0.010716909936243975,0.7575106643980738,0.7915979132289948,0.6720080909821879,0.24670407371926434,0.23307552448987123,0.2824335400149422,0.010031885126781308,0.7696035764602152,0.28436489572833606,0.45938399050813794,0.12049431686289194,0.796761574474991,0.5692512617391302,0.10534986070959741,0.18269006190702955,0.2404373899120439,0.058121743380753266,0.033086765816943246,0.3665201567192379,0.1709931689133213,0.6167126033575545,0.41166531266921275,0.5773264797704266,0.7211730136579472,0.08802918431622041,0.5833333333333333,0.39948832072028106,0.626510842858669,0.13218130961812585,0.6623512488557602,0.16666666666666666,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.7772780823924245,1.0
Nasugbu,0.09866804064034167,0.10298555052077175,0.2553769481752742,0.18909652773992128,0.12472887484757438,0.43800628203008773,0.8188583474672638,0.48028083219535056,0.10337872275299256,0.5811517148660207,0.09619989260895481,0.15813290664533228,0.7528423482421333,0.29998631449295166,0.1682010753553872,0.3625822380013572,0.039043012385311035,0.7583594135445406,0.06845569661577858,0.2890947960664083,0.044237246030356184,0.7676625895130463,0.5600724509500242,0.1117719120879545,0.1345710831898604,0.3958590473519506,0.21796959287624812,0.04958989718549158,0.32803643523398496,0.25214962123305157,0.7115843982293494,0.6899245183421956,0.6887991261993973,0.7183931072567032,0.16273865266236182,0.7916666666666666,0.42757882171834677,0.7212727984901899,0.04145644630456911,0.48049759112921125,0.2631578947368421,0.31520882584712234,0.0,0.0,0.0,0.0,0.4444444444444444,0.2,0.0,0.0,0.8596832432225895,1.0
Natividad,0.0425568813559722,0.30963380069381263,0.21015570166858083,0.2150049794637419,0.21034337746198195,0.6431145643908084,0.8042662892459719,0.1425637721526444,0.14905209700466387,0.0051338490712546,0.7946226257847034,0.6875093754687736,0.7893519906355551,0.0802361727502003,0.0699102233365858,0.2325587639647694,0.2115643233629042,0.772748602226233,0.5289758374855618,0.40936886010080925,0.16865131887062149,0.7243039086397562,0.5371297658934322,0.029160978448179303,0.09313366789992307,0.07113624363797137,0.0688270060879001,0.03437481509448848,0.32079712018456275,0.12723016986594013,0.7753111166791948,0.6967566699027621,0.3623508905713818,0.5947515762860727,0.08099726722587144,0.7916666666666666,0.3782669138934023,0.7184525869743262,0.06611369897043289,0.6922312100813472,0.16666666666666666,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822268498175497,1.0
Natonin,0.004202418047669021,0.3144621684140546,0.1239029259808526,0.10824496421566067,0.10946748683752375,0.6945445528186477,0.8409505195295691,0.021229667176976913,0.05072680343652428,0.2601578016858268,0.4171201608952516,0.7394869743487175,0.45584356612505716,0.03659895599131944,0.07833426536602767,0.061017727361516935,0.09847515346072896,0.6466785280834102,0.553052654775165,0.22983184881689964,0.13352623283961368,0.5988219939913237,0.6653291828088255,0.004932330066195766,0.028896882669694854,0.10576342196650884,0.049322539643415514,0.002012576996164431,0.12398321433543485,0.03220940655323785,0.7460369163952225,0.6820148524107252,0.535161587175084,0.7181754633391682,0.05339048161190883,0.7916666666666666,0.34485400217991363,0.7112596232596234,0.025832504895732057,0.4410900840873378,0.11403508771929824,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.73410134433767,1.0
Naujan,0.013613466914984152,0.10307387432053228,0.30428583844380735,0.22950277069984662,0.09431914614606605,0.4943296412630188,0.9218190939377778,0.2564285313802797,0.056309639488361866,0.004267512040480386,0.7385568136807693,0.789572811973932,0.7259771375267123,0.1266626261836333,0.10929495120117194,0.2323573853266126,0.07732685508535214,0.7292656058683399,0.03798560015887962,0.25210352869768843,0.10013194814926424,0.7931220704976181,0.6317314354644066,0.040886087404119136,0.10916355910472911,0.10925475730211345,0.16569657838915558,0.0021735831558575857,0.3073924544062369,0.05523621872417394,0.7699406999081266,0.6899008367076702,0.6706350821768183,0.7411270037337803,0.17483057358491955,0.7916666666666666,0.4764585679894749,0.7214864508777553,0.15895862513002654,0.7638123467860618,0.5964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.8698724439434754,1.0
Naval,0.019266015134031922,0.10531141058113223,0.1431721631025791,0.09724461857424965,0.0718038885263,0.9999999999999999,0.8224936067269387,0.4104529027341033,0.04177501459478471,0.6510041487917786,0.7385568136807693,0.7874393719685985,0.6330624838865906,0.04947636643270962,0.1892456379160224,0.06128623221239268,0.21750211482983692,0.7076122426297389,0.08250050670138045,0.1144351777862193,0.0221949818978542,0.7810102785729189,0.6457384570375644,0.08457549753869989,0.10248199567749733,0.19865583589579203,0.08530266649816755,0.0403320430031352,0.133569340307472,0.1278128727917317,0.6103983963918816,0.6897824285350433,0.31519776618953554,0.719916614679449,0.09759110332267376,0.7916666666666666,0.3617310481236907,0.6249298151906848,0.04717139832432072,0.4418062068120914,0.08771929824561403,0.23640661938534174,0.0,0.0,1.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.7367760095269027,1.0
Navotas,0.02752287876290274,0.9268699546869458,0.024423108818731703,0.051719209436616204,0.025755947419431144,0.2714002314432138,0.4262503474223651,0.009293918755185057,0.6076868914528215,0.03763753100363528,0.9015988703200221,0.9630148174075371,0.8518518849942287,0.273058450148911,0.20519225622267803,0.37365806309998234,0.28081144394074053,0.8928347777876943,0.32415285650352776,0.3779367718546097,0.07854783731281886,0.9312442296388931,0.9417963531898711,0.23301245780663518,0.073499249056742,0.0717085936929885,0.12741873661189398,0.0,0.1497583580278833,0.0035163107590871013,0.9839555666917229,1.0,0.9355273908394275,0.9999999999999999,0.2673244671648536,1.0,0.9301144727720017,0.9731974504148416,0.4462040966066546,1.0,0.008771929824561403,0.31520882584712234,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.7857142857142857,1.0,0.852168707690936,1.0
New Bataan,0.006037276631862537,0.10645961997801906,0.0972757142169574,0.06989029548725961,0.03131410725025206,0.5409323855182674,0.7979269073089247,0.05536438718579565,0.010564073391192676,1.0,0.7776242639087106,0.7332116605830291,0.7472048299313844,0.010400985356507447,0.057973573376048256,0.13186944488635866,0.10967290631846054,0.8388498074854582,0.03982196757927309,0.07660478904051528,0.11250208714279307,0.6865280734460426,0.6174899504179224,0.01091651430511941,0.12428499212425362,0.07442725645431998,0.07974115196982054,0.04113707380160097,0.15459119747021735,0.029798222032720974,0.7813831120020044,0.6899008367076702,0.4967579360187601,0.7175324244919052,0.13635966209592046,0.7916666666666666,0.3475379528825628,0.6235339529252573,0.08371943825708703,0.7659399577798949,0.14035087719298245,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018779970578681,1.0
New Corella,0.009381454374021686,0.10118963325897441,0.20904767725187778,0.21631407921147638,0.0658689043001692,0.48728715490163654,0.8073658260884317,0.0954289694678613,0.03575902746995972,0.2707784519519848,0.7645114837563638,0.6247729053119323,0.7652309687274829,0.06248411503646203,0.02620467686649259,0.1262644061243271,0.07285317658286858,0.6779617932250394,0.0758351731014338,0.17249188805631316,0.055843796197123985,0.7100101190143371,0.5689733791040769,0.008337963372900279,0.04302194219568481,0.05064611166835743,0.09060307705804757,0.0031396201140165125,0.1427775899445118,0.026985173425451297,0.780113588908377,0.695383135100291,0.6934204076016065,0.7175324244919052,0.12103082695717031,0.7916666666666666,0.3431026106197103,0.6684436847915111,0.006314100215370726,0.7641133259022626,0.17543859649122806,0.15760441292356117,0.0,0.5917159763313419,0.0,0.0,0.0,0.0,0.0,0.0,0.7785517324825352,1.0
New Lucena,0.013169549515582494,0.30365722357668373,0.1761705152625169,0.22528238942356815,0.12114904309213041,0.8864771036534965,0.862940649226691,0.11306650853700594,0.10094826395456326,0.056632772567277306,0.7509669723013894,0.7915229094788073,0.8124389703843365,0.06983518739369286,0.06356887804505024,0.21584433699775324,0.07933323211070839,0.7234394224433863,0.3115703389934244,0.38620561375697476,0.021838640445365716,0.7943750144898285,0.5766672545621164,0.05085972780232521,0.08832763104875635,0.15504276170348533,0.0566073403636447,0.0028981108744767807,0.24162208388854636,0.0,0.7710181241125866,0.6928373593888149,0.7177194033616094,0.4703581845094118,0.049297831453504665,0.7916666666666666,0.356545109477894,0.7136382865078518,0.017928357545833665,0.4953701109056149,0.06140350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8748396792949072,1.0
New Washington,0.030127194172725795,0.30362778231009696,0.3965981226603804,0.30046770030838077,0.2928302375953174,0.6511324185815838,0.8810404137511779,0.1780289099791788,0.22805403992786558,0.06382016126703373,0.781831527779412,0.7915479107288699,0.7893619333486251,0.2466780060867919,0.044917862481710306,0.2618593558165869,0.1488514847189983,0.7727393248640914,0.2631446499815671,0.7218891279413596,0.03614320446668917,0.8051656749941699,0.6613172522652427,0.09031642225571605,0.16484325433166047,0.06481177553003187,0.07718233307884396,0.028377335645918482,0.6076450349038404,0.09246892636182194,0.7824521840808485,0.6912980531446664,0.7186597137213641,0.719055931914651,0.07735108799383864,0.7916666666666666,0.35408861222462185,0.7168430723213333,0.03265357666124204,0.6164052299791803,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833731348986494,1.0
Norala,0.038975947667465496,0.3041577251086601,0.2021052117659727,0.2878651728861604,0.25405500731792946,0.4486030748884112,0.9026606398745082,0.29991418805075704,0.219342890571119,0.04832235438318392,0.7428571960677236,0.7916812507292033,0.8229185899602262,0.1622970797734721,0.35446255078127525,0.3882244512599925,0.14871591870377157,0.8056182962940835,0.5100000408081626,1.0,0.10685152982476138,0.7240141120701294,0.6550301576471608,0.04122665073478958,0.14969251620938495,0.4086796885843347,0.08504156252970055,0.0,0.5654024382967722,0.27489512854326076,0.7323561346362648,0.698497270040376,0.712180745998664,0.7218853028426077,0.08724786019507051,0.7916666666666666,0.5820652045352394,0.720176049567354,0.32086690291540865,0.7619649577280019,0.13157894736842105,0.07880220646178059,0.0,0.0,0.0,0.0,0.1111111111111111,0.2,0.0,0.0,0.7146144979589756,1.0
Northern Kabuntalan,0.0012133742250311963,0.0,0.0445406771344965,0.0018366474072693327,0.0035986729752094724,0.19523888245991072,0.7777862954807605,0.0,0.0009625579399719978,0.0,0.9678484619741651,0.5278097238195243,0.9999999999999999,0.014597874184571855,0.22194708520374504,0.013425242543788104,0.0,0.7853101505660212,0.3683957086133777,0.037375864666504256,0.07819149586033038,0.44174372982504473,0.023151097032882113,0.024101180392504033,0.03727814205648558,0.18660786723768108,1.0,0.0,0.3089437362025417,0.0,0.8136139647540297,0.9886920195141402,0.593437895080858,0.6025570786013092,0.011905891369903015,1.0,0.2954283676302806,0.716159384681124,0.0023274602983665814,0.3113577064145914,0.043859649122807015,0.07880220646178059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936916111036815,2.0
Norzagaray,0.36762279569115897,0.10363325838568226,0.1471541258501057,0.058635945417183685,0.18861945107236666,0.5153744420565382,0.7582962037306432,0.2672049157037765,0.23019573134430327,0.0015401547213763796,0.7695483489536823,0.6998266579995668,0.775660874738022,0.2780634355836214,0.09922340279696837,0.040477106269521126,0.0,0.7058124343742596,0.034346872122174056,0.19801516327291568,0.05711644424172571,0.7661028020941721,0.6511050654270322,0.011403033348934341,0.09169771786512325,0.19525035306844,0.2211811716883922,0.008654081083507053,0.2566973608321234,0.13761835650850032,0.7604944458364653,0.6306612279424815,0.4974689023883309,0.7178489974628653,0.27580741476590953,0.7916666666666666,0.38484031858039897,0.7166009329487592,0.007397175799759135,0.7649851274802234,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.14285714285714285,0.0,0.9229836527010934,1.0
Noveleta,0.15927756290531458,0.3060714074368048,0.6464749415084297,0.5536124216762689,0.7667245971370381,0.524268474127955,0.8145980787208377,0.467907946490595,0.30058278070475564,0.0102676981425092,0.7978733085338973,0.6354234378385586,0.7799660694973769,0.3124205751823102,0.2543376822320787,0.17419252200565064,0.25594863674815016,0.8297487152245038,0.39128228776013324,0.7648591351210918,0.00554874547446355,0.7652504592423285,0.6696710989815341,0.14261721946582107,0.19690303674127255,0.31776188234486064,0.08086389903422861,0.0,0.4468884867047194,0.5501720279689366,0.7900609705169965,0.6984617475885879,0.6057880689522706,0.7188086092810885,0.0874710956582562,0.7916666666666666,0.37531001905150063,0.5455365879713706,0.01760573928665414,0.5757626707018624,0.10526315789473684,0.31520882584712234,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.9760948614587114,1.0
