city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Employment Generation,Poverty Incidents,Cluster_Id,Vulnerability
Magsingal,1.0,0.4283019954865475,0.1528730779070323,0.225671074511046,0.028362913856676154,0,medium
Maguing,0.25,0.006929642422102035,0.0,0.0,0.940805838412013,1,high
Mahaplag,0.75,0.13825888977109604,0.05990128766969429,0.09833403001950107,0.37785249858306424,0,medium
Mahatao,0.53336,0.06988085189517354,0.058029372430016345,0.053770668100551144,0.1991593909405269,0,medium
Mahayag,0.79976,0.16664537680139352,0.018095180650220147,0.10118829493579745,0.4225576167459513,0,medium
Mahinog,1.0,0.5294079831150483,0.30033840067721723,0.44388423101499497,0.3075470136089512,2,low
Maigo,0.5,0.048674476290186584,0.06520504751544848,0.08001149071811464,0.21100433677855684,1,high
Maimbung,0.79988,0.4874126802437552,0.03650234717371996,0.28855697573138234,0.8790338090416419,0,medium
Mainit,1.0,0.1756622609168998,0.09005992208672788,0.11094803948829474,0.46815428997191605,0,medium
Maitum,1.0,0.20872416934042276,0.027246766266423444,0.04944323419519857,0.4636965146565284,0,medium
Majayjay,0.75,0.16230391407911274,0.07924441181303307,0.06389870490031249,0.011805462685236492,0,medium
Makati,1.0,0.8747212488718438,1.0,1.0,0.0,2,low
Makato,1.0,0.1637232384306276,0.07841244948428731,0.1030297561721177,0.15076068751631863,0,medium
Makilala,1.0,0.19920634721849947,0.04565393278992325,0.5395481422418317,0.23061854816626232,0,medium
Malabang,0.0,0.6244192249988088,0.0,0.0,0.8764865088614204,1,high
Malabon,1.0,0.11438084479855168,0.11252290496286324,0.07669686049273819,0.3159531042036821,0,medium
Malabuyoc,0.0,0.14493806318998956,0.04887778681381305,0.0647273624566566,0.19342796553502856,1,high
Malalag,1.0,0.1778329922780402,0.02173501583848282,0.019059123795914533,0.3643518076278904,0,medium
Malangas,0.0,0.11204313410193895,0.039518210615423315,0.050824330122438754,0.5541256710543911,1,high
Malapatan,0.75,0.14218290415469598,0.03275851669436407,0.05782188282045568,0.14133567684949913,0,medium
Malasiqui,0.0,0.16923355650121477,0.03151057320124544,0.054783471780527275,0.006328767297760291,1,high
Malay,1.0,0.5333319974986482,0.1615046870677695,0.4956292917555939,0.1426093269396099,2,low
Malaybalay,1.0,0.6428704415685021,0.21662219134717572,0.30595878441460866,0.24692126931967978,2,low
Malibcong,1.0,0.11955720419819416,0.09910751241183795,0.11859010361902375,0.20667392647218033,0,medium
Malilipot,0.0,0.12239585290122391,0.07737249657335513,0.10422670597572585,0.30436288838367437,1,high
Malimono,1.0,0.392484928027731,0.1377937606985155,0.20928206950779582,0.4200103165657299,0,medium
Malinao (AK),1.0,0.30607312192079594,0.08246826583692286,0.1136181582809591,0.1578931280209388,0,medium
Malinao (AY),0.0,0.10803563005060281,0.11813865068189708,0.08415477849983517,0.4007782002050576,1,high
Malita,0.759,0.16071761039212554,0.186879538094515,0.3282404653740836,0.42828904215144975,0,medium
Malitbog (BK),0.46155999999999997,0.04174483386808456,0.0025998822773304815,0.01104876741792147,0.4257417419712282,1,high
Malitbog (SL),0.0,0.17182173620103602,0.01268742551337275,0.0436426313007898,0.35199740175381616,1,high
Mallig,1.0,0.20204499592152922,0.07217273201869416,0.08544380136525935,0.1801820045978768,0,medium
Malolos,0.53336,0.469044953341798,0.1745040984544219,0.08857428546700377,0.00938552751402608,0,medium
Malungon,1.0,0.19661816751867822,0.08402819520332115,0.12770533673880896,0.4076559106916557,0,medium
Maluso,0.0,0.29630483079566416,0.08818800684704993,0.16085163899257338,0.8986480204293473,1,high
Malvar,1.0,0.2828629942901409,0.1961351190018115,0.2519118971286095,0.09179068834419121,0,medium
Mamasapano,1.0,0.09676452490621999,0.03816627183121147,0.06785784655840102,0.8972470053302255,0,medium
Mambajao,1.0,1.0,0.6472666917641966,0.8062838023228192,0.24513815919352477,2,low
Mamburao,0.0,0.11705251416610908,0.051061687926770655,0.07126454984559347,0.13980729674136624,1,high
Mambusao,0.25,0.43807028661167935,0.15495298372889668,0.13672849679677818,0.03320278419909699,1,high
Manabo,1.0,0.708994258415548,0.10025146061386336,0.11094803948829474,0.18502187494029765,0,medium
Manaoag,1.0,0.22066319182669492,0.04097414469072838,0.09824195695768506,0.09140859331715798,0,medium
Manapla,0.25,0.07438929395292668,0.02631080864658447,0.03793410146819704,0.2771067764553044,1,high
Manay,1.0,0.0734709076078288,0.012063453766813432,0.01850668542501846,0.44420966827783404,0,medium
Mandaluyong,1.0,0.3747016287999269,0.21454228552531135,0.08673282423068353,8.788185621764685e-05,0,medium
Mandaon,0.0,0.03147560473653575,0.01923912885224556,0.024583507504875268,0.38447547905164015,1,high
Mandaue,1.0,0.44925790208832594,0.6018207495564598,0.49074941947934525,0.1389157416782887,2,low
Mangaldan,1.0,0.43765283827299845,0.10711514982601583,0.2167399875148928,0.08644135796572608,0,medium
Mangatarem,0.75,0.2235018405297247,0.04450998458789784,0.08746940872521163,0.15852995306599418,0,medium
Mangudadatu,0.0,0.11746996250478993,0.00010399529109321925,0.037197516973668944,0.634365626731368,1,high
Manila,1.0,1.0,0.681585137824959,0.7119089139614067,0.06759133663208707,2,low
Manito,0.0,0.04500093090979515,0.28265920119136995,0.029923745090203978,0.4459927784039891,1,high
Manjuyod,0.25,0.05301593901246738,0.0046797880991948666,0.014271324581481896,0.291753752491578,1,high
Mankayan,1.0,0.2524727552341754,0.0804923553061517,0.15238091730550027,0.10389036420024328,0,medium
Manolo Fortich,1.0,0.7152559834957607,0.20549469520020125,0.3707782199330813,0.2658986556623299,2,low
Mansalay,0.25,0.06253376113439066,0.021631020547389603,0.032962156130132376,0.2688280508695846,1,high
Manticao,0.75,0.18877013875147833,0.07342067551181279,0.08166880583080285,0.19712155079634974,0,medium
Manukan,1.0,0.22007876415254177,0.06416509460451628,0.10477914434662192,0.5989581542262893,0,medium
Mapanas,0.25,0.0,0.021839011129576046,0.015376201323274044,0.5137509631978806,1,high
Mapandan,0.0,0.2829464839578771,0.11429082491144796,0.1754912558213193,0.12694343083124773,1,high
Mapun,0.0,0.0,0.0,0.0,0.21164116182361217,1,high
Marabut,0.75,0.2932157130894259,0.07290069905634669,0.14621202216382742,0.3214297995911583,0,medium
Maragondon,0.26668,0.6475458629617276,0.25572442079822616,0.4197610888191998,0.05026969540658095,1,high
Maragusan,1.0,0.3251087661646425,0.17949587242689644,0.2069802429623955,0.2616956103649644,0,medium
Maramag,1.0,0.4894999219371595,0.15640891780420177,0.2491497052741291,0.27048379598672856,0,medium
Marantao,1.0,0.011187615476646661,0.0,0.0,0.8288519954912785,0,medium
Marawi,1.0,0.0,0.0,0.0,0.7767597068057491,0,medium
Marcos,1.0,0.20930859701457594,0.11657872131549879,0.1150913272700153,0.03575008437931848,0,medium
Margosatubig,1.0,0.17574575058463596,0.07248471789197382,0.08222124420169893,0.3834565589795515,0,medium
Maria,1.0,0.5087025455164783,0.10160339939807521,0.225855220634678,0.2892064523113565,0,medium
Maria Aurora,1.0,0.12757221230086638,0.03452643664294879,0.07080418453651341,0.1246508606690484,0,medium
Maribojoc,1.0,0.33779919566054023,0.0669729674640332,0.14252909969118693,0.10962178960574162,0,medium
Marihatag,0.75,0.16664537680139352,0.06978084032355013,0.09547976510320469,0.4537620439536646,0,medium
Marikina,1.0,0.4070956198815605,0.1290581562466851,0.0932700116196204,0.03320278419909699,0,medium
Marilao,1.0,0.5314952248084526,0.5692702234442822,0.8323404788167507,0.017918983117768062,2,low
Maripipi,0.75,0.14552249086414276,0.034214450769669134,0.0346194712428206,0.2321469282743952,0,medium
Mariveles,1.0,0.21757407412045668,0.20539069990910805,0.14031934620760264,0.03447643428920773,0,medium
Marogong,0.25,0.0,0.0,0.0,1.0,1,high
Masantol,1.0,0.06929642422102036,0.031198587327965776,0.055704202398687404,0.10248934910112145,0,medium
Masbate,1.0,0.19119133911582725,0.14663336044143913,0.12374619508072043,0.2210661724904317,0,medium
Masinloc,1.0,0.1548733336505937,0.2209899935730909,0.09511147285594064,0.09433798852441269,0,medium
Masiu,1.0,0.27943991791295797,0.01123149143806768,0.2727204090990283,0.9261588623757394,0,medium
Maslog,0.0,0.1127110514438283,0.04606991395429613,0.08019563684174666,0.9073088410421005,1,high
Mataasnakahoy,1.0,0.27668475887766436,0.5598066519547993,0.5421261879726801,0.0888612931369365,2,low
Matag-Ob,0.0,0.20964255568552062,0.04149412114619448,0.05303408360602305,0.3437186761680963,1,high
Matalam,0.75,0.057524381070220516,0.04638189982757579,0.08406270543801918,0.4293079622235383,0,medium
Matalom,0.0,0.24479170580244783,0.1441374734552019,0.20246866293341093,0.3097122187621395,1,high
Matanao,1.0,0.08666227511014353,0.020695062927550634,0.04180117006446956,0.23978882881505964,0,medium
Matanog,1.0,0.08474201275221165,0.008631609160737198,0.09087611201240407,0.7956097281393881,0,medium
Mati,1.0,0.2264239789004906,0.13623383133211722,0.10174073330669352,0.2460297142566023,0,medium
Matnog,0.0,0.1127110514438283,0.015599293663982888,0.0,0.44484649332288934,1,high
Matuguinao,0.0,0.10978891307306238,0.014767331335237135,0.09722915327770892,0.4785982207108242,1,high
Matungao,0.75,0.021874292946876307,0.006863689212152471,0.011324986603369506,0.49375465678314195,0,medium
Mauban,1.0,0.11062380975042407,0.2037267752516165,0.13212484370597755,0.07332276203758542,0,medium
Mawab,1.0,0.39031419666659056,0.20549469520020125,0.14658031441109148,0.20196142113877055,0,medium
Mayantoc,0.75,0.12356470824953027,0.18157577824876084,0.21471438015494052,0.05969470607340045,0,medium
Maydolong,0.25,0.1542889059764405,0.03899823415995722,0.04078836638449342,0.5631685866941774,1,high
Mayorga,0.25,0.2696716267878262,0.00010399529109321925,0.010864621294289443,0.34855854651051715,1,high
Mayoyao,0.7992400000000001,0.13892680711298538,0.03847825770449112,0.055335910151423355,0.1938100605620618,0,medium
Medellin,1.0,0.12465007393010047,0.07050880736120266,0.11057974724103069,0.22934489807615155,0,medium
Medina,1.0,0.3147560473653575,0.6605780890241287,0.6587827572935676,0.20336243623789235,2,low
Mendez,0.7996400000000001,0.692713773206995,0.38187070889430114,0.474176268352463,0.08962548319100294,2,low
Mercedes,0.75,0.10152343596718164,0.011647472602440557,0.02679326098845956,0.45490832903476425,0,medium
Mercedes (ES),0.0,0.043247647887335594,0.00010399529109321925,0.0,0.4417897331066236,1,high
Merida,0.0,0.25205530689549455,0.11647472602440556,0.1571687165199329,0.26487973559024125,1,high
Mexico,0.76924,0.4039230125075861,0.09785956891871932,0.5756407824737085,0.03065548401887549,2,low
Meycauayan,1.0,0.32176917945519573,0.7226632778067805,0.3440770320064377,0.03791528953250674,2,low
Miag-ao,1.0,0.14894556724132568,0.053037598457541815,0.09225720793964426,0.19406479058008394,0,medium
Midsalip,0.25,0.1461069185382959,0.02932667208828783,0.0038670685962725136,0.5492858007119703,1,high
Midsayap,1.0,0.3832175749090162,0.15536896489326957,0.24417775993606444,0.286659152131135,0,medium
Milagros,0.0,0.028302997362561325,0.006863689212152471,0.00819450250162509,0.4352941176470588,1,high
Milaor,0.25,0.16505907311440632,0.16379258347182032,0.23358935782722304,0.19712155079634974,1,high
Mina,1.0,0.5022738411007933,0.158904804790439,0.1563400589635888,0.17674314935457783,0,medium
Minalabac,0.75,0.1732410605525509,0.07716450599116868,0.19749671759534623,0.3823102738984519,0,medium
Minalin,0.5,0.29229732674432807,0.25042066095247195,0.33901301360655706,0.0505244254246031,0,medium
Minglanilla,0.5230800000000001,0.4342297618958155,0.19135133561152343,0.1950107449263139,0.07013863681230856,0,medium
Mlang,1.0,0.17799997161351253,0.03213454494780475,0.12973094409876124,0.2344394984365945,0,medium
Moalboal,1.0,0.3966594114145394,0.3764629537574537,0.4922225884684014,0.18731444510249698,2,low
Mobo,0.5,0.10561442968625392,0.06520504751544848,0.09280964631054034,0.2862770571041018,1,high
Mogpog,1.0,0.5415139849367928,0.26279610059256503,0.32851668455953165,0.12592451075915914,2,low
Moises Padilla,0.0,0.08991837215185412,0.0561574571903384,0.06785784655840102,0.3834565589795515,1,high
Molave,1.0,0.11012287174400703,0.08153230821708389,0.09271757324872432,0.20883913162536855,0,medium
Moncada,0.78976,0.08849904780033925,0.01258343022227953,0.04309019292989373,0.06440721140681022,0,medium
Mondragon,0.0,0.06796058953724166,0.0019759105307711657,0.036460932479140847,0.4755414604945583,1,high
Monkayo,1.0,0.2010431199086952,0.059693297087507854,0.08525965524162733,0.32919906514083386,0,medium
Monreal,0.25,0.0,0.0307826061635929,0.023570703824899134,0.4787255857198352,1,high
Montevista,1.0,0.3406378443635699,0.1771039807317524,0.25817286533209827,0.32677912996962344,0,medium
Morong (BN),0.7993600000000001,0.21907688813970774,0.058445353594389224,0.09612427653591678,0.020593648307000622,0,medium
Morong (RL),1.0,0.21139583870798015,0.14236955350661715,0.13875410415673045,0.09930522387584459,0,medium
Motiong,1.0,0.18568102104524006,0.0475258480296012,0.08848221240518776,0.3651159976819568,0,medium
Mulanay,1.0,0.08682925444561586,0.015911279537262544,0.0331463022537644,0.24131720892319253,0,medium
Mulondo,0.25,0.06670824452119911,0.0,0.0,0.9679345853313718,1,high
Munai,0.75,0.01970356158573591,0.001143948202025412,0.0,0.43491202262002565,0,medium
Muntinlupa,1.0,0.32410689015180844,0.394142153243301,0.2805466193533893,0.24284558903132542,0,medium
Murcia,0.26668,0.0902523308227988,0.03931022003323688,0.048522503577038446,0.5677537270185762,1,high
Mutia,0.75,0.17975325463597208,0.026518799228770908,0.05349444891510311,0.04237306484789434,0,medium
Naawan,1.0,0.2027129132634186,0.05938131121422819,0.08820599321973972,0.1842576848862312,0,medium
Nabas,0.75,0.2886237813639366,0.25770033132899733,0.2676563906991476,0.18731444510249698,0,medium
Nabua,0.25,0.11797090051120696,0.03327849314983016,0.059847490180407956,0.16973807385896872,1,high
Nabunturan,1.0,0.3271125181903105,0.051893650255516406,0.1452912915456673,0.19495634564316144,0,medium
Naga (CS),1.0,1.0,1.0,0.9983482092710207,0.38969744442109416,2,low
Naga (CU),1.0,0.1592147963728745,0.2499006844970059,0.1376492274149383,0.1669360436607251,0,medium
Naga (ZS),0.5,0.18309284134541884,0.26040420889742105,0.4640482315527017,0.08822446809188111,0,medium
Nagbukel,1.0,0.11529923114364954,0.04118213527291483,0.1617723696107335,0.055109565749001777,0,medium
Nagcarlan,0.5,0.371278552422744,0.0761245530802365,0.13553154699317002,0.002253087009405911,0,medium
Nagtipunan,1.0,0.06553938917289275,0.01123149143806768,0.039775562704517285,0.25660101000452146,0,medium
Naguilian (IA),1.0,0.32360595214539145,0.10669916866164295,0.20338939355157104,0.1524164326334626,0,medium
Naguilian (LU),1.0,0.30415285956286403,0.060941240580626485,0.10542365577933402,0.007857147405893185,0,medium
Naic,1.0,0.45134514378173013,0.1231304246543716,0.2326686272090629,0.04886868030745914,0,medium
Nampicuan,1.0,0.4090993719072286,0.09047590325110075,0.22069912917298132,0.05638321583911253,0,medium
Narra,1.0,0.26708344708800497,0.0766445295357026,0.12927057878968118,0.10376299919123219,0,medium
Narvacan,1.0,0.15988271371476384,0.024958869862372623,0.07678893355455421,0.05116125046965847,0,medium
Nasipit,1.0,0.44349711501453026,0.607540490566587,0.5255530368457978,0.22272191760757565,2,low
Nasugbu,0.0,0.2634099017076135,0.06385310873123663,0.13599191230225008,0.14031675677741057,1,high
Natividad,0.79988,0.23769508404487344,0.1451774263661341,0.20559914703515533,0.11777315018245038,0,medium
Natonin,0.7993600000000001,0.11788741084347076,0.055117504279406204,0.07660478743092218,0.2658986556623299,0,medium
Naujan,1.0,0.32519225583237865,0.06312514169358409,0.09732122633952493,0.1301275560565246,0,medium
Naval,1.0,0.13216414402635568,0.04315804580368599,0.06693711594024089,0.2632239904730973,0,medium
Navotas,1.0,0.01678142321496999,0.055221499570499426,0.033238375315580417,0.14783129230906394,0,medium
New Bataan,0.76924,0.07580861830444155,0.010503524400415144,0.031120694893812133,0.2981220029421317,0,medium
New Corella,0.74876,0.20788927266306106,0.04024617765307585,0.06509565470392065,0.2214482675174649,0,medium
New Lucena,1.0,0.21481891508516307,0.10482725342196501,0.12871814041878513,0.1251603207050927,0,medium
New Washington,1.0,0.3396359683507359,0.22847765453180272,0.2989612317165917,0.1166268651013507,0,medium
Norala,1.0,0.23953185673506916,0.21974205007997227,0.2566076232812261,0.2853855020410243,0,medium
Northern Kabuntalan,0.5,0.04825702795150574,0.0,0.0,0.8063083888963184,1,high
Norzagaray,1.0,0.1488620775735895,0.1992549777346081,0.16950650680327853,0.07701634729890658,0,medium
Noveleta,0.75,0.7601734247378197,0.30855402867358156,0.28736002592777415,0.02390513854128856,2,low
Nueva Era,1.0,0.07447278362066284,0.020383077054270973,0.03572434798461275,0.04976023537053666,0,medium
Nueva Valencia,1.0,0.49576164701737213,0.26019621831523454,0.4178275545210635,0.1659171235886365,2,low
Numancia,1.0,0.25522791426946895,0.2894188951124292,0.31332462935988964,0.056255850830101456,0,medium
Nunungan,0.0,0.0030056280385020876,0.0,0.002301826545400306,0.5352756497207521,1,high
Oas,0.0,0.03807128848769311,0.008735604451830416,0.01638900500325018,0.40778327570066675,1,high
Obando,0.75,0.14360222850621085,0.05012573030693168,0.08176087889261886,0.03141967407294194,0,medium
Ocampo,0.0,0.114547824134024,0.08839599742923637,0.14740897196743558,0.3667717427991008,1,high
Odiongan,1.0,0.36351401332328026,0.09733959246325323,0.11582791176454339,0.09433798852441269,0,medium
Old Panamao,0.0,0.0,0.0,0.0,1.0,1,high
Olongapo,1.0,0.10878703706022834,0.0,0.00865486781070515,0.1287265409574028,0,medium
Olutanga,0.0,0.11939022486272181,0.055221499570499426,0.07678893355455421,0.43847824287233567,1,high
Omar,0.0,0.2101434936919376,0.0027038775684237004,0.09833403001950107,0.9829636563946786,1,high
Opol,1.0,0.29029357471865996,0.06395710402232985,0.09594013041228475,0.13331168128180146,0,medium
Orani,1.0,0.30465379756928107,0.11969858004829535,0.15606383977814076,0.056892675875156826,0,medium
Oras,1.0,0.13116226801352165,0.09931550299402439,0.0910602581360361,0.675377159632934,0,medium
Orion,1.0,0.16697933547233823,0.10285134289119384,0.17733271705763956,0.08032783753319452,0,medium
Ormoc,1.0,0.9038591429117667,0.3508801121485217,0.44710678817855537,0.25379897980627786,2,low
Oroquieta,1.0,0.29004310571545144,0.08434018107660082,0.08397063237620317,0.17012016888600195,0,medium
Oslob,0.79976,0.4348976792377049,0.059797292378601076,0.04520787335166201,0.2599125002388094,0,medium
Oton,1.0,0.18092210998427846,0.03390246489638948,0.1459358029783794,0.12044781537168295,0,medium
Ozamiz,0.75,0.2950524857796216,0.14278553467099003,0.19731257147171422,0.2410624789051704,0,medium
Padada,1.0,0.2899596160477153,0.23076555093585352,0.19574732942084203,0.09293697342529088,0,medium
Padre Burgos (QN),1.0,0.1324146130295642,0.08995592679563465,0.09814988389586904,0.07408695209165186,0,medium
Padre Burgos (SL),0.5,0.45910968288119397,0.06458107576888916,0.06638467756934482,0.27748887148233764,1,high
Padre Garcia,0.5,0.17516132291048278,0.059173320632041754,0.07421088782370587,0.2383878137159378,1,high
Paete,0.5,0.41803276635499875,0.14538541694832052,0.2067960968387635,0.04071731973075038,0,medium
Pagadian,1.0,0.7283638613303393,0.30481019819422567,0.35761177209339157,0.15127014755236295,2,low
Pagagawan,0.0,0.07413882494971817,0.00031198587327965776,0.001196949803608159,0.8322908507345776,1,high
Pagalungan,0.5,0.04174483386808456,0.006759693921059251,0.031028621831996124,0.7509046099765011,1,high
Pagayawan,1.0,0.01953658225026357,0.014767331335237135,0.060215782427672004,1.0,0,medium
Pagbilao,1.0,0.23210127630655014,0.1841756605260913,0.07642064130729016,0.05243490055976921,0,medium
Paglat,1.0,0.222666943852363,0.025894827482211592,0.1932613567518097,0.8989027504473694,0,medium
Pagsanghan,0.0,0.09626358689980298,0.03847825770449112,0.05671700607866354,0.3437186761680963,1,high
Pagsanjan,1.0,0.36610219302310154,0.24719680692858217,0.24279666400882427,0.0018709919823726856,0,medium
Pagudpud,1.0,0.41035171692327116,0.34609632875823365,0.2702344364299959,0.04441090499207152,2,low
Pakil,1.0,0.24771384417321374,0.11189893321630393,0.0955718381650207,0.014607492883480126,0,medium
Palanan,1.0,0.023627575969335856,0.0010399529109321925,0.0020256073599522694,0.3707200580784441,0,medium
Palanas,0.0,0.040575978519778184,0.042846059930406334,0.05321822972965507,0.36053085735755813,1,high
Palapag,0.7993600000000001,0.1077851610473943,0.0707167979433891,0.09658464184499684,0.48140025090906774,0,medium
Palauig,0.5,0.23660971836430322,0.10139540881588878,0.15109189444007606,0.10350826917321004,0,medium
Palayan,0.6603600000000001,0.008599435776825417,0.019863100598804875,0.005432310647144722,0.046321380127237646,0,medium
Palimbang,0.5230800000000001,0.03481519144598252,0.011855463184626996,0.0571773713877436,0.7426258843907813,1,high
Palo,0.5,0.21089490070156314,0.05709341481017737,0.08940294302334789,0.20832967158932428,1,high
Palompon,0.5,0.28361440129976645,0.070196821487923,0.11693278850633554,0.23724152863483816,1,high
Paluan,0.0,0.1077851610473943,0.031406577910152216,0.043366412115341764,0.2604219602748537,1,high
Pambujan,0.0,0.10761818171192196,0.0696768450324569,0.08857428546700377,0.5411344401352616,1,high
Pamplona (CG),0.79988,0.2565637489532477,0.014351350170864257,0.01399510539603386,0.36473390265492356,0,medium
Pamplona (CS),0.5,0.07530768029802454,0.10087543236042268,0.13525532780772198,0.18094619465194325,1,high
Pamplona (NR),0.0,0.1877682627386443,0.11657872131549879,0.17705649787219152,0.2981220029421317,1,high
Panabo,1.0,0.7838010007071555,0.4192050183967668,0.3438928858828057,0.08223831266836062,2,low
Panaon,1.0,0.2681688127685751,0.03806227654011825,0.0496273803188306,0.20234351616580373,0,medium
Panay,1.0,0.5378404395564014,0.24719680692858217,0.3102862183199613,0.0505244254246031,2,low
Pandag,1.0,0.06796058953724166,0.012479434931186311,0.030107891213836002,0.8659152131135013,0,medium
Pandami,0.0,0.004090993719072286,0.0,0.016296931941434167,0.8645141980143793,1,high
Pandan (AE),0.75,0.28854029169620043,0.08704405864502451,0.07338223026736175,0.26182297537397553,0,medium
Pandan (CT),0.0,0.09534520055470512,0.05719741010127059,0.07991941765629862,0.21049487674251252,1,high
Pandi,0.75,0.2042992169504058,0.10721914511710905,0.1992461057698505,0.06236937126263302,0,medium
Panganiban,0.75,0.08015008102672234,0.019447119434432003,0.03305422919194839,0.2513790446350674,0,medium
Pangantucan,1.0,0.17900184762634658,0.028494709759542075,0.06500358164210464,0.37581465843888706,0,medium
Pangil,1.0,0.12606939828161534,0.06572502397091458,0.08931086996153187,0.045939285100204424,0,medium
Panglao,0.7996400000000001,1.0,0.9167184909867276,1.0,0.13254749122773501,2,low
Panglima Estino,0.0,0.0034230763771829335,0.0,0.005248164523512698,1.0,1,high
Panglima Sugala,1.0,0.16071761039212554,0.04898178210490627,0.07909076009995451,0.32257608467225796,0,medium
Pangutaran,0.0,0.0034230763771829335,0.0,0.013903032334217849,0.9495940240337771,1,high
Paniqui,1.0,0.47705996144447027,0.12271444348999871,0.19151196857730543,0.03040075400085335,0,medium
Panitan,0.7996400000000001,0.04975984197075679,0.07279670376525349,0.10284561004848566,0.03320278419909699,0,medium
Pantabangan,1.0,0.028302997362561325,0.06229317936483834,0.044379215795317895,0.17597895930051138,0,medium
Pantao Ragat,1.0,0.04441650323564196,0.00010399529109321925,0.0,0.5134962331798584,0,medium
Pantar,0.0,0.07848028767199895,0.0,0.0,0.4400066229804686,1,high
Pantukan,1.0,0.23819602205129045,0.04274206463931311,0.08525965524162733,0.32576020989753485,0,medium
Panukulan,0.5,0.13942774511940242,0.03317449785873694,0.05588834852231942,0.25609154996847716,1,high
Paoay,1.0,0.25597932127909445,0.2095505115528368,0.26378932210287503,0.029509198937775826,0,medium
Paombong,0.0,0.30707499793362997,0.1745040984544219,0.23506252681627926,0.03804265454151781,1,high
Paracale,0.0,0.19787051253472077,0.20944651626174357,0.27410150502626845,0.45108737876443206,1,high
Paracelis,1.0,0.10452906400568372,0.01830317123240659,0.03581642104642876,0.3621866024747021,0,medium
Paranaque,1.0,0.5097044215293124,0.7538618651347464,0.6300559620069718,0.30882066369906197,2,low
Paranas,0.0,0.07672700464953941,0.017783194776940493,0.024951799752139316,0.9549433544122422,1,high
Parang (MA),1.0,0.08849904780033925,0.034318446060762356,0.028634722224779804,0.5969203140821122,0,medium
Parang (SU),0.72824,0.011438084479855167,0.007071679794338909,0.00616889514167282,0.05485483573097963,0,medium
Pasacao,1.0,0.2589014596498604,0.06250116994702477,0.17061138354507066,0.38918798438504987,0,medium
Pasay,1.0,0.36434891000064196,1.0,1.0,0.07395958708264079,2,low
Pasig,1.0,0.7212672395727648,0.609932382261731,0.4166306047174554,0.03702373446942922,2,low
Pasil,0.79988,0.04850749695471425,0.05418154665956723,0.08700904341613157,0.20323507122888126,0,medium
Passi,1.0,0.16773074248196373,0.08070034588833815,0.06509565470392065,0.2409351138961593,0,medium
Pastrana,0.0,0.12189491489480689,0.05490951369721977,0.06804199268203304,0.3348031255373211,1,high
Pasuquin,1.0,0.27200933748443895,0.12718624100700715,0.15302542873821232,0.041608874793827896,0,medium
Pata,1.0,0.10603187802493476,0.0410781399818216,0.062241389787624266,1.0,0,medium
Pateros,0.0,0.2331866419871203,0.01788719006803371,0.11573583870272738,0.04848658528042592,1,high
Patikul,0.0,0.003172607373974426,0.0002079905821864385,0.25338506611766565,0.7242853230931866,1,high
Patnanungan,0.0,0.057273912067012,0.0007279670376525348,0.0,0.2795267116265148,1,high
Patnongon,0.26668,0.3239399108163361,0.1199065706304818,0.1753071096976873,0.2515064096440785,1,high
Pavia,1.0,0.3077429152755193,0.22150997002855702,0.2251186361401499,0.07153965191143037,0,medium
Payao,0.0,0.07530768029802454,0.0,0.0,0.46624381483674987,1,high
Penablanca,1.0,0.1348358133939131,0.026518799228770908,0.03581642104642876,0.24564761922956907,0,medium
Penaranda,1.0,0.24362285045414145,0.09983547944949049,0.10883035906652647,0.32512338485247944,0,medium
Penarrubia,1.0,0.19519884316716338,0.08194828938145676,0.15523518222179664,0.026197708703487897,0,medium
Perez,0.0,0.19828796087340161,0.039622205906516536,0.07089625759832942,0.1780167994446886,1,high
Piagapo,1.0,0.02713414201425496,0.009983547944949048,0.031304841017444164,1.0,0,medium
Piat,1.0,0.42062094605482,0.19426320376213357,0.29012221778225455,0.135986346471034,0,medium
Picong,0.5,0.02997279071728471,0.0,0.0,1.0,1,high
Piddig,1.0,0.3528273358530506,0.12739423158919358,0.18525100037381662,0.04326461991097186,0,medium
Pidigan,1.0,0.3038189008919194,0.06905287328589758,0.11030352805558266,0.1659171235886365,0,medium
Pigcawayan,1.0,0.08515946109089248,0.03775029066683859,0.044655434980765935,0.3949194097905483,0,medium
Pikit,1.0,0.18893711808695068,0.05407755136847401,0.09465110754686058,0.5324736195225085,0,medium
Pila,1.0,0.07664351498180325,0.036190361300440295,0.04971945338064661,0.002253087009405911,0,medium
Pilar (AA),1.0,0.2543930175921073,0.09900351712074473,0.22069912917298132,0.21775468225614375,0,medium
Pilar (BL),1.0,0.16013318271797233,0.03577438013606742,0.05598042158413544,0.2713753510498061,0,medium
Pilar (BN),1.0,0.5870158538530049,0.4602831583785884,0.42473303415726443,0.3707200580784441,2,low
Pilar (CU),0.0,0.2791059592420133,0.09005992208672788,0.1445547070511392,0.4485400785842105,1,high
Pilar (CZ),1.0,0.1932785808092315,0.04960575385146558,0.07384259557644181,0.44459176330486727,0,medium
Pilar (SN),1.0,0.1956997811735804,0.07061280265229587,0.1676650455669583,0.06491667144285451,0,medium
Pilar (SO),1.0,0.07271950059820328,0.028182723886262417,0.046957261526166236,0.08516770787561534,0,medium
Pili,1.0,0.3004793141824726,0.22681372987431117,0.23533874600172727,0.17661578434556674,0,medium
