city_municipality,Presence of Investment Promotion Unit,Active Establishments in the Locality,Productivity,Cost of Doing Business,Poverty Incidents,Cluster_Id,Budget for DRRMP,Early Warning System,Land Use Plan,Annual Disaster Drill,Availability of Basic Utilities,Utilities,Transportation Vehicles,Sanitary System,Social Protection,Hospital,Health,Cost of Living,Population,Financial Deepening,Employed Population
San Manuel (TC),0.79988,0.13299904070371737,0.08090833647052458,0.496651450529077,0.098286303803756,0,0.0,0.502,0.9314399999999999,0.5454466116856481,0.5,0.8487932596330507,0.014517764357951827,0.7584567932446782,0.3474281901450321,0.0,0.04353728627782627,0.6501820802272418,0.04244794428354572,0.153522399605516,0.006908498220422027
San Marcelino,1.0,0.26942115778461767,0.02350293578706755,0.7413237756910183,0.08363932776748244,0,0.05124158076166355,0.50292,0.9282,0.5527337784177684,0.50244,0.8519169551352133,0.024118221433371584,0.9482226829144966,0.10217207330217108,0.1111111111111111,0.18541598277425694,0.3457005628570329,0.05868764815988917,0.15709695099931606,0.004605665480281351
San Mariano,1.0,0.08925045480996477,0.03920622474214366,0.7364597396383308,0.08746027803781468,0,0.05891411691849017,0.5204799999999999,0.96364,0.5454466116856481,0.9083600000000001,0.8552678284920785,0.028567213736614888,0.9483238104869293,0.14085509612874955,0.1111111111111111,0.2580244921577244,0.3546559016032155,0.09767720724148744,0.07204095885966302,0.008187849742722401
San Mateo (IA),1.0,0.31525698537177455,0.08288424700129574,0.8436947670324686,0.266153385680352,0,0.06028421266078064,0.50292,0.9182000000000001,0.5490683771872409,0.8360400000000001,0.8527688720903485,0.029972158674481195,0.9483238104869293,0.1680338742485389,0.5555555555555556,0.23521262330927867,0.3546559016032155,0.10935580268878073,0.3063115578994832,0.010618617635093116
San Mateo (RL),1.0,0.823041144543155,0.24969269391481944,0.8206754336203304,0.025815613676454668,2,0.4104806843902245,0.95908,0.96924,0.578173408386787,0.97736,0.8997378935501366,0.3376551000672022,0.9492845224250392,1.0,0.5555555555555556,0.8340241805809787,0.6048456778246922,0.4686601210613171,0.6635833869516033,1.0
San Miguel (BL),1.0,0.19720259519283143,0.07768448244663478,0.810664568721194,0.10783867947958659,0,0.006576459562994252,0.501,0.95428,0.436793646637867,0.6475200000000001,0.8518033662078619,0.0037465198343101494,0.948121555342064,0.6241771768727284,0.2222222222222222,0.044928253890536375,0.9489965472971318,0.03717334693579637,0.14655660714580301,0.012025904309623529
San Miguel (BU),1.0,0.2641613087172391,0.05282960787535538,0.7752589109423278,0.15025122748027434,0,0.0024661723361228444,0.50804,0.84544,0.547279312300912,0.8474,0.8580507572121867,0.16203698283391393,0.7585579208171108,0.3453430457919266,0.2222222222222222,0.21713004434404728,0.9125455200568104,0.2924927461669882,0.28449762888090846,0.01240970976631364
San Miguel (CT),1.0,0.2029633822666271,0.12302642936327839,0.12036735915080721,0.38906061937603886,0,0.01068674678986566,0.5189199999999999,0.8461600000000001,0.5454466116856481,0.9067600000000001,0.8542455281459161,0.00866382711684222,0.5063457551701472,0.0009347198824266178,0.2222222222222222,0.05828154297255338,0.6501820802272418,0.01916210228082908,0.05444316738249343,0.16746711426911912
San Miguel (IO),0.79844,0.3526603565175783,0.2488607315860737,0.7209626945402325,0.39517413980857036,0,0.01589311061056944,0.50896,0.95428,0.5598027665052144,0.9,0.8524281053082944,0.06017847483860677,0.7584567932446782,0.06988828659374403,0.2222222222222222,0.11141650577807938,0.9854475745374534,0.04545503904333157,0.201549705511958,0.026738446816077843
San Miguel (LE),0.25,0.13859284844204073,0.050541711471304554,0.7209061359814806,0.0549822007399907,1,0.00794655530528472,0.501,0.7946,0.5598027665052144,0.73732,0.8511218326437537,0.004214834813598918,0.7563331142235931,0.05140959353346398,0.2222222222222222,0.02559380407386592,0.8250910401136209,0.026843419566532037,0.04949378852953948,0.03249552866642953
San Miguel (SS),0.75,0.05318291834793973,0.000831962328745754,0.842224244504912,0.46598908481872775,0,0.05754402117619971,0.50148,0.9,0.43984814766330665,0.69704,0.8568012790113217,0.004214834813598918,0.7585073570308944,0.006902546824073485,0.2222222222222222,0.09041289482615679,0.9611002473212693,0.06580513517813229,0.06250882180952949,0.020341689204575967
San Miguel (ZR),1.0,0.1664783974659212,0.0,0.7031467485332952,0.3172267542937929,0,0.0,0.66484,0.99428,0.44028450495265514,0.27084,0.7128273135934708,0.0007024724689331529,0.6323507104211963,0.0,0.2222222222222222,0.013075095559474982,0.9997201456641818,0.027570830220230234,0.14490681419481835,0.0
San Narciso (QN),0.5,0.17549528158142746,0.05407755136847401,0.7753720280598322,0.31264161396939416,0,0.006576459562994252,0.5,0.9885600000000001,0.5598027665052144,0.835,0.8503835046159699,0.018732599171550745,0.9483238104869293,0.192336591191631,0.1111111111111111,0.12838631065314263,0.6501820802272418,0.07738105782980788,0.2550763212550155,0.04017163780023178
San Narciso (ZA),0.25,0.4045909298494755,0.1348818925479054,0.7608930370192735,0.03575008437931848,1,0.007398517008368534,0.501,0.9794800000000001,0.5454466116856481,0.8825200000000001,0.8530528444087269,0.0238840639437272,0.9127774687768619,0.41300238497373026,0.1111111111111111,0.14062682564499157,0.3457005628570329,0.046575738710751755,0.22629659977672775,0.008955460656102627
San Nicolas (BS),1.0,0.6000402420198474,0.0280787285951692,0.6958506944542637,0.26780913079749596,2,0.01068674678986566,0.5568,0.9846,0.5530828642492472,0.93752,0.7209489218990932,0.04940723031496509,0.5056378621631188,0.2890441482580772,0.1111111111111111,0.04910115672866668,0.5765104263230989,0.03241733421676008,0.03382075549518532,0.09352059628015744
San Nicolas (IN),1.0,0.2667494884170603,0.0933877714017109,0.8547236859891443,0.02288621846919996,0,0.05891411691849017,0.50072,0.99092,0.547279312300912,0.99668,0.8636166146524035,0.06158341977647308,0.9483238104869293,0.11763090212691898,0.1111111111111111,0.15606656614607373,0.4097172421754478,0.056977014971886,0.24041149502404083,0.07752870225140275
San Nicolas (PS),1.0,0.15746151335041492,0.04638189982757579,0.8865095960078708,0.22195772755350923,0,0.058092059473115895,0.50584,0.9897600000000001,0.5527337784177684,0.7682800000000001,0.8566876900839704,0.0056197797514652235,0.9328007281185215,0.10368200541993715,0.1111111111111111,0.05355225308933902,0.5627276002840521,0.054954882963280015,0.06599171803938597,0.38163055910220195
San Pablo (IA),0.76924,0.006762663086629697,0.0,0.6158768923786777,0.009130797496003925,0,0.05891411691849017,0.50732,0.9818,0.5527337784177684,0.55932,0.8564605122292678,0.0056197797514652235,0.9480709915558477,0.04731120635667035,0.0,0.04311999599401324,0.3546559016032155,0.037222073008292896,0.03556220361011356,0.008571655199412515
San Pablo (LA),1.0,0.66449426551217,0.19582313312853186,0.6864054151426493,0.46598908481872775,2,0.9999999999999999,1.0,0.96364,0.9999999999999999,0.99748,0.9439239862898162,0.5875011415177603,0.9525206047428831,0.8058723417105794,0.7777777777777777,0.678931291763802,0.5446769956237778,0.4896158126685747,0.5393906398080368,0.10311573269741026
San Pablo (ZR),0.0,0.2781040832291793,0.017471208903660832,0.820222965150313,0.211259066796579,1,0.00794655530528472,0.52788,0.96,0.5598027665052144,0.78,0.7105555350464436,0.0077271971582646825,0.5056378621631188,0.0601815801223907,0.0,0.03032309395708028,0.9993003641604545,0.039421707138136246,0.08808061254979156,0.02226071648802653
San Pascual (BS),1.0,0.18601497971618478,0.1161627401511259,0.8284239561693794,0.0,0,0.05891411691849017,0.5234,0.9182000000000001,0.5490683771872409,0.8566800000000001,0.8650932707079713,0.032782048550213806,0.9487788845628762,0.357062995086968,0.1111111111111111,0.18110398317485563,0.5169014527938209,0.1131390341747613,0.12400943681567948,0.14239182443203177
San Pascual (MS),0.25,0.3128357850074256,0.032654521403270846,0.5711390724057014,0.4587292793050965,1,0.0,0.501,0.0,0.5598027665052144,0.34416,0.7133952582302275,0.06088094730753992,0.31602366385194924,0.0,0.1111111111111111,0.00904128948261568,0.6064548402556469,0.07427129027440435,0.09183847427147881,0.017910921312205254
San Pedro,1.0,0.8208704131820146,0.4986574207919863,0.6035471265707019,0.0679734316591203,2,0.9999999999999999,1.0,0.99092,0.9999999999999999,0.9880800000000001,0.9571003018625742,0.46199272706837025,0.9486271932042272,0.8478628348903599,0.6666666666666666,0.851411275739855,0.7129394150344746,0.5603608492829114,0.7106024860546659,0.02699431712053792
San Policarpo,0.53308,0.11880579718856864,0.039622205906516536,0.14904254843816367,0.0,1,0.07891751475593102,0.50756,0.97692,0.5530828642492472,0.48752000000000006,0.7136792305486059,0.0007024724689331529,0.6329574758557921,0.06298573976967055,0.0,0.05897702677890843,0.4896156550515457,0.018606973097743614,0.08716406091035565,0.03096030683966908
San Quintin (AA),0.7993600000000001,0.1467748358801853,0.001143948202025412,0.45813507201884085,0.6828916951645874,0,0.0,0.0,0.0,0.0,0.14892000000000002,0.0,0.0037465198343101494,0.5133235576679982,0.0845561985949002,0.0,0.0,0.889527500935763,0.002511707222014873,0.0,0.0
San Quintin (PS),0.7993600000000001,0.5187213056448187,0.27132371446220904,0.8402446949485853,0.12082991039871616,2,0.018907321243608475,0.501,0.9897600000000001,0.5598027665052144,0.7142000000000001,0.8526552831629971,0.02060585908870582,0.9481721191282804,0.44837793744710686,0.0,0.36860641736817773,0.5627276002840521,0.05037985279923084,0.1489396414083364,0.08494894108074492
San Rafael (BU),0.5,0.19227670479639744,0.21527025256296384,0.8008233794983144,0.1609498882372046,0,0.06877880626298155,0.40796000000000004,0.96364,0.43984814766330665,0.98356,0.8583347295305652,0.05291959265963085,0.9308287404560853,0.2343989859008288,0.0,0.10181882925037965,0.9125455200568104,0.17245954700553667,0.22748811690799445,0.0023028327401406756
San Rafael (IO),0.5,0.13308253037145354,0.03504641309841489,0.7973167488556789,0.2436097790853919,0,0.0221955510251056,0.5038,0.4,0.4386699829820657,0.985,0.8512922160347807,0.006322252220398377,0.7584567932446782,0.1431559450701074,0.0,0.3151932610401097,0.81585584703162,0.02401556714485843,0.04335289254531884,0.23194643099305803
San Remigio (AE),0.75,0.1639737074338361,0.014455345461957475,0.802633253378384,0.028745008883709382,0,0.013426938274446597,0.5,0.9794800000000001,0.0,0.7136,0.84998594337024,0.007493039668620299,0.5056378621631188,0.0,0.0,0.017108901636334287,0.9854475745374534,0.04862223375560601,0.040511582463067505,0.02226071648802653
San Remigio (CU),1.0,0.5941124756105793,0.6566262679625864,0.7821590551100939,0.39351839469142647,2,0.006576459562994252,0.51396,0.9846,0.5598027665052144,0.895,0.8561765399108894,0.17842800710902085,0.948121555342064,0.7456907615881887,0.0,0.19807378804991888,0.7668113746794794,0.09321007052368058,0.44828540684810664,0.2338654582765086
San Ricardo,0.0,0.15345400929907882,0.04606991395429613,0.12076326906207252,0.17457794420138956,1,0.01068674678986566,0.0,0.1892,0.0019199720731334817,0.5,0.568796553711944,0.0,0.2528189310815594,0.0,0.0,0.005146580167027387,0.7238537341313847,0.011320685042637522,0.020530756723364525,0.005117406089201501
San Roque,1.0,0.108620057724756,0.05657343835471127,0.8281411633756184,0.3623139674837132,0,0.006850478711452346,0.502,0.8,0.549024741458306,0.6541600000000001,0.8511786271074294,0.06252004973505061,0.7584567932446782,0.1534378637768002,0.0,0.040059867246051005,0.9995802184962728,0.04626423989014894,0.10008743902640208,0.02392387346701702
San Sebastian,0.25,0.058025319076637535,0.04804582448506729,0.3166821165796325,0.5338746346216303,1,0.0046583255237875945,0.4212,0.0,0.4386699829820657,0.67752,0.7096468236276327,0.0025757323860882276,0.7584567932446782,0.046088880356574005,0.0,0.013909676127101046,0.5581100037430518,0.007069335217315291,0.01448151590308748,0.0
San Simon,1.0,0.3959080044049139,1.0,0.7367990909908437,0.3256328448885238,2,0.006850478711452346,0.5,0.9743600000000001,0.5526028712309639,0.8587600000000001,0.8519737495988889,0.22596197750683086,0.948121555342064,0.7593520521775009,0.0,0.2488441059138377,0.8963839321633091,0.0960379229453542,0.17726108706690621,0.003326313957980976
San Teodoro,1.0,0.15721104434720642,0.07966039297740594,0.48036258560844847,0.0431372549019608,0,0.006028421266078065,0.501,0.4,0.5526028712309639,0.76368,0.8509514492527267,0.0119420319718636,0.948121555342064,0.19794491048619067,0.0,0.01822167572650237,0.8639907927923516,0.02420525078421992,0.08377281984444275,0.01714331039882503
San Vicente (CN),0.75,0.1365056067486365,0.008215627996364322,0.45994494589891066,0.18260193976908726,0,0.008494593602200909,0.52652,0.8108000000000001,0.5530828642492472,0.7294400000000001,0.7393503281300138,0.006790567199687145,0.505991808666633,0.11166307518527212,0.0,0.013909676127101046,0.14553474916306064,0.014938595925504866,0.12730902271764877,0.025714965598237542
San Vicente (IS),1.0,0.3757869944804971,0.16743241866008302,0.8390004066560375,0.3378598857535869,0,0.01068674678986566,0.53788,0.97296,0.5530828642492472,0.84252,0.7233910838371475,0.018966756661195128,0.7585073570308944,0.1020282702433362,0.0,0.06092438143670258,0.7020250959375645,0.015250094746107681,0.13665784943989515,0.2997520616749779
San Vicente (NS),0.0,0.0011688553483063674,0.008735604451830416,0.0,0.04428353998306046,1,0.0046583255237875945,0.0,0.5777599999999999,0.0,0.08932000000000001,0.5799850630560532,0.003512362344665765,0.2528189310815594,0.0,0.0,0.11072102197172433,0.6869829253873359,0.005104630365580212,0.004766068525066764,0.0
San Vicente (PN),0.75,0.10912099573117302,0.01955111472552522,0.8362290372771806,0.129108635984436,0,0.05891411691849017,0.5,0.9897600000000001,0.5454466116856481,0.8432000000000001,0.8529392554813755,0.008897984606486603,0.6320978914901147,0.0043140917650459285,0.0,0.05104851138646084,0.7376365601704313,0.04739886129256814,0.070024545252904,0.006780563068191989
Sanchez-Mira,1.0,0.49033481861452116,0.24314099057594663,0.7256004963579117,0.21291481191372294,2,0.0,0.504,0.9948800000000001,0.5598027665052144,0.8573600000000001,0.8582779350668895,0.06181757726611746,0.9480709915558477,0.37769873402977105,0.0,0.3398133877850785,0.6210072657181935,0.035755070182772374,0.2527849421564257,0.062432354288258315
Santa,1.0,0.20621947930833767,0.09172384674421938,0.8727093076723382,0.3186277693929147,0,0.006850478711452346,0.502,0.9846,0.549024741458306,0.6610800000000001,0.8524281053082944,0.026928111309104195,0.5630783233048491,0.22303854425287448,0.0,0.18583327305806996,0.7376365601704313,0.019743334717037684,0.07332413115487331,0.051429931196475084
Santa Ana (CG),0.0,0.1769980956006785,0.032654521403270846,0.8285936318456357,0.4472664284940998,1,0.04740531268325023,0.0022,0.6718000000000001,0.5490683771872409,0.5422399999999999,0.8600385634408356,0.031142946122703113,0.7585579208171108,0.09591664024285447,0.3333333333333333,0.14897263132125219,0.50766625971182,0.05031198434111067,0.11851012697906398,0.002174897587910638
Santa Ana (PA),1.0,0.3074089566045747,0.4588272243032833,0.5749284958420976,0.014480127874469052,2,0.006850478711452346,0.501,0.99428,0.43657546799319275,0.83752,0.7206649495807147,0.03816767081203464,0.7584567932446782,0.7255583333513078,0.3333333333333333,0.16802888761538062,0.8963839321633091,0.10013613368568733,0.32418431486848365,0.12281774614083603
Santa Barbara (IO),1.0,0.22742585491332462,0.09234781849077871,0.8300075958144404,0.291753752491578,0,0.0622023466999873,0.50148,0.9272800000000001,0.5490683771872409,0.99996,0.8643549426801874,0.26249054589135484,0.9483238104869293,0.17457691342552523,0.1111111111111111,0.3844634481530729,0.8032624019198009,0.1107392751043072,0.2965961105214625,0.23476100434211886
Santa Barbara (PS),1.0,0.22108064016537576,0.08309223758348218,0.8887153797992058,0.42230288672792926,0,0.05891411691849017,0.52412,0.9589600000000001,0.547279312300912,0.76808,0.715099092140498,0.035357780936302034,0.9483238104869293,0.23698744095985635,0.1111111111111111,0.061063478197973586,0.5627276002840521,0.1357670741987748,0.17130350141057277,0.03697325899448085
Santa Catalina (IS),1.0,0.1924436841318698,0.13737777953414262,0.864904226564537,0.2874233421852015,0,0.08412387857663481,0.625,0.9892,0.5588427804686477,0.843,0.8581643461395381,0.02201080402657213,0.7585073570308944,0.09670755706644624,0.0,0.5843454940995149,0.7020250959375645,0.017315732176585573,0.05728447746474477,0.2542071474810846
Santa Catalina (NR),0.5,0.15228515395077244,0.049397763269279145,0.8443734697374949,0.08618662794770394,0,0.35293666321402484,0.40048000000000006,0.97272,0.5454466116856481,0.79432,0.852144132989916,0.008897984606486603,0.31607422763816556,0.05543607918084018,0.0,0.025176513790052892,0.6696319565666071,0.12488027742955012,0.09220509492725318,0.062048548831568205
Santa Cruz (DS),1.0,0.10853656805701983,0.1690963433175745,0.806875145284798,0.2243776627247196,0,0.056173925433909234,0.5022000000000001,0.9545600000000001,0.3636165292141205,0.90252,0.8552110340284028,0.018732599171550745,0.9485766294180108,0.3431859999094036,0.6666666666666666,0.16218682364199818,0.6280036241136489,0.16902783932828105,0.16076315755705972,0.11834001581278471
Santa Cruz (IS),1.0,0.23101591062597993,0.042846059930406334,0.6707386943682947,0.4238312668360621,0,0.05891411691849017,0.51972,0.96412,0.5527337784177684,0.49748000000000003,0.8593002354130517,0.056666112493941004,0.9482226829144966,0.09692326165469853,0.6666666666666666,0.0773377992666818,0.7376365601704313,0.06242737422399785,0.1983417747739323,0.0344145559498801
Santa Cruz (LA),0.0,0.5804201701018477,0.10014746532277014,0.6065447301845676,0.052816995586802445,1,0.05891411691849017,0.50584,0.9025600000000001,0.5527337784177684,0.8224800000000001,0.8530528444087269,0.09694120071277511,0.9496890327147698,0.060469186240060424,0.4444444444444444,0.6480518107616376,0.5627276002840521,0.2080939679523739,0.6314124244074028,0.007036433372652064
Santa Cruz (ME),0.76924,0.3147560473653575,0.04794182919397408,0.8443734697374949,0.03141967407294194,0,0.05946215521540636,0.50732,0.9545600000000001,0.6472487672906576,0.61944,0.8540183502912134,0.055027010066430314,0.5058401173079841,0.06420806576976691,0.6666666666666666,0.1555101791009897,0.6557092033596512,0.09121056133444798,0.182027155591973,0.01919027283450563
Santa Cruz (OM),0.0,0.04374858589375261,0.010711514982601584,0.5944977571703527,0.049378140343503435,1,0.05891411691849017,0.5044,0.96364,0.556355543919361,0.16664,0.852144132989916,0.016391024275106903,0.25994842493805936,0.0005752122353394572,0.6666666666666666,0.09194295920013791,0.781363800142026,0.06686318703805694,0.1762528802635267,0.004093924871361201
Santa Cruz (ZA),1.0,0.1315797163522025,0.05085369734458421,0.7927355055967522,0.04211833482987219,0,0.028497991439641757,0.50072,0.9454400000000001,0.43723000392721556,0.7602800000000001,0.8524281053082944,0.027864741267681736,0.7605804722657633,0.13193930648098798,0.6666666666666666,0.14730347018600007,0.3457005628570329,0.10414211293165203,0.17212839788606507,0.0074202388293421765
Santa Elena,0.0,0.1445206148513087,0.0,0.46899431529925983,0.24169930395022576,1,0.0,0.0,0.0,0.0,0.17084,0.7081701675720649,0.02271327649550528,0.2528694948677757,0.0,0.1111111111111111,0.04131173809749011,0.18373486600224587,0.06402489331513407,0.0987126115672482,0.02648257651161777
Santa Fe (CU),1.0,0.2083067210017419,0.23482136728848907,0.7974864245319355,0.45860191429608543,0,0.0,0.501,0.79488,0.549024741458306,0.775,0.8517465717441862,0.13674797395232044,0.9480709915558477,0.07262054471160646,0.0,0.09639405556081024,0.7668113746794794,0.04282383112851896,0.23958659854854855,0.02008581890011589
Santa Fe (LE),0.0,0.108119119718339,0.10441127225759214,0.5738538832258061,0.7259410682103304,1,0.01068674678986566,0.53788,0.8,0.5473665837587817,0.76236,0.7249813288200665,0.02201080402657213,0.7584567932446782,0.09476621577217556,0.0,0.10585263532723896,0.3187645830345305,0.030765868402502693,0.08413944050021713,0.025714965598237542
Santa Fe (NV),0.0,0.10736771270871347,0.058445353594389224,0.8086284606061154,0.2535442497882557,1,0.006576459562994252,0.5,0.5948800000000001,0.0,0.8050000000000002,0.715099092140498,0.02224496151621651,0.948121555342064,0.20132428236881,0.0,0.11461573128731262,0.5724525384537349,0.021205116891933582,0.07304916566304252,0.0
Santa Fe (RN),0.25,0.002421200364348904,0.029846648543753927,0.36815040504411856,0.7725566615083838,1,0.09152239558500334,0.54168,0.77776,0.5454466116856481,0.6475200000000001,0.7559911059869883,0.0072588821789759134,0.25559993932345654,0.0,0.0,0.026428384641491984,0.4108366595187205,0.021062419108193745,0.11136102419146383,0.21250028785409233
Santa Ignacia,1.0,0.10277578098322417,0.034630431934042014,0.80071026238081,0.8164975896172043,0,0.07754741901364055,0.5036400000000001,0.96364,0.547279312300912,0.99996,0.8568580734749974,0.032782048550213806,0.922991353592557,0.10166876259624905,0.0,0.07107844500948633,0.2948370373220739,0.08288884423879063,0.18276039690352172,0.010234812178403002
Santa Josefa,1.0,0.11521574147591337,0.120946523541414,0.8326658480757929,0.875467588789332,0,0.006850478711452346,0.502,0.98284,0.5526028712309639,0.8800000000000001,0.853563994581808,0.010771244523641678,0.7584567932446782,0.3231973747313575,0.0,0.26970862010448926,0.9995102549123183,0.03956266470500121,0.1884430170680244,0.020469624356806004
Santa Lucia,1.0,0.4872457009082829,0.2010228976831928,0.857438496809249,0.3630781575377796,2,0.007124497859910439,0.53488,0.9846,0.5598027665052144,0.895,0.8526552831629971,0.046831497928876864,0.948121555342064,0.4008510265021842,0.1111111111111111,0.13089005235602083,0.7376365601704313,0.037253396912040666,0.24581914969671276,0.16375699485444803
Santa Magdalena,0.25,0.06971387255970121,0.017159223030381178,0.7878149109853123,0.39262683962834893,1,0.01068674678986566,0.5038,0.8,0.5683990051053802,0.43084,0.5858916872783241,0.009366299585775372,0.5071042119633918,0.0006471137647568893,0.0,0.02155999799700662,0.3457005628570329,0.022367581764350792,0.042253030577995745,0.025714965598237542
Santa Marcela,1.0,0.24545962314433714,0.1274982268802868,0.7099337755835571,0.761093810697387,0,0.006850478711452346,0.501,0.98284,0.5598027665052144,0.7161200000000001,0.8518033662078619,0.010068772054708526,0.5056378621631188,0.20585407872210823,0.0,0.06050709115288954,0.8250910401136209,0.01673798017412672,0.043811168365036804,0.04580078449835343
Santa Margarita,0.0,0.08499248175542015,0.03359047902310982,0.8501424427302173,0.4844570111253335,1,0.006850478711452346,0.5119600000000001,0.78976,0.43635728934851853,0.4416800000000001,0.5679446367568088,0.0,0.5057389897355514,0.0,0.0,0.02072541742938056,0.9854475745374534,0.038899642075673424,0.10906964509287403,0.01867853222558548
Santa Maria (BU),1.0,0.7422231461745433,0.6063965423645614,0.7079542260272307,0.19712155079634974,2,0.046857274386334045,0.50876,0.9,0.44072086224200374,0.9932000000000001,0.8581075516758624,0.2376698519890501,0.9501441067907165,0.632589655814568,0.6666666666666666,0.7450022533675319,0.9125455200568104,0.4973980625330205,1.0,0.017910921312205254
Santa Maria (DS),0.25,0.07463976295613517,0.02631080864658447,0.7617979739593084,0.20896649663437966,1,0.01068674678986566,0.5095200000000001,0.9818,0.5636427106514814,0.54168,0.8536775835091595,0.009834614565064142,0.948121555342064,0.04860543388618412,0.6666666666666666,0.3167233254140908,0.3546559016032155,0.08777363300656775,0.09715447378020713,0.006396757611501876
Santa Maria (IA),0.0,0.11045683041495173,0.03223854023889797,0.6245303518677616,0.7182991676696661,1,0.006850478711452346,0.0,0.9025600000000001,0.5454466116856481,0.84788,0.8516897772805105,0.0119420319718636,0.6320473277038985,0.0,0.6666666666666666,0.09236024948395094,0.511724147581184,0.037872914119496545,0.0646168905802321,0.007804044286032289
Santa Maria (IS),1.0,0.44107591465018137,0.1485052756811171,0.6418372708459295,0.11089543969585236,2,0.006850478711452346,0.501,0.7846000000000001,0.549024741458306,0.4,0.7172004872964982,0.059710159859318,0.8657025838094756,0.42989924438682675,0.6666666666666666,0.3214526152973051,0.7376365601704313,0.008691217344699787,0.21080687707026077,0.034926296558800245
Santa Maria (Imelda),0.75,0.1799202339714444,0.00010399529109321925,0.6925702980466371,0.15763839800291665,0,0.0046583255237875945,0.52272,0.76668,0.5454466116856481,0.95252,0.8497019710518617,0.002107417406799459,0.505991808666633,0.0,0.0,0.056195091553488216,0.41048684159894777,0.04581352371955604,0.011915171312666912,0.2093019090483414
Santa Maria (LA),0.75,0.23468945600637137,0.08662807748065164,0.8154720462151297,0.5622770316311,0,0.006576459562994252,0.51792,0.96,0.549024741458306,0.7875200000000001,0.8531664333360782,0.02482069390230474,0.6320978914901147,0.6143985688719577,0.6666666666666666,0.14813805075362613,0.8250910401136209,0.06350456846954612,0.12767564337342316,0.047463941477343924
Santa Maria (PS),0.75,0.5849286121596008,0.19197530735808274,0.8620762986269279,0.2381330836979157,2,0.006850478711452346,0.505,0.9948800000000001,0.549024741458306,0.8105600000000002,0.9266016748687336,0.01522023682688498,0.948121555342064,0.14948327965884142,0.6666666666666666,0.16482966210614738,0.5627276002840521,0.052598629314697824,0.2743239056831698,0.10912868485222202
Santa Monica,1.0,0.27868851090333246,0.015599293663982888,0.6030946581006844,0.31977405447401436,0,0.01068674678986566,0.6288,0.9794800000000001,0.5473665837587817,0.81052,0.7396343004483922,0.0016391024275106902,0.5085199979774486,0.12424584283332275,0.0,0.2581635889189954,0.6048456778246922,0.009446471468396,0.020347446395477344,0.04835948754295419
Santa Praxedes,0.25,0.14927952591227034,0.05553348544377908,0.5536059191925248,0.09268224340726873,1,0.008768612750659002,0.5038,0.97692,0.5454466116856481,0.93752,0.8430570188018071,0.006556409710042761,0.948273246700713,0.014883616589408453,0.0,0.02155999799700662,0.50766625971182,0.00027726875467400363,0.01704786049350804,0.04183479477922227
Santa Rita (PA),1.0,0.2922138370765918,0.16004875299246443,0.2853486750309234,0.05332645562284674,0,0.006028421266078065,0.504,0.96572,0.5598027665052144,0.71252,0.7099875904096867,0.040275088218834104,0.720483389796228,0.7222508629981058,0.0,0.1836077248777338,0.8963839321633091,0.07694252317733911,0.23500384035136895,0.004349795175821276
Santa Rita (WS),0.75,0.114046886127607,0.12770621746247326,0.6879890547877103,0.1707569939310573,0,0.007124497859910439,0.502,0.98284,0.5526028712309639,0.5684400000000001,0.8520305440625646,0.006790567199687145,0.505991808666633,0.12065076636245113,0.0,0.03449599679521059,0.6501820802272418,0.0654257678994093,0.09238840525514036,0.02226071648802653
Santa Rosa (LA),1.0,0.6173226032412343,1.0,0.5959682796979096,0.3130237089964274,2,0.6239416010390797,1.0,0.99092,0.9999999999999999,0.99072,0.8413531848915367,0.5579972978225679,0.8938666127319614,1.0,1.0,0.6594577451858605,0.7129394150344746,0.7149112501575297,0.9283751555846396,0.030448566230748934
Santa Rosa (NE),1.0,0.18826920074506134,0.05262161729316894,0.7711301361534184,0.045939285100204424,0,0.05672196373082542,0.50148,0.90908,0.5636427106514814,0.88584,0.8636166146524035,0.06322252220398376,0.948121555342064,0.15918998613019478,0.0,0.08276257295625121,0.9159037720866288,0.12469407422393837,0.19128432715027574,0.0012793515223003752
Santa Teresita (BS),0.75,0.16464162477572547,0.05657343835471127,0.582224549921129,0.1962299957332722,0,0.01068674678986566,0.42424,0.96924,0.5607627525417811,0.5,0.8473166035774831,0.0358260959155908,0.7584567932446782,0.0,0.0,0.04367638303909728,0.50766625971182,0.03056574346189194,0.059392546235447374,0.07215542585774117
Santa Teresita (CG),1.0,0.4733864160640788,0.21745415367592147,0.8172253615364473,0.6972839411828388,0,0.006850478711452346,0.503,0.8,0.5598027665052144,0.5047200000000001,0.853563994581808,0.02552316637123789,0.948121555342064,0.23835357001878757,0.0,0.07539044460888766,0.6210072657181935,0.02617865672032938,0.11090274837174588,0.03735706445117096
Santander,1.0,0.4951772193432189,0.073524670802906,0.7898510191003909,0.15852995306599418,2,0.006576459562994252,0.502,0.96412,0.5598027665052144,0.8500000000000001,0.8522009274535917,0.08757490112699974,0.7587096121757597,0.06169151224015678,0.0,0.016274321068708224,0.7668113746794794,0.024123460591100744,0.17579460444380876,0.00933926611279274
