city_municipality,ecomomy,disaster,industry,healthcare,poverty,Cluster_Id
Buhi,0.2082558006608804,0.6761653283763358,0.7465570705319634,0.1338929163324181,0.630893881021201,0.0
Bula,0.17190597005069208,0.7184702352677665,0.6619787160447016,0.10269864323358979,0.684779400310185,0.0
Bulakan,0.46781859585778157,0.9741778026636019,0.7030496531142315,0.1289389977303531,0.9780953150366494,0.0
Bulalacao,0.388907675619857,0.7479836445817327,0.4446284257827373,0.1089235109901171,0.7125703395188177,0.0
Bulan,0.23991061107150918,0.6813031092800352,0.5798124771021604,0.1514036127682392,0.6411093457423913,0.0
Buldon,0.4249183475470743,0.24232056500244864,0.6751600747284763,0.07576608172962349,0.1809992928271793,2.0
Buluan,0.3772166763127383,0.2749300580446859,0.702140033784236,0.062281603783121094,0.22384355380173365,2.0
Bulusan,0.3705731562286589,0.6892933823758018,0.6399935417027566,0.18288047759371945,0.6555234236725822,0.0
Bunawan,0.5319395374500675,0.6387652017887575,0.7203405419853071,0.07912150167587953,0.6457109064276119,0.0
Burauen,0.5553880377668483,0.7017977479009294,0.7308986234941837,0.10631453282688613,0.6798171767604473,0.0
Burdeos,0.30051361259925274,0.756209271818759,0.7968460249188586,0.09733725019738781,0.739187258920194,0.0
Burgos (IA),0.4131076451753776,0.8126919121796734,0.6201362268649081,0.36955728958881906,0.7756179392315907,0.0
Burgos (IN),0.6337203931926458,0.9808700976703215,0.9033283377364588,0.3775290880191947,0.9745371893284287,0.0
Burgos (IS),0.513319060737933,0.6568462836910338,0.6120389905077158,0.36919334569843404,0.629992223859908,0.0
Burgos (LU),0.6059958334023283,0.9838791003663268,0.6698972771763592,0.3739595834315357,0.9881416413110311,0.0
Burgos (PS),0.5598037508157261,0.8839689138601727,0.7100423517135721,0.3651692680555293,0.8610577281706875,0.0
Burgos (SN),0.5334491260978014,0.9544821913522841,0.6968691146309585,0.3656395406511445,0.9353493036010498,0.0
Buruanga,0.6023515401029533,0.8343091900543769,0.6815761396454088,0.039665702265310236,0.8228013475658031,0.0
Bustos,0.5405049567376494,0.9746732231309536,0.7219486190151204,0.13552495491538016,0.9744128228234228,0.0
Busuanga,0.6372649339382055,0.8248750193019816,0.7502199126554276,0.09040304866234528,0.8051487658452567,0.0
Butig,0.3873714862911059,0.059717524193993954,0.4374245655532193,0.014920372181011048,0.007147355479343254,2.0
Butuan,0.5485982139371735,0.7120274156507822,0.6845811320748582,0.898337790468525,0.7011385703786692,1.0
Buug,0.7402029193050381,0.7315912286429946,0.7350974912942523,0.07001220018418272,0.7100469431322465,0.0
Caba,0.5455657363011974,0.9940781720778156,0.7258063795664409,0.050548338203295066,0.986431601867199,0.0
Cabadbaran,0.44957717885014375,0.7910052048332987,0.7722538166043369,0.18484363375538476,0.7907695105364672,0.0
Cabagan,0.46702057542726133,0.8532351933237752,0.817954066335451,0.13857137936254457,0.8223150745312298,0.0
Cabanatuan,0.586796791878067,0.9464872111736922,0.7488473620592737,0.3766613316060413,0.9955314990384854,0.0
Cabangan,0.5109782008084076,0.9113876713169276,0.7291524792446387,0.13436747062086135,0.8890576031077302,0.0
Cabanglasan,0.6257601393982082,0.6283684325986103,0.7378994436946849,0.12054045724811419,0.6029412653560609,0.0
Cabarroguis,0.7044516040177395,0.9174762829513157,0.8118141358579811,0.1527887403981165,0.9165724486752496,0.0
Cabatuan (IA),0.5429256187102269,0.8997246968468031,0.8043016547843574,0.15926480080055666,0.8719932749558619,0.0
Cabatuan (IO),0.5507728196103407,0.870589030929559,0.7864828618378382,0.16108666109889602,0.863255284314143,0.0
Cabiao,0.46457996294392095,0.9582054938670128,0.7384517125736106,0.15020402516091116,0.9426284751390486,0.0
Cabucgayan,0.5576158448020503,0.7014788430395227,0.7245962609935005,0.03569728662917031,0.6888909569656823,0.0
Cabugao,0.5515242888490806,0.9507624191496749,0.7429023500096602,0.14464067894631907,0.9434803856983396,0.0
Cabusao,0.19482245674712628,0.6957926869866884,0.6580234962794536,0.06991443486460869,0.6483959792706904,0.0
Cabuyao,0.8219268615605455,1.0000000000000002,0.9189624199707568,0.21739377624976527,1.0,0.0
Cadiz,0.48719719197891004,0.7168003976355288,0.7797662976779607,0.18769595479434384,0.7123663784506076,0.0
Cagayan De Oro,0.7653472130366739,0.7920807732588557,1.0,0.6732877337328836,0.7624338460359084,1.0
Cagayancillo,0.23529539291500157,0.8325405036828102,0.3852026700900838,0.0,0.8258334029578485,0.0
Cagdianao,0.6121937920793674,0.5954012012616583,0.5940902519426258,0.022703776126952076,0.5527705735716053,0.0
Cagwait,0.6299297961476755,0.6975660804410801,0.7603800357074312,0.07606651384305901,0.6824276297005223,0.0
Caibiran,0.6271633253218729,0.6442054127639754,0.7624672872057247,0.051209859745230284,0.6508124204629562,0.0
Cainta,1.0,0.9854194932208713,0.9911066030810264,0.2895988168712199,1.0,0.0
Cajidiocan,0.37821420185088855,0.6827293553760689,0.7073622233305497,0.09331103170806909,0.6580629877048041,0.0
Calabanga,0.37139777734019613,0.7121015522052792,0.6472786179438814,0.16425868186901685,0.6620986807922473,0.0
Calaca,0.5861184745121246,0.9016334189324193,0.749367144533557,0.12379168933555412,0.898048057754611,0.0
Calamba (LA),0.9248315960761062,0.7486626412792667,0.9427181033657289,0.6109291593850235,0.7342200607102556,1.0
Calamba (MC),0.8231371925468345,1.0000000000000002,0.8414904664990849,0.03596132435356731,1.0,0.0
Calanasan,0.37746273261214874,0.6602247923888167,0.5775059423725288,0.14894663470040434,0.6487864900964093,0.0
Calanogas,0.4772551874486812,0.013332753263826658,0.660776719072922,0.022252057533591788,0.0,2.0
Calapan,0.7488281901249088,0.989494650176783,1.0,0.5031582372872917,0.953876181851788,1.0
Calape,0.6717793175581979,0.8081542843361866,0.7681848944228392,0.24443266645896172,0.8175767106905028,0.0
Calasiao,0.698639355215452,0.9371448285363886,0.7970734297513573,0.21150716222665467,0.9408798820786648,0.0
Calatagan,0.2908841660709774,0.8889113508266264,0.5976718780544831,0.06543221608910163,0.8779964461524998,0.0
Calatrava (NO),0.378466908320553,0.7497099672078724,0.5276961624541138,0.3366724614383786,0.7252159257478239,0.0
Calatrava (RN),0.5427593644538686,0.6290639040860329,0.6274213031060328,0.33747527884363976,0.594325153889248,0.0
Calauag,0.3131090350609608,0.8981242886862373,0.7254084211095678,0.15345454363287978,0.8997817268343944,0.0
Calauan,0.3338376157437191,0.9757888017605245,0.724157694530824,0.1227705055960619,0.9732798439628185,0.0
Calayan,0.3423298831585035,0.5046780636595769,0.7196339626843282,0.07670948138273928,0.4847284150177928,2.0
Calbayog,0.46705382627853304,0.7521117562194277,0.7919243346154898,0.34317064392043034,0.7230693598714208,0.0
Calbiga,0.4389635071242272,0.7354239708334087,0.6865628027580627,0.04166025750771466,0.7046668481256886,0.0
Calinog,0.5188586525597931,0.7104317145730417,0.7212095533094992,0.11502278242368805,0.6894767232042602,0.0
Calintaan,0.3328267898650606,0.8055748029479803,0.6710830309458178,0.04856091911560407,0.7740571395937659,0.0
Caloocan,0.5903479827938811,0.9239485218359573,0.7368842435496005,0.7857678043260096,0.9227273470079942,1.0
Calubian,0.4850691374975232,0.6687952134427884,0.5917025012013875,0.037158057499009974,0.6548418952251494,0.0
Calumpit,0.42267724017136393,0.9270822622268302,0.5982566333380516,0.21435662880372833,0.9575487247446142,0.0
Caluya,0.30548128977924,0.6648506780352761,0.5430703534512699,0.05769376991785522,0.6341672074329585,0.0
Camalaniugan,0.5720134634026826,0.8706772887325314,0.751633071257385,0.08900222149209844,0.8495003488604833,0.0
Camalig,0.37134457597816156,0.7805648951270185,0.5925471477220975,0.07597088936989901,0.7277007685178432,0.0
Camaligan,0.36992808971398855,0.8158833143351552,0.6719195558653672,0.030280945201674896,0.7806199600629307,0.0
Camiling,0.4381854372044702,0.9531289050400409,0.7326934973506927,0.15899862222974562,0.9334290847637576,0.0
Can-Avid,0.7022171468122835,0.41645791734979193,0.760737386158501,0.048854215074326156,0.3829431363257622,2.0
Canaman,0.4402669404940767,0.8642427065104914,0.7073216153247464,0.18715717511347965,0.8221310121038212,0.0
Candaba,0.4444432474137983,0.9422390689239548,0.7221679022464587,0.2518342861277341,0.9308745967509351,0.0
Candelaria (QN),0.6270037212357689,0.9531289050400409,0.8160211252592106,0.37552382854472016,0.9521723607332062,0.0
Candelaria (ZA),0.5076531156812405,0.9109863925060795,0.740563328875386,0.3636171544053577,0.8930584735737719,0.0
Candijay,0.5978959260325498,0.7515527901339358,0.812293310326461,0.14981724557544313,0.7665379407011055,0.0
Candon,0.6415077425604707,0.9723926415021471,0.7480595667466884,0.33743388914630185,0.9565687166851671,0.0
Candoni,0.3464197378649187,0.7363112559459577,0.5957714233828852,0.06191337819990796,0.707989921139448,0.0
Canlaon,0.3617217796201407,0.7340283207757388,0.6226864096293598,0.15539272325304807,0.7331542397623545,0.0
Cantilan,0.5087104927516797,0.7594442144903735,0.649130343008515,0.07262617365571311,0.7817330402827338,0.0
Caoayan,0.6406631709381703,0.9824669755187685,0.7809358082450977,0.04221759119083376,0.9806386100640214,0.0
Capalonga,0.36728797212301806,0.5678800647534556,0.5195826828946,0.05993523611334441,0.5097260825239913,2.0
Capas,0.6313795332631205,0.915529904203098,0.7881477900757765,0.14056379375853498,0.9069377755324373,0.0
Capoocan,0.36516656781188556,0.6153757072303689,0.5696442324489961,0.03588211303624821,0.6088138517224426,0.0
Capul,0.2924336557402371,0.5398423259051881,0.6600620181707828,0.08917491643616351,0.5582140954957162,2.0
Caraga,0.4973121009357518,0.5565807124315776,0.6845486456702156,0.12705433927053555,0.5279171712112136,2.0
Caramoan,0.22433591233585953,0.7154506416354045,0.5407313323169959,0.08331684703190662,0.6856412601898765,0.0
Caramoran,0.37189654010927137,0.5875321355486405,0.6222803295713261,0.07930418723654342,0.559233900836765,2.0
Carasi,0.43356356887770825,0.9465990043907908,0.6288507049103115,0.001438035080922672,0.9243441115730722,0.0
Carcar,0.4795095951649004,0.8684802578238722,0.6651298972950436,0.17970702959265591,0.8631383797994372,0.0
Cardona,0.5807185362656058,0.9825987738378739,0.7881883980815799,0.15946889482536084,0.9550551763192445,0.0
Carigara,0.4977111111510117,0.7156318643241746,0.762954583275365,0.09462408417534071,0.7199912888725233,0.0
Carles,0.4934151011667121,0.5894514485706133,0.7500087510252502,0.09874806798423344,0.5775754729950449,0.0
Carmen (AN),0.5618187524027891,0.7356463804968991,0.7373877828215623,0.8684601379143249,0.7159618141103301,1.0
Carmen (BL),0.5646783256121526,0.7263828414969176,0.6942539590572215,0.8719090414873268,0.6923757064359493,1.0
Carmen (CU),0.5021334743701436,0.8414898449042101,0.6352911346307262,0.8633271018289527,0.8428778324689159,1.0
Carmen (DN),0.7229390773247875,0.5684896319793185,0.7226470767149388,0.8761186591527809,0.548593102668455,1.0
Carmen (NC),0.4085522785511589,0.7081676077341232,0.7586826210648502,0.8748541325375606,0.6798420500614484,1.0
Carmen (SS),0.6476791005564924,0.8469677125420296,0.811099434955842,0.8707515571928082,0.8602854121746002,1.0
Carmona,1.0,0.9809277594349299,0.9154701314716668,0.15036316141102074,0.9808773937536326,0.0
Carranglan,0.29474791498874536,0.9371954296767595,0.7154757028900632,0.056006069328128384,0.9150651266345771,0.0
Carrascal,0.6129120104668355,0.7567211670759988,0.5276555544483104,0.07109190039232507,0.7418860120788233,0.0
Casiguran (AU),0.38310207698782367,0.8608265411501068,0.6492278022224434,0.34438379022171395,0.853537285612977,0.0
Casiguran (SO),0.27751067368951216,0.669581296274596,0.5912639347387111,0.34282025872400085,0.6274277865266851,0.0
Castilla,0.5735297022206709,0.6128197612562885,0.7849478792184708,0.2507681446135473,0.5853943951647698,0.0
Castillejos,0.7590362014653111,0.9462471499496072,0.8193915897408902,0.11306176710843674,0.931333509154407,0.0
Cataingan,0.51959017128777,0.7523223981758551,0.6914601282579494,0.13501686069978375,0.7297565468455915,0.0
Catanauan,0.4016361014866518,0.8600757614394883,0.5478214901302644,0.33716128803624873,0.8795560021252744,0.0
Catarman (CM),0.8894194394717787,0.6763689097085257,0.8804903952726427,0.10828054345043683,0.6711475876964814,0.0
Catarman (NS),0.3911620833360762,0.6831294574162103,0.7445997646522411,0.26982239131388386,0.700840090766655,0.0
Catbalogan,0.47142298813563016,0.791798348289344,0.6974295051110451,0.15946889482536084,0.7688573760194664,0.0
Cateel,0.4840982126403905,0.6262055280404337,0.698225422024791,0.12848870636793552,0.6214668999417492,0.0
Catigbian,0.7284520684656302,0.7576755281188068,0.7685828528797121,0.14643328101033334,0.7508515934247031,0.0
Catmon,0.5210000073816885,0.8108643872727919,0.7299808825630274,0.1341177052058912,0.836375951587204,0.0
Catubig,0.18682230193116273,0.5056336014730911,0.5714878359124693,0.05917238117447846,0.46299536826800075,2.0
Cauayan (IA),0.4558482893999806,0.7091396203375258,0.7286083319668734,0.5596202069954425,0.6672014384926419,1.0
Cauayan (NO),0.3866067167118575,0.8620421452897129,0.5459535218633095,0.17922034384119984,0.8488598613597027,0.0
Cavinti,0.5298846348414783,0.9974213776544096,0.7782150718562718,0.07776777312674135,0.9865721360178559,0.0
Cavite,0.3978787552929533,0.963497431733237,0.8193834681397297,0.08746081207399697,0.949891479031397,0.0
Cawayan,0.4821231120748533,0.7085253460288381,0.44246807987399794,0.10663780063540462,0.6948182645942662,0.0
Cebu,0.7763931458291224,0.8665256416807103,0.7166614566595216,0.9105870000341322,0.8604184843349569,1.0
Cervantes,0.5808382393301836,0.8981948949286152,0.7477915539083859,0.10687971628019002,0.8855268380306107,0.0
Clarin (BL),0.6253744295234571,0.8064738557675926,0.7814068611124169,0.17024448844264417,0.8430917428575262,0.0
Clarin (MC),0.3523849405830561,0.7490768645678838,0.7262693108325993,0.15169405426507593,0.7283686166497252,0.0
Claver,0.6556327041806755,0.6524545754151279,0.7971708889652857,0.07883748271828492,0.6212965178298913,0.0
Claveria (CG),0.5855798107215235,0.5873120794265627,0.7189030185798678,0.5097584667817456,0.5624139523697675,1.0
Claveria (MO),0.5093888101176218,0.7659788222224488,0.7307930426790946,0.5077767566178254,0.7515070049060844,1.0
Claveria (MS),0.2789737111454657,0.8916802922985467,0.5057028665110077,0.5000047705194258,0.8725205889370871,1.0
Columbio,0.47986205418837985,0.5998376268244037,0.655668231942858,0.13594170635064462,0.5749214917782175,0.0
Compostela (CU),0.7122522537260731,0.8765964453852126,0.7670478702603449,0.26416556147254583,0.8879009946111747,0.0
Compostela (DDO),0.47682292638214935,0.7035605504189646,0.41664138818305396,0.2565227397744594,0.7013126834856778,0.0
Concepcion,0.2802106428127718,0.8100100517400195,0.4928626150759816,0.41496036033756317,0.7935913865350528,0.0
Concepcion (IO),0.7385935781034891,0.4452017186218387,0.8015646751932103,0.4218524585597965,0.412532415196781,2.0
Concepcion (RN),0.3496118195869989,0.6642469946629448,0.5017476467457594,0.4137643408075919,0.6447507970089656,0.0
Concepcion (TC),0.5282952441506927,0.8928276437371878,0.7992987484693822,0.42674429261585456,0.8908857907313179,1.0
Conner,0.4643339066445105,0.749897073750174,0.5900944241715741,0.17096595368417225,0.7267618014050483,0.0
Consolacion,0.650558624276619,0.9225975890651268,0.809678154752724,0.17615322454536647,0.9625594512313045,0.0
Corcuera,0.4088182853613324,0.792984533161293,0.4256888518760449,0.09425514497665624,0.771824760828909,0.0
Cordon,0.5444485076984693,0.8070787159106299,0.7661951021384739,0.21677150355875394,0.7751764381388195,0.0
Cordova,0.7231585329431807,0.9263879675101141,0.8159561524499251,0.10652433577546105,0.9257544277398397,0.0
Corella,0.6909983095932224,0.9088552607569731,0.8401747671110555,0.057618840293364164,0.9087672068210753,0.0
Coron,0.5095417640334714,0.8259341129376503,0.6940996486351686,0.14449866946752174,0.8027845585850935,0.0
Cortes (BL),0.5520895533206986,0.8281688005089112,0.7785643007061809,0.14215301541321643,0.8886832599276622,0.0
Cortes (SS),0.5038226176147447,0.6949571797852163,0.6063701128975651,0.12892472542092626,0.6653732508690544,0.0
Cotabato,0.6343189085155359,0.46243670238628637,0.9074216247214387,0.40079580684687066,0.4233261841662486,2.0
Cuartero,0.5636475492227309,0.9378979617884196,0.7897071374986259,0.1286614013120006,0.9439293487814111,0.0
Cuenca,0.5224896455186592,0.8758256605725872,0.7513000856097972,0.10694822336543897,0.8792587661783102,0.0
Culaba,0.3475702173189184,0.6606025357855385,0.6704982756622491,0.03268868380198709,0.6730541262182228,0.0
Culasi,0.618464902629204,0.7678581250404077,0.7567171935839669,0.12338421490141713,0.7354438271195143,0.0
Culion,0.4445629504783764,0.8436197998826105,0.7071673049026935,0.08406328881493166,0.8246755507962431,0.0
Currimao,0.5006371860629184,0.9791190628593494,0.7619393831302808,0.020494422627673314,0.9613456341424462,0.0
Cuyapo,0.40726879569207247,0.9521816046214706,0.7645545387040175,0.0926316697793503,0.9386537216390582,0.0
Cuyo,0.3461005296927107,0.89002928299761,0.6634812122594265,0.11039427247655562,0.8644765633933014,0.0
Daan Bantayan,0.5910861516921122,0.8027611441892206,0.7499031702101614,0.1659185514553613,0.8157609597174156,0.0
Daet,0.6054172685902013,0.8156750259201402,0.9625429317989346,0.25067180652491594,0.8298280550986399,0.0
Dagami,0.3739248420368431,0.5884358954510778,0.5724218200459468,0.040981609194467215,0.5825314782195326,2.0
Dagohoy,0.5619052046160955,0.676331253045924,0.6820796789173708,0.12151596959744043,0.70302645392466,0.0
Daguioman,0.23057377203442453,0.7029957004799414,0.6580397394817749,0.019947079561153026,0.7138052989135268,0.0
Dagupan,0.7968623698719617,0.9292945911546715,0.8874506074673408,0.24253587653613135,0.9200696347960169,0.0
Dalaguete,0.5628029776004306,0.7310499141180973,0.7222247534545834,0.2657069708906472,0.720567105790701,0.0
Damulog,0.6106509525803621,0.6104097348497892,0.7068830488620699,0.1202257528252518,0.5854105628104205,0.0
Danao (BL),0.5447078643383885,0.678416490737485,0.6208103197612439,0.06556138048941473,0.6596399549882797,0.0
Danao (CU),0.643070532570239,0.844328215847802,0.6928001924494606,0.2712039508664045,0.8583477820266074,0.0
Dangcagan,0.5439962961211746,0.6891239273940948,0.727276389376523,0.099624387783043,0.6832534232937619,0.0
Danglas,0.5145027910432045,0.7531908549571034,0.7203405419853072,0.029887029461493415,0.7258402456029538,0.0
Dao,0.5769877907529244,0.9345806451673642,0.7183101416951385,0.10943089159024219,0.9315001602711153,0.0
Dapa,0.5048666943446749,0.5727295368341119,0.692418477194909,0.03316109724401633,0.540266765158306,2.0
Dapitan,0.4730921808694681,0.7111189486655198,0.7176279271976419,0.17905335782090548,0.6938792974814711,0.0
Daraga,0.44949737680709206,0.8701983430550677,0.8015809183955316,0.19564491752963648,0.8466138022792948,0.0
Daram,0.455715285994894,0.5487975509801197,0.6410168634490018,0.08421600252579914,0.5004868948670984,2.0
Dasmarinas,1.0,0.9720349032074325,0.9745547799155719,0.9040288738524874,0.9946957561248453,1.0
Dasol,0.6761617797558037,0.8714727857299891,0.719544625071561,0.1283645372759218,0.8585281134588663,0.0
Datu Abdullah Sangki,0.533302822352206,0.23897618265514836,0.7507640599331928,0.048999792630480175,0.20370115465096783,2.0
Datu Anggal Midtimbang,0.36732122297428976,0.20884614549108188,0.6737469161265189,0.05044058226712223,0.1389733634555641,2.0
Datu Blah Sinsuat,0.18367677140086286,0.12683346465702172,0.5071079035118045,0.010252613382954731,0.11820913177976855,2.0
Datu Hoffer Ampatuan,0.3802026027569341,0.1701774600821137,0.5351030627126485,0.0201939905142378,0.1397543851070016,2.0
Datu Odin Sinsuat,0.40512079069992263,0.44621962528278697,0.579796233899839,0.19852292872556387,0.413989990635451,2.0
Datu Paglas,0.5781449203771785,0.2631082195292113,0.6837527287564696,0.08675076468001042,0.20650188834370203,2.0
Datu Piang,0.3018037456285934,0.39281306354813655,0.5322117726994485,0.046220973985069476,0.34672139174277555,2.0
Datu Salibo,0.2586640911887303,0.32814951323703484,0.6080756491413069,0.0,0.25015080060564504,2.0
Datu Saudi-Ampatuan,0.2859696902530247,0.29580361683300843,0.5617581577219816,0.057890727787945954,0.22782328196192447,2.0
Datu Unsay,0.3393705573953249,0.17396077790286346,0.6740555369706244,0.014601386065320604,0.16137301467218834,2.0
Dauin,0.5465965126906192,0.8174025253169863,0.5175197961997888,0.14387853762292446,0.8015719851612852,0.0
Dauis,0.6293046801437681,0.884927981985806,0.67062822128082,0.09405890072203685,0.888783996796717,0.0
Davao,1.0,0.898998629321017,1.0,0.9999999999999999,0.9406920886561057,1.0
Del Carmen,0.7908306654512809,0.6131386661176954,0.858318424104002,0.11112929641203917,0.5930503972129366,0.0
Del Gallego,0.34850124115452513,0.6698248878107997,0.5633824779541163,0.1256385261753905,0.6211124554024823,0.0
Delfin Albano,0.4825088219496046,0.828148795406904,0.6665105694923581,0.05646777853808747,0.7921798267032347,0.0
Diadi,0.47830591434886577,0.848219796573531,0.5528162748440791,0.03370273138676587,0.829447493593322,0.0
Diffun,0.5292063174755366,0.9016969645505593,0.7598196452273446,0.2921656917216416,0.8910959701247776,0.0
Digos,0.528082438702554,0.9695295583737231,0.7717502773323749,0.3878672353525447,0.9771687845743551,0.0
Dilasag,0.49622812318429516,0.8757750594322162,0.5234323218447596,0.057923554099627746,0.8493349414088252,0.0
Dimasalang,0.3325208820333611,0.6296287540250562,0.3874442320104299,0.06300663710200585,0.5764673674354417,2.0
Dimataling,0.6576344054272301,0.5981042435740258,0.7566522207746816,0.055181843458726905,0.5836943050413381,0.0
Dimiao,0.5879938225238468,0.7652433405310124,0.7512026263958691,0.05556505496683823,0.7543251499095196,0.0
Dinagat,0.6210318683473768,0.6137294050122573,0.6852227385665516,0.0309488892828522,0.5857376467185862,0.0
Dinalungan,0.4937542598496832,0.8263471594555611,0.7032933011490516,0.047427697747110954,0.8333451398602088,0.0
Dinalupihan,0.5792421984691436,0.9501810944207632,0.7855407561032001,0.2880310036806787,0.9487485508503923,0.0
Dinapigue,0.2747841038852354,0.5080106782998142,0.4446527905862193,0.035747239712164335,0.43477412095204754,2.0
Dinas,0.5184330416635157,0.5950010992215169,0.6689064418347569,0.07148652974797792,0.5765220886976441,0.0
Dingalan,0.6041404359013693,0.8795948571448613,0.7735289079865627,0.0567253937232424,0.8642265867182393,0.0
Dingle,0.657933663088675,0.8076518032445972,0.7750638906059302,0.06368457179978196,0.8096582953167728,0.0
Dingras,0.4503086975781207,0.9568439701598253,0.7601688740772535,0.07920856276338342,0.9430637579065695,0.0
Dipaculao,0.6118213825451246,0.8972934885675905,0.6920448835415179,0.12659619813793316,0.8856064325938147,0.0
Diplahan,0.5737425076688096,0.6869892653328693,0.7220866862348521,0.04863513512462376,0.6651954067668959,0.0
Dipolog,0.7573138073694388,0.8164481642741785,0.8207478971347228,0.22393620289104033,0.816810613019666,0.0
Ditsaan-Ramain,0.4452013668227924,0.16884300210117126,0.6214194398482947,0.021300094494819864,0.10340703035395876,2.0
Divilacan,0.3327868888435344,0.467860438571616,0.4652979007366532,0.015001724344744179,0.4005969617113588,2.0
Dolores (AA),0.6051379614395191,0.8422618064875418,0.6651867485031682,0.28833857194882767,0.8262749040506199,0.0
Dolores (ES),0.39604995847301144,0.36039538413102595,0.6719357990676885,0.27962532704372633,0.3332077273088275,2.0
Dolores (QN),0.5050329486010332,0.9481393972453354,0.7408313417136884,0.2857160350916412,0.9393290317612404,0.0
Don Carlos,0.4570852210672867,0.7066554573765296,0.6745753194449076,0.24638940008138493,0.6964599024603453,0.0
Don Marcelino,0.6514962982824801,0.5823025665298498,0.6018545026522303,0.09989056635385402,0.5493467636887912,0.0
Don Victoriano Chiongbian,0.36895716485685576,0.6066923161885924,0.6734626600858953,0.01175905564296037,0.5690464180817356,2.0
Dona Remedios Trinidad,0.4678584968793073,0.5725000665463835,0.6559118799776781,0.062147444074508555,0.5624736482921706,2.0
Donsol,0.4377265754569211,0.8942032886928508,0.7219567406162813,0.23423367414252372,0.8730130802969107,0.0
Duenas,0.5107853458710319,0.7734160130862553,0.7384517125736109,0.07050245401299554,0.7557441717316375,0.0
Duero,0.517761374467828,0.7715920184914928,0.7582440546021739,0.1126193255162039,0.7753741808817791,0.0
Dulag,0.5524420123441787,0.72450000836684,0.5599389190619904,0.10830266553004847,0.7251475241700707,0.0
Dumaguete,0.4217927675275375,0.9576830076734162,0.687082585232346,0.23077406633745157,0.9999751142623483,0.0
Dumalag,0.5836246606667497,0.9764419095025203,0.7453225871555411,0.11385744835898448,0.9737275633808398,0.0
Dumalinao,0.5327109571995703,0.640832787919724,0.7164990246363081,0.04341004264344835,0.6206610049893104,0.0
Dumalneg,0.5921900799543314,0.9454128195188418,0.7708162931988977,0.008111766968924919,0.9234984193390317,0.0
Dumangas,0.6154922765255169,0.8598051041770396,0.7667311278150785,0.09424015905175803,0.8543108452741139,0.0
Dumanjug,0.6748782968967175,0.7346849588298534,0.7182045608800496,0.2665411873766475,0.7546360661720346,0.0
Dumaran,0.4094700020462569,0.8562653778924938,0.37665062406789374,0.13872266584246934,0.8125112629416096,0.0
Dumarao,0.47720863625690063,0.9275612079042936,0.782503277269108,0.08406757050775973,0.9174753495015926,0.0
Dumingag,0.5369338153110723,0.5499707913742993,0.6012697473686618,0.07872187701192732,0.5300624934225666,2.0
Dupax Del Norte,0.472254259417422,0.8622504337047279,0.7798800000942102,0.11997884187216704,0.8306165387403777,0.0
Dupax Del Sur,0.37113177053002294,0.8366568476134422,0.43881335935169463,0.11199562559424989,0.80605291033665,0.0
E. B. Magalona,0.4730589300181965,0.8530939808390194,0.6944651206873989,0.1580502272683304,0.8200379238245705,0.0
Echague,0.500730288446479,0.8449013031817694,0.712438224055971,0.47457080150528047,0.803947385406899,1.0
El Nido,0.6510108358539135,0.8752584570921513,0.7594298083716322,0.12079521797138373,0.8597954081448769,0.0
El Salvador,0.5385232060018581,0.9086599168197276,0.7620124775407269,0.1198432549326118,0.897483433821884,0.0
Enrile,0.47986205418837985,0.7322372757607525,0.7727573558762987,0.1265819258285063,0.7420427138751309,0.0
Enrique Villanueva,0.5276967288278025,0.8607606419905538,0.7994368156891138,0.06437535157604224,0.8528371021897934,0.0
Escalante,0.38223755485476035,0.7016330000020476,0.6176022873027778,0.17253590772112742,0.691471561944556,0.0
Esperanza (AS),0.49539685190250354,0.6527358236139331,0.7367705411333512,0.3424748688358707,0.6309013430115018,0.0
Esperanza (MS),0.4418164301633363,0.454660601559066,0.6584783059444512,0.3373653820610529,0.4474881087588071,2.0
Esperanza (SK),0.5633416413910317,0.6999019702930827,0.7864991050401595,0.3465802986425085,0.6855977319131246,0.0
Estancia,0.48368590208462175,0.7572024662948749,0.7549385629297793,0.05554578734911198,0.7407343782424678,0.0
Famy,0.470837773153249,0.9784741925122977,0.6687764962161862,0.022106479977437754,0.9855473560166066,0.0
Ferrol,0.3738649905045542,0.7897425298654406,0.7111631326737451,0.0287010005481209,0.7570562383594508,0.0
Flora,0.5671787896277822,0.8044203908851013,0.7103347293553562,0.11934586494908556,0.7997599651833482,0.0
Floridablanca,0.49691309072049167,0.9911468362484261,0.7559781278783457,0.1473859576645766,0.9845287943406078,0.0
Gabaldon,0.5169500536967992,0.943847714479465,0.7762577659765494,0.1065350400075312,0.9228255965469494,0.0
Gainza,0.2981528021589643,0.673603498548724,0.39831093436341203,0.04256869000273463,0.6675123547551571,0.0
Galimuyod,0.5119690761763034,0.9479887705949293,0.6069467465799732,0.026348923954573486,0.9386723766148091,0.0
Gamay,0.4583953046073905,0.6208229788298245,0.6443629631271993,0.059509921292423835,0.5951733334533886,0.0
Gamu,0.49741850365982115,0.834570433151175,0.7037075028082462,0.10611186603302464,0.8146068385509602,0.0
Ganassi,0.0,0.15612328753679094,0.1581145800364708,0.0,0.08855891332129684,2.0
Gandara,0.21023755139667188,0.6564638332114867,0.5630819787111714,0.0987951666053421,0.6229269627105192,0.0
